PLAYER,TEAM,GP,W,L,MIN,Touches,PaintTouches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,Pass,Pass%,AST,AST%,TO,TOV%,PF,PF%
Deandre Ayton,PHX,22,14,8,801,974,275,117,172,68.0,19,26,73.1,255,92.7,57,20.7,6,2.2,14,5.1,13,4.7
Dennis Schroder,LAL,6,2,4,196,405,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Derrick Favors,UTA,11,6,5,145,99,35,12,18,66.7,1,2,50.0,26,74.3,10,28.6,2,5.7,6,17.1,1,2.9
Derrick Jones Jr.,POR,2,1,1,10,10,3,1,2,50.0,0,0,0.0,2,66.7,1,33.3,0,0.0,0,0.0,0,0.0
Derrick Rose,NYK,5,1,4,175,389,3,1,2,50.0,0,0,0.0,2,66.7,1,33.3,0,0.0,0,0.0,0,0.0
Desmond Bane,MEM,5,1,4,99,108,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Devin Booker,PHX,22,14,8,888,1370,24,6,10,60.0,0,0,0.0,13,54.2,12,50.0,2,8.3,1,4.2,0,0.0
Dewayne Dedmon,MIA,4,0,4,57,95,18,8,12,66.7,2,2,100.0,18,100.0,4,22.2,0,0.0,1,5.6,1,5.6
Dillon Brooks,MEM,5,1,4,175,224,9,2,6,33.3,0,0,0.0,4,44.4,2,22.2,1,11.1,1,11.1,0,0.0
Donovan Mitchell,UTA,10,6,4,346,726,2,1,1,100.0,0,0,0.0,3,150.0,1,50.0,0,0.0,0,0.0,0,0.0
Donte DiVincenzo,MIL,3,3,0,70,104,3,1,1,100.0,0,0,0.0,2,66.7,1,33.3,0,0.0,0,0.0,0,0.0
Dorian Finney-Smith,DAL,7,3,4,271,332,24,4,11,36.4,2,2,100.0,10,41.7,10,41.7,1,4.2,2,8.3,0,0.0
Duncan Robinson,MIA,4,0,4,100,109,2,1,1,100.0,2,2,100.0,4,200.0,0,0.0,0,0.0,0,0.0,1,50.0
Dwight Howard,PHI,12,7,5,149,244,52,16,27,59.3,16,25,64.0,49,94.2,4,7.7,0,0.0,7,13.5,11,21.2
Dwight Powell,DAL,7,3,4,52,69,11,6,7,85.7,0,0,0.0,12,109.1,3,27.3,1,9.1,0,0.0,0,0.0
E'Twaun Moore,PHX,7,6,1,46,105,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Elfrid Payton,NYK,2,1,1,13,29,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Elijah Bryant,MIL,11,7,4,50,79,3,2,2,100.0,0,0,0.0,4,133.3,1,33.3,1,33.3,0,0.0,0,0.0
Enes Freedom,POR,5,2,3,56,57,8,4,7,57.1,0,0,0.0,8,100.0,0,0.0,0,0.0,1,12.5,0,0.0
Ersan Ilyasova,UTA,1,0,1,3,4,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Evan Fournier,BOS,5,1,4,167,217,7,3,4,75.0,0,0,0.0,6,85.7,2,28.6,0,0.0,1,14.3,0,0.0
Facundo Campazzo,DEN,10,4,6,270,565,5,0,1,0.0,0,0,0.0,0,0.0,3,60.0,0,0.0,1,20.0,0,0.0
Frank Kaminsky,PHX,10,7,3,68,135,17,7,10,70.0,0,0,0.0,14,82.4,6,35.3,3,17.6,0,0.0,0,0.0
Frank Ntilikina,NYK,3,0,3,4,2,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Furkan Korkmaz,PHI,12,7,5,195,225,5,4,4,100.0,0,0,0.0,8,160.0,0,0.0,0,0.0,0,0.0,0,0.0
Gabe Vincent,MIA,3,0,3,14,24,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Garrison Mathews,WAS,3,0,3,17,18,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
George Hill,PHI,12,7,5,205,347,7,1,2,50.0,4,4,100.0,6,85.7,2,28.6,1,14.3,1,14.3,2,28.6
Georges Niang,UTA,11,6,5,129,250,2,1,1,100.0,0,0,0.0,2,100.0,1,50.0,1,50.0,0,0.0,0,0.0
Giannis Antetokounmpo,MIL,21,14,7,800,1616,180,78,106,73.6,26,49,53.1,186,103.3,31,17.2,6,3.3,8,4.4,21,11.7
Goran Dragic,MIA,4,0,4,117,223,4,1,2,50.0,0,0,0.0,2,50.0,1,25.0,0,0.0,1,25.0,0,0.0
Grant Williams,BOS,5,1,4,57,69,8,2,3,66.7,0,0,0.0,4,50.0,4,50.0,0,0.0,0,0.0,0,0.0
Grayson Allen,MEM,5,1,4,116,113,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Harry Giles III,POR,1,0,1,4,8,2,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0
Immanuel Quickley,NYK,5,1,4,77,121,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Isaac Bonga,WAS,4,1,3,10,16,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Isaiah Joe,PHI,4,4,0,9,8,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ish Smith,WAS,5,1,4,111,197,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ivica Zubac,LAC,17,9,8,301,447,117,31,49,63.3,26,28,92.9,89,76.1,39,33.3,1,0.9,7,6.0,13,11.1
Ja Morant,MEM,5,1,4,203,432,8,2,4,50.0,1,2,50.0,5,62.5,3,37.5,0,0.0,0,0.0,1,12.5
JaMychal Green,DEN,10,4,6,190,211,28,12,19,63.2,4,4,100.0,28,100.0,6,21.4,0,0.0,1,3.6,2,7.1
JaVale McGee,DEN,4,1,3,34,56,6,1,3,33.3,1,4,25.0,3,50.0,1,16.7,0,0.0,0,0.0,2,33.3
Jabari Parker,BOS,4,0,4,59,89,7,3,6,50.0,2,2,100.0,8,114.3,0,0.0,0,0.0,0,0.0,1,14.3
Jae Crowder,PHX,22,14,8,729,1200,17,6,8,75.0,3,4,75.0,15,88.2,6,35.3,2,11.8,1,5.9,2,11.8
Jalen Brunson,DAL,7,3,4,114,237,2,1,2,50.0,0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0
Jalen Smith,PHX,6,4,2,18,17,3,1,3,33.3,0,0,0.0,2,66.7,0,0.0,0,0.0,0,0.0,0,0.0
James Harden,BKN,9,6,3,322,780,8,3,5,60.0,0,0,0.0,7,87.5,2,25.0,2,25.0,0,0.0,0,0.0
Jared Dudley,LAL,2,0,2,5,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jaren Jackson Jr.,MEM,5,1,4,137,175,19,7,13,53.8,6,6,100.0,21,110.5,2,10.5,0,0.0,0,0.0,3,15.8
Jarrell Brantley,UTA,2,1,1,3,6,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jay Scrubb,LAC,6,5,1,8,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jayson Tatum,BOS,5,1,4,185,371,10,3,7,42.9,0,0,0.0,7,70.0,2,20.0,0,0.0,1,10.0,0,0.0
Jeff Green,BKN,6,3,3,148,162,9,2,7,28.6,2,2,100.0,6,66.7,0,0.0,0,0.0,1,11.1,1,11.1
Jeff Teague,MIL,16,10,6,119,183,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Jevon Carter,PHX,7,6,1,22,29,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jimmy Butler,MIA,4,0,4,154,358,12,3,11,27.3,0,0,0.0,6,50.0,0,0.0,0,0.0,1,8.3,0,0.0
Joe Harris,BKN,12,7,5,434,433,9,5,7,71.4,0,0,0.0,10,111.1,2,22.2,0,0.0,0,0.0,0,0.0
Joe Ingles,UTA,11,6,5,306,478,4,1,2,50.0,0,0,0.0,2,50.0,2,50.0,0,0.0,0,0.0,0,0.0
Joel Embiid,PHI,11,6,5,357,776,30,12,17,70.6,16,16,100.0,41,136.7,1,3.3,0,0.0,4,13.3,8,26.7
John Collins,ATL,18,10,8,576,886,75,32,45,71.1,4,8,50.0,72,96.0,16,21.3,3,4.0,4,5.3,1,1.3
John Konchar,MEM,1,0,1,3,7,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jonas Valanciunas,MEM,5,1,4,166,290,55,21,31,67.7,5,6,83.3,47,85.5,13,23.6,3,5.5,6,10.9,3,5.5
Jordan Clarkson,UTA,11,6,5,298,398,5,2,4,50.0,0,0,0.0,4,80.0,1,20.0,0,0.0,0,0.0,0,0.0
Jordan Nwora,MIL,5,4,1,31,54,6,1,2,50.0,3,4,75.0,5,83.3,2,33.3,0,0.0,0,0.0,2,33.3
Josh Green,DAL,1,0,1,4,2,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Josh Richardson,DAL,7,3,4,94,134,3,0,2,0.0,0,0,0.0,0,0.0,1,33.3,0,0.0,0,0.0,0,0.0
Jrue Holiday,MIL,23,16,7,912,1902,48,10,24,41.7,4,6,66.7,24,50.0,15,31.3,3,6.3,4,8.3,4,8.3
Julius Randle,NYK,5,1,4,180,375,9,2,7,28.6,0,0,0.0,4,44.4,0,0.0,0,0.0,1,11.1,0,0.0
Justin Jackson,MIL,5,4,1,15,20,2,2,2,100.0,0,0,0.0,4,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Justise Winslow,MEM,1,0,1,3,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jusuf Nurkic,POR,6,2,4,173,323,30,13,23,56.5,3,4,75.0,32,106.7,4,13.3,1,3.3,0,0.0,2,6.7
Juwan Morgan,UTA,2,1,1,6,6,2,0,0,0.0,0,0,0.0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0
KZ Okpala,MIA,2,0,2,6,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kawhi Leonard,LAC,11,6,5,432,800,39,13,22,59.1,7,10,70.0,35,89.7,10,25.6,2,5.1,1,2.6,5,12.8
Keljin Blevins,POR,2,1,1,4,2,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kemba Walker,BOS,3,1,2,91,202,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kendrick Nunn,MIA,4,0,4,93,131,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kentavious Caldwell-Pope,LAL,5,2,3,146,153,4,2,2,100.0,0,0,0.0,4,100.0,2,50.0,0,0.0,0,0.0,0,0.0
Kevin Durant,BKN,12,7,5,485,988,14,4,7,57.1,2,2,100.0,10,71.4,3,21.4,0,0.0,2,14.3,1,7.1
Kevin Huerter,ATL,18,10,8,558,722,9,2,5,40.0,0,0,0.0,4,44.4,4,44.4,1,11.1,0,0.0,0,0.0
Kevin Knox II,NYK,1,0,1,4,2,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Khris Middleton,MIL,23,16,7,922,1859,25,11,17,64.7,0,0,0.0,22,88.0,7,28.0,1,4.0,1,4.0,0,0.0
Kris Dunn,ATL,5,2,3,33,69,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kristaps Porzingis,DAL,7,3,4,233,251,31,9,15,60.0,5,6,83.3,24,77.4,10,32.3,1,3.2,1,3.2,3,9.7
Kyle Anderson,MEM,5,1,4,142,213,7,4,5,80.0,1,2,50.0,9,128.6,1,14.3,0,0.0,0,0.0,1,14.3
Kyle Kuzma,LAL,6,2,4,129,173,7,2,6,33.3,0,0,0.0,4,57.1,1,14.3,0,0.0,0,0.0,0,0.0
Kyrie Irving,BKN,9,6,3,325,614,22,11,14,78.6,0,0,0.0,22,100.0,6,27.3,1,4.5,1,4.5,0,0.0
Landry Shamet,BKN,12,7,5,206,197,3,0,1,0.0,0,0,0.0,0,0.0,1,33.3,0,0.0,1,33.3,0,0.0
Langston Galloway,PHX,2,2,0,15,17,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
LeBron James,LAL,6,2,4,224,543,17,7,9,77.8,0,0,0.0,14,82.4,4,23.5,0,0.0,2,11.8,0,0.0
Lou Williams,ATL,18,10,8,277,532,3,1,1,100.0,0,0,0.0,2,66.7,2,66.7,1,33.3,0,0.0,0,0.0
Luka Doncic,DAL,7,3,4,281,724,9,5,7,71.4,0,0,0.0,10,111.1,2,22.2,0,0.0,0,0.0,0,0.0
Luke Kennard,LAC,15,9,6,219,221,2,1,1,100.0,0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0,0,0.0
Luke Kornet,BOS,2,0,2,5,10,2,1,1,100.0,1,2,50.0,3,150.0,0,0.0,0,0.0,0,0.0,1,50.0
Mamadi Diakite,MIL,7,5,2,35,39,10,1,6,16.7,2,2,100.0,4,40.0,2,20.0,0,0.0,1,10.0,1,10.0
Marc Gasol,LAL,5,2,3,88,150,7,1,1,100.0,1,2,50.0,3,42.9,5,71.4,0,0.0,0,0.0,1,14.3
Marcus Morris Sr.,LAC,19,10,9,604,666,19,4,8,50.0,2,4,50.0,10,52.6,8,42.1,3,15.8,0,0.0,2,10.5
Marcus Smart,BOS,5,1,4,183,351,8,1,3,33.3,2,2,100.0,4,50.0,2,25.0,0,0.0,2,25.0,1,12.5
Markieff Morris,LAL,4,1,3,38,52,5,0,0,0.0,0,0,0.0,0,0.0,3,60.0,1,20.0,1,20.0,0,0.0
Markus Howard,DEN,9,4,5,112,105,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Matisse Thybulle,PHI,12,7,5,220,204,9,5,7,71.4,0,0,0.0,10,111.1,2,22.2,0,0.0,0,0.0,0,0.0
Matt Thomas,UTA,3,1,2,7,9,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Max Strus,MIA,2,0,2,6,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Maxi Kleber,DAL,7,3,4,187,199,7,0,1,0.0,0,0,0.0,0,0.0,5,71.4,1,14.3,1,14.3,0,0.0
Michael Porter Jr.,DEN,10,4,6,332,386,27,11,16,68.8,2,4,50.0,24,88.9,6,22.2,1,3.7,2,7.4,2,7.4
Mikal Bridges,PHX,22,14,8,707,723,42,16,27,59.3,0,0,0.0,32,76.2,14,33.3,4,9.5,1,2.4,0,0.0
Mike Conley,UTA,6,4,2,176,407,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Mike James,BKN,9,6,3,103,203,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Mike Scott,PHI,5,4,1,34,54,3,0,2,0.0,0,0,0.0,0,0.0,1,33.3,0,0.0,0,0.0,0,0.0
Miye Oni,UTA,8,4,4,41,26,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Monte Morris,DEN,10,4,6,286,610,4,0,1,0.0,0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0
Montrezl Harrell,LAL,4,0,4,39,59,15,5,7,71.4,5,6,83.3,16,106.7,4,26.7,0,0.0,0,0.0,3,20.0
Nassir Little,POR,3,1,2,9,14,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Nathan Knight,ATL,6,2,4,14,26,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Nemanja Bjelica,MIA,2,0,2,30,57,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0
Nerlens Noel,NYK,5,1,4,92,110,23,4,8,50.0,6,8,75.0,14,60.9,7,30.4,0,0.0,3,13.0,4,17.4
Nic Claxton,BKN,12,7,5,130,175,31,11,22,50.0,0,0,0.0,22,71.0,5,16.1,0,0.0,1,3.2,0,0.0
Nicolas Batum,LAC,19,10,9,555,729,31,14,17,82.4,0,0,0.0,28,90.3,13,41.9,0,0.0,1,3.2,0,0.0
Nicolo Melli,DAL,3,2,1,19,28,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0
Nikola Jokic,DEN,10,4,6,345,1007,68,35,51,68.6,4,4,100.0,74,108.8,10,14.7,1,1.5,1,1.5,2,2.9
Norman Powell,POR,6,2,4,216,178,6,3,5,60.0,2,2,100.0,8,133.3,0,0.0,0,0.0,0,0.0,1,16.7
Obi Toppin,NYK,5,1,4,65,99,7,5,6,83.3,0,0,0.0,10,142.9,0,0.0,0,0.0,1,14.3,0,0.0
Onyeka Okongwu,ATL,18,10,8,166,195,49,13,23,56.5,12,18,66.7,39,79.6,12,24.5,0,0.0,1,2.0,8,16.3
P.J. Tucker,MIL,23,16,7,681,461,60,11,20,55.0,2,2,100.0,24,40.0,33,55.0,3,5.0,4,6.7,1,1.7
Pat Connaughton,MIL,23,16,7,546,584,31,9,12,75.0,0,0,0.0,18,58.1,17,54.8,5,16.1,2,6.5,0,0.0
Patrick Beverley,LAC,17,8,9,323,407,7,1,1,100.0,0,0,0.0,2,28.6,6,85.7,1,14.3,0,0.0,0,0.0
Paul George,LAC,19,10,9,776,1618,23,5,8,62.5,2,2,100.0,12,52.2,8,34.8,2,8.7,5,21.7,1,4.3
Paul Millsap,DEN,9,4,5,109,229,13,9,11,81.8,0,0,0.0,20,153.8,1,7.7,0,0.0,0,0.0,0,0.0
Paul Reed,PHI,3,3,0,11,24,3,1,2,50.0,0,0,0.0,2,66.7,1,33.3,0,0.0,0,0.0,0,0.0
Payton Pritchard,BOS,5,1,4,67,112,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Precious Achiuwa,MIA,3,0,3,12,23,4,1,2,50.0,0,0,0.0,2,50.0,2,50.0,0,0.0,0,0.0,0,0.0
RJ Barrett,NYK,5,1,4,162,204,6,3,4,75.0,0,0,0.0,7,116.7,1,16.7,1,16.7,1,16.7,0,0.0
Rajon Rondo,LAC,13,7,6,220,507,6,0,2,0.0,0,0,0.0,0,0.0,3,50.0,1,16.7,1,16.7,0,0.0
Raul Neto,WAS,5,1,4,112,103,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Rayjon Tucker,PHI,1,1,0,2,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Reggie Bullock,NYK,5,1,4,162,185,5,2,3,66.7,0,0,0.0,4,80.0,2,40.0,0,0.0,0,0.0,0,0.0
Reggie Jackson,LAC,19,10,9,622,1099,6,1,1,100.0,0,0,0.0,2,33.3,3,50.0,0,0.0,2,33.3,0,0.0
Reggie Perry,BKN,5,3,2,22,37,7,5,7,71.4,0,0,0.0,10,142.9,0,0.0,0,0.0,0,0.0,0,0.0
Robert Covington,POR,6,2,4,228,291,13,6,10,60.0,0,0,0.0,12,92.3,3,23.1,1,7.7,0,0.0,0,0.0
Robert Williams III,BOS,3,1,2,46,55,15,9,13,69.2,1,2,50.0,19,126.7,0,0.0,0,0.0,1,6.7,1,6.7
Robin Lopez,WAS,5,1,4,73,61,22,13,17,76.5,0,2,0.0,26,118.2,3,13.6,0,0.0,0,0.0,1,4.5
