Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CTTouches,Time OfPoss,Avg Sec PerTouch,Avg Drib PerTouch,PTS PerTouch,ElbowTouches,PostUps,PaintTouches,PTS PerElbow Touch,PTS PerPost Touch,PTS PerPaint Touch,PLAYER_ID,TEAM_ID
Bojan Bogdanović,UTA,11,6,5,390.0,199,431,288,17.1,2.38,1.64,0.462,1,9,5,0.0,0.444,0.8,202711,1610612762
Bol Bol,DEN,3,1,2,6.0,0,9,5,0.3,1.99,1.0,0.0,0,0,0,0.0,0.0,0.0,1629626,1610612743
Bradley Beal,WAS,5,1,4,195.0,150,367,239,20.9,3.41,2.82,0.409,5,3,8,0.4,0.667,0.5,203078,1610612764
Brandon Clarke,MEM,2,0,2,9.0,2,9,5,0.2,1.31,0.45,0.222,1,0,1,0.0,0.0,2.0,1629634,1610612763
Brook Lopez,MIL,23,16,7,667.0,298,576,354,12.0,1.25,0.3,0.517,24,38,130,1.25,0.605,1.238,201572,1610612749
Bruce Brown,BKN,12,7,5,277.0,95,400,227,14.0,2.1,1.27,0.238,44,1,62,0.591,0.0,0.823,1628971,1610612751
Bruno Fernando,ATL,6,1,5,12.0,6,22,15,0.7,1.8,0.87,0.273,0,1,2,0.0,0.0,2.0,1628981,1610612737
Bryn Forbes,MIL,20,13,7,273.0,131,242,173,6.9,1.7,0.9,0.541,1,0,1,0.0,0.0,0.0,1627854,1610612749
CJ Elleby,POR,2,1,1,8.0,0,11,2,1.0,5.39,4.64,0.0,0,0,1,0.0,0.0,0.0,1629604,1610612757
CJ McCollum,POR,6,2,4,240.0,124,391,177,30.1,4.62,3.95,0.317,4,0,7,0.5,0.0,0.571,203468,1610612757
Cam Reddish,ATL,4,1,3,92.0,51,110,63,5.9,3.21,2.22,0.464,1,0,3,0.0,0.0,1.0,1629629,1610612737
Cameron Johnson,PHX,21,13,8,443.0,172,472,288,11.6,1.47,0.79,0.364,14,1,15,0.643,0.0,0.933,1629661,1610612756
Cameron Payne,PHX,22,14,8,418.0,205,893,326,77.1,5.18,4.28,0.23,3,0,5,0.0,0.0,0.4,1626166,1610612756
Carmelo Anthony,POR,6,2,4,143.0,74,172,126,6.8,2.39,0.99,0.43,4,4,1,0.75,0.5,3.0,2546,1610612757
Carsen Edwards,BOS,2,0,2,5.0,5,7,4,0.3,2.52,1.0,0.714,0,0,0,0.0,0.0,0.0,1629035,1610612738
Cassius Winston,WAS,1,0,1,5.0,2,23,13,1.7,4.49,3.57,0.087,0,0,1,0.0,0.0,0.0,1630216,1610612764
Chandler Hutchison,WAS,2,0,2,18.0,6,25,18,0.9,2.15,1.44,0.24,1,0,2,2.0,0.0,1.0,1628990,1610612764
Chris Chiozza,BKN,6,4,2,19.0,5,41,16,3.9,5.71,4.56,0.122,0,0,0,0.0,0.0,0.0,1629185,1610612751
Chris Paul,PHX,20,12,8,683.0,384,1560,480,167.3,6.43,5.64,0.246,4,2,4,0.5,0.0,0.0,101108,1610612756
Clint Capela,ATL,18,10,8,569.0,181,677,337,15.9,1.41,0.33,0.267,44,15,175,0.477,0.4,0.954,203991,1610612737
Damian Lillard,POR,6,2,4,248.0,206,538,173,55.9,6.24,5.64,0.383,1,6,4,2.0,0.667,1.0,203081,1610612757
Daniel Gafford,WAS,5,1,4,117.0,59,143,69,3.0,1.26,0.36,0.413,6,5,38,0.833,0.4,1.263,1629655,1610612764
Daniel Oturu,LAC,8,7,1,15.0,5,23,12,0.9,2.35,0.65,0.217,2,4,3,0.0,0.5,1.0,1630187,1610612746
Danilo Gallinari,ATL,18,10,8,442.0,231,629,350,28.1,2.68,1.18,0.367,12,49,16,0.167,0.837,0.375,201568,1610612737
Danny Green,PHI,8,6,2,198.0,56,242,141,5.9,1.47,0.57,0.231,1,1,11,0.0,0.0,0.727,201980,1610612755
Dario Šarić,PHX,14,11,3,147.0,63,252,160,6.9,1.64,0.62,0.25,25,11,39,0.32,0.545,0.59,203967,1610612756
Davis Bertans,WAS,4,1,3,106.0,37,93,55,1.7,1.11,0.36,0.398,1,1,3,2.0,0.0,0.667,202722,1610612764
De'Andre Hunter,ATL,5,4,1,152.0,54,138,93,5.7,2.47,1.93,0.391,2,8,3,2.5,0.5,1.0,1629631,1610612737
De'Anthony Melton,MEM,5,1,4,83.0,31,108,49,4.5,2.47,1.8,0.287,2,0,6,0.0,0.0,1.0,1629001,1610612763
DeMarcus Cousins,LAC,7,1,6,58.0,53,109,78,3.4,1.9,0.55,0.486,6,24,23,0.833,0.667,0.826,202326,1610612746
Deandre Ayton,PHX,22,14,8,801.0,347,974,561,26.3,1.62,0.38,0.356,91,67,275,0.978,0.463,0.927,1629028,1610612756
Dennis Schröder,LAL,6,2,4,196.0,86,405,173,30.1,4.46,3.64,0.212,0,0,1,0.0,0.0,2.0,203471,1610612747
Derrick Favors,UTA,11,6,5,145.0,37,99,59,2.0,1.21,0.21,0.374,10,1,35,0.6,0.0,0.743,202324,1610612762
Derrick Jones Jr.,POR,2,1,1,10.0,4,10,8,0.2,1.49,0.6,0.4,0,0,3,0.0,0.0,0.667,1627884,1610612757
Derrick Rose,NYK,5,1,4,175.0,97,389,133,37.3,5.75,5.31,0.249,2,0,3,0.0,0.0,0.667,201565,1610612752
Desmond Bane,MEM,5,1,4,99.0,28,108,43,3.9,2.14,1.3,0.259,1,0,1,0.0,0.0,0.0,1630217,1610612763
Devin Booker,PHX,22,14,8,888.0,601,1370,817,112.7,4.94,4.1,0.439,32,11,24,0.625,1.0,0.542,1626164,1610612756
Dewayne Dedmon,MIA,4,0,4,57.0,25,95,49,2.7,1.72,0.45,0.263,4,3,18,1.0,0.0,1.0,203473,1610612748
Dillon Brooks,MEM,5,1,4,175.0,129,224,147,11.7,3.13,2.64,0.576,3,0,9,0.667,0.0,0.444,1628415,1610612763
Donovan Mitchell,UTA,10,6,4,346.0,323,726,262,78.3,6.47,6.08,0.445,1,0,2,0.0,0.0,1.5,1628378,1610612762
Donte DiVincenzo,MIL,3,3,0,70.0,8,104,44,4.5,2.58,1.85,0.077,3,0,3,0.667,0.0,0.667,1628978,1610612749
Dorian Finney-Smith,DAL,7,3,4,271.0,72,332,192,9.2,1.66,0.62,0.217,7,0,24,0.0,0.0,0.417,1627827,1610612742
Duncan Robinson,MIA,4,0,4,100.0,41,109,76,3.3,1.8,0.9,0.376,1,0,2,2.0,0.0,2.0,1629130,1610612748
Dwight Howard,PHI,12,7,5,149.0,56,244,129,6.3,1.55,0.44,0.23,11,1,52,0.091,0.0,0.942,2730,1610612755
Dwight Powell,DAL,7,3,4,52.0,19,69,41,1.9,1.67,0.39,0.275,6,0,11,0.667,0.0,1.091,203939,1610612742
E'Twaun Moore,PHX,7,6,1,46.0,17,105,34,9.6,5.49,5.05,0.162,0,0,1,0.0,0.0,2.0,202734,1610612756
Elfrid Payton,NYK,2,1,1,13.0,1,29,8,2.2,4.5,4.07,0.034,0,0,0,0.0,0.0,0.0,203901,1610612752
Elijah Bryant,MIL,11,7,4,50.0,14,79,28,7.3,5.55,4.87,0.177,1,0,3,0.0,0.0,1.333,1629091,1610612749
Enes Freedom,POR,5,2,3,56.0,10,57,30,1.3,1.34,0.37,0.175,3,1,8,0.0,0.0,1.0,202683,1610612757
Ersan Ilyasova,UTA,1,0,1,3.0,4,4,3,0.1,1.22,0.75,1.0,0,0,1,0.0,0.0,2.0,101141,1610612762
Evan Fournier,BOS,5,1,4,167.0,77,217,134,9.1,2.52,1.6,0.355,4,0,7,0.5,0.0,0.857,203095,1610612738
Facundo Campazzo,DEN,10,4,6,270.0,93,565,244,38.0,4.03,3.91,0.165,5,0,5,0.4,0.0,0.0,1630267,1610612743
Frank Kaminsky,PHX,10,7,3,68.0,22,135,87,3.5,1.56,0.51,0.163,11,0,17,0.364,0.0,0.824,1626163,1610612756
Frank Ntilikina,NYK,3,0,3,4.0,0,2,1,0.0,1.4,0.0,0.0,0,0,0,0.0,0.0,0.0,1628373,1610612752
Furkan Korkmaz,PHI,12,7,5,195.0,84,225,168,7.2,1.91,1.16,0.373,2,0,5,1.0,0.0,1.6,1627788,1610612755
Gabe Vincent,MIA,3,0,3,14.0,5,24,12,1.6,4.02,3.25,0.208,0,0,0,0.0,0.0,0.0,1629216,1610612748
Garrison Mathews,WAS,3,0,3,17.0,4,18,14,0.5,1.59,0.67,0.222,0,0,0,0.0,0.0,0.0,1629726,1610612764
George Hill,PHI,12,7,5,205.0,56,347,176,18.4,3.18,2.61,0.161,2,1,7,0.0,2.0,0.857,201588,1610612755
Georges Niang,UTA,11,6,5,129.0,35,250,108,6.0,1.43,0.54,0.14,3,0,2,0.0,0.0,1.0,1627777,1610612762
Giannis Antetokounmpo,MIL,21,14,7,800.0,634,1616,805,99.1,3.68,2.57,0.392,120,110,180,0.625,0.536,1.033,203507,1610612749
Goran Dragic,MIA,4,0,4,117.0,64,223,95,14.1,3.78,3.24,0.287,4,0,4,0.0,0.0,0.5,201609,1610612748
Grant Williams,BOS,5,1,4,57.0,17,69,39,2.2,1.95,0.8,0.246,5,5,8,0.0,1.4,0.5,1629684,1610612738
Grayson Allen,MEM,5,1,4,116.0,32,113,61,4.0,2.12,1.33,0.283,3,0,1,0.0,0.0,0.0,1628960,1610612763
Harry Giles III,POR,1,0,1,4.0,0,8,6,0.4,3.36,1.38,0.0,1,1,2,0.0,0.0,0.0,1628385,1610612757
Immanuel Quickley,NYK,5,1,4,77.0,29,121,63,8.5,4.24,3.85,0.24,2,0,0,1.0,0.0,0.0,1630193,1610612752
Isaac Bonga,WAS,4,1,3,10.0,0,16,9,0.8,2.84,0.94,0.0,0,0,0,0.0,0.0,0.0,1629067,1610612764
Isaiah Joe,PHI,4,4,0,9.0,2,8,6,0.2,1.47,1.0,0.25,0,0,0,0.0,0.0,0.0,1630198,1610612755
Ish Smith,WAS,5,1,4,111.0,34,197,71,13.3,4.04,3.89,0.173,0,0,1,0.0,0.0,0.0,202397,1610612764
Ivica Zubac,LAC,17,9,8,301.0,107,447,221,10.0,1.35,0.39,0.239,50,4,117,0.42,0.5,0.761,1627826,1610612746
Ja Morant,MEM,5,1,4,203.0,151,432,128,46.4,6.44,5.81,0.35,3,3,8,0.667,0.667,0.625,1629630,1610612763
JaMychal Green,DEN,10,4,6,190.0,54,211,112,4.5,1.29,0.33,0.256,4,4,28,1.0,0.0,1.0,203210,1610612743
JaVale McGee,DEN,4,1,3,34.0,8,56,27,1.5,1.63,0.73,0.143,4,1,6,0.5,0.0,0.5,201580,1610612743
Jabari Parker,BOS,4,0,4,59.0,34,89,47,2.6,1.72,0.85,0.382,4,8,7,0.5,0.75,1.143,203953,1610612738
Jae Crowder,PHX,22,14,8,729.0,237,1200,540,26.0,1.3,0.36,0.198,11,1,17,0.364,0.0,0.882,203109,1610612756
Jalen Brunson,DAL,7,3,4,114.0,56,237,102,18.9,4.78,4.44,0.236,2,0,2,1.0,0.0,1.0,1628973,1610612742
Jalen Smith,PHX,6,4,2,18.0,5,17,10,0.5,1.79,0.65,0.294,0,0,3,0.0,0.0,0.667,1630188,1610612756
James Harden,BKN,9,6,3,322.0,182,780,281,72.6,5.58,4.58,0.233,5,1,8,0.4,3.0,0.875,201935,1610612751
Jared Dudley,LAL,2,0,2,5.0,0,3,2,0.1,1.07,0.0,0.0,0,0,0,0.0,0.0,0.0,201162,1610612747
Jaren Jackson Jr.,MEM,5,1,4,137.0,68,175,98,4.8,1.63,0.69,0.389,5,3,19,1.2,0.667,1.105,1628991,1610612763
Jarrell Brantley,UTA,2,1,1,3.0,1,6,3,0.4,4.17,3.5,0.167,0,0,0,0.0,0.0,0.0,1629714,1610612762
Jay Scrubb,LAC,6,5,1,8.0,0,4,1,0.3,4.96,0.5,0.0,0,0,0,0.0,0.0,0.0,1630206,1610612746
Jayson Tatum,BOS,5,1,4,185.0,153,371,185,27.7,4.48,3.4,0.412,12,5,10,0.75,0.4,0.7,1628369,1610612738
Jeff Green,BKN,6,3,3,148.0,49,162,87,5.1,1.88,0.64,0.302,6,0,9,0.667,0.0,0.667,201145,1610612751
Jeff Teague,MIL,16,10,6,119.0,32,183,69,13.4,4.38,4.18,0.175,1,0,1,0.0,0.0,0.0,201952,1610612749
Jevon Carter,PHX,7,6,1,22.0,6,29,16,2.2,4.54,4.1,0.207,0,0,0,0.0,0.0,0.0,1628975,1610612756
Jimmy Butler,MIA,4,0,4,154.0,58,358,141,26.8,4.49,3.66,0.162,3,8,12,0.667,0.0,0.5,202710,1610612748
Joe Harris,BKN,12,7,5,434.0,134,433,290,10.8,1.49,0.79,0.309,5,0,9,0.4,0.0,1.111,203925,1610612751
Joe Ingles,UTA,11,6,5,306.0,112,478,233,34.5,4.33,3.49,0.234,4,3,4,0.5,0.0,0.5,204060,1610612762
Joel Embiid,PHI,11,6,5,357.0,309,776,511,33.7,2.6,1.22,0.398,36,106,30,0.583,0.811,1.367,203954,1610612755
John Collins,ATL,18,10,8,576.0,250,886,437,22.6,1.53,0.43,0.282,30,50,75,0.6,0.9,0.96,1628381,1610612737
John Konchar,MEM,1,0,1,3.0,0,7,4,0.1,1.25,0.57,0.0,0,0,0,0.0,0.0,0.0,1629723,1610612763
Jonas Valančiūnas,MEM,5,1,4,166.0,75,290,153,8.0,1.66,0.51,0.259,15,28,55,0.133,0.571,0.855,202685,1610612763
Jordan Clarkson,UTA,11,6,5,298.0,193,398,252,25.5,3.85,3.19,0.485,1,1,5,0.0,2.0,0.8,203903,1610612762
Jordan Nwora,MIL,5,4,1,31.0,15,54,33,3.4,3.8,2.78,0.278,3,0,6,1.0,0.0,0.833,1629670,1610612749
Josh Green,DAL,1,0,1,4.0,0,2,1,0.0,1.42,0.0,0.0,0,0,0,0.0,0.0,0.0,1630182,1610612742
Josh Richardson,DAL,7,3,4,94.0,34,134,82,6.5,2.92,1.8,0.254,1,0,3,0.0,0.0,0.0,1626196,1610612742
Jrue Holiday,MIL,23,16,7,912.0,399,1902,695,151.2,4.77,4.25,0.21,10,12,48,0.6,0.5,0.5,201950,1610612749
Julius Randle,NYK,5,1,4,180.0,90,375,237,20.4,3.26,2.21,0.24,4,8,9,0.5,0.25,0.444,203944,1610612752
Justin Jackson,MIL,5,4,1,15.0,6,20,10,0.9,2.55,1.25,0.3,0,0,2,0.0,0.0,2.0,1628382,1610612749
Justise Winslow,MEM,1,0,1,3.0,0,3,1,0.1,2.8,2.0,0.0,0,0,0,0.0,0.0,0.0,1626159,1610612763
Jusuf Nurkić,POR,6,2,4,173.0,79,323,183,9.1,1.69,0.57,0.245,22,11,30,0.727,0.364,1.067,203994,1610612757
Juwan Morgan,UTA,2,1,1,6.0,0,6,3,0.1,1.13,0.33,0.0,1,0,2,0.0,0.0,0.0,1629752,1610612762
KZ Okpala,MIA,2,0,2,6.0,0,3,2,0.2,3.2,2.0,0.0,0,0,0,0.0,0.0,0.0,1629644,1610612748
Kawhi Leonard,LAC,11,6,5,432.0,334,800,463,55.9,4.2,3.45,0.418,32,38,39,0.75,0.421,0.897,202695,1610612746
Keljin Blevins,POR,2,1,1,4.0,2,2,2,0.1,2.2,2.0,1.0,0,0,0,0.0,0.0,0.0,1629833,1610612757
Kemba Walker,OKC,3,1,2,91.0,38,202,55,16.4,4.88,4.54,0.188,1,1,1,0.0,0.0,0.0,202689,1610612760
Kendrick Nunn,MIA,4,0,4,93.0,41,131,66,7.3,3.36,2.85,0.313,1,0,0,2.0,0.0,0.0,1629134,1610612748
Kentavious Caldwell-Pope,LAL,5,2,3,146.0,31,153,93,4.0,1.57,0.63,0.203,1,0,4,2.0,0.0,1.0,203484,1610612747
Kevin Durant,BKN,12,7,5,485.0,411,988,470,66.7,4.05,2.86,0.416,21,67,14,0.667,0.716,0.714,201142,1610612751
Kevin Huerter,ATL,18,10,8,558.0,199,722,472,37.5,3.12,2.34,0.276,6,4,9,0.333,1.25,0.444,1628989,1610612737
Kevin Knox II,NYK,1,0,1,4.0,2,2,0,0.1,2.78,2.0,1.0,0,0,0,0.0,0.0,0.0,1628995,1610612752
Khris Middleton,MIL,23,16,7,922.0,542,1859,892,123.2,3.98,3.05,0.292,20,23,25,0.4,0.783,0.88,203114,1610612749
Kris Dunn,ATL,5,2,3,33.0,6,69,25,5.1,4.46,3.78,0.087,0,0,0,0.0,0.0,0.0,1627739,1610612737
Kristaps Porziņģis,DAL,7,3,4,233.0,92,251,157,6.0,1.44,0.48,0.367,16,20,31,0.688,0.7,0.774,204001,1610612742
Kyle Anderson,MEM,5,1,4,142.0,42,213,106,9.4,2.66,1.3,0.197,8,0,7,0.625,0.0,1.286,203937,1610612763
Kyle Kuzma,LAL,6,2,4,129.0,38,173,114,6.7,2.33,1.4,0.22,2,2,7,0.0,0.0,0.571,1628398,1610612747
Kyrie Irving,BKN,9,6,3,325.0,204,614,254,37.3,3.64,2.92,0.332,8,2,22,0.75,0.0,1.0,202681,1610612751
Landry Shamet,BKN,12,7,5,206.0,50,197,116,6.8,2.07,1.47,0.254,2,1,3,1.0,0.0,0.0,1629013,1610612751
Langston Galloway,PHX,2,2,0,15.0,2,17,11,0.7,2.5,2.42,0.118,1,0,1,0.0,0.0,0.0,204038,1610612756
LeBron James,LAL,6,2,4,224.0,140,543,251,40.8,4.51,3.5,0.258,8,23,17,0.5,0.087,0.824,2544,1610612747
Lou Williams,ATL,18,10,8,277.0,139,532,167,48.1,5.43,4.44,0.261,0,0,3,0.0,0.0,0.667,101150,1610612737
Luka Dončić,DAL,7,3,4,281.0,250,724,202,84.5,7.01,6.43,0.345,2,4,9,0.0,0.25,1.111,1629029,1610612742
Luke Kennard,LAC,15,9,6,219.0,84,221,137,7.1,1.93,1.13,0.38,3,1,2,0.667,2.0,1.0,1628379,1610612746
Luke Kornet,BOS,2,0,2,5.0,3,10,3,0.2,0.91,0.1,0.3,0,0,2,0.0,0.0,1.5,1628436,1610612738
Mamadi Diakite,MIL,7,5,2,35.0,7,39,15,1.2,1.79,0.54,0.179,2,2,10,0.0,1.5,0.4,1629603,1610612749
Marc Gasol,LAL,5,2,3,87.0,26,150,96,3.7,1.46,0.29,0.173,8,3,7,0.125,0.0,0.429,201188,1610612747
Marcus Morris Sr.,LAC,19,10,9,604.0,232,666,449,21.7,1.96,0.84,0.348,12,37,19,0.417,0.73,0.526,202694,1610612746
Marcus Smart,BOS,5,1,4,183.0,89,351,144,21.8,3.72,2.95,0.254,2,5,8,2.0,0.4,0.5,203935,1610612738
Markieff Morris,LAL,4,1,3,38.0,9,52,35,1.3,1.46,0.52,0.173,0,2,5,0.0,0.5,0.0,202693,1610612747
Markus Howard,DEN,9,4,5,112.0,42,105,69,5.1,2.91,2.65,0.4,0,0,0,0.0,0.0,0.0,1630210,1610612743
Matisse Thybulle,PHI,12,7,5,220.0,63,204,136,3.7,1.09,0.42,0.309,1,0,9,0.0,0.0,1.111,1629680,1610612755
Matt Thomas,UTA,3,1,2,7.0,0,9,5,0.4,2.69,1.89,0.0,0,0,0,0.0,0.0,0.0,1629744,1610612762
Max Strus,MIA,2,0,2,6.0,0,4,4,0.1,1.17,0.25,0.0,0,0,0,0.0,0.0,0.0,1629622,1610612748
Maxi Kleber,DAL,7,3,4,187.0,37,199,112,4.4,1.34,0.39,0.186,1,0,7,0.0,0.0,0.0,1628467,1610612742
Michael Porter Jr.,DEN,10,4,6,332.0,174,386,253,13.5,2.1,0.91,0.451,23,10,27,0.957,0.6,0.889,1629008,1610612743
Mikal Bridges,PHX,22,14,8,707.0,244,723,423,19.0,1.57,0.77,0.337,31,1,42,0.516,0.0,0.762,1628969,1610612756
Mike Conley,UTA,6,4,2,176.0,92,407,163,34.3,5.06,4.92,0.226,1,0,1,0.0,0.0,0.0,201144,1610612762
Mike James,BKN,9,6,3,103.0,33,203,67,18.2,5.38,4.95,0.163,1,0,1,0.0,0.0,0.0,1628455,1610612751
Mike Scott,PHI,5,4,1,34.0,6,54,34,1.1,1.22,0.33,0.111,2,0,3,0.0,0.0,0.0,203118,1610612755
Miye Oni,UTA,8,4,4,41.0,0,26,17,0.5,1.18,0.65,0.0,1,0,1,0.0,0.0,0.0,1629671,1610612762
Montrezl Harrell,LAL,4,0,4,39.0,23,59,40,2.1,2.15,1.01,0.39,5,5,15,0.0,0.8,1.067,1626149,1610612747
Monté Morris,DEN,10,4,6,286.0,137,610,265,55.2,5.43,5.02,0.225,8,1,4,0.25,0.0,0.0,1628420,1610612743
Nassir Little,POR,3,1,2,9.0,5,14,6,0.8,3.36,2.21,0.357,0,0,0,0.0,0.0,0.0,1629642,1610612757
Nathan Knight,ATL,6,2,4,14.0,4,26,10,1.4,3.31,2.27,0.154,0,2,0,0.0,0.0,0.0,1630233,1610612737
Nemanja Bjelica,MIA,2,0,2,30.0,18,57,32,1.6,1.64,0.84,0.316,0,0,2,0.0,0.0,0.0,202357,1610612748
Nerlens Noel,NYK,5,1,4,92.0,23,110,47,3.0,1.62,0.32,0.209,3,1,23,0.0,0.0,0.609,203457,1610612752
Nic Claxton,BKN,12,7,5,130.0,30,175,90,4.9,1.69,0.38,0.171,11,2,31,0.364,0.0,0.71,1629651,1610612751
Nicolas Batum,LAC,19,10,9,555.0,153,729,398,15.1,1.24,0.44,0.21,8,2,31,0.25,1.0,0.903,201587,1610612746
Nicolo Melli,DAL,3,2,1,19.0,0,28,15,0.8,1.72,0.61,0.0,0,0,2,0.0,0.0,0.0,1629740,1610612742
Nikola Jokić,DEN,10,4,6,345.0,298,1007,552,45.8,2.73,1.23,0.296,72,77,68,0.694,0.494,1.088,203999,1610612743
Norman Powell,POR,6,2,4,216.0,102,178,145,7.1,2.39,1.76,0.573,1,2,6,2.0,1.0,1.333,1626181,1610612757
Obi Toppin,NYK,5,1,4,65.0,32,99,59,2.4,1.43,0.59,0.323,1,0,7,2.0,0.0,1.429,1630167,1610612752
Onyeka Okongwu,ATL,18,10,8,166.0,48,195,103,4.3,1.31,0.28,0.246,14,3,49,0.857,1.333,0.796,1630168,1610612737
P.J. Tucker,MIL,23,16,7,681.0,98,461,260,10.2,1.33,0.53,0.213,4,3,60,0.0,0.0,0.4,200782,1610612749
Pat Connaughton,MIL,23,16,7,546.0,158,584,281,13.8,1.42,0.48,0.271,3,0,31,0.0,0.0,0.581,1626192,1610612749
Patrick Beverley,LAC,17,8,9,323.0,83,407,198,23.2,3.43,2.68,0.204,9,0,7,0.0,0.0,0.286,201976,1610612746
Paul George,LAC,19,10,9,776.0,511,1618,688,113.7,4.22,3.49,0.316,21,23,23,0.524,0.348,0.522,202331,1610612746
Paul Millsap,DEN,9,4,5,109.0,58,229,125,9.1,2.38,1.4,0.253,4,6,13,0.5,0.333,1.538,200794,1610612743
Paul Reed,PHI,3,3,0,10.0,4,24,10,1.0,2.6,1.42,0.167,2,0,3,0.0,0.0,0.667,1630194,1610612755
Payton Pritchard,BOS,5,1,4,67.0,17,112,30,8.0,4.27,4.11,0.152,0,1,0,0.0,0.0,0.0,1630202,1610612738
Precious Achiuwa,MIA,3,0,3,12.0,7,23,13,1.0,2.53,1.43,0.304,2,2,4,1.0,0.5,0.5,1630173,1610612748
RJ Barrett,NYK,5,1,4,162.0,72,204,127,10.3,3.04,2.3,0.353,2,3,6,1.5,0.0,1.167,1629628,1610612752
Rajon Rondo,LAC,13,7,6,220.0,55,507,197,39.3,4.65,4.05,0.108,3,0,6,0.0,0.0,0.0,200765,1610612746
Raul Neto,WAS,5,1,4,112.0,32,103,64,5.1,2.97,2.54,0.311,0,0,1,0.0,0.0,2.0,203526,1610612764
Rayjon Tucker,PHI,1,1,0,2.0,1,1,1,0.0,1.48,1.0,1.0,0,0,0,0.0,0.0,0.0,1629730,1610612755
Reggie Bullock Jr.,NYK,5,1,4,162.0,44,185,132,5.0,1.64,0.51,0.238,2,0,5,1.0,0.0,0.8,203493,1610612752
Reggie Jackson,LAC,19,10,9,622.0,338,1099,481,81.5,4.45,3.68,0.308,9,1,6,0.667,0.0,0.333,202704,1610612746
Reggie Perry,BKN,5,3,2,22.0,16,37,29,1.1,1.77,0.7,0.432,2,0,7,1.0,0.0,1.429,1629617,1610612751
