PLAYER,TEAM,GP,W,L,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID,TEAM_ID
Aaron Gordon,DEN,10,4,6,299.0,6,19,31.6,3.0,8.0,37.5,39.5,15,203932,1610612743
Aaron Nesmith,BOS,5,1,4,75.0,0,3,0.0,0.0,3.0,0.0,0.0,0,1630174,1610612738
Abdel Nader,PHX,5,3,2,29.0,1,1,100.0,0.0,0.0,,100.0,2,1627846,1610612756
Alec Burks,NYK,5,1,4,128.0,8,27,29.599999999999998,3.0,13.0,23.1,35.199999999999996,19,202692,1610612752
Alex Caruso,LAL,6,2,4,121.0,1,3,33.300000000000004,0.0,1.0,0.0,33.300000000000004,2,1627936,1610612747
Alex Len,WAS,5,1,4,42.0,0,0,,,,,,0,203458,1610612764
Alfonzo McKinnie,LAL,2,0,2,12.0,0,1,0.0,0.0,0.0,,0.0,0,1628035,1610612747
Alize Johnson,BKN,5,3,2,23.0,0,0,,,,,,0,1628993,1610612751
Amir Coffey,LAC,10,9,1,16.0,1,1,100.0,0.0,0.0,,100.0,2,1629599,1610612746
Andre Drummond,LAL,5,2,3,105.0,0,0,,,,,,0,203083,1610612747
Andre Iguodala,MIA,4,0,4,71.0,0,3,0.0,0.0,2.0,0.0,0.0,0,2738,1610612748
Anfernee Simons,POR,6,2,4,107.0,2,6,33.300000000000004,1.0,2.0,50.0,41.699999999999996,5,1629014,1610612757
Anthony Davis,LAL,5,2,3,144.0,3,14,21.4,0.0,1.0,0.0,21.4,6,203076,1610612747
Anthony Gill,WAS,4,1,3,33.0,0,0,,0.0,0.0,,,0,1630264,1610612764
Anthony Tolliver,PHI,1,1,0,2.0,0,0,,,,,,0,201229,1610612755
Austin Rivers,DEN,10,4,6,305.0,4,18,22.2,4.0,13.0,30.8,33.300000000000004,12,203085,1610612743
Axel Toupane,MIL,4,4,0,10.0,1,1,100.0,0.0,0.0,,100.0,2,1626253,1610612749
Bam Adebayo,MIA,4,0,4,136.0,5,14,35.699999999999996,,,,35.699999999999996,10,1628389,1610612748
Ben McLemore,LAL,4,1,3,36.0,0,2,0.0,0.0,0.0,,0.0,0,203463,1610612747
Ben Simmons,PHI,12,7,5,402.0,1,4,25.0,0.0,1.0,0.0,25.0,2,1627732,1610612755
Blake Griffin,BKN,12,7,5,318.0,3,6,50.0,3.0,6.0,50.0,75.0,9,201933,1610612751
Boban Marjanović,DAL,4,1,3,83.0,1,2,50.0,,,,50.0,2,1626246,1610612742
Bobby Portis,MIL,20,14,6,366.0,8,18,44.4,0.0,1.0,0.0,44.4,16,1626171,1610612749
Bogdan Bogdanović,ATL,18,10,8,598.0,33,88,37.5,15.0,44.0,34.1,46.0,81,203992,1610612737
Bojan Bogdanović,UTA,11,6,5,390.0,24,44,54.50000000000001,11.0,22.0,50.0,67.0,59,202711,1610612762
Bol Bol,DEN,3,1,2,6.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1629626,1610612743
Bradley Beal,WAS,5,1,4,195.0,23,45,51.1,3.0,13.0,23.1,54.400000000000006,49,203078,1610612764
Brandon Clarke,MEM,2,0,2,9.0,0,1,0.0,,,,0.0,0,1629634,1610612763
Brook Lopez,MIL,23,16,7,667.0,5,14,35.699999999999996,2.0,3.0,66.7,42.9,12,201572,1610612749
Bruce Brown,BKN,12,7,5,277.0,1,1,100.0,0.0,0.0,,100.0,2,1628971,1610612751
Bruno Fernando,ATL,6,1,5,12.0,0,1,0.0,,,,0.0,0,1628981,1610612737
Bryn Forbes,MIL,20,13,7,273.0,9,26,34.599999999999994,3.0,12.0,25.0,40.400000000000006,21,1627854,1610612749
CJ Elleby,POR,2,1,1,8.0,0,0,,,,,,0,1629604,1610612757
CJ McCollum,POR,6,2,4,240.0,21,55,38.2,5.0,20.0,25.0,42.699999999999996,47,203468,1610612757
Cam Reddish,ATL,4,1,3,92.0,6,13,46.2,3.0,6.0,50.0,57.699999999999996,15,1629629,1610612737
Cameron Johnson,PHX,21,13,8,443.0,1,13,7.7,0.0,7.0,0.0,7.7,2,1629661,1610612756
Cameron Payne,PHX,22,14,8,418.0,19,60,31.7,6.0,33.0,18.2,36.7,44,1626166,1610612756
Carmelo Anthony,POR,6,2,4,143.0,11,28,39.300000000000004,3.0,11.0,27.3,44.6,25,2546,1610612757
Carsen Edwards,BOS,2,0,2,5.0,1,1,100.0,1.0,1.0,100.0,150.0,3,1629035,1610612738
Cassius Winston,WAS,1,0,1,5.0,0,2,0.0,0.0,1.0,0.0,0.0,0,1630216,1610612764
Chandler Hutchison,WAS,2,0,2,18.0,0,2,0.0,,,,0.0,0,1628990,1610612764
Chris Chiozza,BKN,6,4,2,19.0,2,6,33.300000000000004,1.0,3.0,33.300000000000004,41.699999999999996,5,1629185,1610612751
Chris Paul,PHX,20,12,8,683.0,108,230,47.0,20.0,44.0,45.5,51.300000000000004,236,101108,1610612756
Clint Capela,ATL,18,10,8,569.0,1,3,33.300000000000004,,,,33.300000000000004,2,203991,1610612737
Damian Lillard,POR,6,2,4,248.0,34,79,43.0,32.0,64.0,50.0,63.3,100,203081,1610612757
Daniel Gafford,WAS,5,1,4,117.0,0,0,,,,,,0,1629655,1610612764
Daniel Oturu,LAC,8,7,1,15.0,1,1,100.0,0.0,0.0,,100.0,2,1630187,1610612746
Danilo Gallinari,ATL,18,10,8,442.0,21,64,32.800000000000004,3.0,18.0,16.7,35.199999999999996,45,201568,1610612737
Danny Green,PHI,8,6,2,199.0,3,13,23.1,3.0,11.0,27.3,34.599999999999994,9,201980,1610612755
Dario Šarić,PHX,14,11,3,147.0,1,2,50.0,1.0,1.0,100.0,75.0,3,203967,1610612756
Davis Bertans,WAS,4,1,3,106.0,0,2,0.0,0.0,1.0,0.0,0.0,0,202722,1610612764
De'Andre Hunter,ATL,5,4,1,152.0,6,16,37.5,0.0,2.0,0.0,37.5,12,1629631,1610612737
De'Anthony Melton,MEM,5,1,4,83.0,1,7,14.299999999999999,1.0,6.0,16.7,21.4,3,1629001,1610612763
DeMarcus Cousins,LAC,7,1,6,58.0,0,0,,0.0,0.0,,,0,202326,1610612746
Deandre Ayton,PHX,22,14,8,801.0,3,5,60.0,,,,60.0,6,1629028,1610612756
Dennis Schröder,LAL,6,2,4,196.0,6,18,33.300000000000004,2.0,3.0,66.7,38.9,14,203471,1610612747
Derrick Favors,UTA,11,6,5,145.0,0,0,,,,,,0,202324,1610612762
Derrick Jones Jr.,POR,2,1,1,10.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1627884,1610612757
Derrick Rose,NYK,5,1,4,175.0,15,39,38.5,3.0,9.0,33.300000000000004,42.3,33,201565,1610612752
Desmond Bane,MEM,5,1,4,99.0,4,7,57.099999999999994,0.0,2.0,0.0,57.099999999999994,8,1630217,1610612763
Devin Booker,PHX,22,14,8,888.0,123,289,42.6,27.0,87.0,31.0,47.199999999999996,273,1626164,1610612756
Dewayne Dedmon,MIA,4,0,4,57.0,0,1,0.0,0.0,0.0,,0.0,0,203473,1610612748
Dillon Brooks,MEM,5,1,4,175.0,15,33,45.5,1.0,5.0,20.0,47.0,31,1628415,1610612763
Donovan Mitchell,UTA,10,6,4,346.0,56,126,44.4,42.0,92.0,45.7,61.1,154,1628378,1610612762
Donte DiVincenzo,MIL,3,3,0,70.0,1,4,25.0,1.0,3.0,33.300000000000004,37.5,3,1628978,1610612749
Dorian Finney-Smith,DAL,7,3,4,271.0,1,6,16.7,0.0,2.0,0.0,16.7,2,1627827,1610612742
Duncan Robinson,MIA,4,0,4,100.0,6,13,46.2,6.0,13.0,46.2,69.19999999999999,18,1629130,1610612748
Dwight Howard,PHI,12,7,5,149.0,0,1,0.0,0.0,1.0,0.0,0.0,0,2730,1610612755
Dwight Powell,DAL,7,3,4,52.0,0,0,,,,,,0,203939,1610612742
