PLAYER,TEAM,GP,W,L,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID,TEAM_ID
Aaron Gordon,ORL,5,1,4,164.0,12,20,60.0,3.0,6.0,50.0,67.5,27,203932,1610612753
Aaron Holiday,IND,3,0,3,13.0,1,3,33.300000000000004,1.0,1.0,100.0,50.0,3,1628988,1610612754
Abdel Nader,OKC,3,1,2,5.0,0,0,,,,,,0,1627846,1610612760
Al Horford,BOS,9,5,4,310.0,2,7,28.599999999999998,1.0,2.0,50.0,35.699999999999996,5,201143,1610612738
Al-Farouq Aminu,POR,16,8,8,399.0,2,7,28.599999999999998,0.0,1.0,0.0,28.599999999999998,4,202329,1610612757
Alfonzo McKinnie,GSW,22,14,8,235.0,1,2,50.0,0.0,0.0,,50.0,2,1628035,1610612744
Amir Johnson,PHI,4,3,1,20.0,0,0,,,,,,0,101161,1610612755
Andre Drummond,DET,4,0,4,127.0,2,6,33.300000000000004,0.0,1.0,0.0,33.300000000000004,4,203083,1610612765
Andre Iguodala,GSW,21,13,8,629.0,6,21,28.599999999999998,3.0,7.0,42.9,35.699999999999996,15,2738,1610612744
Andrew Bogut,GSW,19,13,6,179.0,0,2,0.0,,,,0.0,0,101106,1610612744
Anfernee Simons,POR,5,2,3,12.0,0,4,0.0,0.0,2.0,0.0,0.0,0,1629014,1610612757
Aron Baynes,BOS,9,5,4,115.0,0,0,,0.0,0.0,,,0,203382,1610612738
Austin Rivers,HOU,10,6,4,215.0,7,15,46.7,7.0,13.0,53.800000000000004,70.0,21,203085,1610612745
Ben Simmons,PHI,12,7,5,421.0,0,2,0.0,,,,0.0,0,1627732,1610612755
Blake Griffin,DET,2,0,2,58.0,2,9,22.2,2.0,7.0,28.599999999999998,33.300000000000004,6,201933,1610612765
Boban Marjanović,PHI,11,7,4,105.0,3,4,75.0,0.0,0.0,,75.0,6,1626246,1610612755
Bojan Bogdanović,IND,4,0,4,148.0,3,18,16.7,1.0,8.0,12.5,19.400000000000002,7,202711,1610612754
Brad Wanamaker,BOS,4,2,2,17.0,1,4,25.0,0.0,0.0,,25.0,2,202954,1610612738
Brook Lopez,MIL,15,10,5,438.0,3,14,21.4,1.0,5.0,20.0,25.0,7,201572,1610612749
Bruce Brown,DET,4,0,4,57.0,0,0,,0.0,0.0,,,0,1628971,1610612765
Bryn Forbes,SAS,7,3,4,212.0,6,13,46.2,0.0,1.0,0.0,46.2,12,1627854,1610612759
CJ McCollum,POR,16,8,8,635.0,78,191,40.8,25.0,74.0,33.800000000000004,47.4,181,203468,1610612757
Caris LeVert,BKN,5,1,4,144.0,13,35,37.1,8.0,20.0,40.0,48.6,34,1627747,1610612751
Chris Boucher,TOR,2,1,1,4.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1628449,1610612761
Chris Paul,HOU,11,6,5,397.0,41,97,42.3,17.0,55.0,30.9,51.0,99,101108,1610612745
Clint Capela,HOU,11,6,5,331.0,0,0,,,,,,0,203991,1610612745
Cory Joseph,IND,4,0,4,85.0,2,8,25.0,1.0,2.0,50.0,31.3,5,202709,1610612754
D'Angelo Russell,BKN,5,1,4,148.0,21,60,35.0,9.0,25.0,36.0,42.5,51,1626156,1610612751
D.J. Augustin,ORL,5,1,4,141.0,8,14,57.099999999999994,4.0,8.0,50.0,71.39999999999999,20,201571,1610612753
D.J. Wilson,MIL,8,6,2,43.0,0,1,0.0,0.0,0.0,,0.0,0,1628391,1610612749
Damian Jones,GSW,4,3,1,8.0,0,0,,,,,,0,1627745,1610612744
