PLAYER,TEAM,GP,W,L,MIN,Touches,PostUps,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
Aaron Gordon,ORL,5,1,4,164.0,254,20,7,14,50.0,0,0,0.0,14,70.0,6,30.0,1,5.0,0,0.0,0,0.0,203932,1610612753
Aaron Holiday,IND,3,0,3,13.0,19,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628988,1610612754
Abdel Nader,OKC,3,1,2,5.0,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1627846,1610612760
Al Horford,BOS,9,5,4,310.0,654,37,8,14,57.099999999999994,9,9,100.0,25,67.60000000000001,14,37.8,2,5.4,4,10.8,4,10.8,201143,1610612738
Al-Farouq Aminu,POR,16,8,8,399.0,566,32,7,16,43.8,5,5,100.0,19,59.4,10,31.3,5,15.6,2,6.3,1,3.1,202329,1610612757
Alfonzo McKinnie,GSW,22,14,8,235.0,279,25,6,11,54.50000000000001,1,4,25.0,13,52.0,9,36.0,0,0.0,2,8.0,2,8.0,1628035,1610612744
Amir Johnson,PHI,4,3,1,20.0,39,6,2,2,100.0,0,0,0.0,4,66.7,4,66.7,0,0.0,0,0.0,0,0.0,101161,1610612755
Andre Drummond,DET,4,0,4,127.0,221,55,21,37,56.8,4,14,28.599999999999998,46,83.6,6,10.9,2,3.5999999999999996,1,1.7999999999999998,7,12.7,203083,1610612765
Andre Iguodala,GSW,21,13,8,629.0,1033,69,29,37,78.4,2,8,25.0,60,87.0,22,31.900000000000002,6,8.7,1,1.4000000000000001,2,2.9000000000000004,2738,1610612744
Andrew Bogut,GSW,19,13,6,179.0,328,45,20,29,69.0,4,5,80.0,44,97.8,12,26.700000000000003,4,8.9,2,4.3999999999999995,2,4.3999999999999995,101106,1610612744
Anfernee Simons,POR,5,2,3,12.0,24,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1629014,1610612757
Aron Baynes,BOS,9,5,4,115.0,130,12,4,6,66.7,0,0,0.0,8,66.7,4,33.300000000000004,1,8.3,1,8.3,0,0.0,203382,1610612738
Austin Rivers,HOU,10,6,4,215.0,254,5,1,1,100.0,0,0,0.0,2,40.0,3,60.0,1,20.0,0,0.0,0,0.0,203085,1610612745
Ben Simmons,PHI,12,7,5,421.0,935,64,27,38,71.1,6,9,66.7,60,93.8,18,28.1,4,6.3,3,4.7,2,3.1,1627732,1610612755
Blake Griffin,DET,2,0,2,58.0,137,6,3,4,75.0,3,3,100.0,9,150.0,1,16.7,1,16.7,0,0.0,1,16.7,201933,1610612765
Boban Marjanović,PHI,11,7,4,105.0,169,25,12,15,80.0,5,6,83.3,29,115.99999999999999,4,16.0,1,4.0,2,8.0,3,12.0,1626246,1610612755
Bojan Bogdanović,IND,4,0,4,148.0,205,4,1,2,50.0,0,0,0.0,2,50.0,2,50.0,0,0.0,0,0.0,0,0.0,202711,1610612754
Brad Wanamaker,BOS,4,2,2,17.0,37,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,202954,1610612738
Brook Lopez,MIL,15,10,5,438.0,525,29,17,21,81.0,5,5,100.0,39,134.5,2,6.9,1,3.4000000000000004,2,6.9,1,3.4000000000000004,201572,1610612749
Bruce Brown,DET,4,0,4,57.0,60,3,1,2,50.0,0,0,0.0,2,66.7,0,0.0,0,0.0,0,0.0,0,0.0,1628971,1610612765
