PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%
Damian Lillard,POR,28,G,16,15,33.9,48.0,74.0,64.9,60.4,4.4
Stephen Curry,GSW,31,G,22,21,26.7,43.0,68.0,63.2,59.0,4.3
Chris Paul,HOU,34,G,11,11,39.7,38.0,54.0,70.4,66.1,4.3
Jarrett Allen,BKN,21,C,5,5,43.7,31.0,45.0,68.9,64.6,4.3
Russell Westbrook,OKC,30,G,5,5,35.8,15.0,24.0,62.5,58.3,4.2
Rudy Gay,SAS,32,F,7,7,55.4,23.0,36.0,63.9,59.8,4.1
Treveon Graham,BKN,25,F,5,4,31.0,6.0,9.0,66.7,62.5,4.1
Semi Ojeleye,BOS,24,F,4,2,21.4,2.0,3.0,66.7,62.6,4.1
Al-Farouq Aminu,POR,28,F,16,14,41.8,44.0,69.0,63.8,60.0,3.7
Landry Shamet,LAC,22,G,6,6,32.9,17.0,24.0,70.8,67.2,3.7
Torrey Craig,DEN,28,F,14,13,31.9,30.0,46.0,65.2,61.9,3.4
Eric Bledsoe,MIL,29,G,15,13,27.4,28.0,46.0,60.9,57.9,2.9
Darren Collison,IND,31,G,4,4,28.2,7.0,11.0,63.6,60.7,2.9
Eric Gordon,HOU,30,G,11,11,32.1,29.0,44.0,65.9,63.1,2.8
Jayson Tatum,BOS,21,F,9,9,44.8,29.0,43.0,67.4,64.6,2.8
Evan Fournier,ORL,26,G-F,5,5,36.5,18.0,27.0,66.7,63.9,2.8
Quinn Cook,GSW,26,G,14,9,26.3,9.0,15.0,60.0,57.6,2.4
D.J. Augustin,ORL,31,G,5,5,52.6,13.0,20.0,65.0,62.8,2.2
Aaron Gordon,ORL,23,F,5,5,34.2,17.0,25.0,68.0,66.2,1.8
Shaun Livingston,GSW,33,G,22,16,31.0,20.0,31.0,64.5,62.9,1.6
Andrew Bogut,GSW,34,C,18,16,41.0,31.0,48.0,64.6,63.5,1.1
Thabo Sefolosha,UTA,35,F,3,3,33.3,4.0,7.0,57.1,56.0,1.1
Malcolm Miller,TOR,26,F,6,4,41.7,3.0,5.0,60.0,59.0,1.0
Langston Galloway,DET,27,G,4,4,50.0,15.0,23.0,65.2,64.4,0.9
JaMychal Green,LAC,29,F,6,4,21.3,7.0,10.0,70.0,69.1,0.9
Danilo Gallinari,LAC,30,F,6,6,32.0,23.0,33.0,69.7,69.1,0.6
Wilson Chandler,LAC,32,F,4,3,20.7,4.0,6.0,66.7,66.4,0.3
Jonathon Simmons,PHI,29,F,5,2,18.2,1.0,2.0,50.0,50.7,-0.7
Pascal Siakam,TOR,25,F,24,23,31.6,69.0,110.0,62.7,64.1,-1.3
Jimmy Butler,PHI,29,G-F,12,12,36.2,33.0,55.0,60.0,61.5,-1.5
Derrick White,SAS,24,G,7,7,31.2,19.0,34.0,55.9,57.6,-1.7
Mason Plumlee,DEN,29,F-C,14,14,48.0,43.0,72.0,59.7,61.6,-1.9
Boban Marjanovic,PHI,30,C,10,7,44.7,21.0,38.0,55.3,57.1,-1.9
Ish Smith,DET,30,G,4,4,39.3,7.0,11.0,63.6,65.6,-1.9
Brad Wanamaker,BOS,29,G,4,3,38.5,3.0,5.0,60.0,62.3,-2.3
Patrick Beverley,LAC,30,G,6,6,37.8,22.0,34.0,64.7,67.1,-2.4
Ersan Ilyasova,MIL,32,F,15,15,33.5,31.0,52.0,59.6,62.3,-2.7
James Harden,HOU,29,G,11,11,38.2,39.0,63.0,61.9,64.9,-3.0
Paul George,OKC,29,F,5,5,29.5,13.0,23.0,56.5,59.5,-3.0
Jordan Bell,GSW,24,F,14,10,38.6,16.0,27.0,59.3,62.4,-3.1
Jae Crowder,UTA,28,F,5,4,25.0,6.0,10.0,60.0,63.3,-3.3
Jared Dudley,BKN,33,F,4,4,42.6,12.0,20.0,60.0,63.4,-3.4
Fred VanVleet,TOR,25,G,23,19,25.7,32.0,54.0,59.3,63.2,-4.0
Rodney Hood,POR,26,G,16,14,33.3,21.0,37.0,56.8,60.9,-4.1
Enes Freedom,POR,27,C,16,16,40.9,58.0,101.0,57.4,61.6,-4.2
Klay Thompson,GSW,29,G,21,20,35.0,53.0,98.0,54.1,58.6,-4.5
Gary Harris,DEN,24,G,14,13,22.8,20.0,37.0,54.1,58.6,-4.6
Rodions Kurucs,BKN,21,F,4,3,40.0,7.0,12.0,58.3,63.0,-4.7
Danny Green,TOR,32,G-F,24,24,33.9,58.0,99.0,58.6,63.4,-4.8
Nikola Vucevic,ORL,28,C,5,5,36.4,17.0,28.0,60.7,65.5,-4.8
Joe Harris,BKN,27,F-G,5,5,37.5,12.0,21.0,57.1,61.9,-4.8
Andre Iguodala,GSW,35,F-G,21,21,35.9,47.0,85.0,55.3,60.3,-5.1
Malik Beasley,DEN,22,G,13,12,29.9,13.0,23.0,56.5,61.6,-5.1
Dennis Schroder,OKC,25,G,5,5,29.7,10.0,19.0,52.6,57.8,-5.2
Joe Ingles,UTA,31,F,5,4,33.3,9.0,17.0,52.9,59.0,-6.0
Kevon Looney,GSW,23,C-F,21,20,36.5,52.0,99.0,52.5,58.6,-6.1
Dzanan Musa,BKN,20,G-F,2,2,25.0,1.0,2.0,50.0,56.2,-6.2
Ben Simmons,PHI,22,G-F,12,11,29.8,31.0,57.0,54.4,60.7,-6.3
Montrezl Harrell,LAC,25,F-C,6,6,48.1,24.0,39.0,61.5,67.9,-6.3
Kyle Lowry,TOR,33,G,24,23,35.1,65.0,113.0,57.5,63.9,-6.4
Danuel House Jr.,HOU,26,F-G,7,6,28.4,11.0,19.0,57.9,64.3,-6.4
Rudy Gobert,UTA,27,C,5,5,60.5,28.0,52.0,53.8,60.6,-6.7
Alfonzo McKinnie,GSW,26,F,22,16,30.9,15.0,29.0,51.7,58.6,-6.9
Tyreke Evans,IND,29,G,4,3,47.8,6.0,11.0,54.5,61.4,-6.9
Jaylen Brown,BOS,22,G,9,9,28.3,16.0,28.0,57.1,64.2,-7.1
Malcolm Brogdon,MIL,26,G,7,6,20.8,9.0,16.0,56.3,63.3,-7.1
Nikola Jokic,DEN,24,C,14,14,38.0,73.0,135.0,54.1,61.4,-7.3
Monte Morris,DEN,24,G,12,8,25.9,8.0,15.0,53.3,60.8,-7.4
Seth Curry,POR,28,G,16,15,33.1,21.0,40.0,52.5,60.0,-7.5
DeMarcus Cousins,GSW,28,C,8,8,26.2,12.0,22.0,54.5,62.2,-7.6
Zach Collins,POR,21,F-C,16,16,52.9,44.0,83.0,53.0,60.8,-7.8
Marc Gasol,TOR,34,C,24,24,36.7,71.0,125.0,56.8,64.8,-8.0
CJ McCollum,POR,27,G,16,16,30.4,35.0,68.0,51.5,59.7,-8.3
Al Horford,BOS,33,C-F,9,9,35.3,37.0,67.0,55.2,63.5,-8.3
Royce O'Neale,UTA,26,F,5,5,33.7,15.0,31.0,48.4,57.3,-8.9
Markieff Morris,OKC,29,F,5,5,52.8,10.0,19.0,52.6,61.9,-9.3
Nikola Mirotic,MIL,28,F,14,10,32.6,16.0,31.0,51.6,61.1,-9.5
Furkan Korkmaz,PHI,21,G-F,4,2,53.3,4.0,8.0,50.0,59.7,-9.7
Bruce Brown,DET,22,G,4,3,40.0,6.0,10.0,60.0,69.9,-9.9
Sterling Brown,MIL,24,G,10,6,31.3,7.0,15.0,46.7,56.7,-10.0
Kenneth Faried,HOU,29,F-C,6,6,56.5,7.0,13.0,53.8,63.8,-10.0
DeMar DeRozan,SAS,29,G,7,7,36.2,10.0,21.0,47.6,57.7,-10.1
Thaddeus Young,IND,31,F,4,4,30.4,9.0,17.0,52.9,63.7,-10.7
Greg Monroe,PHI,29,C,8,8,52.4,16.0,33.0,48.5,59.6,-11.2
Aron Baynes,BOS,32,C-F,8,8,37.3,16.0,31.0,51.6,63.6,-12.0
Steven Adams,OKC,25,C,5,5,40.2,18.0,39.0,46.2,58.4,-12.3
Thon Maker,DET,22,F,4,4,51.4,11.0,19.0,57.9,70.2,-12.3
Kawhi Leonard,TOR,28,F,24,23,41.5,60.0,115.0,52.2,64.7,-12.5
JJ Redick,PHI,35,G,12,12,39.6,19.0,40.0,47.5,60.1,-12.6
Draymond Green,GSW,29,F,22,22,39.5,72.0,152.0,47.4,60.2,-12.8
Joel Embiid,PHI,25,F-C,11,11,40.0,47.0,96.0,49.0,61.9,-12.9
Jerami Grant,OKC,25,F,5,5,49.4,20.0,43.0,46.5,59.5,-13.0
George Hill,MIL,33,G,15,14,24.5,18.0,39.0,46.2,59.1,-13.0
Clint Capela,HOU,25,C,11,11,40.2,34.0,66.0,51.5,64.6,-13.1
Serge Ibaka,TOR,29,C-F,24,24,39.8,55.0,113.0,48.7,62.3,-13.6
Tobias Harris,PHI,26,F,12,11,30.6,20.0,41.0,48.8,62.5,-13.7
Evan Turner,POR,30,G-F,15,14,34.7,20.0,42.0,47.6,61.5,-13.9
Jakob Poeltl,SAS,23,C,7,7,49.6,32.0,69.0,46.4,60.4,-14.0
Austin Rivers,HOU,26,G,10,10,31.5,14.0,29.0,48.3,62.3,-14.1
Wes Iwundu,ORL,24,F,5,4,42.9,6.0,12.0,50.0,64.1,-14.1
Gordon Hayward,BOS,29,F,9,9,34.1,13.0,28.0,46.4,60.7,-14.3
LaMarcus Aldridge,SAS,33,C-F,7,7,35.1,24.0,53.0,45.3,59.7,-14.5
Ivica Zubac,LAC,22,C,4,3,23.1,3.0,6.0,50.0,64.7,-14.7
Jake Layman,POR,25,F,4,2,62.5,2.0,5.0,40.0,54.7,-14.7
Brook Lopez,MIL,31,C,15,15,35.3,45.0,102.0,44.1,59.0,-14.9
Terry Rozier,BOS,25,G,9,9,37.9,10.0,22.0,45.5,60.5,-15.0
Pat Connaughton,MIL,26,G,15,12,23.8,14.0,31.0,45.2,60.2,-15.1
Derrick Favors,UTA,27,F-C,5,5,66.0,15.0,35.0,42.9,58.8,-15.9
Will Barton,DEN,28,G,14,11,30.4,15.0,34.0,44.1,60.4,-16.3
Daniel Theis,BOS,27,F,6,5,50.0,4.0,10.0,40.0,56.8,-16.8
Terrance Ferguson,OKC,21,G,5,5,32.1,7.0,18.0,38.9,56.6,-17.7
Wesley Matthews,IND,32,G-F,4,4,25.6,4.0,10.0,40.0,59.8,-19.8
Jonathan Isaac,ORL,21,F,5,5,47.3,12.0,26.0,46.2,66.1,-19.9
Bryn Forbes,SAS,25,G,7,6,38.0,10.0,27.0,37.0,57.5,-20.5
Ricky Rubio,UTA,28,G,5,5,27.9,7.0,19.0,36.8,57.5,-20.6
Tony Snell,MIL,27,G,6,4,38.5,2.0,5.0,40.0,61.3,-21.3
Giannis Antetokounmpo,MIL,24,F,15,15,36.4,28.0,71.0,39.4,61.4,-21.9
Davis Bertans,SAS,26,F,5,5,46.4,5.0,13.0,38.5,60.4,-21.9
Shabazz Napier,BKN,27,G,2,2,71.4,2.0,5.0,40.0,62.3,-22.3
Garrett Temple,LAC,33,G-F,6,5,22.6,3.0,7.0,42.9,67.7,-24.8
Khem Birch,ORL,26,C,5,5,30.0,5.0,15.0,33.3,61.9,-28.6
Myles Turner,IND,23,C-F,4,4,31.1,6.0,19.0,31.6,60.6,-29.1
Aaron Holiday,IND,22,G,2,2,50.0,1.0,3.0,33.3,62.8,-29.5
Robert Williams III,BOS,21,C-F,2,1,33.3,1.0,3.0,33.3,62.9,-29.6
Ed Davis,BKN,30,C,3,3,47.1,4.0,16.0,25.0,60.3,-35.3
Kyle Korver,UTA,38,G-F,3,3,28.6,1.0,4.0,25.0,60.7,-35.7
Raymond Felton,OKC,35,G,5,4,39.1,2.0,9.0,22.2,61.0,-38.7
Domantas Sabonis,IND,23,F,4,3,15.4,1.0,8.0,12.5,62.1,-49.6
Skal Labissiere,POR,23,F,2,1,50.0,0.0,2.0,0.0,50.0,-50.0
Anfernee Simons,POR,20,G,2,2,75.0,0.0,3.0,0.0,51.8,-51.8
Georges Niang,UTA,26,F,5,3,35.7,0.0,5.0,0.0,59.5,-59.5
Doug McDermott,IND,27,F,3,2,20.0,0.0,2.0,0.0,60.5,-60.5
Jerian Grant,ORL,26,G,3,2,33.3,0.0,2.0,0.0,62.8,-62.8
