PLAYER,TEAM,GP,W,L,MIN,Touches,ElbowTouches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
Aaron Gordon,ORL,5,1,4,164.0,254,13,3,5,60.0,0,0,0.0,6,46.2,6,46.2,1,16.7,0,0.0,0,0.0,203932,1610612753
Aaron Holiday,IND,3,0,3,13.0,19,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628988,1610612754
Abdel Nader,OKC,3,1,2,5.0,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1627846,1610612760
Al Horford,BOS,9,5,4,310.0,654,27,5,12,41.699999999999996,5,5,100.0,15,55.60000000000001,13,48.1,2,15.4,0,0.0,0,0.0,201143,1610612738
Al-Farouq Aminu,POR,16,8,8,399.0,566,14,3,4,75.0,1,2,50.0,7,50.0,9,64.3,1,11.1,0,0.0,1,7.1,202329,1610612757
Alfonzo McKinnie,GSW,22,14,8,235.0,279,4,0,1,0.0,0,1,0.0,0,0.0,2,50.0,0,0.0,1,25.0,1,25.0,1628035,1610612744
Amir Johnson,PHI,4,3,1,20.0,39,3,1,1,100.0,0,0,0.0,2,66.7,2,66.7,0,0.0,0,0.0,0,0.0,101161,1610612755
Andre Drummond,DET,4,0,4,127.0,221,21,5,10,50.0,4,6,66.7,14,66.7,7,33.300000000000004,0,0.0,1,4.8,3,14.299999999999999,203083,1610612765
Andre Iguodala,GSW,21,13,8,629.0,1033,34,9,13,69.19999999999999,2,4,50.0,20,58.8,16,47.099999999999994,5,31.3,0,0.0,1,2.9000000000000004,2738,1610612744
Andrew Bogut,GSW,19,13,6,179.0,328,17,2,3,66.7,0,0,0.0,4,23.5,13,76.5,4,30.8,1,5.8999999999999995,0,0.0,101106,1610612744
Anfernee Simons,POR,5,2,3,12.0,24,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1629014,1610612757
Aron Baynes,BOS,9,5,4,115.0,130,5,0,1,0.0,0,0,0.0,0,0.0,4,80.0,0,0.0,0,0.0,0,0.0,203382,1610612738
Austin Rivers,HOU,10,6,4,215.0,254,2,0,0,0.0,0,0,0.0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0,203085,1610612745
Ben Simmons,PHI,12,7,5,421.0,935,20,7,10,70.0,3,4,75.0,17,85.0,6,30.0,2,33.300000000000004,2,10.0,0,0.0,1627732,1610612755
Blake Griffin,DET,2,0,2,58.0,137,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201933,1610612765
Boban Marjanović,PHI,11,7,4,105.0,169,30,10,13,76.9,0,0,0.0,20,66.7,13,43.3,5,38.5,3,10.0,0,0.0,1626246,1610612755
Bojan Bogdanović,IND,4,0,4,148.0,205,5,0,4,0.0,2,2,100.0,2,40.0,0,0.0,0,0.0,0,0.0,0,0.0,202711,1610612754
Brad Wanamaker,BOS,4,2,2,17.0,37,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,202954,1610612738
Brook Lopez,MIL,15,10,5,438.0,525,11,4,5,80.0,2,2,100.0,10,90.9,3,27.3,0,0.0,2,18.2,1,9.1,201572,1610612749
Bruce Brown,DET,4,0,4,57.0,60,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628971,1610612765
Bryn Forbes,SAS,7,3,4,212.0,206,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1627854,1610612759
CJ McCollum,POR,16,8,8,635.0,909,8,2,3,66.7,1,2,50.0,5,62.5,3,37.5,1,33.300000000000004,1,12.5,1,12.5,203468,1610612757
Caris LeVert,BKN,5,1,4,144.0,239,2,1,1,100.0,0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0,0,0.0,1627747,1610612751
Chris Boucher,TOR,2,1,1,4.0,9,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628449,1610612761
Chris Paul,HOU,11,6,5,397.0,772,10,1,3,33.300000000000004,0,0,0.0,3,30.0,6,60.0,1,16.7,1,10.0,0,0.0,101108,1610612745
Clint Capela,HOU,11,6,5,331.0,543,47,4,12,33.300000000000004,6,12,50.0,14,29.799999999999997,25,53.2,5,20.0,3,6.4,6,12.8,203991,1610612745
Cory Joseph,IND,4,0,4,85.0,165,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,202709,1610612754
D'Angelo Russell,BKN,5,1,4,148.0,333,3,1,1,100.0,0,0,0.0,2,66.7,2,66.7,1,50.0,0,0.0,0,0.0,1626156,1610612751
D.J. Augustin,ORL,5,1,4,141.0,330,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,201571,1610612753
D.J. Wilson,MIL,8,6,2,43.0,76,5,3,5,60.0,0,0,0.0,6,120.0,0,0.0,0,0.0,0,0.0,0,0.0,1628391,1610612749
Damian Jones,GSW,4,3,1,8.0,9,2,0,0,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0,1627745,1610612744
Damian Lillard,POR,16,8,8,650.0,1399,4,0,1,0.0,0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0,203081,1610612757
Daniel Theis,BOS,7,5,2,42.0,50,5,1,3,33.300000000000004,0,0,0.0,2,40.0,2,40.0,0,0.0,0,0.0,0,0.0,1628464,1610612738
Danilo Gallinari,LAC,6,2,4,201.0,437,10,1,5,20.0,2,3,66.7,4,40.0,4,40.0,1,25.0,0,0.0,1,10.0,201568,1610612746
Danny Green,TOR,24,16,8,684.0,812,7,2,2,100.0,0,0,0.0,4,57.099999999999994,4,57.099999999999994,2,50.0,0,0.0,0,0.0,201980,1610612761
Dante Cunningham,SAS,5,2,3,13.0,25,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,201967,1610612759
Danuel House Jr.,HOU,7,4,3,141.0,166,2,0,0,0.0,0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,1627863,1610612745
Darren Collison,IND,4,0,4,117.0,260,3,0,1,0.0,0,0,0.0,0,0.0,2,66.7,0,0.0,0,0.0,0,0.0,201954,1610612754
Davis Bertans,SAS,5,2,3,79.0,86,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,202722,1610612759
DeMar DeRozan,SAS,7,3,4,251.0,395,5,0,3,0.0,0,0,0.0,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0,201942,1610612759
DeMarcus Cousins,GSW,8,3,5,133.0,285,14,2,6,33.300000000000004,0,2,0.0,4,28.599999999999998,6,42.9,2,33.300000000000004,0,0.0,1,7.1,202326,1610612744
DeMarre Carroll,BKN,5,1,4,119.0,161,2,1,1,100.0,0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0,0,0.0,201960,1610612751
