PLAYER,TEAM,GP,W,L,MIN,OREB,ContestedOREB,ContestedOREB%,OREBChances,OREBChance%,DeferredOREB Chances,AdjustedOREB Chance%,AVG OREBDistance
Evan Turner,POR,16,8,8,245,13,10,76.9,32,40.6,1,41.9,6.7
Fred VanVleet,TOR,19,12,7,489,7,0,0.0,13,53.8,0,53.8,19.7
Furkan Korkmaz,PHI,3,2,1,26,0,0,0.0,1,0.0,0,0.0,0.0
Garrett Temple,LAC,4,1,3,40,1,0,0.0,3,33.3,0,33.3,7.5
Gary Clark,HOU,1,1,0,3,0,0,0.0,0,0.0,0,0.0,0.0
Gary Harris,DEN,14,7,7,517,9,3,33.3,38,23.7,2,25.0,9.3
George Hill,MIL,15,10,5,394,15,8,53.3,40,37.5,3,40.5,7.6
Georges Niang,UTA,5,1,4,55,0,0,0.0,1,0.0,0,0.0,0.0
Gerald Green,HOU,6,4,2,62,0,0,0.0,6,0.0,0,0.0,0.0
Giannis Antetokounmpo,MIL,15,10,5,514,36,30,83.3,84,42.9,2,43.9,6.1
Glenn Robinson III,DET,2,0,2,33,2,1,50.0,6,33.3,0,33.3,2.8
Gordon Hayward,BOS,8,5,3,236,3,2,66.7,15,20.0,1,21.4,11.9
Grayson Allen,UTA,1,0,1,10,0,0,0.0,0,0.0,0,0.0,0.0
Greg Monroe,PHI,8,5,3,87,14,12,85.7,27,51.9,1,53.8,5.6
Guerschon Yabusele,BOS,2,1,1,8,1,1,100.0,2,50.0,0,50.0,5.4
Iman Shumpert,HOU,7,3,4,99,1,0,0.0,8,12.5,1,14.3,20.5
Isaiah Hartenstein,HOU,1,1,0,2,1,1,100.0,1,100.0,0,100.0,4.1
Ish Smith,DET,4,0,4,81,1,0,0.0,5,20.0,0,20.0,7.8
Ivica Zubac,LAC,4,1,3,39,11,11,100.0,15,73.3,1,78.6,2.9
JJ Redick,PHI,8,4,4,259,1,0,0.0,4,25.0,1,33.3,14.9
JaMychal Green,LAC,6,2,4,141,6,3,50.0,22,27.3,0,27.3,7.5
Jacob Evans,GSW,1,1,0,3,0,0,0.0,0,0.0,0,0.0,0.0
Jae Crowder,UTA,5,1,4,130,4,3,75.0,12,33.3,1,36.4,6.3
Jake Layman,POR,2,1,1,11,1,1,100.0,3,33.3,0,33.3,9.7
Jakob Poeltl,SAS,7,3,4,177,25,18,72.0,49,51.0,1,52.1,4.6
Jamal Murray,DEN,13,6,7,475,19,10,52.6,37,51.4,2,54.3,9.7
James Ennis III,PHI,11,7,4,232,16,9,56.3,34,47.1,3,51.6,7.0
James Harden,HOU,11,6,5,424,9,6,66.7,46,19.6,1,20.0,6.2
Jared Dudley,BKN,2,0,2,35,0,0,0.0,0,0.0,0,0.0,0.0
Jarell Martin,ORL,2,0,2,12,1,0,0.0,1,100.0,0,100.0,2.4
Jarred Vanderbilt,DEN,1,0,1,2,0,0,0.0,0,0.0,0,0.0,0.0
Jarrett Allen,BKN,5,1,4,110,15,10,66.7,22,68.2,0,68.2,4.6
Jaylen Brown,BOS,9,5,4,274,6,4,66.7,16,37.5,0,37.5,10.2
Jayson Tatum,BOS,9,5,4,295,7,4,57.1,37,18.9,0,18.9,5.8
Jerami Grant,OKC,5,1,4,176,6,4,66.7,18,33.3,0,33.3,6.5
Jeremy Lin,TOR,2,2,0,6,0,0,0.0,1,0.0,0,0.0,0.0
Jerian Grant,ORL,1,0,1,5,0,0,0.0,0,0.0,0,0.0,0.0
Jerome Robinson,LAC,4,1,3,35,2,1,50.0,4,50.0,0,50.0,13.1
Jimmy Butler,PHI,12,7,5,421,22,14,63.6,47,46.8,5,52.4,8.3
Jodie Meeks,TOR,6,5,1,40,0,0,0.0,0,0.0,0,0.0,0.0
Joe Harris,BKN,5,1,4,149,6,4,66.7,12,50.0,1,54.5,7.6
Joe Ingles,UTA,5,1,4,151,3,0,0.0,5,60.0,0,60.0,14.9
Joel Embiid,PHI,11,6,5,334,21,14,66.7,59,35.6,1,36.2,5.8
Jonah Bolden,PHI,7,5,2,62,4,0,0.0,8,50.0,0,50.0,8.4
Jonas Jerebko,GSW,13,10,3,113,15,8,53.3,21,71.4,0,71.4,5.9
Jonathan Isaac,ORL,5,1,4,137,10,7,70.0,23,43.5,2,47.6,5.0
Jonathon Simmons,PHI,5,3,2,45,2,2,100.0,6,33.3,1,40.0,3.6
Jordan Bell,GSW,9,7,2,84,7,5,71.4,18,38.9,1,41.2,5.0
Juancho Hernangomez,DEN,2,1,1,10,0,0,0.0,1,0.0,0,0.0,0.0
Kawhi Leonard,TOR,24,16,8,939,54,32,59.3,128,42.2,7,44.6,7.5
Kenneth Faried,HOU,6,4,2,56,3,3,100.0,11,27.3,0,27.3,6.1
Kevin Durant,GSW,12,8,4,442,1,1,100.0,16,6.3,1,6.7,3.1
Kevon Looney,GSW,21,14,7,431,41,30,73.2,87,47.1,3,48.8,4.4
Khem Birch,ORL,5,1,4,92,9,7,77.8,25,36.0,0,36.0,5.5
Khris Middleton,MIL,15,10,5,515,9,3,33.3,29,31.0,0,31.0,16.5
Khyri Thomas,DET,2,0,2,13,0,0,0.0,0,0.0,0,0.0,0.0
Klay Thompson,GSW,21,14,7,818,12,8,66.7,39,30.8,4,34.3,8.8
Kyle Korver,UTA,3,0,3,28,1,0,0.0,1,100.0,0,100.0,12.0
Kyle Lowry,TOR,24,16,8,900,21,8,38.1,67,31.3,2,32.3,17.0
Kyrie Irving,BOS,9,5,4,330,5,1,20.0,16,31.3,0,31.3,7.9
LaMarcus Aldridge,SAS,7,3,4,244,19,17,89.5,44,43.2,1,44.2,3.8
Landry Shamet,LAC,5,2,3,153,1,0,0.0,3,33.3,0,33.3,24.4
Langston Galloway,DET,4,0,4,110,2,0,0.0,3,66.7,0,66.7,14.0
Lonnie Walker IV,SAS,2,0,2,13,0,0,0.0,0,0.0,0,0.0,0.0
Lou Williams,LAC,6,2,4,176,6,4,66.7,17,35.3,0,35.3,10.9
Luke Kennard,DET,4,0,4,133,0,0,0.0,2,0.0,0,0.0,0.0
Malcolm Brogdon,MIL,7,3,4,198,6,4,66.7,15,40.0,1,42.9,9.4
Malcolm Miller,TOR,4,2,2,13,0,0,0.0,2,0.0,0,0.0,0.0
Malik Beasley,DEN,13,7,6,274,11,8,72.7,29,37.9,1,39.3,6.0
Marc Gasol,TOR,24,16,8,735,16,10,62.5,50,32.0,1,32.7,6.9
Marco Belinelli,SAS,6,3,3,116,0,0,0.0,3,0.0,0,0.0,0.0
Marcus Morris Sr.,BOS,9,5,4,254,12,9,75.0,27,44.4,0,44.4,8.0
Marcus Smart,BOS,2,0,2,32,4,3,75.0,6,66.7,0,66.7,9.3
Markieff Morris,OKC,4,1,3,55,4,2,50.0,12,33.3,3,44.4,7.7
Mason Plumlee,DEN,13,6,7,207,26,17,65.4,61,42.6,1,43.3,3.8
Maurice Harkless,POR,15,8,7,366,29,16,55.2,71,40.8,4,43.3,7.0
Melvin Frazier Jr.,ORL,2,0,2,12,1,1,100.0,1,100.0,0,100.0,4.6
Meyers Leonard,POR,9,3,6,158,6,4,66.7,13,46.2,0,46.2,9.6
Michael Carter-Williams,ORL,4,1,3,74,2,1,50.0,9,22.2,1,25.0,12.6
Mike Scott,PHI,9,5,4,179,4,1,25.0,13,30.8,0,30.8,9.8
Monte Morris,DEN,9,5,4,154,3,1,33.3,9,33.3,1,37.5,19.8
Montrezl Harrell,LAC,6,2,4,158,12,10,83.3,25,48.0,0,48.0,3.7
Myles Turner,IND,4,0,4,126,4,2,50.0,20,20.0,3,23.5,7.6
Nene,HOU,6,3,3,49,9,7,77.8,13,69.2,0,69.2,7.0
Nerlens Noel,OKC,5,1,4,60,11,5,45.5,22,50.0,0,50.0,5.3
Nikola Jokic,DEN,14,7,7,556,54,47,87.0,104,51.9,2,52.9,4.1
Nikola Mirotic,MIL,13,9,4,283,17,12,70.6,37,45.9,1,47.2,3.3
Nikola Vucevic,ORL,5,1,4,147,9,7,77.8,20,45.0,0,45.0,5.4
Norman Powell,TOR,19,14,5,325,5,0,0.0,19,26.3,0,26.3,19.2
P.J. Tucker,HOU,11,6,5,426,19,9,47.4,60,31.7,1,32.2,6.8
Pascal Siakam,TOR,24,16,8,891,40,18,45.0,105,38.1,1,38.5,9.0
Pat Connaughton,MIL,15,10,5,324,10,6,60.0,30,33.3,0,33.3,6.1
Patrick Beverley,LAC,6,2,4,195,8,5,62.5,24,33.3,0,33.3,10.9
Patrick McCaw,TOR,2,2,0,13,2,0,0.0,3,66.7,0,66.7,15.1
Patty Mills,SAS,7,3,4,152,1,0,0.0,3,33.3,0,33.3,22.8
Paul George,OKC,5,1,4,204,6,3,50.0,18,33.3,0,33.3,14.1
Paul Millsap,DEN,14,7,7,469,24,14,58.3,76,31.6,5,33.8,6.6
Quincy Pondexter,SAS,1,0,1,4,0,0,0.0,0,0.0,0,0.0,0.0
Quinn Cook,GSW,14,10,4,183,2,0,0.0,7,28.6,1,33.3,20.1
Raul Neto,UTA,2,0,2,15,0,0,0.0,0,0.0,0,0.0,0.0
Raymond Felton,OKC,2,1,1,25,0,0,0.0,0,0.0,0,0.0,0.0
Reggie Jackson,DET,4,0,4,108,5,1,20.0,13,38.5,1,41.7,10.6
Ricky Rubio,UTA,5,1,4,168,3,1,33.3,11,27.3,0,27.3,14.1
Robert Williams III,BOS,2,1,1,10,1,1,100.0,2,50.0,0,50.0,3.2
Rodions Kurucs,BKN,4,1,3,68,6,2,33.3,11,54.5,0,54.5,4.3
Rodney Hood,POR,14,7,7,330,9,2,22.2,20,45.0,2,50.0,18.4
Rondae Hollis-Jefferson,BKN,4,0,4,62,3,0,0.0,14,21.4,0,21.4,13.5
Royce O'Neale,UTA,5,1,4,137,2,1,50.0,6,33.3,0,33.3,6.4
Rudy Gay,SAS,7,3,4,178,13,5,38.5,31,41.9,3,46.4,9.7
Rudy Gobert,UTA,5,1,4,152,23,14,60.9,54,42.6,1,43.4,5.5
Russell Westbrook,OKC,5,1,4,197,7,4,57.1,28,25.0,3,28.0,10.9
Semi Ojeleye,BOS,2,0,2,15,1,0,0.0,3,33.3,0,33.3,10.2
Serge Ibaka,TOR,24,16,8,500,35,23,65.7,89,39.3,5,41.7,4.5
Seth Curry,POR,11,3,8,235,5,2,40.0,14,35.7,1,38.5,21.7
Shabazz Napier,BKN,2,0,2,26,2,2,100.0,4,50.0,0,50.0,4.6
Shai Gilgeous-Alexander,LAC,5,1,4,141,4,2,50.0,14,28.6,0,28.6,9.0
Shaun Livingston,GSW,15,8,7,216,11,6,54.5,25,44.0,1,45.8,9.2
Sindarius Thornwell,LAC,2,0,2,10,0,0,0.0,3,0.0,1,0.0,0.0
Spencer Dinwiddie,BKN,5,1,4,131,4,1,25.0,14,28.6,2,33.3,12.8
Stephen Curry,GSW,22,14,8,846,17,9,52.9,54,31.5,4,34.0,10.1
Sterling Brown,MIL,8,7,1,151,4,3,75.0,11,36.4,1,40.0,7.4
Steven Adams,OKC,5,1,4,159,12,6,50.0,30,40.0,0,40.0,9.1
T.J. Leaf,IND,1,0,1,10,1,1,100.0,2,50.0,0,50.0,3.1
T.J. McConnell,PHI,3,3,0,32,1,0,0.0,2,50.0,0,50.0,14.5
Terrance Ferguson,OKC,5,1,4,128,2,1,50.0,7,28.6,1,33.3,12.2
Terrence Ross,ORL,5,1,4,146,1,0,0.0,3,33.3,0,33.3,0.0
Terry Rozier,BOS,9,5,4,162,4,2,50.0,7,57.1,1,66.7,5.0
Thabo Sefolosha,UTA,4,1,3,42,1,1,100.0,3,33.3,1,50.0,3.5
Thaddeus Young,IND,4,0,4,130,9,5,55.6,17,52.9,1,56.3,4.7
Theo Pinson,BKN,2,0,2,19,0,0,0.0,0,0.0,0,0.0,0.0
Thon Maker,DET,3,0,3,58,4,3,75.0,11,36.4,1,40.0,6.2
Tim Frazier,MIL,6,4,2,30,0,0,0.0,2,0.0,0,0.0,0.0
Tobias Harris,PHI,12,7,5,443,12,2,16.7,35,34.3,3,37.5,18.5
Tony Snell,MIL,2,1,1,6,1,0,0.0,1,100.0,0,100.0,5.2
Torrey Craig,DEN,13,6,7,324,21,17,81.0,56,37.5,0,37.5,5.5
Treveon Graham,BKN,5,1,4,79,2,1,50.0,6,33.3,0,33.3,12.5
Trey Lyles,DEN,1,0,1,2,1,1,100.0,1,100.0,0,100.0,3.7
Tyreke Evans,IND,4,0,4,84,0,0,0.0,6,0.0,0,0.0,0.0
Tyrone Wallace,LAC,1,0,1,9,0,0,0.0,0,0.0,0,0.0,0.0
Wayne Ellington,DET,4,0,4,131,3,0,0.0,6,50.0,0,50.0,16.2
Wes Iwundu,ORL,4,0,4,51,0,0,0.0,1,0.0,0,0.0,0.0
Wesley Matthews,IND,4,0,4,119,0,0,0.0,1,0.0,0,0.0,0.0
Will Barton,DEN,14,7,7,328,15,9,60.0,36,41.7,0,41.7,5.9
Wilson Chandler,LAC,4,1,3,52,0,0,0.0,1,0.0,0,0.0,0.0
Zach Collins,POR,15,8,7,267,17,11,64.7,53,32.1,3,34.0,5.5
Zaza Pachulia,DET,1,0,1,18,1,0,0.0,4,25.0,0,25.0,6.5
