PLAYER,TEAM,GP,W,L,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID,TEAM_ID
AJ Price,CLE,26,11,15,323.0,34,83,41.0,5.0,29.0,17.2,44.0,73,201985,1610612739
Aaron Brooks,CHI,82,50,32,1885.0,115,294,39.1,53.0,148.0,35.8,48.1,283,201166,1610612741
Aaron Gordon,ORL,47,14,33,797.0,6,20,30.0,1.0,2.0,50.0,32.5,13,203932,1610612753
Adreian Payne,MIN,32,7,25,740.0,10,23,43.5,0.0,0.0,,43.5,20,203940,1610612750
Al Horford,ATL,76,56,20,2318.0,15,37,40.5,0.0,3.0,0.0,40.5,30,201143,1610612737
Al Jefferson,CHA,65,25,40,1992.0,34,100,34.0,1.0,1.0,100.0,34.5,69,2744,1610612766
Al-Farouq Aminu,DAL,74,45,29,1366.0,8,21,38.1,0.0,3.0,0.0,38.1,16,202329,1610612742
Alan Anderson,BKN,74,35,39,1744.0,35,103,34.0,13.0,41.0,31.7,40.300000000000004,83,101187,1610612751
Alec Burks,UTA,27,9,18,899.0,42,115,36.5,8.0,24.0,33.300000000000004,40.0,92,202692,1610612762
Alex Kirk,CLE,5,2,3,14.0,0,0,,,,,,0,203945,1610612739
Alex Len,PHX,69,35,34,1518.0,4,13,30.8,0.0,0.0,,30.8,8,203458,1610612756
Alexey Shved,NYK,42,10,32,767.0,36,113,31.900000000000002,22.0,69.0,31.900000000000002,41.6,94,203144,1610612752
Alexis Ajinca,NOP,68,41,27,957.0,13,23,56.49999999999999,,,,56.49999999999999,26,201582,1610612740
Allen Crabbe,POR,51,36,15,683.0,2,24,8.3,0.0,5.0,0.0,8.3,4,203459,1610612757
Alonzo Gee,POR,54,21,33,661.0,4,22,18.2,0.0,3.0,0.0,18.2,8,202087,1610612757
Amar'e Stoudemire,DAL,59,19,40,1244.0,7,21,33.300000000000004,0.0,2.0,0.0,33.300000000000004,14,2405,1610612742
Amir Johnson,TOR,75,44,31,1979.0,2,3,66.7,0.0,0.0,,66.7,4,101161,1610612761
Anderson Varejao,CLE,26,16,10,636.0,4,6,66.7,0.0,0.0,,66.7,8,2760,1610612739
Andre Dawkins,MIA,4,2,2,22.0,0,1,0.0,0.0,1.0,0.0,0.0,0,203958,1610612748
Andre Drummond,DET,82,32,50,2502.0,6,22,27.3,0.0,0.0,,27.3,12,203083,1610612765
Andre Iguodala,GSW,77,64,13,2069.0,40,105,38.1,10.0,26.0,38.5,42.9,90,2738,1610612744
Andre Miller,SAC,81,44,37,1253.0,41,91,45.1,1.0,9.0,11.1,45.6,83,1889,1610612758
Andre Roberson,OKC,67,41,26,1286.0,1,5,20.0,1.0,4.0,25.0,30.0,3,203460,1610612760
Andrea Bargnani,NYK,29,5,24,785.0,23,52,44.2,0.0,0.0,,44.2,46,200745,1610612752
Andrei Kirilenko,BKN,7,3,4,36.0,0,0,,,,,,0,1905,1610612751
Andrew Bogut,GSW,67,58,9,1583.0,5,18,27.800000000000004,,,,27.800000000000004,10,101106,1610612744
Andrew Nicholson,ORL,40,14,26,492.0,9,17,52.900000000000006,1.0,2.0,50.0,55.900000000000006,19,203094,1610612753
Andrew Wiggins,MIN,82,16,66,2969.0,105,333,31.5,5.0,28.0,17.9,32.300000000000004,215,203952,1610612750
Anthony Bennett,MIN,57,12,45,894.0,9,33,27.3,0.0,1.0,0.0,27.3,18,203461,1610612750
Anthony Davis,NOP,68,39,29,2455.0,85,201,42.3,0.0,3.0,0.0,42.3,170,203076,1610612740
Anthony Morrow,OKC,74,42,32,1806.0,60,138,43.5,3.0,19.0,15.8,44.6,123,201627,1610612760
Anthony Tolliver,DET,76,36,40,1433.0,3,10,30.0,0.0,4.0,0.0,30.0,6,201229,1610612765
Archie Goodwin,PHX,41,16,25,535.0,9,32,28.1,1.0,7.0,14.299999999999999,29.7,19,203462,1610612756
Arinze Onuaku,MIN,6,0,6,68.0,0,0,,,,,,0,202620,1610612750
Aron Baynes,SAS,70,49,21,1122.0,1,3,33.300000000000004,0.0,0.0,,33.300000000000004,2,203382,1610612759
Arron Afflalo,POR,78,35,43,2502.0,121,274,44.2,10.0,37.0,27.0,46.0,252,201167,1610612757
Austin Daye,ATL,34,17,17,344.0,11,30,36.7,2.0,4.0,50.0,40.0,24,201948,1610612737
Austin Rivers,LAC,76,46,30,1563.0,39,128,30.5,6.0,22.0,27.3,32.800000000000004,84,203085,1610612746
Avery Bradley,BOS,77,37,40,2428.0,143,358,39.900000000000006,21.0,73.0,28.799999999999997,42.9,307,202340,1610612738
Ben Gordon,ORL,56,17,39,790.0,65,151,43.0,11.0,39.0,28.199999999999996,46.7,141,2732,1610612753
Ben McLemore,SAC,82,29,53,2670.0,64,155,41.3,17.0,49.0,34.699999999999996,46.800000000000004,145,203463,1610612758
Beno Udrih,MEM,79,55,24,1494.0,120,244,49.2,4.0,23.0,17.4,50.0,244,2757,1610612763
Bernard James,DAL,16,6,10,158.0,0,0,,,,,,0,203108,1610612742
Bismack Biyombo,CHA,64,26,38,1243.0,0,0,,,,,,0,202687,1610612766
Blake Griffin,LAC,67,47,20,2356.0,64,175,36.6,3.0,9.0,33.300000000000004,37.4,131,201933,1610612746
Bojan Bogdanović,BKN,78,36,42,1854.0,32,89,36.0,4.0,21.0,19.0,38.2,68,202711,1610612751
Boris Diaw,SAS,81,55,26,1984.0,31,82,37.8,3.0,9.0,33.300000000000004,39.6,65,2564,1610612759
Bradley Beal,WAS,63,37,26,2107.0,111,308,36.0,16.0,41.0,39.0,38.6,238,203078,1610612764
Brandan Wright,PHX,75,37,38,1449.0,3,12,25.0,0.0,1.0,0.0,25.0,6,201148,1610612756
Brandon Bass,BOS,82,40,42,1929.0,41,95,43.2,0.0,2.0,0.0,43.2,82,101138,1610612738
Brandon Davies,PHI,27,6,21,423.0,6,11,54.50000000000001,0.0,3.0,0.0,54.50000000000001,12,203561,1610612755
Brandon Jennings,DET,41,17,24,1173.0,94,262,35.9,46.0,131.0,35.099999999999994,44.7,234,201943,1610612765
Brandon Knight,PHX,63,33,30,2035.0,140,376,37.2,48.0,123.0,39.0,43.6,328,202688,1610612756
Brandon Rush,GSW,33,27,6,271.0,4,17,23.5,0.0,3.0,0.0,23.5,8,201575,1610612744
Brendan Haywood,CLE,22,14,8,119.0,0,1,0.0,,,,0.0,0,2217,1610612739
Brian Roberts,CHA,72,30,42,1330.0,88,223,39.5,25.0,72.0,34.699999999999996,45.1,201,203148,1610612766
Brook Lopez,BKN,72,34,38,2100.0,34,90,37.8,0.0,2.0,0.0,37.8,68,201572,1610612751
Bruno Caboclo,TOR,8,7,1,23.0,1,3,33.300000000000004,1.0,1.0,100.0,50.0,3,203998,1610612761
Bryce Cotton,UTA,15,9,6,159.0,14,33,42.4,3.0,7.0,42.9,47.0,31,203955,1610612762
C.J. Watson,IND,57,25,32,1422.0,66,166,39.800000000000004,16.0,51.0,31.4,44.6,148,201228,1610612754
C.J. Wilcox,LAC,21,15,6,101.0,4,6,66.7,2.0,2.0,100.0,83.3,10,203912,1610612746
CJ McCollum,POR,62,37,25,973.0,51,127,40.2,10.0,23.0,43.5,44.1,112,203468,1610612757
CJ Miles,IND,70,31,39,1841.0,61,161,37.9,13.0,53.0,24.5,41.9,135,101139,1610612754
Cameron Bairstow,CHI,18,12,6,64.0,0,1,0.0,,,,0.0,0,203946,1610612741
Carl Landry,SAC,70,26,44,1192.0,18,30,60.0,,,,60.0,36,201171,1610612758
Carlos Boozer,LAL,71,18,53,1692.0,63,145,43.4,,,,43.4,126,2430,1610612747
Carmelo Anthony,NYK,40,10,30,1428.0,101,274,36.9,14.0,47.0,29.799999999999997,39.4,216,2546,1610612752
Caron Butler,DET,78,30,48,1623.0,60,136,44.1,9.0,30.0,30.0,47.4,129,2406,1610612765
Cartier Martin,DET,23,7,16,198.0,5,12,41.699999999999996,1.0,4.0,25.0,45.800000000000004,11,201858,1610612765
Chandler Parsons,DAL,66,41,25,2186.0,56,125,44.800000000000004,21.0,49.0,42.9,53.2,133,202718,1610612742
Channing Frye,ORL,75,23,52,1870.0,11,39,28.199999999999996,1.0,10.0,10.0,29.5,23,101112,1610612753
Charlie Villanueva,DAL,64,37,27,678.0,11,25,44.0,3.0,8.0,37.5,50.0,25,101111,1610612742
Chase Budinger,MIN,67,8,59,1286.0,15,42,35.699999999999996,0.0,5.0,0.0,35.699999999999996,30,201978,1610612750
Chris Andersen,MIA,60,27,33,1132.0,0,8,0.0,0.0,2.0,0.0,0.0,0,2365,1610612748
Chris Bosh,MIA,44,19,25,1556.0,78,177,44.1,2.0,10.0,20.0,44.6,158,2547,1610612748
Chris Copeland,IND,50,19,31,827.0,12,52,23.1,4.0,26.0,15.4,26.900000000000002,28,203142,1610612754
Chris Douglas-Roberts,LAC,12,5,7,103.0,0,1,0.0,0.0,0.0,,0.0,0,201604,1610612746
Chris Johnson,UTA,29,9,20,527.0,5,15,33.300000000000004,2.0,6.0,33.300000000000004,40.0,12,203187,1610612762
Chris Kaman,POR,74,47,27,1398.0,13,29,44.800000000000004,,,,44.800000000000004,26,2549,1610612757
Chris Paul,LAC,82,56,26,2857.0,374,785,47.599999999999994,81.0,215.0,37.7,52.800000000000004,829,101108,1610612746
Chuck Hayes,TOR,29,17,12,255.0,0,0,,,,,,0,101236,1610612761
Cleanthony Early,NYK,39,6,33,647.0,13,29,44.800000000000004,2.0,6.0,33.300000000000004,48.3,28,203921,1610612752
Clint Capela,HOU,12,8,4,90.0,0,0,,,,,,0,203991,1610612745
Cody Zeller,CHA,62,27,35,1487.0,7,19,36.8,0.0,0.0,,36.8,14,203469,1610612766
Cole Aldrich,NYK,61,11,50,976.0,2,9,22.2,,,,22.2,4,202332,1610612752
Corey Brewer,HOU,80,42,38,2087.0,41,126,32.5,6.0,25.0,24.0,34.9,88,201147,1610612745
Cory Jefferson,BKN,50,18,32,531.0,7,18,38.9,0.0,1.0,0.0,38.9,14,203928,1610612751
Cory Joseph,SAS,79,53,26,1444.0,54,120,45.0,2.0,8.0,25.0,45.800000000000004,110,202709,1610612759
Courtney Lee,MEM,77,51,26,2354.0,91,201,45.300000000000004,3.0,8.0,37.5,46.0,185,201584,1610612763
D.J. Augustin,OKC,82,37,45,1964.0,78,220,35.5,39.0,116.0,33.6,44.3,195,201571,1610612760
Dahntay Jones,LAC,33,23,10,123.0,1,6,16.7,0.0,0.0,,16.7,2,2563,1610612746
Damian Lillard,POR,82,51,31,2925.0,214,574,37.3,107.0,316.0,33.900000000000006,46.6,535,203081,1610612757
Damjan Rudez,IND,68,28,40,1047.0,19,47,40.400000000000006,4.0,16.0,25.0,44.7,42,204014,1610612754
Danilo Gallinari,DEN,59,23,36,1426.0,41,120,34.2,13.0,41.0,31.7,39.6,95,201568,1610612743
Danny Granger,PHX,30,11,19,613.0,9,21,42.9,1.0,2.0,50.0,45.2,19,101122,1610612756
Danny Green,SAS,81,55,26,2311.0,56,172,32.6,23.0,81.0,28.4,39.2,135,201980,1610612759
Dante Cunningham,NOP,66,37,29,1652.0,5,20,25.0,0.0,3.0,0.0,25.0,10,201967,1610612740
Danté Exum,UTA,82,38,44,1817.0,14,74,18.9,7.0,26.0,26.900000000000002,23.599999999999998,35,203957,1610612762
Darius Miller,NOP,5,1,4,43.0,1,4,25.0,0.0,0.0,,25.0,2,203121,1610612740
Darius Morris,BKN,38,14,24,299.0,8,41,19.5,1.0,13.0,7.7,20.7,17,202721,1610612751
Darrell Arthur,DEN,58,22,36,988.0,13,33,39.4,0.0,3.0,0.0,39.4,26,201589,1610612743
Darren Collison,SAC,45,16,29,1565.0,123,271,45.4,28.0,71.0,39.4,50.6,274,201954,1610612758
David Lee,GSW,49,37,12,904.0,6,18,33.300000000000004,0.0,1.0,0.0,33.300000000000004,12,101135,1610612744
David Stockton,SAC,3,1,2,33.0,1,3,33.300000000000004,0.0,1.0,0.0,33.300000000000004,2,204065,1610612758
