PLAYER,TEAM,GP,W,L,MIN,PassesMade,PassesReceived,AST,SecondaryAST,PotentialAST,AST PTSCreated,ASTAdj,AST ToPass%,AST ToPass% Adj,PLAYER_ID,TEAM_ID,FT_AST
AJ Price,CLE,26,11,15,324.0,592,700,46,6,113,114,58,0.078,0.098,201985,1610612739,4
Aaron Brooks,CHI,82,50,32,1885.0,3172,3913,261,46,616,674,346,0.082,0.109,201166,1610612741,40
Aaron Gordon,ORL,47,14,33,797.0,766,556,33,6,75,86,42,0.043,0.055,203932,1610612753,1
Adreian Payne,MIN,32,7,25,740.0,948,606,30,1,83,76,36,0.032,0.038,203940,1610612750,3
Al Horford,ATL,76,56,20,2318.0,3223,3004,244,29,415,631,288,0.076,0.089,201143,1610612737,17
Al Jefferson,CHA,65,25,40,1992.0,1385,1956,113,33,242,290,163,0.082,0.118,2744,1610612766,15
Al-Farouq Aminu,DAL,74,45,29,1366.0,1368,931,59,7,135,148,70,0.043,0.051,202329,1610612742,4
Alan Anderson,BKN,74,35,39,1744.0,1273,1312,83,10,179,213,111,0.065,0.087,101187,1610612751,18
Alec Burks,UTA,27,9,18,899.0,1289,1486,82,11,187,210,109,0.064,0.085,202692,1610612762,17
Alex Kirk,CLE,5,2,3,14.0,14,15,1,0,1,2,1,0.071,0.071,203945,1610612739,0
Alex Len,PHX,69,35,34,1518.0,1626,892,32,3,90,84,39,0.02,0.024,203458,1610612756,2
Alexey Shved,NYK,42,10,32,767.0,1210,1501,106,8,266,258,130,0.088,0.107,203144,1610612752,17
Alexis Ajinca,NOP,68,41,27,957.0,894,728,47,3,93,113,56,0.053,0.063,201582,1610612740,4
Allen Crabbe,POR,51,36,15,683.0,614,504,39,2,77,94,41,0.064,0.067,203459,1610612757,0
Alonzo Gee,POR,54,21,33,661.0,483,477,25,6,64,70,36,0.052,0.075,202087,1610612757,4
Amar'e Stoudemire,DAL,58,19,39,1236.0,1345,1095,45,4,98,110,51,0.033,0.038,2405,1610612742,1
Amir Johnson,TOR,75,44,31,1979.0,2504,1772,117,9,227,291,143,0.047,0.057,101161,1610612761,14
Anderson Varejao,CLE,26,16,10,636.0,733,547,35,6,62,81,43,0.048,0.059,2760,1610612739,3
Andre Dawkins,MIA,4,2,2,22.0,15,18,1,0,1,2,1,0.067,0.067,203958,1610612748,0
Andre Drummond,DET,82,32,50,2502.0,1313,1351,55,7,103,148,72,0.042,0.055,203083,1610612765,6
Andre Iguodala,GSW,77,64,13,2069.0,2554,2557,228,21,440,530,259,0.089,0.101,2738,1610612744,19
Andre Miller,SAC,81,44,37,1253.0,2572,2762,284,14,576,686,335,0.11,0.13,1889,1610612758,41
Andre Roberson,OKC,67,41,26,1286.0,1125,914,70,13,129,160,81,0.062,0.072,203460,1610612760,3
Andrea Bargnani,NYK,29,5,24,785.0,905,1005,46,6,105,103,54,0.051,0.06,200745,1610612752,4
Andrei Kirilenko,BKN,7,3,4,36.0,34,22,1,0,1,2,1,0.029,0.029,1905,1610612751,0
Andrew Bogut,GSW,67,58,9,1583.0,2176,1505,180,19,333,468,220,0.083,0.101,101106,1610612744,11
Andrew Nicholson,ORL,40,14,26,492.0,584,468,22,1,46,53,23,0.038,0.039,203094,1610612753,0
Andrew Wiggins,MIN,81,16,65,2937.0,1912,2655,170,22,386,410,207,0.089,0.108,203952,1610612750,15
Anthony Bennett,MIN,56,12,44,885.0,1343,769,48,4,91,127,62,0.036,0.046,203461,1610612750,9
Anthony Davis,NOP,68,39,29,2455.0,2391,2514,149,11,271,386,176,0.062,0.074,203076,1610612740,13
Anthony Morrow,OKC,74,42,32,1806.0,1044,1328,60,8,110,141,70,0.057,0.067,201627,1610612760,4
Anthony Tolliver,DET,76,36,40,1433.0,1756,1108,59,12,124,160,87,0.034,0.05,201229,1610612765,13
Archie Goodwin,PHX,41,16,25,535.0,749,810,44,6,103,97,52,0.059,0.069,203462,1610612756,4
Arinze Onuaku,MIN,6,0,6,68.0,48,35,4,0,6,10,4,0.083,0.083,202620,1610612750,0
Aron Baynes,SAS,70,49,21,1122.0,1006,828,35,7,87,95,49,0.035,0.049,203382,1610612759,5
Arron Afflalo,POR,78,35,43,2502.0,1795,2347,129,37,319,321,181,0.072,0.101,201167,1610612757,16
Austin Daye,ATL,34,17,17,344.0,421,381,17,4,29,39,21,0.04,0.05,201948,1610612737,2
Austin Rivers,LAC,76,46,30,1563.0,1868,2204,155,9,344,388,174,0.083,0.093,203085,1610612746,8
Avery Bradley,BOS,77,37,40,2428.0,1740,2502,135,22,289,318,173,0.078,0.099,202340,1610612738,16
Ben Gordon,ORL,56,17,39,790.0,534,815,50,13,107,120,70,0.094,0.131,2732,1610612753,4
Ben McLemore,SAC,82,29,53,2670.0,2149,2373,140,21,249,324,179,0.065,0.083,203463,1610612758,24
Beno Udrih,MEM,79,55,24,1494.0,2926,3173,220,51,499,534,296,0.075,0.101,2757,1610612763,24
Bernard James,DAL,16,6,10,158.0,106,83,4,0,9,9,4,0.038,0.038,203108,1610612742,0
Bismack Biyombo,CHA,64,26,38,1243.0,512,397,16,2,45,47,21,0.031,0.041,202687,1610612766,1
Blake Griffin,LAC,67,47,20,2356.0,3724,3838,354,34,656,887,412,0.095,0.111,201933,1610612746,25
Bojan Bogdanović,BKN,78,36,42,1854.0,1141,1346,68,9,158,179,89,0.06,0.078,202711,1610612751,13
Boris Diaw,SAS,81,55,26,1984.0,3429,2692,233,25,467,595,290,0.068,0.085,2564,1610612759,39
Bradley Beal,WAS,63,37,26,2107.0,2326,2888,194,34,394,469,254,0.083,0.109,203078,1610612764,25
Brandan Wright,PHX,75,37,38,1449.0,1278,972,41,6,103,107,53,0.032,0.041,201148,1610612756,3
Brandon Bass,BOS,82,40,42,1929.0,2044,1851,104,13,242,262,124,0.051,0.061,101138,1610612738,9
Brandon Davies,PHI,27,6,21,423.0,644,474,30,1,74,77,35,0.047,0.054,203561,1610612755,4
Brandon Jennings,DET,41,17,24,1173.0,2237,2759,272,42,546,663,341,0.122,0.152,201943,1610612765,26
Brandon Knight,PHX,62,32,30,2000.0,3240,3922,324,38,671,769,396,0.1,0.122,202688,1610612756,33
Brandon Rush,GSW,33,27,6,271.0,271,256,12,0,27,30,12,0.044,0.044,201575,1610612744,0
Brendan Haywood,CLE,22,14,8,119.0,83,77,2,0,7,6,2,0.024,0.024,2217,1610612739,0
Brian Roberts,CHA,72,30,42,1330.0,2338,2669,162,30,331,396,203,0.069,0.087,203148,1610612766,12
Brook Lopez,BKN,72,34,38,2100.0,1516,1725,50,11,134,136,70,0.033,0.046,201572,1610612751,8
Bruno Caboclo,TOR,8,7,1,23.0,18,29,0,0,1,0,0,0.0,0.0,203998,1610612761,0
Bryce Cotton,UTA,15,9,6,159.0,288,359,15,4,44,39,23,0.052,0.08,203955,1610612762,4
C.J. Watson,IND,57,25,32,1422.0,2613,2914,208,33,437,489,251,0.08,0.096,201228,1610612754,11
C.J. Wilcox,LAC,21,15,6,101.0,80,111,8,0,14,24,10,0.1,0.125,203912,1610612746,1
CJ McCollum,POR,62,37,25,973.0,931,1070,64,11,136,161,79,0.069,0.085,203468,1610612757,5
CJ Miles,IND,70,31,39,1841.0,1467,1944,75,15,175,185,100,0.051,0.068,101139,1610612754,11
Cameron Bairstow,CHI,18,12,6,64.0,67,48,1,0,7,2,1,0.015,0.015,203946,1610612741,0
Carl Landry,SAC,70,26,44,1192.0,1116,943,26,4,62,70,35,0.023,0.031,201171,1610612758,3
Carlos Boozer,LAL,71,18,53,1692.0,2075,1599,95,11,212,229,118,0.046,0.057,2430,1610612747,10
Carmelo Anthony,NYK,39,10,29,1400.0,1657,2041,120,13,235,292,140,0.072,0.084,2546,1610612752,11
Caron Butler,DET,78,30,48,1623.0,1875,1254,79,6,161,206,98,0.042,0.052,2406,1610612765,14
Cartier Martin,DET,23,7,16,198.0,147,148,11,3,18,24,12,0.075,0.082,201858,1610612765,0
Chandler Parsons,DAL,66,41,25,2186.0,2553,2429,161,31,368,408,211,0.063,0.083,202718,1610612742,14
Channing Frye,ORL,75,23,52,1870.0,3042,1877,94,8,190,232,116,0.031,0.038,101112,1610612753,13
Charlie Villanueva,DAL,64,37,27,678.0,831,733,19,4,33,52,27,0.023,0.032,101111,1610612742,3
Chase Budinger,MIN,66,8,58,1282.0,1179,1059,64,10,157,160,86,0.054,0.073,201978,1610612750,12
Chris Andersen,MIA,59,26,33,1103.0,1046,680,42,6,85,103,55,0.04,0.053,2365,1610612748,5
Chris Bosh,MIA,44,19,25,1556.0,1840,2049,95,9,187,235,118,0.052,0.064,2547,1610612748,15
Chris Copeland,IND,50,19,31,828.0,703,839,51,5,110,128,62,0.073,0.088,203142,1610612754,8
Chris Douglas-Roberts,LAC,12,5,7,103.0,63,64,4,0,8,11,4,0.063,0.063,201604,1610612746,0
Chris Johnson,UTA,29,9,20,527.0,430,488,15,4,49,48,28,0.035,0.065,203187,1610612762,8
Chris Kaman,POR,74,47,27,1398.0,1500,1135,65,10,154,174,80,0.043,0.053,2549,1610612757,4
Chris Paul,LAC,82,56,26,2857.0,5791,6664,838,127,1649,2042,1050,0.145,0.181,101108,1610612746,93
Chuck Hayes,TOR,29,17,12,255.0,236,154,20,1,29,51,22,0.085,0.093,101236,1610612761,0
Cleanthony Early,NYK,39,6,33,647.0,881,812,36,10,74,84,47,0.041,0.053,203921,1610612752,3
Clint Capela,HOU,12,8,4,90.0,92,57,2,0,5,7,3,0.022,0.033,203991,1610612745,1
Cody Zeller,CHA,62,27,35,1487.0,2581,1492,100,11,176,228,117,0.039,0.045,203469,1610612766,4
Cole Aldrich,NYK,60,11,49,962.0,1602,913,74,5,171,173,85,0.046,0.053,202332,1610612752,4
Corey Brewer,HOU,79,42,37,2063.0,1805,2179,171,25,350,433,223,0.095,0.124,201147,1610612745,25
Cory Jefferson,BKN,50,18,32,531.0,626,345,16,0,37,45,19,0.026,0.03,203928,1610612751,1
Cory Joseph,SAS,79,53,26,1444.0,2613,2865,188,37,377,467,235,0.072,0.09,202709,1610612759,11
Courtney Lee,MEM,77,51,26,2354.0,2311,2513,151,34,302,360,198,0.065,0.086,201584,1610612763,18
D.J. Augustin,OKC,82,37,45,1964.0,3367,4113,353,50,793,883,440,0.105,0.131,201571,1610612760,39
Dahntay Jones,LAC,33,23,10,123.0,71,88,2,2,14,5,4,0.028,0.056,2563,1610612746,0
Damian Lillard,POR,82,51,31,2925.0,5092,6021,507,65,1083,1240,609,0.1,0.12,203081,1610612757,41
Damjan Rudez,IND,68,28,40,1047.0,881,929,53,9,136,142,69,0.06,0.078,204014,1610612754,8
Danilo Gallinari,DEN,59,23,36,1426.0,1269,1323,83,11,198,222,111,0.065,0.087,201568,1610612743,17
Danny Granger,PHX,29,10,19,590.0,467,461,16,1,63,42,19,0.034,0.041,101122,1610612756,1
Danny Green,SAS,81,55,26,2312.0,2843,2858,158,37,296,382,209,0.056,0.074,201980,1610612759,16
Dante Cunningham,NOP,66,37,29,1652.0,1427,880,50,8,100,115,60,0.035,0.042,201967,1610612740,3
Danté Exum,UTA,82,38,44,1817.0,2987,3346,198,22,424,491,245,0.066,0.082,203957,1610612762,27
