PLAYER,TEAM,GP,W,L,MIN,OREB,ContestedOREB,ContestedOREB%,OREBChances,OREBChance%,DeferredOREB Chances,AdjustedOREB Chance%,AVG OREBDistance
AJ Price,CLE,16,6,10,237,6,1,16.7,16,37.5,0,37.5,15.1
Aaron Brooks,CHI,72,44,28,1679,32,12,37.5,141,22.7,6,23.7,11.9
Aaron Gordon,ORL,45,14,31,771,46,34,73.9,107,43.0,2,43.8,5.5
Adreian Payne,MIN,31,6,25,738,48,26,54.2,116,41.4,5,43.2,8.0
Al Horford,ATL,76,56,20,2318,131,79,60.3,265,49.4,10,51.4,7.3
Al Jefferson,CHA,65,25,40,1992,99,58,58.6,237,41.8,9,43.4,8.6
Al-Farouq Aminu,DAL,69,41,28,1347,114,66,57.9,245,46.5,18,50.2,6.7
Alan Anderson,BKN,66,31,35,1607,31,15,48.4,119,26.1,7,27.7,10.4
Alec Burks,UTA,27,9,18,899,19,10,52.6,83,22.9,4,24.1,9.4
Alex Kirk,CLE,1,0,1,2,1,1,100.0,2,50.0,0,50.0,4.1
Alex Len,PHX,66,34,32,1488,142,101,71.1,328,43.3,8,44.4,5.1
Alexey Shved,NYK,29,6,23,632,23,11,47.8,78,29.5,4,31.1,11.6
Alexis Ajinca,NOP,62,37,25,937,104,71,68.3,221,47.1,4,47.9,5.5
Allen Crabbe,POR,37,28,9,598,7,2,28.6,32,21.9,0,21.9,14.3
Alonzo Gee,POR,37,10,27,540,37,20,54.1,107,34.6,7,37.0,8.0
Amar'e Stoudemire,DAL,58,19,39,1236,109,83,76.1,283,38.5,8,39.6,5.0
Amir Johnson,TOR,74,44,30,1962,159,112,70.4,381,41.7,11,43.0,5.4
Anderson Varejao,CLE,26,16,10,636,57,30,52.6,143,39.9,3,40.7,6.1
Andre Dawkins,MIA,2,1,1,18,0,0,0.0,0,0.0,0,0.0,0.0
Andre Drummond,DET,82,32,50,2502,437,314,71.9,785,55.7,12,56.5,4.8
Andre Iguodala,GSW,73,61,12,1982,44,14,31.8,147,29.9,3,30.6,13.0
Andre Miller,SAC,61,33,28,1023,37,23,62.2,128,28.9,7,30.6,8.2
Andre Roberson,OKC,63,39,24,1234,60,26,43.3,204,29.4,4,30.0,8.2
Andrea Bargnani,NYK,27,5,22,765,32,17,53.1,87,36.8,5,39.0,8.0
Andrei Kirilenko,BKN,5,3,2,29,2,1,50.0,6,33.3,0,33.3,15.2
Andrew Bogut,GSW,67,58,9,1583,141,105,74.5,270,52.2,3,52.8,5.0
Andrew Nicholson,ORL,29,10,19,438,17,9,52.9,43,39.5,0,39.5,7.3
Andrew Wiggins,MIN,81,16,65,2937,134,91,67.9,430,31.2,13,32.1,6.4
Anthony Bennett,MIN,52,12,40,871,51,33,64.7,126,40.5,4,41.8,6.4
Anthony Davis,NOP,68,39,29,2455,173,118,68.2,360,48.1,12,49.7,5.8
Anthony Morrow,OKC,60,33,27,1536,40,16,40.0,98,40.8,2,41.7,12.8
Anthony Tolliver,DET,66,33,33,1367,51,16,31.4,132,38.6,4,39.8,8.5
Archie Goodwin,PHX,32,12,20,446,27,18,66.7,85,31.8,3,32.9,6.6
Arinze Onuaku,MIN,4,0,4,68,7,6,85.7,15,46.7,0,46.7,3.5
Aron Baynes,SAS,66,45,21,1106,108,75,69.4,308,35.1,7,35.9,4.9
Arron Afflalo,POR,75,34,41,2418,27,12,44.4,115,23.5,4,24.3,16.2
Austin Daye,ATL,24,11,13,323,10,4,40.0,24,41.7,0,41.7,14.9
Austin Rivers,LAC,65,41,24,1373,27,10,37.0,109,24.8,6,26.2,11.6
Avery Bradley,BOS,72,34,38,2292,46,13,28.3,181,25.4,8,26.6,14.0
Ben Gordon,ORL,36,9,27,560,6,1,16.7,32,18.8,1,19.4,14.0
Ben McLemore,SAC,77,27,50,2509,31,5,16.1,149,20.8,6,21.7,15.1
Beno Udrih,MEM,67,47,20,1314,20,6,30.0,69,29.0,3,30.3,15.2
Bernard James,DAL,12,6,6,147,18,11,61.1,37,48.6,2,51.4,5.4
Bismack Biyombo,CHA,61,25,36,1214,159,124,78.0,384,41.4,16,43.2,5.0
Blake Griffin,LAC,67,47,20,2356,126,75,59.5,315,40.0,20,42.7,7.2
Bojan Bogdanovic,BKN,66,30,36,1666,50,36,72.0,164,30.5,4,31.3,7.5
Boris Diaw,SAS,81,55,26,1984,78,47,60.3,226,34.5,14,36.8,7.2
Bradley Beal,WAS,61,37,24,2061,57,28,49.1,184,31.0,8,32.4,10.8
Brandan Wright,PHX,73,36,37,1430,128,65,50.8,246,52.0,8,53.8,7.6
Brandon Bass,BOS,80,40,40,1910,139,80,57.6,308,45.1,14,47.3,7.1
Brandon Davies,PHI,24,4,20,415,37,20,54.1,76,48.7,1,49.3,7.0
Brandon Jennings,DET,39,16,23,1111,21,8,38.1,92,22.8,4,23.9,13.3
Brandon Knight,PHX,59,31,28,1936,27,14,51.9,126,21.4,8,22.9,12.3
Brandon Rush,GSW,21,19,2,212,4,2,50.0,12,33.3,0,33.3,12.2
Brendan Haywood,CLE,12,7,5,89,6,3,50.0,17,35.3,0,35.3,6.5
Brian Roberts,CHA,55,21,34,1068,13,2,15.4,50,26.0,6,29.5,18.9
Brook Lopez,BKN,72,34,38,2100,214,153,71.5,396,54.0,5,54.7,5.5
Bruno Caboclo,TOR,2,2,0,14,1,1,100.0,4,25.0,1,33.3,2.3
Bryce Cotton,UTA,9,4,5,147,3,0,0.0,6,50.0,0,50.0,22.1
C.J. Watson,IND,55,24,31,1370,18,3,16.7,72,25.0,3,26.1,14.7
C.J. Wilcox,LAC,5,3,2,37,1,1,100.0,3,33.3,0,33.3,16.8
CJ McCollum,POR,37,25,12,701,14,5,35.7,48,29.2,2,30.4,10.6
CJ Miles,IND,64,29,35,1743,18,3,16.7,96,18.8,0,18.8,15.2
Cameron Bairstow,CHI,5,3,2,33,6,6,100.0,12,50.0,0,50.0,5.8
Carl Landry,SAC,65,24,41,1164,99,60,60.6,240,41.3,7,42.5,6.4
Carlos Boozer,LAL,71,18,53,1692,111,76,68.5,311,35.7,10,36.9,6.1
Carmelo Anthony,NYK,39,10,29,1400,72,47,65.3,161,44.7,5,46.2,7.1
Caron Butler,DET,67,25,42,1430,21,9,42.9,117,17.9,2,18.3,10.6
Cartier Martin,DET,10,3,7,108,0,0,0.0,5,0.0,0,0.0,0.0
Chandler Parsons,DAL,66,41,25,2186,64,34,53.1,235,27.2,12,28.7,9.9
Channing Frye,ORL,72,22,50,1837,27,14,51.9,58,46.6,1,47.4,9.9
Charlie Villanueva,DAL,49,28,21,581,30,16,53.3,60,50.0,2,51.7,7.2
Chase Budinger,MIN,56,5,51,1226,33,18,54.5,103,32.0,3,33.0,8.9
Chris Andersen,MIA,57,25,32,1091,74,52,70.3,212,34.9,5,35.7,5.2
Chris Bosh,MIA,44,19,25,1556,46,26,56.5,127,36.2,5,37.7,9.8
Chris Copeland,IND,35,14,21,696,23,14,60.9,74,31.1,1,31.5,7.6
Chris Douglas-Roberts,LAC,7,3,4,85,1,0,0.0,6,16.7,0,16.7,20.9
Chris Johnson,UTA,22,6,16,437,8,3,37.5,31,25.8,1,26.7,5.5
Chris Kaman,POR,73,47,26,1394,149,105,70.5,332,44.9,6,45.7,5.8
Chris Paul,LAC,82,56,26,2857,52,21,40.4,206,25.2,6,26.0,15.7
Chuck Hayes,TOR,23,14,9,216,18,11,61.1,45,40.0,3,42.9,5.2
Cleanthony Early,NYK,32,5,27,619,22,13,59.1,70,31.4,4,33.3,12.3
Clint Capela,HOU,9,6,3,82,10,7,70.0,18,55.6,0,55.6,6.1
Cody Zeller,CHA,61,26,35,1470,97,55,56.7,285,34.0,7,34.9,6.5
Cole Aldrich,NYK,57,11,46,955,100,63,63.0,232,43.1,4,43.9,6.2
Corey Brewer,HOU,74,39,35,1964,79,40,50.6,226,35.0,10,36.6,9.5
Cory Jefferson,BKN,45,17,28,512,47,33,70.2,104,45.2,2,46.1,6.5
Cory Joseph,SAS,68,45,23,1346,44,22,50.0,152,28.9,7,30.3,11.7
Courtney Lee,MEM,73,48,25,2247,21,6,28.6,87,24.1,3,25.0,12.6
D.J. Augustin,OKC,68,33,35,1677,20,6,30.0,109,18.3,4,19.0,20.0
Dahntay Jones,LAC,9,7,2,54,1,0,0.0,5,20.0,0,20.0,1.4
Damian Lillard,POR,80,50,30,2853,49,15,30.6,227,21.6,10,22.6,14.6
Damjan Rudez,IND,28,13,15,510,8,2,25.0,28,28.6,0,28.6,13.7
Danilo Gallinari,DEN,58,23,35,1408,31,15,48.4,125,24.8,5,25.8,9.9
Danny Granger,PHX,25,9,16,527,20,14,70.0,58,34.5,2,35.7,12.0
Danny Green,SAS,79,53,26,2281,54,19,35.2,159,34.0,13,37.0,13.3
Dante Cunningham,NOP,61,35,26,1556,70,31,44.3,207,33.8,10,35.5,9.3
Dante Exum,UTA,68,33,35,1522,27,5,18.5,71,38.0,1,38.6,16.7
Darius Miller,NOP,1,0,1,4,0,0,0.0,0,0.0,0,0.0,0.0
Darius Morris,BKN,17,7,10,181,7,3,42.9,18,38.9,0,38.9,15.0
Darrell Arthur,DEN,49,18,31,881,53,29,54.7,105,50.5,0,50.5,7.8
Darren Collison,SAC,42,14,28,1461,19,4,21.1,95,20.0,5,21.1,17.3
David Lee,GSW,47,35,12,881,81,50,61.7,193,42.0,5,43.1,6.7
David Stockton,SAC,1,0,1,7,0,0,0.0,1,0.0,0,0.0,0.0
David Wear,SAC,2,0,2,7,2,1,50.0,4,50.0,0,50.0,9.8
David West,IND,66,32,34,1895,108,69,63.9,234,46.2,8,47.8,7.4
DeAndre Jordan,LAC,82,56,26,2820,397,274,69.0,744,53.4,12,54.2,5.3
DeJuan Blair,WAS,23,10,13,169,16,14,87.5,52,30.8,1,31.4,4.3
DeMar DeRozan,TOR,59,36,23,2061,41,14,34.1,156,26.3,4,27.0,14.8
DeMarcus Cousins,SAC,59,23,36,2013,185,131,70.8,449,41.2,8,42.0,5.2
DeMarre Carroll,ATL,70,53,17,2189,99,55,55.6,264,37.5,11,39.1,9.3
Dennis Schroder,ATL,70,50,20,1388,29,12,41.4,125,23.2,6,24.4,14.2
Deron Williams,BKN,66,33,33,2087,29,12,41.4,129,22.5,5,23.4,13.9
Derrick Favors,UTA,73,33,40,2255,195,153,78.5,431,45.2,14,46.8,5.6
Derrick Rose,CHI,50,33,17,1520,35,20,57.1,161,21.7,11,23.3,10.0
Derrick Williams,SAC,61,21,40,1333,41,22,53.7,119,34.5,6,36.3,8.0
Devin Harris,DAL,56,36,20,1321,13,5,38.5,63,20.6,5,22.4,17.0
Devyn Marble,ORL,12,2,10,206,5,0,0.0,13,38.5,1,41.7,17.3
Dewayne Dedmon,ORL,53,15,38,818,117,77,65.8,194,60.3,3,61.3,5.1
Dion Waiters,OKC,69,42,27,1971,40,13,32.5,149,26.8,5,27.8,15.1
Dirk Nowitzki,DAL,77,47,30,2282,44,23,52.3,156,28.2,5,29.1,8.3
Donald Sloan,IND,39,17,22,933,12,1,8.3,48,25.0,2,26.1,16.9
Donatas Motiejunas,HOU,70,47,23,2006,133,85,63.9,368,36.1,13,37.5,7.7
