PLAYER,TEAM,AGE,GP,G,FREQ%,FGM,FGA,FG%,EFG%,2FG FREQ%,2FGM,2FGA,2FG%,3FG FREQ%,3PM,3PA,3P%
Blake Griffin,LAC,26,67,67,34.6,174,379,45.9,47.0,33.1,166,362,45.9,1.6,8,17,47.1
Trevor Ariza,HOU,29,81,80,41.1,158,355,44.5,62.3,5.4,32,47,68.1,35.6,126,308,40.9
Stephen Curry,GSW,27,80,78,25.2,163,329,49.5,67.9,5.2,42,68,61.8,20.0,121,261,46.4
Al Horford,ATL,29,76,75,35.2,169,327,51.7,53.1,31.9,160,296,54.1,3.3,9,31,29.0
JJ Redick,LAC,31,78,76,34.5,156,315,49.5,68.4,6.6,37,60,61.7,28.0,119,255,46.7
Gordon Hayward,UTA,25,76,73,27.4,126,281,44.8,58.7,8.8,48,90,53.3,18.6,78,191,40.8
Kevin Love,CLE,26,74,70,31.6,117,279,41.9,58.4,5.2,25,46,54.3,26.4,92,233,39.5
LaMarcus Aldridge,POR,29,71,71,20.1,129,277,46.6,52.3,15.0,97,207,46.9,5.1,32,70,45.7
Draymond Green,GSW,25,79,79,36.9,114,270,42.2,57.6,6.8,31,50,62.0,30.1,83,220,37.7
Damian Lillard,POR,24,82,81,20.3,105,263,39.9,54.0,4.2,31,54,57.4,16.2,74,209,35.4
Marvin Williams,CHA,29,78,74,53.9,103,260,39.6,54.0,12.2,28,59,47.5,41.7,75,201,37.3
Matt Barnes,LAC,35,76,71,43.4,101,259,39.0,55.4,4.4,16,26,61.5,39.0,85,233,36.5
Luc Mbah a Moute,PHI,28,67,65,44.4,95,259,36.7,47.3,16.0,40,93,43.0,28.5,55,166,33.1
Ben McLemore,SAC,22,82,77,32.4,119,257,46.3,62.3,7.1,37,56,66.1,25.3,82,201,40.8
Wesley Matthews,POR,28,60,59,34.6,107,252,42.5,61.9,2.3,9,17,52.9,32.3,98,235,41.7
