PLAYER,TEAM,GP,W,L,MIN,Touches,ElbowTouches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
AJ Price,CLE,26,11,15,324.0,788,6,1,2,50.0,0,0,0.0,2,33.300000000000004,3,50.0,0,0.0,1,16.7,0,0.0,201985,1610612739
Aaron Brooks,CHI,82,50,32,1885.0,4378,28,5,11,45.5,2,2,100.0,13,46.400000000000006,12,42.9,2,16.7,2,7.1,1,3.5999999999999996,201166,1610612741
Aaron Gordon,ORL,47,14,33,797.0,1054,28,6,9,66.7,6,6,100.0,18,64.3,12,42.9,1,8.3,2,7.1,2,7.1,203932,1610612753
Adreian Payne,MIN,32,7,25,740.0,1258,107,14,42,33.300000000000004,7,12,58.3,35,32.7,49,45.800000000000004,6,12.2,8,7.5,6,5.6000000000000005,203940,1610612750
Al Horford,ATL,76,56,20,2318.0,4423,435,78,164,47.599999999999994,19,22,86.4,176,40.5,244,56.10000000000001,29,11.899999999999999,7,1.6,12,2.8000000000000003,201143,1610612737
Al Jefferson,CHA,65,25,40,1992.0,2586,230,51,102,50.0,10,16,62.5,114,49.6,113,49.1,14,12.4,5,2.1999999999999997,8,3.5000000000000004,2744,1610612766
Al-Farouq Aminu,DAL,74,45,29,1366.0,1894,63,11,17,64.7,10,12,83.3,33,52.400000000000006,35,55.60000000000001,1,2.9000000000000004,4,6.3,6,9.5,202329,1610612742
Alan Anderson,BKN,74,35,39,1744.0,1880,30,3,9,33.300000000000004,2,2,100.0,8,26.700000000000003,16,53.300000000000004,3,18.8,3,10.0,1,3.3000000000000003,101187,1610612751
Alec Burks,UTA,27,9,18,899.0,1748,17,6,10,60.0,2,2,100.0,14,82.39999999999999,6,35.3,3,50.0,0,0.0,1,5.8999999999999995,202692,1610612762
Alex Kirk,CLE,5,2,3,14.0,19,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,1,100.0,0,0.0,0,0.0,203945,1610612739
Alex Len,PHX,69,35,34,1518.0,2131,152,21,59,35.6,1,2,50.0,45,29.599999999999998,79,52.0,6,7.6,7,4.6,1,0.7000000000000001,203458,1610612756
Alexey Shved,NYK,42,10,32,767.0,1715,18,5,6,83.3,4,4,100.0,15,83.3,8,44.4,2,25.0,2,11.1,2,11.1,203144,1610612752
Alexis Ajinca,NOP,68,41,27,957.0,1364,243,38,63,60.3,13,16,81.3,90,37.0,154,63.4,22,14.299999999999999,14,5.800000000000001,8,3.3000000000000003,201582,1610612740
Allen Crabbe,POR,51,36,15,683.0,803,6,2,3,66.7,1,2,50.0,5,83.3,2,33.300000000000004,1,50.0,0,0.0,1,16.7,203459,1610612757
Alonzo Gee,POR,54,21,33,661.0,754,21,4,8,50.0,1,2,50.0,9,42.9,10,47.599999999999994,1,10.0,2,9.5,1,4.8,202087,1610612757
Amar'e Stoudemire,DAL,58,19,39,1236.0,2045,286,41,75,54.7,9,17,52.900000000000006,95,33.2,183,64.0,16,8.7,14,4.9,9,3.1,2405,1610612742
Amir Johnson,TOR,75,44,31,1979.0,3236,225,52,90,57.8,19,26,73.1,125,55.60000000000001,103,45.800000000000004,16,15.5,13,5.800000000000001,12,5.3,101161,1610612761
Anderson Varejao,CLE,26,16,10,636.0,1009,151,37,57,64.9,7,12,58.3,81,53.6,72,47.699999999999996,12,16.7,11,7.3,6,4.0,2760,1610612739
Andre Dawkins,MIA,4,2,2,22.0,21,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,203958,1610612748
Andre Drummond,DET,82,32,50,2502.0,2584,200,24,45,53.300000000000004,11,44,25.0,60,30.0,127,63.5,8,6.3,4,2.0,21,10.5,203083,1610612765
Andre Iguodala,GSW,77,64,13,2069.0,3418,49,12,17,70.6,3,6,50.0,29,59.199999999999996,29,59.199999999999996,5,17.2,0,0.0,3,6.1,2738,1610612744
Andre Miller,SAC,81,44,37,1253.0,3147,17,1,4,25.0,2,2,100.0,4,23.5,9,52.900000000000006,1,11.1,1,5.8999999999999995,0,0.0,1889,1610612758
Andre Roberson,OKC,67,41,26,1286.0,1446,27,5,7,71.39999999999999,2,6,33.300000000000004,12,44.4,16,59.3,3,18.8,0,0.0,2,7.3999999999999995,203460,1610612760
Andrea Bargnani,NYK,29,5,24,785.0,1394,193,47,82,57.3,23,26,88.5,120,62.2,89,46.1,7,7.9,7,3.5999999999999996,11,5.7,200745,1610612752
Andrei Kirilenko,BKN,7,3,4,36.0,43,8,0,2,0.0,2,2,100.0,2,25.0,4,50.0,1,25.0,1,12.5,1,12.5,1905,1610612751
Andrew Bogut,GSW,67,58,9,1583.0,2848,190,34,70,48.6,3,4,75.0,73,38.4,104,54.7,27,26.0,10,5.3,2,1.0999999999999999,101106,1610612744
Andrew Nicholson,ORL,40,14,26,492.0,818,26,5,8,62.5,0,0,0.0,10,38.5,16,61.5,1,6.3,1,3.8,0,0.0,203094,1610612753
Andrew Wiggins,MIN,81,16,65,2937.0,3536,253,67,126,53.2,35,46,76.1,180,71.1,86,34.0,15,17.4,13,5.1,19,7.5,203952,1610612750
Anthony Bennett,MIN,56,12,44,885.0,1745,110,18,41,43.9,11,14,78.60000000000001,48,43.6,48,43.6,9,18.8,9,8.200000000000001,7,6.4,203461,1610612750
Anthony Davis,NOP,68,39,29,2455.0,3973,451,95,174,54.6,46,58,79.3,246,54.50000000000001,230,51.0,35,15.2,11,2.4,29,6.4,203076,1610612740
Anthony Morrow,OKC,74,42,32,1806.0,1774,51,15,28,53.6,7,8,87.5,37,72.5,18,35.3,1,5.6000000000000005,1,2.0,3,5.8999999999999995,201627,1610612760
Anthony Tolliver,DET,76,36,40,1433.0,2251,79,6,9,66.7,6,6,100.0,18,22.8,63,79.7,8,12.7,3,3.8,3,3.8,201229,1610612765
Archie Goodwin,PHX,41,16,25,535.0,1056,14,1,3,33.300000000000004,5,6,83.3,7,50.0,7,50.0,1,14.299999999999999,1,7.1,3,21.4,203462,1610612756
Arinze Onuaku,MIN,6,0,6,68.0,69,7,2,3,66.7,0,0,0.0,4,57.099999999999994,4,57.099999999999994,1,25.0,0,0.0,0,0.0,202620,1610612750
Aron Baynes,SAS,70,49,21,1122.0,1465,137,23,46,50.0,10,12,83.3,57,41.6,75,54.7,7,9.3,7,5.1,6,4.3999999999999995,203382,1610612759
Arron Afflalo,POR,78,35,43,2502.0,2921,77,20,41,48.8,2,2,100.0,42,54.50000000000001,27,35.099999999999994,6,22.2,3,3.9,3,3.9,201167,1610612757
Austin Daye,ATL,34,17,17,344.0,595,12,3,7,42.9,0,0,0.0,6,50.0,4,33.300000000000004,2,50.0,0,0.0,0,0.0,201948,1610612737
Austin Rivers,LAC,76,46,30,1563.0,2573,28,5,7,71.39999999999999,4,6,66.7,14,50.0,17,60.699999999999996,3,17.599999999999998,0,0.0,3,10.7,203085,1610612746
Avery Bradley,BOS,77,37,40,2428.0,2979,114,38,65,58.5,2,6,33.300000000000004,79,69.3,40,35.099999999999994,3,7.5,5,4.3999999999999995,3,2.6,202340,1610612738
Ben Gordon,ORL,56,17,39,790.0,976,14,6,9,66.7,0,0,0.0,12,85.7,4,28.599999999999998,1,25.0,0,0.0,0,0.0,2732,1610612753
Ben McLemore,SAC,82,29,53,2670.0,3273,75,20,35,57.099999999999994,4,6,66.7,46,61.3,27,36.0,8,29.599999999999998,4,5.3,2,2.7,203463,1610612758
Beno Udrih,MEM,79,55,24,1494.0,3722,44,10,17,58.8,2,2,100.0,22,50.0,24,54.50000000000001,7,29.2,1,2.3,0,0.0,2757,1610612763
Bernard James,DAL,16,6,10,158.0,153,19,3,7,42.9,3,4,75.0,9,47.4,8,42.1,0,0.0,2,10.5,2,10.5,203108,1610612742
Bismack Biyombo,CHA,64,26,38,1243.0,846,85,9,17,52.900000000000006,13,24,54.2,31,36.5,47,55.300000000000004,4,8.5,5,5.8999999999999995,13,15.299999999999999,202687,1610612766
Blake Griffin,LAC,67,47,20,2356.0,5406,702,112,203,55.2,39,52,75.0,271,38.6,432,61.5,69,16.0,20,2.8000000000000003,21,3.0,201933,1610612746
Bojan Bogdanović,BKN,78,36,42,1854.0,1879,55,12,29,41.4,5,8,62.5,30,54.50000000000001,20,36.4,2,10.0,2,3.5999999999999996,3,5.5,202711,1610612751
Boris Diaw,SAS,81,55,26,1984.0,4329,142,14,27,51.9,4,4,100.0,33,23.200000000000003,101,71.1,9,8.9,10,7.000000000000001,2,1.4000000000000001,2564,1610612759
Bradley Beal,WAS,63,37,26,2107.0,3474,79,15,32,46.9,3,4,75.0,33,41.8,40,50.6,10,25.0,2,2.5,2,2.5,203078,1610612764
Brandan Wright,PHX,75,37,38,1449.0,1769,273,50,90,55.60000000000001,18,26,69.19999999999999,122,44.7,153,56.00000000000001,8,5.2,7,2.6,13,4.8,201148,1610612756
