TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,year
Cleveland Cavaliers,82,80,11.6,336,825,40.7,41.3,11.1,327,791,41.3,0.5,9,34,26.5,very_tight,2019
Washington Wizards,81,81,11.3,399,818,48.8,49.0,11.1,396,799,49.6,0.3,3,19,15.8,very_tight,2019
Los Angeles Lakers,82,82,10.9,376,810,46.4,46.5,10.8,375,797,47.1,0.2,1,13,7.7,very_tight,2019
Brooklyn Nets,82,82,10.9,320,799,40.1,40.5,10.2,313,753,41.6,0.6,7,46,15.2,very_tight,2019
Miami Heat,82,82,11.0,379,791,47.9,48.3,10.7,373,770,48.4,0.3,6,21,28.6,very_tight,2019
Boston Celtics,82,82,10.2,359,754,47.6,48.2,9.7,350,723,48.4,0.4,9,31,29.0,very_tight,2019
Dallas Mavericks,82,82,10.6,337,752,44.8,44.9,10.4,336,743,45.2,0.1,1,9,11.1,very_tight,2019
San Antonio Spurs,82,82,10.0,339,723,46.9,47.6,9.5,328,692,47.4,0.4,11,31,35.5,very_tight,2019
Utah Jazz,81,81,9.9,320,689,46.4,46.8,9.7,315,675,46.7,0.2,5,14,35.7,very_tight,2019
Golden State Warriors,82,81,9.3,309,679,45.5,46.4,9.0,297,651,45.6,0.4,12,28,42.9,very_tight,2019
Houston Rockets,82,82,9.4,293,675,43.4,44.3,8.8,281,628,44.7,0.7,12,47,25.5,very_tight,2019
Brooklyn Nets,82,82,41.1,1489,3024,49.2,51.5,35.3,1351,2598,52.0,5.8,138,426,32.4,tight,2019
Miami Heat,82,82,40.9,1411,2956,47.7,49.9,35.2,1283,2541,50.5,5.7,128,415,30.8,tight,2019
New Orleans Pelicans,82,82,39.0,1569,2945,53.3,54.5,35.7,1496,2701,55.4,3.2,73,244,29.9,tight,2019
Oklahoma City Thunder,81,81,38.6,1484,2931,50.6,51.8,35.6,1415,2705,52.3,3.0,69,226,30.5,tight,2019
Los Angeles Lakers,82,82,38.9,1534,2880,53.3,54.2,36.4,1478,2694,54.9,2.5,56,186,30.1,tight,2019
Sacramento Kings,82,82,37.6,1395,2870,48.6,49.3,35.4,1357,2701,50.2,2.2,38,169,22.5,tight,2019
Phoenix Suns,82,82,39.9,1423,2860,49.8,51.1,36.0,1344,2575,52.2,4.0,79,285,27.7,tight,2019
Minnesota Timberwolves,82,82,38.1,1401,2849,49.2,50.2,35.3,1342,2643,50.8,2.8,59,206,28.6,tight,2019
San Antonio Spurs,82,82,39.2,1441,2842,50.7,52.2,35.9,1357,2602,52.2,3.3,84,240,35.0,tight,2019
Charlotte Hornets,82,82,38.6,1378,2840,48.5,50.3,33.7,1275,2476,51.5,4.9,103,364,28.3,tight,2019
Cleveland Cavaliers,82,82,39.9,1349,2830,47.7,48.9,36.3,1277,2577,49.6,3.6,72,253,28.5,tight,2019
New York Knicks,81,81,39.5,1329,2810,47.3,48.5,36.0,1264,2563,49.3,3.5,65,247,26.3,tight,2019
Denver Nuggets,82,82,37.1,1430,2731,52.4,53.1,34.8,1389,2561,54.2,2.3,41,170,24.1,tight,2019
LA Clippers,82,82,37.9,1411,2719,51.9,53.1,35.0,1343,2513,53.4,2.9,68,206,33.0,tight,2019
Chicago Bulls,81,81,38.2,1373,2719,50.5,51.7,35.6,1310,2535,51.7,2.6,63,184,34.2,tight,2019
Golden State Warriors,82,82,36.8,1394,2680,52.0,54.7,30.6,1249,2227,56.1,6.2,145,453,32.0,tight,2019
Portland Trail Blazers,82,82,36.2,1378,2679,51.4,53.5,31.7,1270,2344,54.2,4.5,108,335,32.2,tight,2019
Houston Rockets,82,82,37.3,1312,2671,49.1,53.2,27.7,1096,1983,55.3,9.6,216,688,31.4,tight,2019
Atlanta Hawks,82,82,34.9,1336,2625,50.9,51.7,32.7,1294,2462,52.6,2.2,42,163,25.8,tight,2019
Utah Jazz,81,81,37.8,1369,2620,52.3,53.6,34.2,1300,2369,54.9,3.6,69,251,27.5,tight,2019
Indiana Pacers,82,82,36.7,1368,2619,52.2,52.8,34.8,1338,2486,53.8,1.9,30,133,22.6,tight,2019
Philadelphia 76ers,81,81,36.5,1381,2613,52.9,54.5,32.5,1295,2326,55.7,4.0,86,287,30.0,tight,2019
Milwaukee Bucks,82,82,34.3,1414,2561,55.2,56.4,31.4,1353,2346,57.7,2.9,61,215,28.4,tight,2019
Orlando Magic,80,80,35.9,1271,2560,49.6,51.5,31.4,1178,2243,52.5,4.4,93,317,29.3,tight,2019
Toronto Raptors,82,82,34.8,1285,2541,50.6,52.0,30.9,1213,2251,53.9,4.0,72,290,24.8,tight,2019
Washington Wizards,81,81,35.1,1347,2537,53.1,54.2,32.0,1293,2311,55.9,3.1,54,226,23.9,tight,2019
Memphis Grizzlies,82,82,36.6,1252,2531,49.5,50.2,33.7,1214,2332,52.1,2.9,38,199,19.1,tight,2019
Dallas Mavericks,82,82,35.2,1276,2505,50.9,52.3,31.5,1207,2240,53.9,3.7,69,265,26.0,tight,2019
Detroit Pistons,82,82,34.5,1249,2500,50.0,51.3,31.3,1181,2268,52.1,3.2,68,232,29.3,tight,2019
Boston Celtics,82,82,33.4,1259,2476,50.8,52.6,29.8,1172,2214,52.9,3.5,87,262,33.2,tight,2019
Golden State Warriors,82,82,30.7,1091,2230,48.9,58.0,16.2,684,1180,58.0,14.4,407,1050,38.8,open,2019
Boston Celtics,82,82,29.7,975,2202,44.3,52.4,16.1,617,1197,51.5,13.5,358,1005,35.6,open,2019
San Antonio Spurs,82,82,30.1,1002,2180,46.0,52.6,19.3,712,1397,51.0,10.8,290,783,37.0,open,2019
Oklahoma City Thunder,81,81,27.7,882,2102,42.0,49.3,15.0,575,1143,50.3,12.6,307,959,32.0,open,2019
Minnesota Timberwolves,82,82,28.0,934,2097,44.5,51.9,16.2,625,1215,51.4,11.8,309,882,35.0,open,2019
Sacramento Kings,82,82,27.4,959,2093,45.8,53.8,15.4,623,1178,52.9,12.0,336,915,36.7,open,2019
Los Angeles Lakers,82,82,27.7,906,2052,44.2,51.9,14.3,587,1062,55.3,13.4,319,990,32.2,open,2019
Houston Rockets,82,82,28.6,886,2047,43.3,55.1,9.1,401,653,61.4,19.5,485,1394,34.8,open,2019
New York Knicks,81,81,28.8,848,2045,41.5,49.9,14.3,505,1014,49.8,14.5,343,1031,33.3,open,2019
Washington Wizards,81,81,28.3,890,2043,43.6,51.4,14.8,570,1072,53.2,13.4,320,971,33.0,open,2019
Portland Trail Blazers,82,82,27.2,900,2011,44.8,52.3,15.3,596,1132,52.7,11.9,304,879,34.6,open,2019
Brooklyn Nets,82,82,27.3,866,2011,43.1,53.4,11.2,452,823,54.9,16.2,414,1188,34.8,open,2019
Miami Heat,82,82,27.7,875,2003,43.7,52.5,13.4,522,969,53.9,14.3,353,1034,34.1,open,2019
Detroit Pistons,82,82,27.5,824,1991,41.4,50.7,12.3,453,890,50.9,15.2,371,1101,33.7,open,2019
LA Clippers,82,82,27.7,869,1987,43.7,51.2,16.3,572,1169,48.9,11.4,297,818,36.3,open,2019
Phoenix Suns,82,82,27.7,854,1984,43.0,50.8,14.2,545,1014,53.7,13.5,309,970,31.9,open,2019
Milwaukee Bucks,82,82,26.5,890,1979,45.0,54.9,11.6,499,863,57.8,14.9,391,1116,35.0,open,2019
Charlotte Hornets,82,82,26.9,853,1979,43.1,51.3,13.5,529,991,53.4,13.4,324,988,32.8,open,2019
Denver Nuggets,82,82,26.9,887,1978,44.8,52.7,14.5,578,1064,54.3,12.4,309,914,33.8,open,2019
Dallas Mavericks,82,82,27.2,785,1934,40.6,48.9,12.3,464,874,53.1,14.9,321,1060,30.3,open,2019
Toronto Raptors,82,82,26.5,868,1930,45.0,52.8,13.9,564,1017,55.5,12.5,304,913,33.3,open,2019
Orlando Magic,80,80,26.9,836,1918,43.6,50.8,15.0,559,1068,52.3,11.9,277,850,32.6,open,2019
Chicago Bulls,81,81,26.9,816,1911,42.7,48.8,16.3,582,1158,50.3,10.6,234,753,31.1,open,2019
Philadelphia 76ers,81,81,26.7,852,1909,44.6,51.5,15.9,590,1135,52.0,10.8,262,774,33.9,open,2019
New Orleans Pelicans,82,82,25.3,850,1909,44.5,52.1,14.0,560,1059,52.9,11.2,290,850,34.1,open,2019
Atlanta Hawks,82,82,25.1,827,1891,43.7,52.3,11.8,502,888,56.5,13.3,325,1003,32.4,open,2019
Cleveland Cavaliers,82,82,26.6,816,1888,43.2,51.1,14.4,519,1023,50.7,12.2,297,865,34.3,open,2019
Memphis Grizzlies,82,82,25.8,742,1787,41.5,48.8,14.0,483,968,49.9,11.8,259,819,31.6,open,2019
Indiana Pacers,82,82,24.9,802,1777,45.1,51.7,15.5,568,1108,51.3,9.4,234,669,35.0,open,2019
Utah Jazz,81,81,24.0,742,1661,44.7,52.8,11.9,472,828,57.0,12.0,270,833,32.4,open,2019
Atlanta Hawks,82,82,28.0,852,2108,40.4,56.9,3.4,155,254,61.0,24.6,697,1854,37.6,wide_open,2019
Milwaukee Bucks,82,82,27.5,820,2053,39.9,55.7,3.6,173,271,63.8,23.9,647,1782,36.3,wide_open,2019
Boston Celtics,82,82,26.8,858,1990,43.1,57.6,6.2,280,459,61.0,20.6,578,1531,37.8,wide_open,2019
Utah Jazz,81,81,28.3,816,1958,41.7,57.8,4.6,185,318,58.2,23.7,631,1640,38.5,wide_open,2019
Dallas Mavericks,82,82,27.1,783,1931,40.5,56.9,3.7,152,260,58.5,23.5,631,1671,37.8,wide_open,2019
Toronto Raptors,82,82,26.3,867,1918,45.2,61.8,5.0,232,366,63.4,21.3,635,1552,40.9,wide_open,2019
Indiana Pacers,82,82,26.2,816,1872,43.6,57.3,8.4,303,600,50.5,17.8,513,1272,40.3,wide_open,2019
Washington Wizards,81,81,25.3,746,1824,40.9,55.6,4.9,208,357,58.3,20.3,538,1467,36.7,wide_open,2019
Detroit Pistons,82,82,25.1,722,1818,39.7,54.8,4.4,174,320,54.4,20.7,548,1498,36.6,wide_open,2019
Sacramento Kings,82,82,23.7,808,1808,44.7,59.8,5.9,263,452,58.2,17.8,545,1356,40.2,wide_open,2019
Orlando Magic,80,80,25.2,770,1796,42.9,57.8,6.0,233,430,54.2,19.1,537,1366,39.3,wide_open,2019
Denver Nuggets,82,82,24.4,732,1793,40.8,56.1,4.4,186,325,57.2,19.9,546,1468,37.2,wide_open,2019
Houston Rockets,82,82,24.6,725,1763,41.1,58.4,2.4,115,174,66.1,22.2,610,1589,38.4,wide_open,2019
Memphis Grizzlies,82,82,25.1,743,1740,42.7,57.3,5.9,236,406,58.1,19.3,507,1334,38.0,wide_open,2019
Philadelphia 76ers,81,81,24.2,733,1728,42.4,57.6,5.1,209,365,57.3,19.1,524,1363,38.4,wide_open,2019
Oklahoma City Thunder,81,81,22.5,696,1707,40.8,56.4,3.6,161,276,58.3,18.8,535,1431,37.4,wide_open,2019
Charlotte Hornets,82,82,22.9,723,1688,42.8,58.8,4.2,185,308,60.1,18.8,538,1380,39.0,wide_open,2019
Golden State Warriors,82,82,23.2,773,1684,45.9,60.9,5.8,268,424,63.2,17.3,505,1260,40.1,wide_open,2019
New Orleans Pelicans,82,82,22.1,672,1668,40.3,54.6,4.3,196,328,59.8,17.7,476,1340,35.5,wide_open,2019
Los Angeles Lakers,82,82,22.5,668,1668,40.0,54.2,4.3,197,315,62.5,18.3,471,1353,34.8,wide_open,2019
Portland Trail Blazers,82,82,22.2,690,1646,41.9,56.6,5.2,208,383,54.3,17.1,482,1263,38.2,wide_open,2019
Minnesota Timberwolves,82,82,21.7,666,1622,41.1,55.1,5.1,210,379,55.4,16.6,456,1243,36.7,wide_open,2019
Cleveland Cavaliers,82,82,21.9,649,1558,41.7,56.6,4.8,184,340,54.1,17.2,465,1218,38.2,wide_open,2019
Brooklyn Nets,82,82,20.7,624,1522,41.0,57.0,2.9,137,217,63.1,17.7,487,1305,37.3,wide_open,2019
Chicago Bulls,81,81,21.3,620,1513,41.0,55.5,4.9,182,347,52.4,16.4,438,1166,37.6,wide_open,2019
San Antonio Spurs,82,82,20.7,686,1503,45.6,59.8,6.7,259,486,53.3,14.0,427,1017,42.0,wide_open,2019
Miami Heat,82,82,20.3,586,1469,39.9,54.9,3.9,145,282,51.4,16.4,441,1187,37.2,wide_open,2019
Phoenix Suns,82,82,20.2,605,1448,41.8,55.4,4.7,211,334,63.2,15.6,394,1114,35.4,wide_open,2019
New York Knicks,81,81,20.1,568,1427,39.8,53.7,4.8,172,339,50.7,15.3,396,1088,36.4,wide_open,2019
LA Clippers,82,82,19.4,625,1390,45.0,61.3,4.4,170,314,54.1,15.0,455,1076,42.3,wide_open,2019
