TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Atlanta Hawks,82,82,28.0,852,2108,40.4,56.9,3.4,155,254,61.0,24.6,697,1854,37.6
Milwaukee Bucks,82,82,27.5,820,2053,39.9,55.7,3.6,173,271,63.8,23.9,647,1782,36.3
Boston Celtics,82,82,26.8,858,1990,43.1,57.6,6.2,280,459,61.0,20.6,578,1531,37.8
Utah Jazz,81,81,28.3,816,1958,41.7,57.8,4.6,185,318,58.2,23.7,631,1640,38.5
Dallas Mavericks,82,82,27.1,783,1931,40.5,56.9,3.7,152,260,58.5,23.5,631,1671,37.8
Toronto Raptors,82,82,26.3,867,1918,45.2,61.8,5.0,232,366,63.4,21.3,635,1552,40.9
Indiana Pacers,82,82,26.2,816,1872,43.6,57.3,8.4,303,600,50.5,17.8,513,1272,40.3
Washington Wizards,81,81,25.3,746,1824,40.9,55.6,4.9,208,357,58.3,20.3,538,1467,36.7
Detroit Pistons,82,82,25.1,722,1818,39.7,54.8,4.4,174,320,54.4,20.7,548,1498,36.6
Sacramento Kings,82,82,23.7,808,1808,44.7,59.8,5.9,263,452,58.2,17.8,545,1356,40.2
Orlando Magic,80,80,25.2,770,1796,42.9,57.8,6.0,233,430,54.2,19.1,537,1366,39.3
Denver Nuggets,82,82,24.4,732,1793,40.8,56.1,4.4,186,325,57.2,19.9,546,1468,37.2
Houston Rockets,82,82,24.6,725,1763,41.1,58.4,2.4,115,174,66.1,22.2,610,1589,38.4
Memphis Grizzlies,82,82,25.1,743,1740,42.7,57.3,5.9,236,406,58.1,19.3,507,1334,38.0
Philadelphia 76ers,81,81,24.2,733,1728,42.4,57.6,5.1,209,365,57.3,19.1,524,1363,38.4
Oklahoma City Thunder,81,81,22.5,696,1707,40.8,56.4,3.6,161,276,58.3,18.8,535,1431,37.4
Charlotte Hornets,82,82,22.9,723,1688,42.8,58.8,4.2,185,308,60.1,18.8,538,1380,39.0
Golden State Warriors,82,82,23.2,773,1684,45.9,60.9,5.8,268,424,63.2,17.3,505,1260,40.1
New Orleans Pelicans,82,82,22.1,672,1668,40.3,54.6,4.3,196,328,59.8,17.7,476,1340,35.5
Los Angeles Lakers,82,82,22.5,668,1668,40.0,54.2,4.3,197,315,62.5,18.3,471,1353,34.8
Portland Trail Blazers,82,82,22.2,690,1646,41.9,56.6,5.2,208,383,54.3,17.1,482,1263,38.2
Minnesota Timberwolves,82,82,21.7,666,1622,41.1,55.1,5.1,210,379,55.4,16.6,456,1243,36.7
Cleveland Cavaliers,82,82,21.9,649,1558,41.7,56.6,4.8,184,340,54.1,17.2,465,1218,38.2
Brooklyn Nets,82,82,20.7,624,1522,41.0,57.0,2.9,137,217,63.1,17.7,487,1305,37.3
Chicago Bulls,81,81,21.3,620,1513,41.0,55.5,4.9,182,347,52.4,16.4,438,1166,37.6
San Antonio Spurs,82,82,20.7,686,1503,45.6,59.8,6.7,259,486,53.3,14.0,427,1017,42.0
Miami Heat,82,82,20.3,586,1469,39.9,54.9,3.9,145,282,51.4,16.4,441,1187,37.2
Phoenix Suns,82,82,20.2,605,1448,41.8,55.4,4.7,211,334,63.2,15.6,394,1114,35.4
New York Knicks,81,81,20.1,568,1427,39.8,53.7,4.8,172,339,50.7,15.3,396,1088,36.4
LA Clippers,82,82,19.4,625,1390,45.0,61.3,4.4,170,314,54.1,15.0,455,1076,42.3
