TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Memphis Grizzlies,82,82,44.2,1753,3340,52.5,53.4,41.4,1692,3126,54.1,2.8,61,214,28.5
Houston Rockets,82,82,45.7,1686,3329,50.6,52.1,41.5,1588,3021,52.6,4.2,98,308,31.8
Atlanta Hawks,82,82,43.8,1741,3315,52.5,53.7,40.5,1665,3064,54.3,3.3,76,251,30.3
San Antonio Spurs,79,79,44.4,1648,3244,50.8,51.9,40.9,1575,2988,52.7,3.5,73,256,28.5
Charlotte Hornets,82,82,43.7,1598,3229,49.5,50.8,39.4,1513,2908,52.0,4.3,85,321,26.5
Toronto Raptors,82,82,42.4,1626,3177,51.2,52.1,39.2,1569,2938,53.4,3.2,57,239,23.8
New Orleans Pelicans,82,82,44.1,1687,3162,53.4,54.3,41.2,1625,2952,55.0,2.9,62,210,29.5
Utah Jazz,82,82,42.8,1641,3153,52.0,53.9,37.1,1523,2735,55.7,5.7,118,418,28.2
Orlando Magic,82,82,44.1,1608,3120,51.5,52.7,40.6,1535,2873,53.4,3.5,73,247,29.6
Minnesota Timberwolves,81,81,43.1,1660,3042,54.6,55.8,39.2,1586,2771,57.2,3.8,74,271,27.3
Cleveland Cavaliers,82,82,43.5,1637,3037,53.9,55.3,39.6,1553,2768,56.1,3.9,84,269,31.2
Phoenix Suns,82,82,41.0,1492,3029,49.3,50.5,37.0,1415,2736,51.7,4.0,77,293,26.3
Denver Nuggets,82,82,42.4,1640,3007,54.5,56.1,38.0,1548,2692,57.5,4.4,92,315,29.2
Washington Wizards,82,82,42.1,1617,2997,54.0,54.8,39.3,1568,2799,56.0,2.8,49,198,24.7
New York Knicks,82,82,40.7,1527,2982,51.2,52.7,36.3,1438,2660,54.1,4.4,89,322,27.6
Brooklyn Nets,82,82,42.7,1515,2969,51.0,53.4,36.4,1375,2533,54.3,6.3,140,436,32.1
LA Clippers,82,82,41.7,1520,2943,51.6,53.7,36.3,1401,2562,54.7,5.4,119,381,31.2
Miami Heat,82,82,42.1,1446,2942,49.2,51.2,35.7,1324,2497,53.0,6.4,122,445,27.4
Los Angeles Lakers,82,82,40.3,1597,2936,54.4,55.2,37.8,1550,2750,56.4,2.6,47,186,25.3
Chicago Bulls,81,81,41.8,1597,2932,54.5,55.3,39.6,1551,2781,55.8,2.2,46,151,30.5
Oklahoma City Thunder,82,82,38.6,1494,2927,51.0,51.6,37.1,1460,2817,51.8,1.4,34,110,30.9
Portland Trail Blazers,81,81,42.2,1533,2917,52.6,54.9,36.3,1399,2504,55.9,6.0,134,413,32.4
Indiana Pacers,82,82,39.0,1466,2866,51.2,52.1,36.3,1414,2667,53.0,2.7,52,199,26.1
Detroit Pistons,81,81,40.6,1400,2851,49.1,50.1,37.6,1346,2639,51.0,3.0,54,212,25.5
Boston Celtics,82,82,38.3,1466,2784,52.7,55.5,31.4,1310,2288,57.3,6.8,156,496,31.5
Philadelphia 76ers,82,82,40.0,1448,2749,52.7,54.0,36.7,1374,2519,54.5,3.3,74,230,32.2
Golden State Warriors,81,81,37.1,1394,2702,51.6,54.7,29.7,1225,2166,56.6,7.4,169,536,31.5
Sacramento Kings,82,82,36.6,1527,2648,57.7,59.0,33.9,1458,2449,59.5,2.8,69,199,34.7
Milwaukee Bucks,82,82,35.0,1419,2596,54.7,55.8,32.1,1361,2377,57.3,3.0,58,219,26.5
Dallas Mavericks,82,82,35.7,1352,2466,54.8,56.9,31.2,1250,2159,57.9,4.4,102,307,33.2
