TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
San Antonio Spurs,79,79,9.0,350,661,53.0,53.1,9.0,348,656,53.0,0.1,2,5,40.0
Oklahoma City Thunder,82,82,7.9,275,596,46.1,46.1,7.8,275,593,46.4,0.0,0,3,0.0
Houston Rockets,82,82,8.1,262,590,44.4,44.6,8.0,260,581,44.8,0.1,2,9,22.2
Sacramento Kings,82,81,8.0,310,581,53.4,53.7,7.9,306,573,53.4,0.1,4,8,50.0
Charlotte Hornets,82,81,7.7,270,569,47.5,47.5,7.6,270,562,48.0,0.1,0,7,0.0
Washington Wizards,82,82,7.8,270,556,48.6,48.6,7.8,270,555,48.6,0.0,0,1,0.0
Los Angeles Lakers,82,82,7.6,266,551,48.3,48.5,7.5,264,543,48.6,0.1,2,8,25.0
Utah Jazz,82,82,7.4,256,548,46.7,47.1,7.2,252,531,47.5,0.2,4,17,23.5
Toronto Raptors,82,82,7.3,253,547,46.3,46.4,7.2,251,541,46.4,0.1,2,6,33.3
New Orleans Pelicans,82,82,7.6,257,542,47.4,48.3,7.3,247,522,47.3,0.3,10,20,50.0
Atlanta Hawks,82,82,7.1,253,538,47.0,47.1,7.1,252,534,47.2,0.1,1,4,25.0
Denver Nuggets,82,82,7.6,286,536,53.4,53.6,7.3,283,518,54.6,0.3,3,18,16.7
Orlando Magic,82,82,7.5,258,534,48.3,48.6,7.5,255,528,48.3,0.1,3,6,50.0
Memphis Grizzlies,82,82,7.0,250,530,47.2,47.3,7.0,249,527,47.2,0.0,1,3,33.3
Golden State Warriors,81,80,7.0,247,514,48.1,49.2,6.7,235,487,48.3,0.4,12,27,44.4
Portland Trail Blazers,81,81,7.4,237,508,46.7,47.6,6.9,227,479,47.4,0.4,10,29,34.5
Boston Celtics,82,82,6.9,230,505,45.5,45.7,6.8,228,494,46.2,0.2,2,11,18.2
Indiana Pacers,82,82,6.9,227,504,45.0,45.2,6.7,225,490,45.9,0.2,2,14,14.3
Chicago Bulls,81,81,7.0,255,494,51.6,51.6,7.0,255,490,52.0,0.1,0,4,0.0
Minnesota Timberwolves,81,81,7.0,244,492,49.6,49.6,6.9,244,488,50.0,0.1,0,4,0.0
LA Clippers,82,82,6.8,244,482,50.6,51.1,6.6,239,466,51.3,0.2,5,16,31.3
Milwaukee Bucks,82,82,6.4,242,478,50.6,50.8,6.4,240,473,50.7,0.1,2,5,40.0
New York Knicks,82,81,6.4,220,469,46.9,47.0,6.3,219,458,47.8,0.2,1,11,9.1
Detroit Pistons,81,79,6.7,205,469,43.7,43.9,6.5,203,457,44.4,0.2,2,12,16.7
Brooklyn Nets,82,82,6.5,229,453,50.6,51.1,6.2,224,434,51.6,0.3,5,19,26.3
Cleveland Cavaliers,82,82,6.5,229,451,50.8,51.1,6.3,226,437,51.7,0.2,3,14,21.4
Dallas Mavericks,82,82,6.5,231,448,51.6,51.8,6.4,229,441,51.9,0.1,2,7,28.6
Miami Heat,82,82,6.2,204,432,47.2,47.9,6.0,198,418,47.4,0.2,6,14,42.9
Phoenix Suns,82,80,5.6,196,417,47.0,47.6,5.5,191,404,47.3,0.2,5,13,38.5
Philadelphia 76ers,82,81,5.7,180,389,46.3,46.7,5.6,177,383,46.2,0.1,3,6,50.0
