PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,year
Draymond Green,GSW,27,F,17,17,100,128,298,43.0,46.6,-3.6,2017
Tristan Thompson,CLE,26,C,18,18,100,129,280,46.1,47.4,-1.3,2017
Al Horford,BOS,31,C,18,18,100,132,265,49.8,46.9,2.9,2017
Kevin Love,CLE,28,F,18,18,100,126,256,49.2,48.3,0.9,2017
LaMarcus Aldridge,SAS,31,F,16,16,100,114,218,52.3,47.1,5.1,2017
LeBron James,CLE,32,F,18,18,100,95,218,43.6,47.6,-4.1,2017
Klay Thompson,GSW,27,G,17,17,100,76,206,36.9,46.3,-9.4,2017
Kevin Durant,GSW,28,F,15,15,100,90,201,44.8,48.2,-3.4,2017
Kyrie Irving,CLE,25,G,18,18,100,79,194,40.7,46.4,-5.7,2017
Jae Crowder,BOS,26,F,18,18,100,86,194,44.3,47.4,-3.1,2017
Marcin Gortat,WAS,33,C,13,13,100,82,178,46.1,47.7,-1.6,2017
Markieff Morris,WAS,27,F,13,13,100,85,175,48.6,46.6,2.0,2017
Avery Bradley,BOS,26,G,18,18,100,85,172,49.4,46.3,3.1,2017
Bradley Beal,WAS,24,G,13,13,100,72,170,42.4,44.9,-2.6,2017
Marcus Smart,BOS,23,G,18,18,100,78,167,46.7,45.7,1.0,2017
Clint Capela,HOU,23,C,11,11,100,72,157,45.9,47.2,-1.4,2017
Kelly Olynyk,BOS,26,C-F,18,18,100,80,156,51.3,47.3,4.0,2017
Ryan Anderson,HOU,29,F,11,11,100,79,156,50.6,46.6,4.0,2017
Danny Green,SAS,30,G-F,16,16,100,72,153,47.1,44.8,2.2,2017
James Harden,HOU,27,G,11,11,100,57,153,37.3,45.5,-8.2,2017
Isaiah Thomas,BOS,28,G,15,15,100,63,150,42.0,45.4,-3.4,2017
JR Smith,CLE,31,G,18,18,100,68,149,45.6,47.0,-1.4,2017
Pau Gasol,SAS,36,C,16,16,100,73,143,51.0,48.4,2.6,2017
Patty Mills,SAS,28,G,16,16,100,59,136,43.4,45.2,-1.8,2017
Andre Iguodala,GSW,33,G-F,16,16,100,65,135,48.1,46.3,1.9,2017
Stephen Curry,GSW,29,G,17,17,100,53,134,39.6,43.8,-4.2,2017
John Wall,WAS,26,G,13,13,100,54,128,42.2,44.7,-2.5,2017
Serge Ibaka,TOR,27,F,10,10,100,59,127,46.5,48.7,-2.3,2017
Otto Porter Jr.,WAS,24,F,13,13,100,58,123,47.2,44.8,2.3,2017
Kawhi Leonard,SAS,26,F,12,12,100,47,116,40.5,44.3,-3.8,2017
Kyle Korver,CLE,36,G,18,18,100,51,114,44.7,46.7,-2.0,2017
Trevor Ariza,HOU,32,F,11,11,100,55,112,49.1,46.0,3.1,2017
Joe Ingles,UTA,29,F,11,11,100,43,110,39.1,46.5,-7.4,2017
Joe Johnson,UTA,36,F-G,11,11,100,56,108,51.9,47.9,4.0,2017
Eric Gordon,HOU,28,G,11,11,100,52,106,49.1,44.0,5.0,2017
Zaza Pachulia,GSW,33,C,15,15,100,40,105,38.1,47.5,-9.4,2017
George Hill,UTA,31,G,8,8,100,53,104,51.0,48.6,2.3,2017
Patrick Beverley,HOU,28,G,11,11,100,43,104,41.3,44.0,-2.7,2017
Channing Frye,CLE,34,F,12,12,100,60,103,58.3,47.3,11.0,2017
Gordon Hayward,UTA,27,F,11,11,100,53,101,52.5,49.6,2.8,2017
David West,GSW,36,F,17,17,100,43,101,42.6,45.6,-3.0,2017
David Lee,SAS,34,F-C,15,15,100,49,100,49.0,45.6,3.4,2017
JaVale McGee,GSW,29,C,16,16,100,42,100,42.0,45.6,-3.6,2017
P.J. Tucker,TOR,32,F,10,10,100,50,99,50.5,50.4,0.1,2017
DeAndre Jordan,LAC,28,C,7,7,100,47,99,47.5,49.3,-1.8,2017
Paul Millsap,ATL,32,F,6,6,100,45,96,46.9,47.1,-0.2,2017
Bojan Bogdanovic,WAS,28,G,13,13,100,47,95,49.5,43.6,5.9,2017
Terry Rozier,BOS,23,G,17,17,100,43,94,45.7,43.3,2.4,2017
