TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Detroit Pistons,82,82,23.1,843,1554,54.2,54.4,22.7,839,1529,54.9,0.4,4,25,16.0
Philadelphia 76ers,82,82,22.5,762,1479,51.5,51.7,22.2,756,1461,51.7,0.3,6,18,33.3
Minnesota Timberwolves,82,82,20.0,707,1342,52.7,52.8,19.8,705,1328,53.1,0.2,2,14,14.3
Indiana Pacers,82,82,21.0,673,1302,51.7,51.8,20.7,670,1283,52.2,0.3,3,19,15.8
Memphis Grizzlies,82,82,20.2,689,1276,54.0,54.0,20.0,688,1263,54.5,0.2,1,13,7.7
Houston Rockets,82,82,20.3,710,1245,57.0,57.3,19.9,704,1220,57.7,0.4,6,25,24.0
New Orleans Pelicans,82,82,19.5,673,1218,55.3,55.3,19.3,671,1208,55.5,0.2,2,10,20.0
San Antonio Spurs,82,82,18.7,716,1211,59.1,59.4,18.4,710,1191,59.6,0.3,6,20,30.0
Denver Nuggets,82,82,18.0,650,1185,54.9,55.0,17.7,647,1163,55.6,0.3,3,22,13.6
Charlotte Bobcats,81,81,18.7,642,1169,54.9,55.0,18.4,639,1146,55.8,0.4,3,23,13.0
Oklahoma City Thunder,82,82,18.0,637,1169,54.5,55.1,17.1,622,1111,56.0,0.9,15,58,25.9
Utah Jazz,82,82,18.4,679,1150,59.0,59.3,18.2,674,1135,59.4,0.2,5,15,33.3
Cleveland Cavaliers,82,82,17.7,573,1148,49.9,50.3,17.2,565,1119,50.5,0.4,8,29,27.6
Boston Celtics,82,82,17.6,604,1143,52.8,52.9,17.3,603,1128,53.5,0.2,1,15,6.7
Golden State Warriors,81,81,17.4,596,1143,52.1,52.7,16.9,583,1105,52.8,0.6,13,38,34.2
Los Angeles Lakers,82,82,17.2,605,1133,53.4,53.7,16.8,598,1104,54.2,0.4,7,29,24.1
Milwaukee Bucks,81,81,18.1,581,1132,51.3,51.6,17.7,575,1107,51.9,0.4,6,25,24.0
Sacramento Kings,81,81,18.1,592,1122,52.8,52.9,17.7,588,1099,53.5,0.4,4,23,17.4
Chicago Bulls,82,82,18.3,604,1112,54.3,54.5,18.0,601,1094,54.9,0.3,3,18,16.7
Orlando Magic,82,82,17.4,582,1099,53.0,53.3,16.8,575,1066,53.9,0.5,7,33,21.2
Toronto Raptors,81,81,17.2,575,1084,53.0,53.5,16.5,565,1040,54.3,0.7,10,44,22.7
Phoenix Suns,82,82,16.4,577,1065,54.2,54.7,15.8,565,1025,55.1,0.6,12,40,30.0
Los Angeles Clippers,82,82,16.3,597,1058,56.4,56.8,15.9,590,1028,57.4,0.5,7,30,23.3
Portland Trail Blazers,82,82,15.5,548,1058,51.8,52.3,14.8,538,1010,53.3,0.7,10,48,20.8
Brooklyn Nets,81,81,17.6,551,1049,52.5,53.1,17.1,540,1020,52.9,0.5,11,29,37.9
Washington Wizards,81,81,16.0,599,1040,57.6,57.9,15.7,593,1021,58.1,0.3,6,19,31.6
Dallas Mavericks,82,82,15.5,554,1021,54.3,54.7,15.2,546,999,54.7,0.3,8,22,36.4
Atlanta Hawks,81,81,15.8,516,991,52.1,52.3,15.4,511,962,53.1,0.5,5,29,17.2
New York Knicks,82,82,15.0,513,967,53.1,53.3,14.6,508,945,53.8,0.3,5,22,22.7
Miami Heat,82,82,15.8,583,948,61.5,62.1,15.3,572,921,62.1,0.4,11,27,40.7
