TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,year
Portland Trail Blazers,82,82,28.4,862,1942,44.4,51.5,17.0,587,1161,50.6,11.4,275,781,35.2,open,2014
New York Knicks,82,82,29.1,826,1877,44.0,50.7,18.0,576,1159,49.7,11.1,250,718,34.8,open,2014
Dallas Mavericks,82,82,28.4,882,1864,47.3,54.3,17.8,621,1168,53.2,10.6,261,696,37.5,open,2014
Los Angeles Lakers,82,82,28.0,786,1844,42.6,49.8,16.7,521,1103,47.2,11.2,265,741,35.8,open,2014
Denver Nuggets,82,82,27.7,794,1823,43.6,51.0,16.4,524,1079,48.6,11.3,270,744,36.3,open,2014
Cleveland Cavaliers,82,82,28.0,793,1820,43.6,49.4,18.8,580,1223,47.4,9.2,213,597,35.7,open,2014
Orlando Magic,82,82,28.7,797,1819,43.8,50.1,19.1,570,1212,47.0,9.6,227,607,37.4,open,2014
Los Angeles Clippers,82,82,27.9,856,1809,47.3,53.8,17.8,622,1155,53.9,10.1,234,654,35.8,open,2014
Washington Wizards,81,81,27.1,767,1765,43.5,48.9,18.8,574,1228,46.7,8.2,193,537,35.9,open,2014
Boston Celtics,82,82,27.1,772,1761,43.8,49.6,18.2,569,1186,48.0,8.8,203,575,35.3,open,2014
Golden State Warriors,81,81,26.8,803,1760,45.6,53.1,15.6,540,1023,52.8,11.2,263,737,35.7,open,2014
Sacramento Kings,81,81,28.3,778,1756,44.3,49.1,19.1,608,1185,51.3,9.2,170,571,29.8,open,2014
Minnesota Timberwolves,82,82,26.1,773,1753,44.1,50.3,16.2,554,1083,51.2,10.0,219,670,32.7,open,2014
Phoenix Suns,82,82,26.9,825,1748,47.2,55.0,16.1,551,1046,52.7,10.8,274,702,39.0,open,2014
Oklahoma City Thunder,82,82,26.4,822,1711,48.0,55.3,16.1,572,1045,54.7,10.3,250,666,37.5,open,2014
Utah Jazz,82,82,27.3,712,1707,41.7,46.8,18.8,538,1177,45.7,8.5,174,530,32.8,open,2014
Milwaukee Bucks,81,81,27.3,782,1702,45.9,52.6,17.6,555,1096,50.6,9.7,227,606,37.5,open,2014
Brooklyn Nets,81,81,28.1,757,1673,45.2,53.4,14.9,485,888,54.6,13.2,272,785,34.6,open,2014
Toronto Raptors,81,81,26.5,735,1667,44.1,52.3,14.6,462,920,50.2,11.9,273,747,36.5,open,2014
Detroit Pistons,82,82,24.7,706,1663,42.5,48.0,16.2,520,1087,47.8,8.6,186,576,32.3,open,2014
San Antonio Spurs,82,82,25.7,808,1661,48.6,54.8,17.5,602,1133,53.1,8.2,206,528,39.0,open,2014
Indiana Pacers,82,82,26.7,716,1655,43.3,48.7,17.9,536,1106,48.5,8.9,180,549,32.8,open,2014
Houston Rockets,82,82,27.0,762,1654,46.1,55.4,12.2,452,750,60.3,14.7,310,904,34.3,open,2014
Atlanta Hawks,81,81,26.4,746,1650,45.2,51.6,16.1,536,1006,53.3,10.3,210,644,32.6,open,2014
Miami Heat,82,82,27.2,793,1637,48.4,54.0,18.0,611,1084,56.4,9.2,182,553,32.9,open,2014
Charlotte Bobcats,81,81,26.2,668,1636,40.8,46.1,18.1,495,1127,43.9,8.2,173,509,34.0,open,2014
Memphis Grizzlies,82,82,25.7,784,1624,48.3,51.8,20.2,668,1276,52.4,5.5,116,348,33.3,open,2014
New Orleans Pelicans,82,82,25.6,728,1603,45.4,50.1,18.8,577,1175,49.1,6.8,151,428,35.3,open,2014
Chicago Bulls,82,82,26.3,669,1596,41.9,47.2,17.8,499,1083,46.1,8.5,170,513,33.1,open,2014
Philadelphia 76ers,82,82,24.0,650,1579,41.2,47.3,13.9,457,914,50.0,10.1,193,665,29.0,open,2014
Toronto Raptors,81,81,38.4,1149,2415,47.6,49.6,33.3,1053,2096,50.2,5.1,96,319,30.1,tight,2014
Dallas Mavericks,82,82,36.7,1221,2407,50.7,52.7,32.2,1125,2115,53.2,4.4,96,292,32.9,tight,2014
Detroit Pistons,82,82,34.7,1149,2330,49.3,50.6,31.1,1091,2088,52.3,3.6,58,242,24.0,tight,2014
Oklahoma City Thunder,82,82,35.1,1143,2279,50.2,52.5,30.0,1036,1943,53.3,5.2,107,336,31.8,tight,2014
Cleveland Cavaliers,82,82,35.0,1094,2273,48.1,49.8,30.9,1020,2005,50.9,4.1,74,268,27.6,tight,2014
Golden State Warriors,81,81,34.1,1160,2237,51.9,53.9,30.1,1069,1971,54.2,4.1,91,266,34.2,tight,2014
Denver Nuggets,82,82,33.9,1130,2234,50.6,52.4,29.8,1047,1960,53.4,4.2,83,274,30.3,tight,2014
Phoenix Suns,82,82,34.1,1103,2215,49.8,51.4,30.4,1033,1978,52.2,3.6,70,237,29.5,tight,2014
Portland Trail Blazers,82,82,32.4,1074,2211,48.6,50.4,28.7,993,1959,50.7,3.7,81,252,32.1,tight,2014
Sacramento Kings,81,81,35.3,1085,2189,49.6,50.8,31.6,1033,1965,52.6,3.6,52,224,23.2,tight,2014
Charlotte Bobcats,81,81,34.9,1096,2180,50.3,51.7,31.8,1036,1987,52.1,3.1,60,193,31.1,tight,2014
Milwaukee Bucks,81,81,34.8,1048,2171,48.3,49.8,31.5,983,1967,50.0,3.3,65,204,31.9,tight,2014
New Orleans Pelicans,82,82,34.4,1141,2152,53.0,53.8,32.3,1106,2022,54.7,2.1,35,130,26.9,tight,2014
Minnesota Timberwolves,82,82,31.7,1062,2126,50.0,51.3,29.2,1004,1958,51.3,2.5,58,168,34.5,tight,2014
Los Angeles Lakers,82,82,32.1,1071,2118,50.6,53.1,27.5,964,1809,53.3,4.7,107,309,34.6,tight,2014
Boston Celtics,82,82,32.2,998,2098,47.6,48.9,29.2,943,1901,49.6,3.0,55,197,27.9,tight,2014
Philadelphia 76ers,82,82,31.8,1120,2094,53.5,54.1,30.0,1096,1978,55.4,1.8,24,116,20.7,tight,2014
