PLAYER,TEAM,GP,W,L,MIN,OREB,ContestedOREB,ContestedOREB%,OREBChances,OREBChance%,DeferredOREB Chances,AdjustedOREB Chance%,AVG OREBDistance
Deandre Ayton,PHX,22,14,8,801,67,45,67.2,168,39.9,3,40.6,5.6
Dennis Schroder,LAL,6,2,4,196,1,0,0.0,6,16.7,1,20.0,18.9
Derrick Favors,UTA,10,5,5,133,19,17,89.5,41,46.3,0,46.3,3.8
Derrick Jones Jr.,POR,1,0,1,5,0,1,0.0,1,0.0,0,0.0,2.3
Derrick Rose,NYK,5,1,4,175,4,1,25.0,9,44.4,0,44.4,13.7
Desmond Bane,MEM,5,1,4,99,2,0,0.0,2,100.0,0,100.0,24.8
Devin Booker,PHX,22,14,8,888,15,8,53.3,46,32.6,0,32.6,10.5
Dewayne Dedmon,MIA,4,0,4,57,8,7,87.5,16,50.0,0,50.0,4.1
Dillon Brooks,MEM,5,1,4,175,5,3,60.0,15,33.3,0,33.3,10.1
Donovan Mitchell,UTA,10,6,4,346,3,2,66.7,16,18.8,1,20.0,14.0
Donte DiVincenzo,MIL,3,3,0,70,2,1,50.0,8,25.0,0,25.0,7.5
Dorian Finney-Smith,DAL,7,3,4,271,17,12,70.6,38,44.7,0,44.7,5.1
Duncan Robinson,MIA,4,0,4,100,0,0,0.0,0,0.0,0,0.0,0.0
Dwight Howard,PHI,12,7,5,149,26,20,76.9,64,40.6,1,41.3,3.1
Dwight Powell,DAL,4,3,1,38,5,3,60.0,7,71.4,0,71.4,6.9
E'Twaun Moore,PHX,6,5,1,36,0,0,0.0,4,0.0,1,0.0,0.0
Elijah Bryant,MIL,5,4,1,36,2,0,0.0,3,66.7,0,66.7,10.5
Enes Freedom,POR,5,2,3,56,6,5,83.3,16,37.5,0,37.5,2.8
Evan Fournier,BOS,4,1,3,139,5,2,40.0,11,45.5,0,45.5,12.5
Facundo Campazzo,DEN,9,4,5,248,7,3,42.9,13,53.8,1,58.3,15.0
Frank Kaminsky,PHX,5,3,2,48,2,0,0.0,8,25.0,0,25.0,5.2
Furkan Korkmaz,PHI,9,4,5,156,4,1,25.0,7,57.1,1,66.7,8.2
Gabe Vincent,MIA,1,0,1,6,0,0,0.0,0,0.0,0,0.0,0.0
Garrison Mathews,WAS,2,0,2,11,0,0,0.0,1,0.0,0,0.0,0.0
George Hill,PHI,11,7,4,193,5,2,40.0,12,41.7,0,41.7,7.5
Georges Niang,UTA,8,3,5,92,2,1,50.0,7,28.6,0,28.6,12.7
Giannis Antetokounmpo,MIL,21,14,7,800,59,34,57.6,112,52.7,5,55.1,7.2
Goran Dragic,MIA,4,0,4,117,1,1,100.0,5,20.0,1,25.0,4.1
Grant Williams,BOS,4,1,3,56,3,2,66.7,11,27.3,1,30.0,6.6
Grayson Allen,MEM,5,1,4,116,3,0,0.0,6,50.0,0,50.0,18.0
Harry Giles III,POR,1,0,1,4,2,1,50.0,2,100.0,0,100.0,6.8
Immanuel Quickley,NYK,3,1,2,49,0,0,0.0,3,0.0,0,0.0,0.0
Ish Smith,WAS,5,1,4,111,1,0,0.0,6,16.7,0,16.7,26.4
Ivica Zubac,LAC,14,7,7,279,43,37,86.0,97,44.3,3,45.7,4.3
Ja Morant,MEM,5,1,4,203,7,2,28.6,20,35.0,0,35.0,9.2
JaMychal Green,DEN,10,4,6,190,17,12,70.6,51,33.3,3,35.4,3.5
JaVale McGee,DEN,3,0,3,34,3,2,66.7,7,42.9,0,42.9,2.1
Jabari Parker,BOS,4,0,4,59,2,1,50.0,6,33.3,0,33.3,3.1
Jae Crowder,PHX,21,13,8,700,10,6,60.0,27,37.0,1,38.5,11.4
Jalen Brunson,DAL,6,2,4,104,6,2,33.3,10,60.0,0,60.0,13.2
Jalen Smith,PHX,3,2,1,12,2,2,100.0,5,40.0,0,40.0,3.1
James Harden,BKN,9,6,3,322,7,1,14.3,17,41.2,0,41.2,15.5
Jaren Jackson Jr.,MEM,5,1,4,137,9,5,55.6,20,45.0,0,45.0,5.7
Jarrell Brantley,UTA,1,1,0,2,0,0,0.0,0,0.0,0,0.0,0.0
Jay Scrubb,LAC,1,1,0,0,0,0,0.0,0,0.0,0,0.0,0.0
Jayson Tatum,BOS,5,1,4,185,3,3,100.0,13,23.1,4,33.3,6.5
Jeff Green,BKN,5,2,3,136,4,3,75.0,11,36.4,0,36.4,6.7
Jeff Teague,MIL,7,4,3,68,2,1,50.0,2,100.0,0,100.0,12.5
Jevon Carter,PHX,2,2,0,10,0,0,0.0,0,0.0,0,0.0,0.0
Jimmy Butler,MIA,4,0,4,154,6,4,66.7,13,46.2,1,50.0,2.8
Joe Harris,BKN,12,7,5,434,5,2,40.0,18,27.8,1,29.4,10.4
Joe Ingles,UTA,9,5,4,265,1,0,0.0,7,14.3,0,14.3,7.7
Joel Embiid,PHI,11,6,5,357,16,11,68.8,40,40.0,0,40.0,6.2
John Collins,ATL,18,10,8,576,36,20,55.6,104,34.6,1,35.0,7.4
John Konchar,MEM,1,0,1,3,0,0,0.0,0,0.0,0,0.0,0.0
Jonas Valanciunas,MEM,5,1,4,166,20,15,75.0,46,43.5,1,44.4,3.5
Jordan Clarkson,UTA,10,5,5,276,6,3,50.0,22,27.3,2,30.0,9.3
Jordan Nwora,MIL,3,3,0,22,5,2,40.0,8,62.5,1,71.4,10.6
Josh Richardson,DAL,6,3,3,88,3,2,66.7,7,42.9,0,42.9,7.2
Jrue Holiday,MIL,23,16,7,912,32,17,53.1,93,34.4,3,35.6,10.1
Julius Randle,NYK,5,1,4,180,11,4,36.4,22,50.0,1,52.4,11.3
Justin Jackson,MIL,2,1,1,8,1,1,100.0,1,100.0,0,100.0,7.6
Justise Winslow,MEM,1,0,1,3,0,0,0.0,1,0.0,0,0.0,0.0
Jusuf Nurkic,POR,6,2,4,173,18,9,50.0,43,41.9,2,43.9,5.9
Juwan Morgan,UTA,1,1,0,2,1,1,100.0,1,100.0,0,100.0,2.1
Kawhi Leonard,LAC,11,6,5,432,22,16,72.7,43,51.2,1,52.4,5.7
Kemba Walker,BOS,3,1,2,91,0,0,0.0,4,0.0,1,0.0,0.0
Kendrick Nunn,MIA,3,0,3,68,0,0,0.0,1,0.0,0,0.0,0.0
Kentavious Caldwell-Pope,LAL,5,2,3,146,2,0,0.0,2,100.0,0,100.0,4.0
Kevin Durant,BKN,12,7,5,485,5,2,40.0,26,19.2,0,19.2,12.7
Kevin Huerter,ATL,17,10,7,535,11,4,36.4,25,44.0,0,44.0,13.1
Kevin Knox II,NYK,1,0,1,4,0,0,0.0,0,0.0,0,0.0,0.0
Khris Middleton,MIL,23,16,7,922,25,11,44.0,62,40.3,3,42.4,14.6
Kris Dunn,ATL,4,2,2,32,0,0,0.0,0,0.0,0,0.0,0.0
Kristaps Porzingis,DAL,7,3,4,233,7,2,28.6,20,35.0,0,35.0,11.4
Kyle Anderson,MEM,4,1,3,123,4,3,75.0,11,36.4,0,36.4,4.4
Kyle Kuzma,LAL,6,2,4,129,4,3,75.0,15,26.7,1,28.6,5.3
Kyrie Irving,BKN,9,6,3,325,12,9,75.0,26,46.2,1,48.0,4.3
Landry Shamet,BKN,9,6,3,153,3,1,33.3,13,23.1,1,25.0,11.0
Langston Galloway,PHX,2,2,0,15,0,0,0.0,0,0.0,0,0.0,0.0
LeBron James,LAL,6,2,4,224,7,4,57.1,16,43.8,0,43.8,10.7
Lou Williams,ATL,13,6,7,218,2,2,100.0,9,22.2,0,22.2,6.3
Luka Doncic,DAL,7,3,4,281,4,0,0.0,13,30.8,0,30.8,5.5
Luke Kennard,LAC,10,7,3,168,5,1,20.0,6,83.3,0,83.3,20.5
Luke Kornet,BOS,2,0,2,5,0,0,0.0,0,0.0,0,0.0,0.0
Mamadi Diakite,MIL,4,3,1,25,1,1,100.0,8,12.5,1,14.3,1.6
Marc Gasol,LAL,5,2,3,87,4,3,75.0,9,44.4,0,44.4,4.2
Marcus Morris Sr.,LAC,18,10,8,582,13,4,30.8,24,54.2,1,56.5,15.7
Marcus Smart,BOS,5,1,4,183,4,2,50.0,13,30.8,0,30.8,9.0
Markieff Morris,LAL,4,1,3,38,4,3,75.0,8,50.0,0,50.0,3.6
Markus Howard,DEN,4,2,2,72,1,0,0.0,3,33.3,0,33.3,15.5
Matisse Thybulle,PHI,8,4,4,148,4,1,25.0,13,30.8,0,30.8,16.7
Matt Thomas,UTA,1,0,1,3,0,0,0.0,1,0.0,0,0.0,0.0
Maxi Kleber,DAL,6,3,3,178,5,1,20.0,16,31.3,1,33.3,12.0
Michael Porter Jr.,DEN,10,4,6,332,12,8,66.7,40,30.0,0,30.0,4.6
Mikal Bridges,PHX,22,14,8,707,20,12,60.0,40,50.0,1,51.3,9.7
Mike Conley,UTA,5,3,2,164,3,0,0.0,6,50.0,0,50.0,17.8
Mike James,BKN,6,4,2,97,2,2,100.0,5,40.0,0,40.0,11.8
Mike Scott,PHI,2,1,1,23,1,1,100.0,2,50.0,0,50.0,3.1
Miye Oni,UTA,2,2,0,13,3,1,33.3,4,75.0,0,75.0,16.0
Monte Morris,DEN,8,4,4,222,7,2,28.6,11,63.6,0,63.6,13.9
Montrezl Harrell,LAL,4,0,4,39,5,3,60.0,10,50.0,0,50.0,3.0
Nassir Little,POR,1,1,0,5,0,0,0.0,0,0.0,0,0.0,0.0
Nathan Knight,ATL,4,2,2,12,0,0,0.0,3,0.0,0,0.0,0.0
Nemanja Bjelica,MIA,2,0,2,30,1,1,100.0,3,33.3,0,33.3,3.1
Nerlens Noel,NYK,5,1,4,92,10,8,80.0,27,37.0,0,37.0,3.3
Nic Claxton,BKN,9,6,3,125,14,11,78.6,28,50.0,1,51.9,6.1
Nicolas Batum,LAC,18,9,9,540,19,6,31.6,43,44.2,3,47.5,11.8
Nicolo Melli,DAL,2,1,1,13,2,2,100.0,5,40.0,1,50.0,7.0
Nikola Jokic,DEN,10,4,6,345,37,25,67.6,64,57.8,1,58.7,4.6
Norman Powell,POR,4,2,2,139,3,2,66.7,11,27.3,0,27.3,8.6
Obi Toppin,NYK,5,1,4,65,4,2,50.0,8,50.0,1,57.1,14.7
Onyeka Okongwu,ATL,17,9,8,163,21,14,66.7,48,43.8,0,43.8,6.3
P.J. Tucker,MIL,23,16,7,681,48,34,70.8,118,40.7,2,41.4,6.4
Pat Connaughton,MIL,23,16,7,546,29,18,62.1,51,56.9,1,58.0,8.8
Patrick Beverley,LAC,15,8,7,299,11,6,54.5,22,50.0,0,50.0,13.9
Paul George,LAC,19,10,9,776,17,8,47.1,59,28.8,2,29.8,12.0
Paul Millsap,DEN,9,4,5,109,9,5,55.6,21,42.9,0,42.9,6.3
Paul Reed,PHI,2,2,0,9,3,2,66.7,5,60.0,0,60.0,8.2
Payton Pritchard,BOS,3,0,3,55,2,1,50.0,6,33.3,0,33.3,19.2
Precious Achiuwa,MIA,3,0,3,12,0,0,0.0,3,0.0,0,0.0,0.0
RJ Barrett,NYK,5,1,4,162,4,2,50.0,8,50.0,0,50.0,9.8
Rajon Rondo,LAC,10,4,6,193,4,1,25.0,16,25.0,0,25.0,11.6
Raul Neto,WAS,4,1,3,83,3,0,0.0,6,50.0,0,50.0,28.1
Reggie Bullock,NYK,5,1,4,162,5,2,40.0,8,62.5,0,62.5,4.0
Reggie Jackson,LAC,18,10,8,605,7,2,28.6,25,28.0,0,28.0,19.9
Reggie Perry,BKN,4,2,2,21,4,3,75.0,6,66.7,0,66.7,9.5
Robert Covington,POR,6,2,4,228,9,3,33.3,21,42.9,0,42.9,10.6
Robert Williams III,BOS,2,0,2,39,8,5,62.5,12,66.7,0,66.7,6.9
Robin Lopez,WAS,3,1,2,48,4,2,50.0,7,57.1,1,66.7,2.8
Romeo Langford,BOS,4,1,3,109,5,3,60.0,8,62.5,0,62.5,12.2
Rondae Hollis-Jefferson,POR,4,1,3,31,3,2,66.7,7,42.9,0,42.9,2.9
Royce O'Neale,UTA,11,6,5,404,16,8,50.0,43,37.2,0,37.2,8.2
Rudy Gobert,UTA,11,6,5,376,43,32,74.4,107,40.2,2,41.0,4.5
Rui Hachimura,WAS,5,1,4,173,5,1,20.0,16,31.3,1,33.3,8.9
Russell Westbrook,WAS,5,1,4,186,14,12,85.7,33,42.4,0,42.4,3.4
Sam Merrill,MIL,3,2,1,16,1,1,100.0,3,33.3,0,33.3,2.5
Serge Ibaka,LAC,1,0,1,13,1,1,100.0,1,100.0,0,100.0,1.2
Seth Curry,PHI,8,3,5,271,4,0,0.0,8,50.0,1,57.1,23.4
Shake Milton,PHI,5,3,2,63,0,0,0.0,3,0.0,0,0.0,0.0
Shaquille Harrison,DEN,5,2,3,32,0,0,0.0,3,0.0,0,0.0,0.0
Skylar Mays,ATL,2,1,1,10,0,0,0.0,0,0.0,0,0.0,0.0
Solomon Hill,ATL,10,5,5,126,3,2,66.7,13,23.1,0,23.1,4.2
T.J. Leaf,POR,2,1,1,7,2,1,50.0,2,100.0,0,100.0,2.7
Tacko Fall,BOS,1,0,1,1,0,0,0.0,1,0.0,0,0.0,0.0
Taj Gibson,NYK,5,1,4,138,16,11,68.8,36,44.4,3,48.5,4.7
Talen Horton-Tucker,LAL,3,0,3,43,2,1,50.0,6,33.3,1,40.0,4.7
Terance Mann,LAC,16,9,7,365,17,11,64.7,30,56.7,1,58.6,5.6
Thanasis Antetokounmpo,MIL,6,4,2,25,3,1,33.3,9,33.3,0,33.3,14.7
Tim Hardaway Jr.,DAL,7,3,4,262,5,3,60.0,18,27.8,0,27.8,13.7
Timothe Luwawu-Cabarrot,BKN,3,2,1,17,0,0,0.0,0,0.0,0,0.0,0.0
Tobias Harris,PHI,12,7,5,438,10,8,80.0,45,22.2,0,22.2,5.8
Tony Snell,ATL,3,1,2,37,0,0,0.0,1,0.0,0,0.0,0.0
Torrey Craig,PHX,15,9,6,213,19,16,84.2,42,45.2,1,46.3,5.4
Trae Young,ATL,14,9,5,527,7,6,85.7,38,18.4,2,19.4,4.9
Trevor Ariza,MIA,3,0,3,76,2,1,50.0,9,22.2,0,22.2,14.8
Trey Burke,DAL,1,0,1,9,1,0,0.0,1,100.0,0,100.0,10.6
Tristan Thompson,BOS,5,1,4,132,29,21,72.4,53,54.7,0,54.7,3.4
Tyler Herro,MIA,4,0,4,93,1,0,0.0,2,50.0,0,50.0,17.0
Tyler Johnson,BKN,2,1,1,16,2,0,0.0,2,100.0,0,100.0,21.1
Tyrese Maxey,PHI,9,5,4,143,1,0,0.0,4,25.0,1,33.3,34.5
Tyus Jones,MEM,4,1,3,38,1,0,0.0,2,50.0,0,50.0,3.4
Udoka Azubuike,UTA,1,0,1,1,0,0,0.0,0,0.0,0,0.0,0.0
Vlatko Cancar,DEN,3,0,3,16,0,0,0.0,0,0.0,0,0.0,0.0
Wesley Matthews,LAL,4,1,3,80,5,4,80.0,7,71.4,0,71.4,6.3
Will Barton,DEN,3,0,3,83,1,0,0.0,3,33.3,0,33.3,7.5
Willie Cauley-Stein,DAL,4,2,2,53,3,3,100.0,8,37.5,0,37.5,3.2
Xavier Tillman,MEM,2,1,1,11,1,1,100.0,4,25.0,0,25.0,2.1
Yogi Ferrell,LAC,3,3,0,7,0,0,0.0,1,0.0,0,0.0,0.0
Zeke Nnaji,DEN,1,0,1,5,1,0,0.0,1,100.0,0,100.0,25.1
