PLAYER,TEAM,GP,W,L,MIN,DREB,ContestedDREB,ContestedDREB%,DREBChances,DREBChance%,DeferredDREB Chances,AdjustedDREB Chance%,AVG DREBDistance
Derrick Rose,NYK,5,1,4,175,16,4,25.0,28,57.1,2,61.5,7.3
Desmond Bane,MEM,5,1,4,99,15,6,40.0,21,71.4,2,78.9,6.6
Devin Booker,PHX,22,14,8,888,109,19,17.4,172,63.4,16,69.9,8.1
Dewayne Dedmon,MIA,4,0,4,57,10,3,30.0,20,50.0,0,50.0,4.3
Dillon Brooks,MEM,5,1,4,175,16,1,6.3,24,66.7,2,72.7,11.7
Donovan Mitchell,UTA,10,6,4,346,39,2,5.1,62,62.9,4,67.2,8.8
Donte DiVincenzo,MIL,3,3,0,70,17,2,11.8,24,70.8,2,77.3,4.4
Dorian Finney-Smith,DAL,7,3,4,271,29,5,17.2,45,64.4,1,65.9,6.7
Duncan Robinson,MIA,4,0,4,100,11,1,9.1,17,64.7,0,64.7,6.9
Dwight Howard,PHI,12,7,5,149,49,17,34.7,82,59.8,7,65.3,3.2
Dwight Powell,DAL,4,3,1,38,8,2,25.0,14,57.1,2,66.7,5.5
E'Twaun Moore,PHX,6,5,1,36,10,2,20.0,11,90.9,0,90.9,10.1
Elijah Bryant,MIL,5,4,1,36,10,4,40.0,14,71.4,0,71.4,6.5
Enes Freedom,POR,5,2,3,56,7,1,14.3,14,50.0,0,50.0,4.2
Evan Fournier,BOS,4,1,3,139,13,1,7.7,22,59.1,4,72.2,9.0
Facundo Campazzo,DEN,9,4,5,248,23,0,0.0,37,62.2,4,69.7,10.2
Frank Kaminsky,PHX,5,3,2,48,12,5,41.7,17,70.6,1,75.0,4.1
Furkan Korkmaz,PHI,9,4,5,156,20,2,10.0,27,74.1,0,74.1,10.2
Gabe Vincent,MIA,1,0,1,6,1,0,0.0,2,50.0,0,50.0,1.4
Garrison Mathews,WAS,2,0,2,11,2,0,0.0,2,100.0,0,100.0,14.1
George Hill,PHI,11,7,4,193,11,3,27.3,25,44.0,1,45.8,7.6
Georges Niang,UTA,8,3,5,92,17,2,11.8,22,77.3,1,81.0,7.0
Giannis Antetokounmpo,MIL,21,14,7,800,210,43,20.5,288,72.9,20,78.4,4.8
Goran Dragic,MIA,4,0,4,117,6,0,0.0,18,33.3,6,50.0,10.4
Grant Williams,BOS,4,1,3,56,7,5,71.4,12,58.3,1,63.6,4.2
Grayson Allen,MEM,5,1,4,116,10,4,40.0,20,50.0,2,55.6,6.6
Harry Giles III,POR,1,0,1,4,1,0,0.0,2,50.0,0,50.0,3.6
Immanuel Quickley,NYK,3,1,2,49,7,0,0.0,10,70.0,1,77.8,8.5
Ish Smith,WAS,5,1,4,111,15,2,13.3,23,65.2,4,78.9,7.9
Ivica Zubac,LAC,14,7,7,279,56,19,33.9,92,60.9,8,66.7,5.1
Ja Morant,MEM,5,1,4,203,17,3,17.6,29,58.6,3,65.4,10.7
JaMychal Green,DEN,10,4,6,190,35,12,34.3,52,67.3,0,67.3,4.6
JaVale McGee,DEN,3,0,3,34,9,3,33.3,15,60.0,0,60.0,4.1
Jabari Parker,BOS,4,0,4,59,13,2,15.4,19,68.4,0,68.4,5.0
Jae Crowder,PHX,21,13,8,700,124,39,31.5,198,62.6,23,70.9,5.0
Jalen Brunson,DAL,6,2,4,104,12,1,8.3,24,50.0,2,54.5,8.7
Jalen Smith,PHX,3,2,1,12,3,2,66.7,4,75.0,1,100.0,12.4
James Harden,BKN,9,6,3,322,50,10,20.0,83,60.2,6,64.9,7.2
Jaren Jackson Jr.,MEM,5,1,4,137,19,10,52.6,43,44.2,4,48.7,5.0
Jarrell Brantley,UTA,1,1,0,2,1,0,0.0,2,50.0,0,50.0,16.7
Jay Scrubb,LAC,1,1,0,0,1,0,0.0,1,100.0,0,100.0,17.0
Jayson Tatum,BOS,5,1,4,185,26,5,19.2,37,70.3,0,70.3,5.6
Jeff Green,BKN,5,2,3,136,13,4,30.8,28,46.4,3,52.0,9.0
Jeff Teague,MIL,7,4,3,68,6,0,0.0,11,54.5,1,60.0,8.8
Jevon Carter,PHX,2,2,0,10,2,0,0.0,3,66.7,1,100.0,12.7
Jimmy Butler,MIA,4,0,4,154,24,6,25.0,40,60.0,3,64.9,6.8
Joe Harris,BKN,12,7,5,434,38,12,31.6,71,53.5,8,60.3,7.5
Joe Ingles,UTA,9,5,4,265,33,0,0.0,47,70.2,2,73.3,10.0
Joel Embiid,PHI,11,6,5,357,100,48,48.0,173,57.8,21,65.8,4.4
John Collins,ATL,18,10,8,576,121,32,26.4,212,57.1,24,64.4,5.0
John Konchar,MEM,1,0,1,3,1,0,0.0,2,50.0,0,50.0,12.0
Jonas Valanciunas,MEM,5,1,4,166,29,9,31.0,64,45.3,8,51.8,3.7
Jordan Clarkson,UTA,10,5,5,276,28,1,3.6,42,66.7,1,68.3,9.0
Jordan Nwora,MIL,3,3,0,22,4,1,25.0,5,80.0,0,80.0,8.9
Josh Richardson,DAL,6,3,3,88,8,3,37.5,13,61.5,2,72.7,7.8
Jrue Holiday,MIL,23,16,7,912,100,17,17.0,149,67.1,11,72.5,8.2
Julius Randle,NYK,5,1,4,180,47,14,29.8,60,78.3,2,81.0,6.8
Justin Jackson,MIL,2,1,1,8,1,0,0.0,1,100.0,0,100.0,14.2
Justise Winslow,MEM,1,0,1,3,1,0,0.0,1,100.0,0,100.0,7.4
Jusuf Nurkic,POR,6,2,4,173,44,10,22.7,65,67.7,7,75.9,3.9
Juwan Morgan,UTA,1,1,0,2,1,0,0.0,1,100.0,0,100.0,3.1
Kawhi Leonard,LAC,11,6,5,432,63,12,19.0,103,61.2,8,66.3,6.0
Kemba Walker,BOS,3,1,2,91,12,3,25.0,24,50.0,2,54.5,6.9
Kendrick Nunn,MIA,3,0,3,68,6,2,33.3,10,60.0,0,60.0,12.4
Kentavious Caldwell-Pope,LAL,5,2,3,146,12,3,25.0,20,60.0,2,66.7,10.5
Kevin Durant,BKN,12,7,5,485,106,39,36.8,165,64.2,18,72.1,5.2
Kevin Huerter,ATL,17,10,7,535,58,12,20.7,89,65.2,6,69.9,8.8
Kevin Knox II,NYK,1,0,1,4,1,0,0.0,2,50.0,0,50.0,10.6
Khris Middleton,MIL,23,16,7,922,149,26,17.4,212,70.3,17,76.4,6.3
Kris Dunn,ATL,4,2,2,32,5,1,20.0,10,50.0,0,50.0,7.7
Kristaps Porzingis,DAL,7,3,4,233,31,4,12.9,48,64.6,3,68.9,5.0
Kyle Anderson,MEM,4,1,3,123,21,2,9.5,26,80.8,2,87.5,6.2
Kyle Kuzma,LAL,6,2,4,129,19,5,26.3,27,70.4,1,73.1,5.5
Kyrie Irving,BKN,9,6,3,325,40,11,27.5,63,63.5,5,69.0,8.4
Landry Shamet,BKN,9,6,3,153,18,1,5.6,29,62.1,3,69.2,10.5
Langston Galloway,PHX,2,2,0,15,2,1,50.0,2,100.0,0,100.0,11.0
LeBron James,LAL,6,2,4,224,36,9,25.0,55,65.5,2,67.9,7.7
Lou Williams,ATL,13,6,7,218,24,3,12.5,39,61.5,1,63.2,9.0
Luka Doncic,DAL,7,3,4,281,51,3,5.9,77,66.2,7,72.9,6.1
Luke Kennard,LAC,10,7,3,168,9,2,22.2,24,37.5,3,42.9,7.2
Luke Kornet,BOS,2,0,2,5,3,1,33.3,4,75.0,0,75.0,6.5
Mamadi Diakite,MIL,4,3,1,25,6,3,50.0,10,60.0,0,60.0,3.6
Marc Gasol,LAL,5,2,3,87,15,4,26.7,23,65.2,3,75.0,4.4
Marcus Morris Sr.,LAC,18,10,8,582,68,15,22.1,134,50.7,14,56.7,6.9
Marcus Smart,BOS,5,1,4,183,18,3,16.7,31,58.1,4,66.7,7.8
Markieff Morris,LAL,4,1,3,38,0,0,0.0,4,0.0,1,0.0,0.0
Markus Howard,DEN,4,2,2,72,6,1,16.7,9,66.7,1,75.0,9.5
Matisse Thybulle,PHI,8,4,4,148,13,1,7.7,20,65.0,3,76.5,9.9
Matt Thomas,UTA,1,0,1,3,1,0,0.0,1,100.0,0,100.0,16.3
Maxi Kleber,DAL,6,3,3,178,20,6,30.0,34,58.8,4,66.7,4.7
Michael Porter Jr.,DEN,10,4,6,332,50,8,16.0,78,64.1,6,69.4,4.9
Mikal Bridges,PHX,22,14,8,707,74,13,17.6,132,56.1,13,62.2,6.1
Mike Conley,UTA,5,3,2,164,18,4,22.2,28,64.3,2,69.2,8.5
Mike James,BKN,6,4,2,97,14,4,28.6,23,60.9,2,66.7,6.7
Mike Scott,PHI,2,1,1,23,2,0,0.0,4,50.0,0,50.0,5.8
Miye Oni,UTA,2,2,0,13,0,0,0.0,3,0.0,0,0.0,0.0
Monte Morris,DEN,8,4,4,222,17,4,23.5,33,51.5,2,54.8,10.6
Montrezl Harrell,LAL,4,0,4,39,5,1,20.0,8,62.5,0,62.5,4.9
Nassir Little,POR,1,1,0,5,1,0,0.0,2,50.0,0,50.0,2.1
Nathan Knight,ATL,4,2,2,12,6,0,0.0,9,66.7,0,66.7,7.2
Nemanja Bjelica,MIA,2,0,2,30,4,1,25.0,8,50.0,0,50.0,5.7
Nerlens Noel,NYK,5,1,4,92,10,4,40.0,32,31.3,4,35.7,5.0
Nic Claxton,BKN,9,6,3,125,19,6,31.6,33,57.6,2,61.3,4.9
Nicolas Batum,LAC,18,9,9,540,86,16,18.6,133,64.7,13,71.7,6.6
Nicolo Melli,DAL,2,1,1,13,4,0,0.0,5,80.0,0,80.0,8.7
Nikola Jokic,DEN,10,4,6,345,79,29,36.7,128,61.7,14,69.3,4.2
Norman Powell,POR,4,2,2,139,10,1,10.0,16,62.5,0,62.5,8.0
Obi Toppin,NYK,5,1,4,65,9,0,0.0,15,60.0,2,69.2,3.5
Onyeka Okongwu,ATL,17,9,8,163,27,11,40.7,53,50.9,5,56.3,5.3
P.J. Tucker,MIL,23,16,7,681,63,15,23.8,120,52.5,9,56.8,7.2
Pat Connaughton,MIL,23,16,7,546,72,16,22.2,136,52.9,19,61.5,5.5
Patrick Beverley,LAC,15,8,7,299,30,8,26.7,56,53.6,8,62.5,10.2
Paul George,LAC,19,10,9,776,166,33,19.9,264,62.9,20,68.0,5.3
Paul Millsap,DEN,9,4,5,109,26,9,34.6,35,74.3,2,78.8,4.5
Paul Reed,PHI,2,2,0,9,5,3,60.0,8,62.5,0,62.5,3.8
Payton Pritchard,BOS,3,0,3,55,7,2,28.6,11,63.6,0,63.6,8.4
Precious Achiuwa,MIA,3,0,3,12,6,2,33.3,6,100.0,0,100.0,4.4
RJ Barrett,NYK,5,1,4,162,32,3,9.4,41,78.0,3,84.2,6.5
Rajon Rondo,LAC,10,4,6,193,30,5,16.7,38,78.9,1,81.1,8.7
Raul Neto,WAS,4,1,3,83,8,1,12.5,19,42.1,0,42.1,9.9
Reggie Bullock,NYK,5,1,4,162,12,4,33.3,21,57.1,2,63.2,9.2
Reggie Jackson,LAC,18,10,8,605,53,10,18.9,102,52.0,11,58.2,9.0
Reggie Perry,BKN,4,2,2,21,2,0,0.0,6,33.3,0,33.3,3.9
Robert Covington,POR,6,2,4,228,38,6,15.8,69,55.1,6,60.3,4.2
Robert Williams III,BOS,2,0,2,39,7,2,28.6,11,63.6,1,70.0,7.3
Robin Lopez,WAS,3,1,2,48,5,1,20.0,15,33.3,1,35.7,17.0
Romeo Langford,BOS,4,1,3,109,5,1,20.0,12,41.7,5,71.4,8.3
Rondae Hollis-Jefferson,POR,4,1,3,31,5,0,0.0,8,62.5,1,71.4,7.7
Royce O'Neale,UTA,11,6,5,404,64,12,18.8,102,62.7,10,69.6,4.9
Rudy Gobert,UTA,11,6,5,376,92,21,22.8,155,59.4,18,67.2,4.1
Rui Hachimura,WAS,5,1,4,173,31,3,9.7,42,73.8,2,77.5,6.1
Russell Westbrook,WAS,5,1,4,186,38,2,5.3,52,73.1,2,76.0,7.1
Sam Merrill,MIL,3,2,1,16,4,1,25.0,6,66.7,0,66.7,9.5
Serge Ibaka,LAC,1,0,1,13,3,1,33.3,8,37.5,1,42.9,4.8
Seth Curry,PHI,8,3,5,271,24,2,8.3,35,68.6,0,68.6,8.8
Shake Milton,PHI,5,3,2,63,9,2,22.2,12,75.0,1,81.8,10.1
Shaquille Harrison,DEN,5,2,3,32,8,2,25.0,13,61.5,1,66.7,6.7
Skylar Mays,ATL,2,1,1,10,2,0,0.0,2,100.0,0,100.0,4.7
Solomon Hill,ATL,10,5,5,126,16,3,18.8,32,50.0,4,57.1,7.7
T.J. Leaf,POR,2,1,1,7,1,1,100.0,2,50.0,0,50.0,2.6
Tacko Fall,BOS,1,0,1,1,1,0,0.0,1,100.0,0,100.0,3.0
Taj Gibson,NYK,5,1,4,138,19,8,42.1,41,46.3,6,54.3,5.0
Talen Horton-Tucker,LAL,3,0,3,43,12,2,16.7,15,80.0,0,80.0,7.2
Terance Mann,LAC,16,9,7,365,35,7,20.0,72,48.6,10,56.5,5.2
Thanasis Antetokounmpo,MIL,6,4,2,25,7,1,14.3,9,77.8,1,87.5,6.4
Tim Hardaway Jr.,DAL,7,3,4,262,18,3,16.7,43,41.9,7,50.0,7.0
Timothe Luwawu-Cabarrot,BKN,3,2,1,17,3,2,66.7,4,75.0,0,75.0,5.7
Tobias Harris,PHI,12,7,5,438,92,16,17.4,137,67.2,9,71.9,5.8
Tony Snell,ATL,3,1,2,37,5,1,20.0,8,62.5,0,62.5,4.7
Torrey Craig,PHX,15,9,6,213,44,6,13.6,65,67.7,7,75.9,5.1
Trae Young,ATL,14,9,5,527,38,3,7.9,73,52.1,5,55.9,11.7
Trevor Ariza,MIA,3,0,3,76,21,5,23.8,33,63.6,4,72.4,5.0
Trey Burke,DAL,1,0,1,9,0,0,0.0,1,0.0,1,0.0,0.0
Tristan Thompson,BOS,5,1,4,132,20,2,10.0,28,71.4,2,76.9,6.1
Tyler Herro,MIA,4,0,4,93,12,1,8.3,19,63.2,1,66.7,9.3
Tyler Johnson,BKN,2,1,1,16,4,0,0.0,4,100.0,0,100.0,9.5
Tyrese Maxey,PHI,9,5,4,143,21,6,28.6,32,65.6,4,75.0,7.8
Tyus Jones,MEM,4,1,3,38,6,1,16.7,8,75.0,1,85.7,10.6
Udoka Azubuike,UTA,1,0,1,1,1,1,100.0,1,100.0,0,100.0,3.0
Vlatko Cancar,DEN,3,0,3,16,3,0,0.0,3,100.0,0,100.0,7.5
Wesley Matthews,LAL,4,1,3,80,5,1,20.0,9,55.6,1,62.5,11.4
Will Barton,DEN,3,0,3,83,12,3,25.0,23,52.2,4,63.2,6.7
Willie Cauley-Stein,DAL,4,2,2,53,13,3,23.1,20,65.0,3,76.5,5.6
Xavier Tillman,MEM,2,1,1,11,2,1,50.0,5,40.0,0,40.0,4.0
Yogi Ferrell,LAC,3,3,0,7,3,1,33.3,3,100.0,0,100.0,7.7
Zeke Nnaji,DEN,1,0,1,5,1,0,0.0,2,50.0,1,100.0,3.6
