PLAYER,TEAM,GP,W,L,MIN,PTS,DrivePTS,DriveFG%,C&SPTS,C&SFG%,Pull UpPTS,Pull UpFG%,PaintTouch PTS,PaintTouch FG%,PostTouch PTS,PostTouch FG%,ElbowTouch PTS,ElbowTouch FG%,eFG%
Boban Marjanovic,DAL,4,1,3,83,47,0,0.0,0,0.0,2,50.0,42,54.5,14,35.7,8,100.0,51.3
Bobby Portis,MIL,20,14,6,366,176,18,47.4,60,35.0,16,44.4,56,58.5,16,44.4,8,50.0,52.3
Bogdan Bogdanovic,ATL,18,10,8,598,253,48,48.9,102,31.8,81,37.5,14,53.8,0,0.0,6,37.5,48.4
Bojan Bogdanovic,UTA,11,6,5,390,199,45,50.0,72,43.6,59,54.5,4,66.7,4,33.3,0,0.0,59.5
Bol Bol,DEN,3,1,2,6,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Bradley Beal,WAS,5,1,4,195,150,76,54.7,16,27.3,49,51.1,4,25.0,2,100.0,2,33.3,48.4
Brandon Clarke,MEM,2,0,2,9,2,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,50.0
Brook Lopez,MIL,23,16,7,667,298,9,18.8,79,33.3,12,35.7,161,79.3,23,42.9,30,82.4,60.1
Bruce Brown,BKN,12,7,5,277,95,4,50.0,12,27.8,2,100.0,51,55.8,0,0.0,26,61.1,51.9
Bruno Fernando,ATL,6,1,5,12,6,2,0.0,0,0.0,0,0.0,4,100.0,0,0.0,0,0.0,66.7
Bryn Forbes,MIL,20,13,7,273,131,13,50.0,92,39.7,21,34.6,0,0.0,0,0.0,0,0.0,55.8
CJ Elleby,POR,2,1,1,8,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
CJ McCollum,POR,6,2,4,240,124,42,51.4,31,44.0,47,38.2,4,25.0,0,0.0,2,0.0,50.0
Cam Reddish,ATL,4,1,3,92,51,9,44.4,18,75.0,15,46.2,3,33.3,0,0.0,0,0.0,65.3
Cameron Johnson,PHX,21,13,8,443,172,14,40.0,107,52.1,2,7.7,14,87.5,0,0.0,9,75.0,65.0
Cameron Payne,PHX,22,14,8,418,205,104,46.0,57,50.0,44,31.7,2,33.3,0,0.0,0,0.0,49.0
Carmelo Anthony,POR,6,2,4,143,74,8,100.0,33,40.7,25,39.3,3,100.0,2,33.3,3,50.0,53.3
Carsen Edwards,BOS,2,0,2,5,5,0,0.0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,83.3
Cassius Winston,WAS,1,0,1,5,2,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33.3
Chandler Hutchison,WAS,2,0,2,18,6,4,50.0,0,0.0,0,0.0,2,50.0,0,0.0,2,100.0,40.0
Chris Chiozza,BKN,6,4,2,19,5,0,0.0,0,0.0,5,33.3,0,0.0,0,0.0,0,0.0,35.7
Chris Paul,PHX,20,12,8,683,384,165,50.3,29,43.5,236,47.0,0,0.0,0,0.0,2,50.0,54.5
Clint Capela,ATL,18,10,8,569,181,0,0.0,0,0.0,2,33.3,167,65.3,6,50.0,21,50.0,60.3
Damian Lillard,POR,6,2,4,248,206,52,59.4,9,20.0,100,43.0,4,66.7,4,0.0,2,100.0,59.3
Daniel Gafford,WAS,5,1,4,117,59,2,0.0,0,0.0,0,0.0,48,86.4,2,100.0,5,100.0,84.6
Daniel Oturu,LAC,8,7,1,15,5,0,0.0,0,0.0,2,100.0,3,100.0,2,33.3,0,0.0,40.0
Danilo Gallinari,ATL,18,10,8,442,231,36,55.0,101,43.8,45,32.8,6,30.0,41,50.0,2,0.0,52.3
Danny Green,PHI,8,6,2,199,56,4,66.7,33,42.3,9,23.1,8,66.7,0,0.0,0,0.0,58.3
Dario Saric,PHX,14,11,3,147,63,7,33.3,23,34.8,3,50.0,23,50.0,6,75.0,8,33.3,55.6
Davis Bertans,WAS,4,1,3,106,37,0,0.0,24,36.4,0,0.0,2,100.0,0,0.0,2,100.0,55.6
De'Andre Hunter,ATL,5,4,1,152,54,6,20.0,20,46.7,12,37.5,3,33.3,4,66.7,5,100.0,46.7
De'Anthony Melton,MEM,5,1,4,83,31,2,25.0,15,35.7,3,14.3,6,60.0,0,0.0,0,0.0,45.2
DeMarcus Cousins,LAC,7,1,6,58,53,4,66.7,12,40.0,0,0.0,19,40.0,16,41.7,5,66.7,50.0
Deandre Ayton,PHX,22,14,8,801,347,6,60.0,28,48.3,6,60.0,255,68.0,31,42.9,89,71.2,65.8
Dennis Schroder,LAL,6,2,4,196,86,39,46.4,18,26.1,14,33.3,2,100.0,0,0.0,0,0.0,45.7
Derrick Favors,UTA,11,6,5,145,37,0,0.0,0,0.0,0,0.0,26,66.7,0,0.0,6,40.0,69.6
Derrick Jones Jr.,POR,2,1,1,10,4,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,40.0
Derrick Rose,NYK,5,1,4,175,97,53,57.5,15,62.5,33,38.5,2,50.0,0,0.0,0,0.0,52.4
Desmond Bane,MEM,5,1,4,99,28,4,66.7,18,60.0,8,57.1,0,0.0,0,0.0,0,0.0,73.7
Devin Booker,PHX,22,14,8,888,601,207,48.1,67,36.2,273,42.6,13,60.0,11,62.5,20,53.3,49.4
Dewayne Dedmon,MIA,4,0,4,57,25,0,0.0,3,33.3,0,0.0,18,66.7,0,0.0,4,100.0,58.3
Dillon Brooks,MEM,5,1,4,175,129,50,51.3,21,43.8,31,45.5,4,33.3,0,0.0,2,0.0,55.7
Donovan Mitchell,UTA,10,6,4,346,323,117,46.2,24,33.3,154,44.4,3,100.0,0,0.0,0,0.0,55.3
Donte DiVincenzo,MIL,3,3,0,70,8,0,0.0,3,11.1,3,25.0,2,100.0,0,0.0,2,100.0,25.0
Dorian Finney-Smith,DAL,7,3,4,271,72,10,36.4,48,45.7,2,16.7,10,36.4,0,0.0,0,0.0,53.1
Duncan Robinson,MIA,4,0,4,100,41,0,0.0,12,28.6,18,46.2,4,100.0,0,0.0,2,0.0,55.2
Dwight Howard,PHI,12,7,5,149,56,0,0.0,0,0.0,0,0.0,49,59.3,0,0.0,1,0.0,53.3
Dwight Powell,DAL,7,3,4,52,19,3,0.0,0,0.0,0,0.0,12,85.7,0,0.0,4,50.0,87.5
E'Twaun Moore,PHX,7,6,1,46,17,6,42.9,3,25.0,2,25.0,2,100.0,0,0.0,0,0.0,47.2
Elfrid Payton,NYK,2,1,1,13,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Elijah Bryant,MIL,11,7,4,50,14,6,42.9,0,0.0,2,14.3,4,100.0,0,0.0,0,0.0,35.0
Enes Freedom,POR,5,2,3,56,10,0,0.0,0,0.0,0,0.0,8,57.1,0,0.0,0,0.0,50.0
Ersan Ilyasova,UTA,1,0,1,3,4,2,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,50.0
Evan Fournier,BOS,5,1,4,167,77,23,36.8,30,58.8,21,32.1,6,75.0,0,0.0,2,100.0,53.2
Facundo Campazzo,DEN,10,4,6,270,93,22,38.1,48,43.2,11,26.7,0,0.0,0,0.0,2,100.0,52.0
Frank Kaminsky,PHX,10,7,3,68,22,3,20.0,3,16.7,0,0.0,14,70.0,0,0.0,4,50.0,47.7
Frank Ntilikina,NYK,3,0,3,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Furkan Korkmaz,PHI,12,7,5,195,84,5,25.0,35,34.3,21,37.5,8,100.0,0,0.0,2,50.0,50.7
Gabe Vincent,MIA,3,0,3,14,5,0,0.0,0,0.0,5,100.0,0,0.0,0,0.0,0,0.0,83.3
Garrison Mathews,WAS,3,0,3,17,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
George Hill,PHI,12,7,5,205,56,11,31.3,17,46.2,11,28.6,6,50.0,2,100.0,0,0.0,53.5
Georges Niang,UTA,11,6,5,129,35,6,16.7,27,30.0,2,25.0,2,100.0,0,0.0,0,0.0,39.7
Giannis Antetokounmpo,MIL,21,14,7,800,634,167,63.8,10,28.6,105,31.8,186,73.6,59,42.9,75,67.4,58.4
Goran Dragic,MIA,4,0,4,117,64,12,38.5,25,34.6,14,42.9,2,50.0,0,0.0,0,0.0,50.9
Grant Williams,BOS,5,1,4,57,17,0,0.0,3,25.0,3,50.0,4,66.7,7,50.0,0,0.0,58.3
Grayson Allen,MEM,5,1,4,116,32,6,37.5,21,46.7,3,12.5,0,0.0,0,0.0,0,0.0,48.5
Harry Giles III,POR,1,0,1,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Immanuel Quickley,NYK,5,1,4,77,29,16,31.6,0,0.0,22,50.0,0,0.0,0,0.0,2,50.0,36.4
Isaac Bonga,WAS,4,1,3,10,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Isaiah Joe,PHI,4,4,0,9,2,2,100.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,33.3
Ish Smith,WAS,5,1,4,111,34,22,64.7,6,33.3,12,30.0,0,0.0,0,0.0,0,0.0,39.5
Ivica Zubac,LAC,17,9,8,301,107,0,0.0,0,0.0,0,0.0,89,63.3,2,100.0,21,53.8,59.6
Ja Morant,MEM,5,1,4,203,151,72,50.0,3,11.1,49,45.5,5,50.0,2,100.0,2,100.0,53.1
JaMychal Green,DEN,10,4,6,190,54,4,25.0,20,33.3,0,0.0,28,63.2,0,0.0,4,100.0,51.1
JaVale McGee,DEN,4,1,3,34,8,0,0.0,0,0.0,0,0.0,3,33.3,0,0.0,2,33.3,30.0
Jabari Parker,BOS,4,0,4,59,34,4,100.0,8,42.9,4,40.0,8,50.0,6,66.7,2,50.0,66.7
Jae Crowder,PHX,22,14,8,729,237,14,50.0,150,39.7,32,33.3,15,75.0,0,0.0,4,40.0,56.0
Jalen Brunson,DAL,7,3,4,114,56,24,43.5,12,40.0,16,43.8,2,50.0,0,0.0,2,100.0,52.3
Jalen Smith,PHX,6,4,2,18,5,0,0.0,3,100.0,0,0.0,2,33.3,0,0.0,0,0.0,62.5
James Harden,BKN,9,6,3,322,182,67,62.5,6,22.2,74,40.6,7,60.0,3,100.0,2,50.0,58.3
Jared Dudley,LAL,2,0,2,5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Jaren Jackson Jr.,MEM,5,1,4,137,68,13,50.0,24,29.6,0,0.0,21,53.8,2,50.0,6,50.0,50.0
Jarrell Brantley,UTA,2,1,1,3,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Jay Scrubb,LAC,6,5,1,8,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Jayson Tatum,BOS,5,1,4,185,153,65,43.5,11,33.3,59,41.4,7,42.9,2,25.0,9,40.0,48.6
Jeff Green,BKN,6,3,3,148,49,6,50.0,32,57.9,0,0.0,6,28.6,0,0.0,4,50.0,63.6
Jeff Teague,MIL,16,10,6,119,32,13,21.1,12,57.1,5,28.6,0,0.0,0,0.0,0,0.0,37.1
Jevon Carter,PHX,7,6,1,22,6,2,50.0,0,0.0,6,50.0,0,0.0,0,0.0,0,0.0,37.5
Jimmy Butler,MIA,4,0,4,154,58,25,33.3,11,33.3,15,31.8,6,27.3,0,0.0,2,50.0,32.8
Joe Harris,BKN,12,7,5,434,134,19,36.0,84,42.4,17,26.1,10,71.4,0,0.0,2,33.3,53.3
Joe Ingles,UTA,11,6,5,306,112,26,70.6,45,42.9,29,40.0,2,50.0,0,0.0,2,50.0,64.6
Joel Embiid,PHI,11,6,5,357,309,54,59.4,62,41.8,72,46.8,41,70.6,86,64.2,21,35.7,55.3
John Collins,ATL,18,10,8,576,250,26,52.6,77,39.2,29,60.9,72,71.1,45,72.4,18,61.5,60.4
John Konchar,MEM,1,0,1,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Jonas Valanciunas,MEM,5,1,4,166,75,2,50.0,12,33.3,2,100.0,47,67.7,16,50.0,2,14.3,58.6
Jordan Clarkson,UTA,11,6,5,298,193,61,50.0,36,27.3,100,48.8,4,50.0,2,100.0,0,0.0,50.9
Jordan Nwora,MIL,5,4,1,31,15,0,0.0,6,50.0,0,0.0,5,50.0,0,0.0,3,0.0,27.8
Josh Green,DAL,1,0,1,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Josh Richardson,DAL,7,3,4,94,34,12,60.0,6,22.2,7,50.0,0,0.0,0,0.0,0,0.0,44.6
Jrue Holiday,MIL,23,16,7,912,399,149,47.1,51,30.4,142,33.9,24,41.7,6,75.0,6,60.0,46.1
Julius Randle,NYK,5,1,4,180,90,36,47.8,18,37.5,25,20.0,4,28.6,2,33.3,2,33.3,35.6
Justin Jackson,MIL,5,4,1,15,6,2,100.0,0,0.0,0,0.0,4,100.0,0,0.0,0,0.0,60.0
Justise Winslow,MEM,1,0,1,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Jusuf Nurkic,POR,6,2,4,173,79,7,75.0,3,16.7,0,0.0,32,56.5,4,33.3,16,85.7,55.5
Juwan Morgan,UTA,2,1,1,6,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
KZ Okpala,MIA,2,0,2,6,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Kawhi Leonard,LAC,11,6,5,432,334,107,59.5,56,47.8,94,50.0,35,59.1,16,63.6,24,62.5,62.9
Keljin Blevins,POR,2,1,1,4,2,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,50.0
Kemba Walker,BOS,3,1,2,91,38,8,44.4,3,25.0,18,33.3,0,0.0,0,0.0,0,0.0,35.4
Kendrick Nunn,MIA,4,0,4,93,41,14,53.8,3,9.1,26,45.8,0,0.0,0,0.0,2,100.0,45.3
Kentavious Caldwell-Pope,LAL,5,2,3,146,31,0,0.0,9,17.6,5,33.3,4,100.0,0,0.0,2,100.0,44.8
Kevin Durant,BKN,12,7,5,485,411,111,56.2,63,47.1,180,49.1,10,57.1,48,47.2,14,55.6,57.3
Kevin Huerter,ATL,18,10,8,558,199,69,53.3,75,36.2,74,44.0,4,40.0,5,50.0,2,50.0,51.9
Kevin Knox II,NYK,1,0,1,4,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Khris Middleton,MIL,23,16,7,922,542,122,47.5,113,39.4,221,39.8,22,64.7,18,46.2,8,33.3,50.4
Kris Dunn,ATL,5,2,3,33,6,6,25.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,20.0
Kristaps Porzingis,DAL,7,3,4,233,92,8,66.7,35,42.4,11,29.4,24,60.0,14,50.0,11,33.3,52.8
Kyle Anderson,MEM,5,1,4,142,42,12,35.3,9,33.3,2,10.0,9,80.0,0,0.0,5,66.7,46.4
Kyle Kuzma,LAL,6,2,4,129,38,16,77.8,9,16.7,9,30.8,4,33.3,0,0.0,0,0.0,33.3
Kyrie Irving,BKN,9,6,3,325,204,39,33.3,47,50.0,69,40.5,22,78.6,0,0.0,6,100.0,54.6
Landry Shamet,BKN,12,7,5,206,50,8,50.0,21,38.9,13,41.7,0,0.0,0,0.0,2,50.0,56.1
Langston Galloway,PHX,2,2,0,15,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.3
LeBron James,LAL,6,2,4,224,140,42,48.6,24,32.0,38,35.9,14,77.8,2,20.0,4,100.0,55.3
Lou Williams,ATL,18,10,8,277,139,45,51.6,18,54.5,67,39.5,2,100.0,0,0.0,0,0.0,51.4
Luka Doncic,DAL,7,3,4,281,250,101,54.5,6,22.2,147,47.2,10,71.4,1,0.0,0,0.0,56.9
Luke Kennard,LAC,15,9,6,219,84,8,57.1,54,41.9,19,57.1,2,100.0,2,100.0,2,100.0,63.8
Luke Kornet,BOS,2,0,2,5,3,0,0.0,0,0.0,0,0.0,3,100.0,0,0.0,0,0.0,100.0
Mamadi Diakite,MIL,7,5,2,35,7,0,0.0,3,50.0,0,0.0,4,16.7,3,50.0,0,0.0,25.0
Marc Gasol,LAL,5,2,3,88,26,0,0.0,21,63.6,0,0.0,3,100.0,0,0.0,1,0.0,88.5
Marcus Morris Sr.,LAC,19,10,9,604,232,34,40.6,119,43.3,57,41.2,10,50.0,27,54.2,5,40.0,52.0
Marcus Smart,BOS,5,1,4,183,89,18,57.1,41,42.4,17,35.0,4,33.3,2,0.0,4,100.0,56.1
Markieff Morris,LAL,4,1,3,38,9,3,0.0,3,25.0,0,0.0,0,0.0,1,0.0,0,0.0,27.8
Markus Howard,DEN,9,4,5,112,42,4,40.0,27,50.0,8,25.0,0,0.0,0,0.0,0,0.0,55.4
Matisse Thybulle,PHI,12,7,5,220,63,5,66.7,33,32.4,0,0.0,10,71.4,0,0.0,0,0.0,58.7
Matt Thomas,UTA,3,1,2,7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Max Strus,MIA,2,0,2,6,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Maxi Kleber,DAL,7,3,4,187,37,7,60.0,24,42.1,4,28.6,0,0.0,0,0.0,0,0.0,53.3
Michael Porter Jr.,DEN,10,4,6,332,174,14,71.4,76,42.9,37,38.5,24,68.8,6,60.0,22,69.2,58.1
Mikal Bridges,PHX,22,14,8,707,244,48,70.4,103,37.2,34,48.5,32,59.3,0,0.0,16,53.8,57.6
Mike Conley,UTA,6,4,2,176,92,22,29.6,23,50.0,33,36.7,0,0.0,0,0.0,0,0.0,55.9
Mike James,BKN,9,6,3,103,33,16,33.3,6,40.0,19,38.1,0,0.0,0,0.0,0,0.0,38.4
Mike Scott,PHI,5,4,1,34,6,0,0.0,6,28.6,0,0.0,0,0.0,0,0.0,0,0.0,33.3
Miye Oni,UTA,8,4,4,41,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Monte Morris,DEN,10,4,6,286,137,44,52.8,27,36.0,45,39.6,0,0.0,0,0.0,2,33.3,50.0
Montrezl Harrell,LAL,4,0,4,39,23,3,50.0,0,0.0,0,0.0,16,71.4,4,50.0,0,0.0,57.1
Nassir Little,POR,3,1,2,9,5,2,0.0,0,0.0,3,33.3,0,0.0,0,0.0,0,0.0,37.5
Nathan Knight,ATL,6,2,4,14,4,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28.6
Nemanja Bjelica,MIA,2,0,2,30,18,3,0.0,12,66.7,0,0.0,0,0.0,0,0.0,0,0.0,63.6
Nerlens Noel,NYK,5,1,4,92,23,0,0.0,2,50.0,0,0.0,14,50.0,0,0.0,0,0.0,50.0
Nic Claxton,BKN,12,7,5,130,30,0,0.0,0,0.0,0,0.0,22,50.0,0,0.0,4,33.3,48.3
Nicolas Batum,LAC,19,10,9,555,153,19,54.5,79,39.1,9,42.9,28,82.4,2,100.0,2,0.0,61.5
Nicolo Melli,DAL,3,2,1,19,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Nikola Jokic,DEN,10,4,6,345,298,45,56.3,84,43.4,26,33.3,74,68.6,38,37.8,50,59.0,55.3
Norman Powell,POR,6,2,4,216,102,32,52.0,21,31.8,17,41.2,8,60.0,2,0.0,2,100.0,56.6
Obi Toppin,NYK,5,1,4,65,32,8,40.0,9,33.3,0,0.0,10,83.3,0,0.0,2,100.0,58.7
Onyeka Okongwu,ATL,18,10,8,166,48,0,0.0,6,50.0,0,0.0,39,56.5,4,66.7,12,66.7,54.8
P.J. Tucker,MIL,23,16,7,681,98,6,42.9,54,31.0,5,66.7,24,55.0,0,0.0,0,0.0,48.5
Pat Connaughton,MIL,23,16,7,546,158,21,70.0,111,39.4,0,0.0,18,75.0,0,0.0,0,0.0,61.8
Patrick Beverley,LAC,17,8,9,323,83,30,52.2,39,39.4,2,14.3,2,100.0,0,0.0,0,0.0,52.2
Paul George,LAC,19,10,9,776,511,193,52.8,79,41.2,162,35.4,12,62.5,8,50.0,11,44.4,50.9
Paul Millsap,DEN,9,4,5,109,58,9,40.0,18,30.0,2,14.3,20,81.8,2,33.3,2,50.0,50.0
Paul Reed,PHI,3,3,0,11,4,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,50.0
Payton Pritchard,BOS,5,1,4,67,17,2,0.0,3,14.3,8,50.0,0,0.0,0,0.0,0,0.0,44.1
Precious Achiuwa,MIA,3,0,3,12,7,0,0.0,0,0.0,0,0.0,2,50.0,1,0.0,2,100.0,75.0
RJ Barrett,NYK,5,1,4,162,72,23,31.8,20,25.9,6,40.0,7,75.0,0,0.0,3,100.0,44.8
Rajon Rondo,LAC,13,7,6,220,55,18,33.3,21,38.9,12,30.8,0,0.0,0,0.0,0,0.0,44.3
Raul Neto,WAS,5,1,4,112,32,15,53.8,9,27.3,5,25.0,2,100.0,0,0.0,0,0.0,41.2
Rayjon Tucker,PHI,1,1,0,2,1,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Reggie Bullock,NYK,5,1,4,162,44,0,0.0,26,39.1,10,40.0,4,66.7,0,0.0,2,100.0,51.3
Reggie Jackson,LAC,19,10,9,622,338,95,58.2,123,45.1,91,42.0,2,100.0,0,0.0,6,66.7,59.9
Reggie Perry,BKN,5,3,2,22,16,0,0.0,8,50.0,0,0.0,10,71.4,0,0.0,2,100.0,61.5
Robert Covington,POR,6,2,4,228,56,4,0.0,33,50.0,0,0.0,12,60.0,0,0.0,2,100.0,65.3
Robert Williams III,BOS,3,1,2,46,19,0,0.0,0,0.0,0,0.0,19,69.2,0,0.0,0,0.0,64.3
Robin Lopez,WAS,5,1,4,73,37,0,0.0,0,0.0,4,100.0,26,76.5,10,83.3,4,100.0,72.0
Romeo Langford,BOS,4,1,3,109,36,6,40.0,18,37.5,0,0.0,6,50.0,0,0.0,0,0.0,50.0
Rondae Hollis-Jefferson,POR,5,1,4,36,10,2,100.0,0,0.0,2,100.0,8,75.0,0,0.0,0,0.0,80.0
Royce O'Neale,UTA,11,6,5,404,124,13,46.2,81,50.9,3,14.3,14,71.4,0,0.0,0,0.0,67.1
Rudy Gobert,UTA,11,6,5,376,162,3,0.0,0,0.0,0,0.0,119,76.2,2,50.0,21,60.0,74.1
Rui Hachimura,WAS,5,1,4,173,74,8,37.5,31,57.9,14,63.6,13,62.5,6,75.0,2,25.0,71.3
Russell Westbrook,WAS,5,1,4,186,95,19,20.0,17,33.3,22,32.4,9,40.0,2,33.3,2,100.0,36.3
Sam Merrill,MIL,8,6,2,30,5,0,0.0,3,25.0,0,0.0,2,100.0,0,0.0,0,0.0,35.7
Semi Ojeleye,BOS,2,0,2,12,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Serge Ibaka,LAC,2,0,2,18,10,0,0.0,2,33.3,0,0.0,10,100.0,0,0.0,0,0.0,50.0
Seth Curry,PHI,12,7,5,381,226,32,62.5,100,54.0,79,58.3,0,0.0,0,0.0,0,0.0,71.8
Shake Milton,PHI,12,7,5,121,52,22,23.8,6,28.6,24,42.9,4,100.0,0,0.0,0,0.0,40.4
Shaquille Harrison,DEN,9,4,5,40,9,2,50.0,3,100.0,0,0.0,2,100.0,0,0.0,0,0.0,87.5
Skylar Mays,ATL,7,2,5,17,8,4,66.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,80.0
Solomon Hill,ATL,14,7,7,145,17,3,50.0,9,16.7,0,0.0,4,50.0,0,0.0,0,0.0,31.3
T.J. Leaf,POR,3,1,2,7,6,2,50.0,0,0.0,2,100.0,4,100.0,0,0.0,0,0.0,75.0
Tacko Fall,BOS,1,0,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Taj Gibson,NYK,5,1,4,138,25,0,0.0,0,0.0,0,0.0,25,70.6,0,0.0,0,0.0,60.0
Talen Horton-Tucker,LAL,4,1,3,48,26,15,50.0,0,0.0,7,42.9,5,100.0,0,0.0,0,0.0,47.9
Terance Mann,LAC,19,10,9,378,144,30,48.0,42,43.8,12,22.7,37,84.2,0,0.0,9,50.0,59.6
Thanasis Antetokounmpo,MIL,13,9,4,45,9,5,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28.6
Tim Hardaway Jr.,DAL,7,3,4,262,119,27,45.8,47,39.0,36,38.9,4,50.0,0,0.0,0,0.0,53.0
Timothe Luwawu-Cabarrot,BKN,7,5,2,25,8,2,50.0,3,25.0,3,25.0,0,0.0,0,0.0,0,0.0,40.0
Tobias Harris,PHI,12,7,5,438,261,83,52.0,40,50.0,72,39.1,19,64.3,27,45.5,11,57.1,52.6
Tony Snell,ATL,9,5,4,66,5,2,25.0,3,10.0,0,0.0,0,0.0,0,0.0,0,0.0,15.6
