PLAYER,TEAM,AGE,GP,G,FREQ%,FGM,FGA,FG%,EFG%,2FG FREQ%,2FGM,2FGA,2FG%,3FG FREQ%,3PM,3PA,3P%
Trae Young,ATL,22,16,16,26.5,34,95,35.8,48.9,3.3,9,12,75.0,23.1,25,83,30.1
Giannis Antetokounmpo,MIL,26,21,21,15.9,21,70,30.0,37.9,3.6,10,16,62.5,12.3,11,54,20.4
Jrue Holiday,MIL,31,23,20,17.5,27,68,39.7,57.4,0.8,3,3,100,16.7,24,65,36.9
Reggie Jackson,LAC,31,19,19,26.2,27,66,40.9,59.1,2.0,3,5,60.0,24.2,24,61,39.3
Paul George,LAC,31,19,17,15.5,21,58,36.2,48.3,4.0,7,15,46.7,11.5,14,43,32.6
Mikal Bridges,PHX,24,22,20,29.5,28,56,50.0,71.4,4.2,4,8,50.0,25.3,24,48,50.0
Jae Crowder,PHX,30,22,20,30.4,25,56,44.6,65.2,2.7,2,5,40.0,27.7,23,51,45.1
Khris Middleton,MIL,29,23,21,12.4,24,56,42.9,57.1,3.1,8,14,57.1,9.3,16,42,38.1
Brook Lopez,MIL,33,23,22,25.8,18,56,32.1,45.5,3.2,3,7,42.9,22.6,15,49,30.6
Chris Paul,PHX,36,20,19,18.3,31,55,56.4,68.2,10.3,18,31,58.1,8.0,13,24,54.2
Royce O'Neale,UTA,28,11,11,64.7,27,55,49.1,72.7,1.2,1,1,100,63.5,26,54,48.1
Bogdan Bogdanovic,ATL,28,18,18,22.1,22,55,40.0,55.5,4.8,5,12,41.7,17.3,17,43,39.5
Kevin Huerter,ATL,22,18,18,29.4,27,53,50.9,73.6,1.7,3,3,100,27.8,24,50,48.0
P.J. Tucker,MIL,36,23,21,51.0,18,50,36.0,52.0,3.1,2,3,66.7,48.0,16,47,34.0
Nicolas Batum,LAC,32,19,16,45.0,24,49,49.0,72.4,0.9,1,1,100,44.0,23,48,47.9
John Collins,ATL,23,18,18,26.4,20,48,41.7,58.3,3.8,4,7,57.1,22.5,16,41,39.0
Joel Embiid,PHI,27,11,11,23.4,24,46,52.2,69.6,5.6,8,11,72.7,17.8,16,35,45.7
Cameron Johnson,PHX,25,21,18,41.8,24,46,52.2,76.1,3.6,2,4,50.0,38.2,22,42,52.4
Devin Booker,PHX,24,22,17,9.5,19,45,42.2,53.3,2.7,9,13,69.2,6.8,10,32,31.3
Cameron Payne,PHX,26,22,18,22.3,19,43,44.2,60.5,4.1,5,8,62.5,18.1,14,35,40.0
Marcus Morris Sr.,LAC,31,19,15,21.0,17,42,40.5,59.5,1.0,1,2,50.0,20.0,16,40,40.0
Joe Harris,BKN,29,12,11,31.7,18,39,46.2,67.9,2.4,1,3,33.3,29.3,17,36,47.2
Terance Mann,LAC,24,19,13,36.5,16,38,42.1,59.2,7.7,3,8,37.5,28.8,13,30,43.3
Seth Curry,PHI,30,12,10,24.5,21,36,58.3,83.3,2.7,3,4,75.0,21.8,18,32,56.3
Pat Connaughton,MIL,28,23,15,30.3,15,36,41.7,59.7,1.7,2,2,100,28.6,13,34,38.2
Danilo Gallinari,ATL,32,18,14,18.4,17,32,53.1,73.4,3.4,4,6,66.7,14.9,13,26,50.0
Bojan Bogdanovic,UTA,32,11,11,23.5,15,32,46.9,65.6,2.9,3,4,75.0,20.6,12,28,42.9
Facundo Campazzo,DEN,30,10,10,43.2,12,32,37.5,56.3,0.0,0,0,-,43.2,12,32,37.5
Matisse Thybulle,PHI,24,12,12,61.5,11,32,34.4,50.0,1.9,1,1,100,59.6,10,31,32.3
Joe Ingles,UTA,33,11,11,39.2,14,31,45.2,66.1,1.3,1,1,100,38.0,13,30,43.3
Bryn Forbes,MIL,27,20,15,27.7,13,31,41.9,61.3,0.9,1,1,100,26.8,12,30,40.0
Ja Morant,MEM,21,5,5,25.7,12,29,41.4,58.6,3.5,2,4,50.0,22.1,10,25,40.0
Monte Morris,DEN,26,10,10,25.0,10,29,34.5,48.3,5.2,2,6,33.3,19.8,8,23,34.8
