TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Golden State Warriors,22,22,7.8,56,148,37.8,38.5,7.1,54,135,40.0,0.7,2,13,15.4
Boston Celtics,24,24,7.1,54,139,38.8,39.2,6.8,53,133,39.8,0.3,1,6,16.7
Milwaukee Bucks,12,12,8.5,34,90,37.8,37.8,8.4,34,89,38.2,0.1,0,1,0.0
Miami Heat,18,18,5.6,36,86,41.9,42.4,4.9,35,75,46.7,0.7,1,11,9.1
Memphis Grizzlies,12,12,7.2,23,79,29.1,29.7,6.8,22,75,29.3,0.4,1,4,25.0
Phoenix Suns,13,13,6.9,36,74,48.6,48.6,6.9,36,74,48.6,0.0,0,0,-
Dallas Mavericks,18,18,4.9,37,72,51.4,51.4,4.9,37,71,52.1,0.1,0,1,0.0
Philadelphia 76ers,12,12,6.7,29,63,46.0,46.0,6.6,29,62,46.8,0.1,0,1,0.0
Denver Nuggets,5,5,9.9,19,41,46.3,46.3,9.9,19,41,46.3,0.0,0,0,-
Utah Jazz,6,6,7.8,19,37,51.4,52.7,7.0,18,33,54.5,0.8,1,4,25.0
New Orleans Pelicans,6,6,6.3,17,32,53.1,53.1,6.1,17,31,54.8,0.2,0,1,0.0
Toronto Raptors,6,6,6.2,14,32,43.8,43.8,6.2,14,32,43.8,0.0,0,0,-
Minnesota Timberwolves,6,6,6.1,9,30,30.0,30.0,6.1,9,30,30.0,0.0,0,0,-
Brooklyn Nets,4,4,7.7,12,24,50.0,50.0,7.1,12,22,54.5,0.6,0,2,0.0
Chicago Bulls,5,5,4.9,10,22,45.5,45.5,4.4,10,20,50.0,0.4,0,2,0.0
Atlanta Hawks,5,5,5.6,10,22,45.5,45.5,5.6,10,22,45.5,0.0,0,0,-
