TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,year
Dallas Mavericks,18,18,32.8,225,477,47.2,49.2,28.2,206,411,50.1,4.5,19,66,28.8,tight,2022
Memphis Grizzlies,12,12,42.5,231,466,49.6,51.4,39.5,214,433,49.4,3.0,17,33,51.5,tight,2022
Phoenix Suns,13,13,40.7,229,438,52.3,54.0,36.6,214,394,54.3,4.1,15,44,34.1,tight,2022
Milwaukee Bucks,12,12,40.6,216,429,50.3,51.4,37.0,207,391,52.9,3.6,9,38,23.7,tight,2022
Philadelphia 76ers,12,12,41.7,193,392,49.2,52.7,34.2,166,321,51.7,7.6,27,71,38.0,tight,2022
New Orleans Pelicans,6,6,52.2,129,264,48.9,50.9,45.8,118,232,50.9,6.3,11,32,34.4,tight,2022
Minnesota Timberwolves,6,6,44.5,103,219,47.0,51.6,33.5,83,165,50.3,11.0,20,54,37.0,tight,2022
Toronto Raptors,6,6,41.7,110,215,51.2,52.1,38.0,106,196,54.1,3.7,4,19,21.1,tight,2022
Utah Jazz,6,6,42.4,97,201,48.3,49.3,37.3,93,177,52.5,5.1,4,24,16.7,tight,2022
Denver Nuggets,5,5,42.8,95,177,53.7,55.1,38.6,90,160,56.3,4.1,5,17,29.4,tight,2022
Chicago Bulls,5,5,33.7,65,152,42.8,43.1,31.5,64,142,45.1,2.2,1,10,10.0,tight,2022
Brooklyn Nets,4,4,47.4,71,148,48.0,50.0,39.4,65,123,52.8,8.0,6,25,24.0,tight,2022
Atlanta Hawks,5,5,35.8,74,140,52.9,54.6,31.2,69,122,56.6,4.6,5,18,27.8,tight,2022
Golden State Warriors,22,22,7.8,56,148,37.8,38.5,7.1,54,135,40.0,0.7,2,13,15.4,very_tight,2022
Boston Celtics,24,24,7.1,54,139,38.8,39.2,6.8,53,133,39.8,0.3,1,6,16.7,very_tight,2022
Milwaukee Bucks,12,12,8.5,34,90,37.8,37.8,8.4,34,89,38.2,0.1,0,1,0.0,very_tight,2022
Miami Heat,18,18,5.6,36,86,41.9,42.4,4.9,35,75,46.7,0.7,1,11,9.1,very_tight,2022
Memphis Grizzlies,12,12,7.2,23,79,29.1,29.7,6.8,22,75,29.3,0.4,1,4,25.0,very_tight,2022
Phoenix Suns,13,13,6.9,36,74,48.6,48.6,6.9,36,74,48.6,0.0,0,0,-,very_tight,2022
Dallas Mavericks,18,18,4.9,37,72,51.4,51.4,4.9,37,71,52.1,0.1,0,1,0.0,very_tight,2022
Philadelphia 76ers,12,12,6.7,29,63,46.0,46.0,6.6,29,62,46.8,0.1,0,1,0.0,very_tight,2022
Denver Nuggets,5,5,9.9,19,41,46.3,46.3,9.9,19,41,46.3,0.0,0,0,-,very_tight,2022
Utah Jazz,6,6,7.8,19,37,51.4,52.7,7.0,18,33,54.5,0.8,1,4,25.0,very_tight,2022
New Orleans Pelicans,6,6,6.3,17,32,53.1,53.1,6.1,17,31,54.8,0.2,0,1,0.0,very_tight,2022
Toronto Raptors,6,6,6.2,14,32,43.8,43.8,6.2,14,32,43.8,0.0,0,0,-,very_tight,2022
Minnesota Timberwolves,6,6,6.1,9,30,30.0,30.0,6.1,9,30,30.0,0.0,0,0,-,very_tight,2022
Brooklyn Nets,4,4,7.7,12,24,50.0,50.0,7.1,12,22,54.5,0.6,0,2,0.0,very_tight,2022
Chicago Bulls,5,5,4.9,10,22,45.5,45.5,4.4,10,20,50.0,0.4,0,2,0.0,very_tight,2022
Atlanta Hawks,5,5,5.6,10,22,45.5,45.5,5.6,10,22,45.5,0.0,0,0,-,very_tight,2022
Boston Celtics,24,24,21.6,188,424,44.3,62.0,3.1,38,60,63.3,18.6,150,364,41.2,wide_open,2022
Golden State Warriors,22,22,22.3,191,422,45.3,61.1,4.4,57,84,67.9,17.9,134,338,39.6,wide_open,2022
Dallas Mavericks,18,18,28.9,182,420,43.3,62.1,2.5,24,36,66.7,26.4,158,384,41.1,wide_open,2022
Miami Heat,18,18,19.5,119,299,39.8,53.7,3.8,36,58,62.1,15.7,83,241,34.4,wide_open,2022
Memphis Grizzlies,12,12,22.6,94,248,37.9,53.0,2.9,19,32,59.4,19.7,75,216,34.7,wide_open,2022
Milwaukee Bucks,12,12,21.7,101,229,44.1,61.8,3.5,20,37,54.1,18.2,81,192,42.2,wide_open,2022
Philadelphia 76ers,12,12,22.4,78,210,37.1,52.6,3.4,13,32,40.6,19.0,65,178,36.5,wide_open,2022
Phoenix Suns,13,13,19.3,92,208,44.2,59.4,4.4,29,47,61.7,15.0,63,161,39.1,wide_open,2022
Chicago Bulls,5,5,32.8,54,148,36.5,49.3,5.1,16,23,69.6,27.7,38,125,30.4,wide_open,2022
Toronto Raptors,6,6,20.3,39,105,37.1,51.4,2.9,9,15,60.0,17.4,30,90,33.3,wide_open,2022
Denver Nuggets,5,5,20.3,31,84,36.9,52.4,2.9,5,12,41.7,17.4,26,72,36.1,wide_open,2022
Utah Jazz,6,6,17.7,23,84,27.4,39.3,1.7,3,8,37.5,16.0,20,76,26.3,wide_open,2022
New Orleans Pelicans,6,6,16.4,29,83,34.9,48.2,3.2,7,16,43.8,13.2,22,67,32.8,wide_open,2022
Minnesota Timberwolves,6,6,16.1,42,79,53.2,74.7,1.6,8,8,100.0,14.4,34,71,47.9,wide_open,2022
Atlanta Hawks,5,5,19.9,32,78,41.0,59.0,2.0,4,8,50.0,17.9,28,70,40.0,wide_open,2022
Brooklyn Nets,4,4,17.0,30,53,56.6,77.4,3.8,8,12,66.7,13.1,22,41,53.7,wide_open,2022
