TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,year
Orlando Magic,82,82,34.4,1194,2265,52.7,53.9,31.6,1142,2082,54.9,2.8,52,183,28.4,tight,2018
Atlanta Hawks,81,81,34.6,1166,2239,52.1,53.5,31.0,1102,2005,55.0,3.6,64,234,27.4,tight,2018
Chicago Bulls,81,81,33.1,1142,2233,51.1,52.7,29.5,1072,1993,53.8,3.6,70,240,29.2,tight,2018
Indiana Pacers,82,82,33.0,1202,2187,55.0,55.9,30.8,1160,2046,56.7,2.1,42,141,29.8,tight,2018
Memphis Grizzlies,82,82,34.4,1133,2181,51.9,53.1,31.4,1084,1992,54.4,3.0,49,189,25.9,tight,2018
Boston Celtics,79,79,34.1,1091,2175,50.2,52.3,30.0,998,1912,52.2,4.1,93,263,35.4,tight,2018
Utah Jazz,82,82,33.8,1199,2162,55.5,56.8,30.9,1143,1979,57.8,2.9,56,183,30.6,tight,2018
Houston Rockets,82,82,32.5,1198,2127,56.3,60.2,24.9,1035,1627,63.6,7.6,163,500,32.6,tight,2018
Dallas Mavericks,82,82,31.2,1139,2084,54.7,56.5,28.2,1062,1880,56.5,3.1,77,204,37.7,tight,2018
Minnesota Timberwolves,82,82,13.7,492,914,53.8,53.9,13.5,490,901,54.4,0.2,2,13,15.4,very_tight,2018
New York Knicks,81,81,13.6,503,909,55.3,55.4,13.4,501,898,55.8,0.2,2,11,18.2,very_tight,2018
Phoenix Suns,82,82,12.8,451,849,53.1,53.2,12.5,450,831,54.2,0.3,1,18,5.6,very_tight,2018
LA Clippers,81,81,13.1,490,846,57.9,58.2,12.8,486,830,58.6,0.2,4,16,25.0,very_tight,2018
Denver Nuggets,81,81,12.7,445,843,52.8,53.0,12.4,442,819,54.0,0.4,3,24,12.5,very_tight,2018
New Orleans Pelicans,82,82,12.3,499,842,59.3,59.3,12.1,498,833,59.8,0.1,1,9,11.1,very_tight,2018
Portland Trail Blazers,82,82,12.4,413,829,49.8,50.8,11.5,396,771,51.4,0.9,17,58,29.3,very_tight,2018
Detroit Pistons,82,82,12.2,444,819,54.2,54.4,11.9,441,802,55.0,0.3,3,17,17.6,very_tight,2018
Toronto Raptors,82,82,12.0,477,813,58.7,59.3,11.6,466,783,59.5,0.4,11,30,36.7,very_tight,2018
Boston Celtics,79,79,12.7,424,809,52.4,52.8,12.4,418,789,53.0,0.3,6,20,30.0,very_tight,2018
Orlando Magic,82,82,12.1,450,800,56.3,56.3,12.0,449,788,57.0,0.2,1,12,8.3,very_tight,2018
Chicago Bulls,81,81,11.8,414,795,52.1,52.2,11.6,412,780,52.8,0.2,2,15,13.3,very_tight,2018
Charlotte Hornets,82,82,11.8,422,788,53.6,54.8,11.0,403,735,54.8,0.8,19,53,35.8,very_tight,2018
Los Angeles Lakers,81,81,11.6,426,782,54.5,54.7,11.4,422,765,55.2,0.3,4,17,23.5,very_tight,2018
Sacramento Kings,82,82,11.5,390,763,51.1,51.5,11.3,384,752,51.1,0.2,6,11,54.5,very_tight,2018
Oklahoma City Thunder,80,80,11.1,419,738,56.8,57.0,10.8,416,723,57.5,0.2,3,15,20.0,very_tight,2018
Philadelphia 76ers,81,81,10.9,408,718,56.8,57.0,10.6,406,701,57.9,0.3,2,17,11.8,very_tight,2018
Indiana Pacers,82,82,10.7,421,711,59.2,59.3,10.6,420,704,59.7,0.1,1,7,14.3,very_tight,2018
Miami Heat,81,81,10.8,392,706,55.5,56.3,10.4,381,679,56.1,0.4,11,27,40.7,very_tight,2018
Memphis Grizzlies,82,82,11.1,366,702,52.1,52.1,10.9,366,693,52.8,0.1,0,9,0.0,very_tight,2018
Brooklyn Nets,80,80,10.6,376,693,54.3,55.3,9.9,361,646,55.9,0.7,15,47,31.9,very_tight,2018
Golden State Warriors,82,82,10.4,389,691,56.3,57.0,10.0,379,663,57.2,0.4,10,28,35.7,very_tight,2018
Washington Wizards,82,82,10.4,356,688,51.7,51.8,10.2,355,675,52.6,0.2,1,13,7.7,very_tight,2018
San Antonio Spurs,82,82,10.2,379,684,55.4,55.8,9.9,374,661,56.6,0.3,5,23,21.7,very_tight,2018
Atlanta Hawks,81,81,10.5,343,678,50.6,50.8,10.3,340,669,50.8,0.1,3,9,33.3,very_tight,2018
Dallas Mavericks,82,82,9.9,346,663,52.2,52.2,9.7,346,648,53.4,0.2,0,15,0.0,very_tight,2018
Houston Rockets,82,82,10.0,358,656,54.6,55.0,9.4,352,616,57.1,0.6,6,40,15.0,very_tight,2018
Utah Jazz,82,82,10.1,354,645,54.9,55.2,9.8,350,630,55.6,0.2,4,15,26.7,very_tight,2018
Milwaukee Bucks,81,81,10.0,355,637,55.7,56.0,9.8,351,621,56.5,0.3,4,16,25.0,very_tight,2018
Cleveland Cavaliers,82,82,8.8,352,585,60.2,60.9,8.5,343,565,60.7,0.3,9,20,45.0,very_tight,2018
Dallas Mavericks,82,82,27.9,764,1861,41.1,56.2,6.0,199,400,49.8,21.9,565,1461,38.7,wide_open,2018
Indiana Pacers,82,82,27.6,802,1832,43.8,56.0,10.0,355,666,53.3,17.6,447,1166,38.3,wide_open,2018
Utah Jazz,82,82,28.6,777,1832,42.4,57.8,6.1,213,390,54.6,22.5,564,1442,39.1,wide_open,2018
Houston Rockets,82,82,26.9,755,1762,42.8,60.2,3.4,144,222,64.9,23.5,611,1540,39.7,wide_open,2018
New Orleans Pelicans,82,82,25.4,734,1746,42.0,57.4,5.4,199,371,53.6,20.0,535,1375,38.9,wide_open,2018
Chicago Bulls,81,81,25.4,740,1714,43.2,58.2,6.6,224,446,50.2,18.8,516,1268,40.7,wide_open,2018
Atlanta Hawks,81,81,26.2,713,1695,42.1,57.4,5.3,194,340,57.1,20.9,519,1355,38.3,wide_open,2018
Orlando Magic,82,82,25.4,681,1676,40.6,54.6,5.9,212,386,54.9,19.6,469,1290,36.4,wide_open,2018
Miami Heat,81,81,25.4,673,1659,40.6,54.7,6.3,204,410,49.8,19.1,469,1249,37.6,wide_open,2018
Washington Wizards,82,82,24.8,752,1635,46.0,60.5,7.0,279,461,60.5,17.8,473,1174,40.3,wide_open,2018
Boston Celtics,79,79,25.6,689,1631,42.2,57.0,5.7,208,365,57.0,19.9,481,1266,38.0,wide_open,2018
Cleveland Cavaliers,82,82,24.5,739,1623,45.5,61.7,5.8,215,381,56.4,18.8,524,1242,42.2,wide_open,2018
Milwaukee Bucks,81,81,25.3,695,1608,43.2,56.7,7.1,262,449,58.4,18.3,433,1159,37.4,wide_open,2018
San Antonio Spurs,82,82,24.1,681,1608,42.4,55.3,7.6,263,509,51.7,16.5,418,1099,38.0,wide_open,2018
Sacramento Kings,82,82,24.0,679,1595,42.6,55.7,8.0,261,531,49.2,16.0,418,1064,39.3,wide_open,2018
Toronto Raptors,82,82,23.5,676,1587,42.6,58.8,3.8,161,255,63.1,19.7,515,1332,38.7,wide_open,2018
Detroit Pistons,82,82,23.6,732,1584,46.2,61.8,5.6,239,378,63.2,18.0,493,1206,40.9,wide_open,2018
Memphis Grizzlies,82,82,24.8,659,1574,41.9,55.6,6.5,226,414,54.6,18.3,433,1160,37.3,wide_open,2018
Philadelphia 76ers,81,81,23.8,691,1573,43.9,58.8,5.7,223,378,59.0,18.1,468,1195,39.2,wide_open,2018
Los Angeles Lakers,81,81,23.4,647,1572,41.2,55.9,5.1,184,342,53.8,18.3,463,1230,37.6,wide_open,2018
Brooklyn Nets,80,80,23.4,627,1527,41.1,57.0,3.8,141,248,56.9,19.6,486,1279,38.0,wide_open,2018
Oklahoma City Thunder,80,80,22.8,659,1520,43.4,58.1,5.3,211,356,59.3,17.5,448,1164,38.5,wide_open,2018
Phoenix Suns,82,82,22.6,594,1503,39.5,52.2,5.5,213,365,58.4,17.1,381,1138,33.5,wide_open,2018
Charlotte Hornets,82,82,22.4,654,1501,43.6,58.4,6.0,209,405,51.6,16.4,445,1096,40.6,wide_open,2018
Portland Trail Blazers,82,82,21.6,599,1443,41.5,55.3,5.9,200,392,51.0,15.7,399,1051,38.0,wide_open,2018
Golden State Warriors,82,82,21.6,712,1438,49.5,63.5,7.2,310,481,64.4,14.4,402,957,42.0,wide_open,2018
Denver Nuggets,81,81,21.7,669,1436,46.6,62.6,4.9,209,328,63.7,16.7,460,1108,41.5,wide_open,2018
Minnesota Timberwolves,82,82,20.6,610,1373,44.4,58.7,5.6,218,372,58.6,15.0,392,1001,39.2,wide_open,2018
LA Clippers,81,81,20.3,551,1315,41.9,55.6,5.2,191,338,56.5,15.1,360,977,36.8,wide_open,2018
New York Knicks,81,81,19.2,578,1285,45.0,59.2,5.6,213,375,56.8,13.6,365,910,40.1,wide_open,2018
