TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Minnesota Timberwolves,82,82,13.7,492,914,53.8,53.9,13.5,490,901,54.4,0.2,2,13,15.4
New York Knicks,81,81,13.6,503,909,55.3,55.4,13.4,501,898,55.8,0.2,2,11,18.2
Phoenix Suns,82,82,12.8,451,849,53.1,53.2,12.5,450,831,54.2,0.3,1,18,5.6
LA Clippers,81,81,13.1,490,846,57.9,58.2,12.8,486,830,58.6,0.2,4,16,25.0
Denver Nuggets,81,81,12.7,445,843,52.8,53.0,12.4,442,819,54.0,0.4,3,24,12.5
New Orleans Pelicans,82,82,12.3,499,842,59.3,59.3,12.1,498,833,59.8,0.1,1,9,11.1
Portland Trail Blazers,82,82,12.4,413,829,49.8,50.8,11.5,396,771,51.4,0.9,17,58,29.3
Detroit Pistons,82,82,12.2,444,819,54.2,54.4,11.9,441,802,55.0,0.3,3,17,17.6
Toronto Raptors,82,82,12.0,477,813,58.7,59.3,11.6,466,783,59.5,0.4,11,30,36.7
Boston Celtics,79,79,12.7,424,809,52.4,52.8,12.4,418,789,53.0,0.3,6,20,30.0
Orlando Magic,82,82,12.1,450,800,56.3,56.3,12.0,449,788,57.0,0.2,1,12,8.3
Chicago Bulls,81,81,11.8,414,795,52.1,52.2,11.6,412,780,52.8,0.2,2,15,13.3
Charlotte Hornets,82,82,11.8,422,788,53.6,54.8,11.0,403,735,54.8,0.8,19,53,35.8
Los Angeles Lakers,81,81,11.6,426,782,54.5,54.7,11.4,422,765,55.2,0.3,4,17,23.5
Sacramento Kings,82,82,11.5,390,763,51.1,51.5,11.3,384,752,51.1,0.2,6,11,54.5
Oklahoma City Thunder,80,80,11.1,419,738,56.8,57.0,10.8,416,723,57.5,0.2,3,15,20.0
Philadelphia 76ers,81,81,10.9,408,718,56.8,57.0,10.6,406,701,57.9,0.3,2,17,11.8
Indiana Pacers,82,82,10.7,421,711,59.2,59.3,10.6,420,704,59.7,0.1,1,7,14.3
Miami Heat,81,81,10.8,392,706,55.5,56.3,10.4,381,679,56.1,0.4,11,27,40.7
Memphis Grizzlies,82,82,11.1,366,702,52.1,52.1,10.9,366,693,52.8,0.1,0,9,0.0
Brooklyn Nets,80,80,10.6,376,693,54.3,55.3,9.9,361,646,55.9,0.7,15,47,31.9
Golden State Warriors,82,82,10.4,389,691,56.3,57.0,10.0,379,663,57.2,0.4,10,28,35.7
Washington Wizards,82,82,10.4,356,688,51.7,51.8,10.2,355,675,52.6,0.2,1,13,7.7
San Antonio Spurs,82,82,10.2,379,684,55.4,55.8,9.9,374,661,56.6,0.3,5,23,21.7
Atlanta Hawks,81,81,10.5,343,678,50.6,50.8,10.3,340,669,50.8,0.1,3,9,33.3
Dallas Mavericks,82,82,9.9,346,663,52.2,52.2,9.7,346,648,53.4,0.2,0,15,0.0
Houston Rockets,82,82,10.0,358,656,54.6,55.0,9.4,352,616,57.1,0.6,6,40,15.0
Utah Jazz,82,82,10.1,354,645,54.9,55.2,9.8,350,630,55.6,0.2,4,15,26.7
Milwaukee Bucks,81,81,10.0,355,637,55.7,56.0,9.8,351,621,56.5,0.3,4,16,25.0
Cleveland Cavaliers,82,82,8.8,352,585,60.2,60.9,8.5,343,565,60.7,0.3,9,20,45.0
