TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Oklahoma City Thunder,80,80,31.8,911,2122,42.9,50.9,17.1,572,1141,50.1,14.7,339,981,34.6
Cleveland Cavaliers,82,82,31.4,924,2080,44.4,52.5,16.5,588,1090,53.9,15.0,336,990,33.9
Dallas Mavericks,82,82,31.0,880,2067,42.6,50.4,16.2,555,1081,51.3,14.8,325,986,33.0
Denver Nuggets,81,81,30.5,872,2022,43.1,52.3,13.8,502,917,54.7,16.7,370,1105,33.5
Chicago Bulls,81,81,29.8,827,2011,41.1,48.9,15.3,516,1034,49.9,14.5,311,977,31.8
Houston Rockets,82,82,30.5,861,1995,43.2,55.0,9.8,387,639,60.6,20.7,474,1356,35.0
Detroit Pistons,82,82,29.4,833,1975,42.2,50.4,15.7,507,1057,48.0,13.7,326,918,35.5
Brooklyn Nets,80,80,30.0,839,1956,42.9,53.1,12.6,439,820,53.5,17.4,400,1136,35.2
Portland Trail Blazers,82,82,29.2,886,1954,45.3,53.4,16.5,572,1102,51.9,12.7,314,852,36.9
Philadelphia 76ers,81,81,29.2,893,1928,46.3,53.9,16.6,602,1096,54.9,12.6,291,832,35.0
Washington Wizards,82,82,29.2,870,1924,45.2,52.5,17.3,588,1142,51.5,11.9,282,782,36.1
Indiana Pacers,82,82,28.7,912,1906,47.8,54.4,18.5,664,1230,54.0,10.2,248,676,36.7
New York Knicks,81,81,28.3,810,1896,42.7,49.3,16.8,562,1127,49.9,11.5,248,769,32.2
Memphis Grizzlies,82,82,29.7,847,1887,44.9,52.1,17.6,573,1117,51.3,12.1,274,770,35.6
Golden State Warriors,82,82,28.2,927,1878,49.4,58.8,14.7,572,977,58.5,13.5,355,901,39.4
Sacramento Kings,82,82,28.1,851,1870,45.5,52.6,17.7,584,1177,49.6,10.4,267,693,38.5
New Orleans Pelicans,82,82,27.2,870,1868,46.6,53.1,16.3,626,1116,56.1,11.0,244,752,32.4
Atlanta Hawks,81,81,28.8,867,1861,46.6,55.2,14.9,546,962,56.8,13.9,321,899,35.7
Miami Heat,81,81,28.4,821,1856,44.2,52.9,14.7,501,959,52.2,13.7,320,897,35.7
Orlando Magic,82,82,28.1,837,1852,45.2,53.8,14.7,517,970,53.3,13.4,320,882,36.3
Phoenix Suns,82,82,27.7,835,1843,45.3,53.3,15.1,539,1003,53.7,12.6,296,840,35.2
LA Clippers,81,81,28.4,832,1834,45.4,54.1,14.5,511,935,54.7,13.9,321,899,35.7
San Antonio Spurs,82,82,27.1,791,1812,43.7,49.7,17.3,572,1154,49.6,9.9,219,658,33.3
Los Angeles Lakers,81,81,26.8,782,1802,43.4,51.3,13.8,497,927,53.6,13.0,285,875,32.6
Charlotte Hornets,82,82,26.6,770,1785,43.1,50.6,15.4,504,1030,48.9,11.3,266,755,35.2
Boston Celtics,79,79,27.6,822,1760,46.7,55.8,14.5,503,926,54.3,13.1,319,834,38.2
Utah Jazz,82,82,27.5,799,1758,45.4,52.8,15.6,540,995,54.3,11.9,259,763,33.9
Milwaukee Bucks,81,81,27.7,825,1756,47.0,53.3,17.5,603,1109,54.4,10.2,222,647,34.3
Toronto Raptors,82,82,25.6,768,1730,44.4,53.4,12.2,457,824,55.5,13.4,311,906,34.3
Minnesota Timberwolves,82,82,25.6,784,1711,45.8,52.0,16.7,574,1113,51.6,9.0,210,598,35.1
