PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%,year
De'Aaron Fox,SAC,23,G,56,56,36.9,191.0,303.0,63.0,60.9,2.1,2021
Duncan Robinson,MIA,27,F,70,70,36.8,194.0,299.0,64.9,61.2,3.7,2021
Patrick Williams,CHI,19,F,71,68,41.6,178.0,299.0,59.5,62.7,-3.2,2021
Isaiah Roby,OKC,23,F,60,59,46.1,197.0,299.0,65.9,63.8,2.1,2021
Nicolas Batum,LAC,32,G-F,67,67,42.8,180.0,299.0,60.2,62.0,-1.8,2021
Anthony Edwards,MIN,19,G,71,70,37.1,180.0,298.0,60.4,60.9,-0.5,2021
Tobias Harris,PHI,28,F,62,61,39.3,183.0,295.0,62.0,61.4,0.6,2021
Kevin Huerter,ATL,22,G-F,69,69,36.8,177.0,293.0,60.4,60.3,0.1,2021
Dennis Schroder,LAL,27,G,61,61,38.1,206.0,292.0,70.5,61.3,9.2,2021
Malcolm Brogdon,IND,28,G,55,54,41.6,183.0,289.0,63.3,62.1,1.3,2021
Dillon Brooks,MEM,25,G-F,67,66,33.1,169.0,288.0,58.7,61.2,-2.5,2021
Coby White,CHI,21,G,69,67,36.1,185.0,288.0,64.2,60.4,3.9,2021
Bam Adebayo,MIA,23,C-F,62,62,33.4,165.0,286.0,57.7,62.3,-4.6,2021
Kelly Oubre Jr.,GSW,25,F-G,54,53,44.3,153.0,286.0,53.5,61.9,-8.4,2021
Zion Williamson,NOP,20,F,59,57,34.5,166.0,282.0,58.9,62.4,-3.5,2021
Montrezl Harrell,LAL,27,F-C,68,62,36.2,165.0,278.0,59.4,62.5,-3.1,2021
Steven Adams,NOP,27,C,56,56,34.5,176.0,277.0,63.5,64.3,-0.7,2021
Jaden McDaniels,MIN,20,F,61,60,42.9,149.0,276.0,54.0,61.5,-7.5,2021
Jarred Vanderbilt,MIN,22,F,63,55,46.2,159.0,276.0,57.6,63.1,-5.5,2021
Andre Drummond,LAL,27,C,46,46,44.1,168.0,275.0,61.1,63.5,-2.4,2021
Ja Morant,MEM,21,G,63,63,39.3,174.0,274.0,63.5,61.7,1.8,2021
Josh Jackson,DET,24,G-F,62,62,44.6,171.0,274.0,62.4,59.9,2.5,2021
Donte DiVincenzo,MIL,24,G,65,62,38.8,161.0,274.0,58.8,61.6,-2.8,2021
Reggie Bullock,NYK,30,G-F,64,62,39.1,177.0,274.0,64.6,61.5,3.1,2021
Russell Westbrook,WAS,32,G,64,63,37.8,157.0,273.0,57.5,61.3,-3.8,2021
Bobby Portis,MIL,26,F,65,64,37.6,149.0,272.0,54.8,62.6,-7.8,2021
Christian Wood,HOU,25,F,41,41,37.8,144.0,271.0,53.1,62.3,-9.2,2021
Jae'Sean Tate,HOU,25,F,70,67,35.6,178.0,270.0,65.9,61.3,4.6,2021
Kyle Anderson,MEM,27,F-G,69,69,36.0,153.0,270.0,56.7,62.0,-5.4,2021
Khris Middleton,MIL,29,F,67,65,32.1,169.0,267.0,63.3,62.4,0.9,2021
Jeff Green,BKN,34,F,68,65,32.9,174.0,265.0,65.7,62.8,2.9,2021
Delon Wright,SAC,29,G,61,59,43.9,167.0,264.0,63.3,61.7,1.5,2021
Bismack Biyombo,CHA,28,C,64,63,38.5,142.0,264.0,53.8,62.1,-8.3,2021
Eric Bledsoe,NOP,31,G,69,66,30.8,168.0,263.0,63.9,60.9,3.0,2021
Zach LaVine,CHI,26,G-F,58,58,36.0,151.0,262.0,57.6,61.3,-3.7,2021
Fred VanVleet,TOR,27,G,52,51,35.2,154.0,262.0,58.8,60.9,-2.2,2021
Xavier Tillman,MEM,22,F,59,55,44.2,154.0,262.0,58.8,63.0,-4.2,2021
Alex Len,WAS,28,C,63,60,45.0,145.0,257.0,56.4,63.4,-7.0,2021
Joe Harris,BKN,29,G-F,69,65,35.7,149.0,256.0,58.2,61.7,-3.5,2021
Trae Young,ATL,22,G,63,61,37.9,165.0,256.0,64.5,59.4,5.1,2021
Marc Gasol,LAL,36,C,52,49,43.3,165.0,253.0,65.2,62.2,3.0,2021
Jayson Tatum,BOS,23,F-G,64,64,40.0,159.0,253.0,62.8,61.8,1.1,2021
Jaylen Brown,BOS,24,G-F,58,58,35.5,148.0,253.0,58.5,61.6,-3.1,2021
Kent Bazemore,GSW,31,G-F,66,64,41.9,127.0,250.0,50.8,60.7,-9.9,2021
Kevon Looney,GSW,25,F,60,59,37.4,150.0,249.0,60.2,61.7,-1.5,2021
Ben Simmons,PHI,24,G-F,58,56,36.3,145.0,248.0,58.5,61.6,-3.1,2021
Cody Zeller,CHA,28,F-C,47,46,46.6,148.0,248.0,59.7,61.9,-2.2,2021
Caris LeVert,IND,26,G,47,47,40.8,157.0,248.0,63.3,61.2,2.1,2021
Tyrese Haliburton,SAC,21,G,56,56,41.5,173.0,248.0,69.8,61.3,8.5,2021
Chris Paul,PHX,36,G,68,67,36.7,167.0,248.0,67.3,61.2,6.2,2021
Lauri Markkanen,CHI,24,F-C,50,50,42.7,149.0,247.0,60.3,61.6,-1.3,2021
Harrison Barnes,SAC,29,F,56,54,38.0,143.0,245.0,58.4,63.0,-4.6,2021
Daniel Gafford,WAS,22,F-C,52,52,52.1,130.0,243.0,53.5,63.1,-9.6,2021
Dwayne Bacon,ORL,25,G-F,70,67,34.4,153.0,242.0,63.2,61.3,2.0,2021
Solomon Hill,ATL,30,F,71,69,41.0,151.0,242.0,62.4,62.1,0.3,2021
Paul George,LAC,31,F,54,54,34.9,150.0,242.0,62.0,61.7,0.3,2021
Damian Lillard,POR,30,G,64,62,31.6,157.0,242.0,64.9,61.1,3.8,2021
Dwight Howard,PHI,35,C-F,69,66,41.4,141.0,242.0,58.3,62.6,-4.3,2021
Bojan Bogdanovic,UTA,32,F,72,69,34.6,135.0,241.0,56.0,61.8,-5.8,2021
Collin Sexton,CLE,22,G,60,59,34.9,153.0,240.0,63.8,61.0,2.8,2021
Serge Ibaka,LAC,31,F,41,41,41.5,142.0,238.0,59.7,62.7,-3.0,2021
Rui Hachimura,WAS,23,F,56,56,34.4,136.0,237.0,57.4,62.7,-5.3,2021
Kyrie Irving,BKN,29,G,54,53,38.7,150.0,237.0,63.3,61.9,1.4,2021
Brandon Ingram,NOP,23,F,59,57,40.8,144.0,236.0,61.0,61.7,-0.7,2021
Maxi Kleber,DAL,29,F,50,50,35.3,140.0,236.0,59.3,62.1,-2.7,2021
Jrue Holiday,MIL,31,G,58,57,30.7,120.0,236.0,50.8,62.5,-11.6,2021
T.J. McConnell,IND,29,G,68,64,37.1,152.0,234.0,65.0,59.9,5.1,2021
Sterling Brown,HOU,26,G-F,51,48,41.6,160.0,233.0,68.7,60.5,8.1,2021
Brandon Clarke,MEM,24,F,59,55,41.8,124.0,232.0,53.4,62.8,-9.3,2021
Doug McDermott,IND,29,F,65,64,42.6,137.0,232.0,59.1,62.1,-3.1,2021
Moses Brown,BOS,21,C,41,40,42.3,136.0,230.0,59.1,62.2,-3.0,2021
Deni Avdija,WAS,20,F,53,52,40.3,128.0,229.0,55.9,61.9,-6.0,2021
Jae Crowder,PHX,30,F,58,55,39.1,132.0,229.0,57.6,61.6,-4.0,2021
Darius Garland,CLE,21,G,54,50,35.0,142.0,228.0,62.3,59.9,2.3,2021
Kyle Lowry,TOR,35,G,46,46,37.6,143.0,228.0,62.7,60.7,2.0,2021
Devonte' Graham,CHA,26,G,54,51,38.1,149.0,228.0,65.4,61.1,4.3,2021
Tristan Thompson,BOS,30,C-F,54,51,35.8,125.0,227.0,55.1,62.7,-7.7,2021
Garrett Temple,CHI,35,G-F,56,55,36.1,138.0,227.0,60.8,60.4,0.4,2021
Saddiq Bey,DET,22,F,70,65,38.5,137.0,227.0,60.4,61.3,-0.9,2021
Bradley Beal,WAS,28,G,59,57,30.3,142.0,227.0,62.6,61.8,0.7,2021
Kendrick Nunn,MIA,25,G,54,53,35.3,137.0,226.0,60.6,60.5,0.1,2021
Dorian Finney-Smith,DAL,28,F,60,59,32.5,118.0,226.0,52.2,61.7,-9.5,2021
DeAndre Jordan,BKN,32,C,57,55,29.2,141.0,224.0,62.9,63.5,-0.5,2021
Giannis Antetokounmpo,MIL,26,F,59,57,32.8,116.0,223.0,52.0,63.1,-11.1,2021
Aleksej Pokusevski,OKC,19,C,44,42,44.3,132.0,222.0,59.5,61.1,-1.6,2021
Kyle Kuzma,LAL,25,F,68,64,34.8,138.0,220.0,62.7,62.1,0.7,2021
Dean Wade,CLE,24,F-C,60,54,46.2,133.0,219.0,60.7,61.4,-0.6,2021
Cory Joseph,DET,29,G,61,59,37.0,133.0,219.0,60.7,60.6,0.1,2021
Elfrid Payton,NYK,27,G,61,60,33.3,129.0,218.0,59.2,60.8,-1.6,2021
Kentavious Caldwell-Pope,LAL,28,G,67,63,35.9,136.0,217.0,62.7,60.9,1.8,2021
Kawhi Leonard,LAC,30,F,52,52,39.0,141.0,217.0,65.0,62.4,2.6,2021
Theo Maledon,OKC,20,G,64,60,38.7,136.0,217.0,62.7,60.6,2.1,2021
Norman Powell,POR,28,G,69,69,33.4,133.0,215.0,61.9,61.5,0.4,2021
Ricky Rubio,MIN,30,G,67,64,35.2,136.0,214.0,63.6,61.5,2.1,2021
Tyler Herro,MIA,21,G,52,50,36.5,125.0,214.0,58.4,59.9,-1.5,2021
Jerami Grant,DET,27,F,54,53,38.7,135.0,213.0,63.4,62.9,0.5,2021
Danilo Gallinari,ATL,32,F,51,49,40.3,135.0,213.0,63.4,61.9,1.5,2021
Juan Toscano-Anderson,GSW,28,F,51,43,40.0,131.0,210.0,62.4,61.7,0.6,2021
Bruce Brown,BKN,24,G-F,65,58,32.8,126.0,208.0,60.6,61.8,-1.2,2021
Reggie Jackson,LAC,31,G,66,61,34.1,119.0,208.0,57.2,60.2,-3.0,2021
Kemba Walker,BOS,31,G,43,43,35.8,137.0,208.0,65.9,62.0,3.9,2021
Terance Mann,LAC,24,G-F,62,57,38.6,133.0,207.0,64.3,61.9,2.3,2021
Evan Fournier,BOS,28,G-F,41,41,40.5,126.0,207.0,60.9,61.2,-0.3,2021
Lonzo Ball,NOP,23,G,53,50,30.7,131.0,207.0,63.3,59.9,3.4,2021
James Wiseman,GSW,20,C,38,38,45.4,132.0,207.0,63.8,62.5,1.3,2021
Drew Eubanks,SAS,24,F-C,53,50,48.2,106.0,206.0,51.5,62.3,-10.8,2021
DeMar DeRozan,SAS,31,G-F,61,60,40.6,134.0,206.0,65.0,61.5,3.6,2021
Marvin Bagley III,SAC,22,F,42,41,41.2,137.0,206.0,66.5,61.8,4.7,2021
Pat Connaughton,MIL,28,G,68,63,29.2,125.0,205.0,61.0,61.5,-0.5,2021
Lonnie Walker IV,SAS,22,G-F,60,57,40.3,122.0,204.0,59.8,61.1,-1.3,2021
Will Barton,DEN,30,G,54,51,36.6,128.0,204.0,62.7,62.2,0.6,2021
Landry Shamet,BKN,24,G,61,57,38.0,129.0,204.0,63.2,60.8,2.4,2021
Willy Hernangomez,NOP,27,C-F,44,40,42.2,136.0,204.0,66.7,62.9,3.8,2021
Rudy Gay,SAS,34,F-G,63,60,36.1,116.0,202.0,57.4,62.4,-5.0,2021
Luguentz Dort,OKC,22,G,51,50,31.3,133.0,201.0,66.2,61.5,4.7,2021
Raul Neto,WAS,29,G,63,60,35.4,118.0,200.0,59.0,60.5,-1.5,2021
Matisse Thybulle,PHI,24,G-F,64,57,37.7,120.0,199.0,60.3,60.4,-0.1,2021
Tim Hardaway Jr.,DAL,29,G-F,70,66,27.1,125.0,198.0,63.1,60.8,2.3,2021
Josh Okogie,MIN,22,G,58,54,38.6,126.0,196.0,64.3,62.7,1.6,2021
Paul Millsap,DEN,36,F,55,52,37.6,121.0,196.0,61.7,62.7,-0.9,2021
Anthony Davis,LAL,28,F-C,36,35,38.5,119.0,196.0,60.7,62.1,-1.4,2021
LaMelo Ball,CHA,19,G,50,48,38.9,117.0,194.0,60.3,60.5,-0.2,2021
Jordan Clarkson,UTA,29,G,68,61,34.6,121.0,194.0,62.4,60.8,1.6,2021
Josh Hart,NOP,26,G,46,44,31.7,132.0,193.0,68.4,62.5,5.9,2021
Jamal Murray,DEN,24,G,47,46,32.9,127.0,192.0,66.1,62.0,4.1,2021
Davis Bertans,WAS,28,F,56,56,34.9,100.0,192.0,52.1,59.7,-7.6,2021
Aron Baynes,TOR,34,C-F,52,51,36.7,112.0,191.0,58.6,63.5,-4.9,2021
Jusuf Nurkic,POR,26,C,36,35,40.3,118.0,191.0,61.8,63.7,-2.0,2021
Talen Horton-Tucker,LAL,20,G,65,63,36.1,113.0,190.0,59.5,60.8,-1.4,2021
Derrick White,SAS,26,G,36,35,37.4,98.0,189.0,51.9,60.8,-9.0,2021
Jimmy Butler,MIA,31,F,50,47,31.7,119.0,189.0,63.0,61.0,2.0,2021
Damion Lee,GSW,28,G-F,56,53,44.8,107.0,188.0,56.9,61.8,-4.8,2021
Dwight Powell,DAL,29,F-C,57,52,37.6,112.0,186.0,60.2,62.3,-2.1,2021
Derrick Jones Jr.,POR,24,F,56,52,37.0,113.0,186.0,60.8,61.8,-1.0,2021
Stephen Curry,GSW,33,G,62,61,36.8,115.0,186.0,61.8,60.4,1.4,2021
Aaron Holiday,IND,24,G,64,59,37.1,101.0,185.0,54.6,59.7,-5.1,2021
Bogdan Bogdanovic,ATL,28,G,44,44,32.9,109.0,185.0,58.9,60.5,-1.6,2021
CJ McCollum,POR,29,G,46,45,30.2,115.0,184.0,62.5,60.6,1.9,2021
Chuma Okeke,ORL,22,F,44,42,41.9,112.0,184.0,60.9,62.4,-1.6,2021
Josh Richardson,DAL,27,G,59,54,33.8,115.0,184.0,62.5,60.4,2.1,2021
Taj Gibson,NYK,36,F,44,44,43.2,108.0,183.0,59.0,63.2,-4.2,2021
Willie Cauley-Stein,DAL,27,C,53,48,36.4,105.0,183.0,57.4,61.7,-4.3,2021
Blake Griffin,BKN,32,F,46,45,32.4,116.0,183.0,63.4,63.9,-0.5,2021
Facundo Campazzo,DEN,30,G,63,53,33.0,118.0,182.0,64.8,60.7,4.2,2021
Donovan Mitchell,UTA,24,G,53,52,35.5,119.0,182.0,65.4,61.7,3.7,2021
Shai Gilgeous-Alexander,OKC,22,G-F,34,34,36.1,107.0,180.0,59.4,61.5,-2.1,2021
Aaron Gordon,DEN,25,F,49,47,36.2,111.0,180.0,61.7,62.7,-1.1,2021
Cole Anthony,ORL,21,G,45,44,36.7,110.0,180.0,61.1,59.7,1.4,2021
Dario Saric,PHX,27,F-C,47,46,40.1,111.0,179.0,62.0,62.1,0.0,2021
John Wall,HOU,30,G,40,40,39.3,109.0,179.0,60.9,60.8,0.1,2021
James Harden,BKN,31,G,44,40,32.5,113.0,179.0,63.1,62.6,0.5,2021
D'Angelo Russell,MIN,25,G,41,40,39.4,118.0,179.0,65.9,60.7,5.2,2021
Derrick Rose,NYK,32,G,50,50,37.7,100.0,177.0,56.5,60.6,-4.1,2021
Cameron Johnson,PHX,25,F,59,56,37.8,111.0,176.0,63.1,61.6,1.5,2021
P.J. Tucker,MIL,36,F,52,50,33.5,110.0,175.0,62.9,61.9,1.0,2021
Mike Conley,UTA,33,G,51,48,31.8,93.0,174.0,53.4,60.2,-6.7,2021
Precious Achiuwa,MIA,21,F,55,48,40.3,97.0,174.0,55.7,62.5,-6.8,2021
Goga Bitadze,IND,21,C-F,44,40,52.3,91.0,171.0,53.2,61.8,-8.6,2021
Kenrich Williams,OKC,26,G-F,63,57,31.6,113.0,169.0,66.9,61.4,5.4,2021
Robert Williams III,BOS,23,C-F,52,49,32.8,102.0,169.0,60.4,62.1,-1.8,2021
Jaxson Hayes,NOP,21,C-F,56,52,39.0,97.0,167.0,58.1,62.2,-4.1,2021
Tony Bradley,OKC,23,C-F,40,39,45.6,89.0,167.0,53.3,62.9,-9.6,2021
Markieff Morris,LAL,31,F,60,51,36.9,111.0,167.0,66.5,62.1,4.3,2021
Svi Mykhailiuk,OKC,24,G-F,63,56,34.4,112.0,167.0,67.1,61.6,5.5,2021
Grant Williams,BOS,22,F,63,53,34.9,96.0,167.0,57.5,61.4,-4.0,2021
Shake Milton,PHI,24,G-F,63,57,33.9,99.0,166.0,59.6,60.5,-0.9,2021
Tomas Satoransky,CHI,29,G,58,54,38.6,100.0,166.0,60.2,60.8,-0.6,2021
Devin Vassell,SAS,20,G-F,61,55,45.6,97.0,165.0,58.8,60.8,-2.0,2021
De'Anthony Melton,MEM,23,G,51,50,39.2,103.0,165.0,62.4,62.1,0.3,2021
Gordon Hayward,CHA,31,F,43,43,37.7,98.0,165.0,59.4,62.6,-3.2,2021
Marcus Morris Sr.,LAC,31,F,57,54,35.1,101.0,165.0,61.2,62.2,-0.9,2021
Mo Bamba,ORL,23,C,43,38,41.5,99.0,165.0,60.0,63.0,-3.0,2021
Hamidou Diallo,DET,22,G,51,48,37.0,100.0,164.0,61.0,61.0,-0.1,2021
Carmelo Anthony,POR,37,F,66,64,31.2,112.0,164.0,68.3,63.0,5.3,2021
O.G. Anunoby,TOR,23,F,43,42,32.4,83.0,163.0,50.9,63.4,-12.5,2021
Payton Pritchard,BOS,23,G,66,60,37.4,112.0,162.0,69.1,60.2,9.0,2021
Moritz Wagner,ORL,24,F-C,43,39,40.5,95.0,162.0,58.6,62.0,-3.4,2021
Jalen McDaniels,CHA,23,F-C,44,40,38.9,101.0,162.0,62.3,60.4,1.9,2021
Luke Kennard,LAC,25,G,59,52,39.5,107.0,162.0,66.0,60.7,5.4,2021
Jalen Brunson,DAL,24,G,68,62,30.3,98.0,161.0,60.9,59.7,1.2,2021
Seth Curry,PHI,30,G,57,50,30.6,109.0,161.0,67.7,60.0,7.7,2021
Alex Caruso,LAL,27,G,58,55,36.1,88.0,160.0,55.0,59.4,-4.4,2021
Terrence Ross,ORL,30,G-F,45,43,36.5,94.0,160.0,58.8,61.6,-2.9,2021
Gary Trent Jr.,TOR,22,G-F,54,52,33.1,101.0,159.0,63.5,60.6,2.9,2021
Brad Wanamaker,CHA,31,G,61,52,39.0,102.0,158.0,64.6,60.1,4.5,2021
LeBron James,LAL,36,F,44,43,35.9,84.0,157.0,53.5,61.2,-7.7,2021
Mike Muscala,OKC,29,F-C,34,33,43.0,92.0,156.0,59.0,62.9,-3.9,2021
Joe Ingles,UTA,33,F-G,67,57,29.4,105.0,156.0,67.3,61.7,5.6,2021
Larry Nance Jr.,CLE,28,F-C,35,33,37.6,90.0,156.0,57.7,63.7,-6.0,2021
Jeremy Lamb,IND,29,G-F,36,36,42.7,92.0,155.0,59.4,61.8,-2.4,2021
Andre Iguodala,MIA,37,G-F,61,55,31.5,99.0,155.0,63.9,62.9,1.0,2021
Patty Mills,SAS,32,G,67,61,28.6,102.0,154.0,66.2,61.5,4.7,2021
Victor Oladipo,MIA,29,G,31,31,37.0,93.0,153.0,60.8,60.3,0.4,2021
Mitchell Robinson,NYK,23,C-F,30,30,41.7,88.0,151.0,58.3,63.0,-4.7,2021
Frank Kaminsky,PHX,28,F-C,46,44,36.1,91.0,150.0,60.7,63.3,-2.7,2021
Oshae Brissett,IND,23,F-G,20,20,54.3,90.0,150.0,60.0,60.9,-0.9,2021
DeMarcus Cousins,LAC,30,C,41,38,36.9,93.0,149.0,62.4,62.2,0.2,2021
Grayson Allen,MEM,25,G,50,47,33.0,92.0,148.0,62.2,61.1,1.1,2021
Monte Morris,DEN,26,G,47,43,35.5,87.0,146.0,59.6,61.8,-2.2,2021
Goran Dragic,MIA,35,G,49,44,36.2,90.0,145.0,62.1,59.8,2.3,2021
Yuta Watanabe,TOR,26,G-F,50,45,46.9,82.0,144.0,56.9,60.4,-3.5,2021
JaVale McGee,DEN,33,C-F,46,43,42.0,66.0,144.0,45.8,61.0,-15.1,2021
Jeff Teague,MIL,33,G,55,47,36.7,82.0,144.0,56.9,61.2,-4.3,2021
Tyus Jones,MEM,25,G,70,63,37.1,92.0,144.0,63.9,60.5,3.4,2021
LaMarcus Aldridge,BKN,35,C-F,26,26,37.7,79.0,144.0,54.9,61.8,-6.9,2021
James Johnson,NOP,34,F,51,43,34.8,88.0,143.0,61.5,61.6,0.0,2021
Cedi Osman,CLE,26,F,59,48,32.4,88.0,142.0,62.0,60.2,1.8,2021
Terence Davis,SAC,24,G,59,51,39.6,91.0,141.0,64.5,61.5,3.1,2021
Marcus Smart,BOS,27,G,48,42,28.2,83.0,140.0,59.3,61.3,-2.1,2021
Kenyon Martin Jr.,HOU,20,F,45,43,41.7,71.0,140.0,50.7,62.6,-11.9,2021
Kevin Durant,BKN,32,F,35,35,33.7,75.0,140.0,53.6,62.3,-8.8,2021
Cody Martin,CHA,25,F,49,43,38.1,87.0,140.0,62.1,60.7,1.4,2021
Malik Beasley,MIN,24,G,36,36,40.5,87.0,140.0,62.1,60.9,1.2,2021
Alec Burks,NYK,29,G,49,45,32.0,70.0,139.0,50.4,60.3,-9.9,2021
Bryn Forbes,MIL,27,G,68,54,33.2,91.0,137.0,66.4,61.3,5.1,2021
Nickeil Alexander-Walker,NOP,22,G,44,37,37.3,88.0,136.0,64.7,61.7,3.0,2021
Malachi Flynn,TOR,23,G,45,38,36.4,85.0,135.0,63.0,61.6,1.4,2021
Anfernee Simons,POR,22,G,59,48,37.3,87.0,135.0,64.4,61.2,3.3,2021
Caleb Martin,CHA,25,F,50,45,36.1,72.0,134.0,53.7,60.5,-6.7,2021
Garrison Mathews,WAS,24,G,61,51,35.7,92.0,133.0,69.2,61.6,7.6,2021
Taurean Prince,CLE,27,F,41,36,37.2,84.0,133.0,63.2,62.9,0.3,2021
JaMychal Green,DEN,31,F-C,57,52,35.8,85.0,133.0,63.9,62.0,1.9,2021
Stanley Johnson,TOR,25,F-G,57,45,33.2,80.0,132.0,60.6,62.0,-1.4,2021
Kevin Porter Jr.,HOU,21,G-F,26,26,41.1,82.0,132.0,62.1,63.0,-0.9,2021
Al Horford,OKC,35,C-F,27,26,32.2,85.0,131.0,64.9,63.4,1.5,2021
Immanuel Quickley,NYK,22,G,63,50,31.6,74.0,131.0,56.5,61.2,-4.7,2021
Jordan McLaughlin,MIN,25,G,51,45,37.1,67.0,131.0,51.1,58.6,-7.5,2021
Onyeka Okongwu,ATL,20,F-C,48,42,42.1,81.0,130.0,62.3,62.7,-0.4,2021
Tony Snell,ATL,29,G,46,44,34.8,82.0,130.0,63.1,62.0,1.1,2021
Juancho Hernangomez,MIN,25,F,49,42,41.8,83.0,130.0,63.8,62.7,1.2,2021
Nic Claxton,BKN,22,F-C,32,30,36.6,75.0,126.0,59.5,61.2,-1.7,2021
Sekou Doumbouya,DET,20,F,53,45,38.2,78.0,125.0,62.4,61.6,0.8,2021
