Name,On,Off,On-Off,MinutesOn,MinutesOff,Team,Year,Season
Onyeka Okongwu,0.69,0.626,0.063,601.0,2880.0,ATL,2021,2020-21
Tony Snell,0.629,0.64,-0.011,992.0,2489.0,ATL,2021,2020-21
De'Andre Hunter,0.595,0.646,-0.051,678.0,2803.0,ATL,2021,2020-21
Danilo Gallinari,0.648,0.631,0.017,1222.0,2259.0,ATL,2021,2020-21
John Collins,0.635,0.638,-0.002,1848.0,1633.0,ATL,2021,2020-21
Cam Reddish,0.659,0.63,0.029,750.0,2731.0,ATL,2021,2020-21
Trae Young,0.624,0.658,-0.034,2125.0,1356.0,ATL,2021,2020-21
Bogdan Bogdanovic,0.632,0.639,-0.006,1305.0,2176.0,ATL,2021,2020-21
Solomon Hill,0.654,0.623,0.031,1513.0,1968.0,ATL,2021,2020-21
Bruno Fernando,0.577,0.64,-0.063,226.0,3255.0,ATL,2021,2020-21
Brandon Goodwin,0.656,0.633,0.024,620.0,2861.0,ATL,2021,2020-21
Nathan Knight,0.602,0.639,-0.037,279.0,3202.0,ATL,2021,2020-21
Skylar Mays,0.672,0.634,0.038,269.0,3212.0,ATL,2021,2020-21
Clint Capela,0.614,0.664,-0.051,1898.0,1583.0,ATL,2021,2020-21
Kevin Huerter,0.637,0.635,0.003,2126.0,1355.0,ATL,2021,2020-21
Rajon Rondo,0.632,0.637,-0.004,402.0,3079.0,ATL,2021,2020-21
Kris Dunn,0.759,0.635,0.124,45.0,3436.0,ATL,2021,2020-21
Lou Williams,0.673,0.63,0.043,505.0,2976.0,ATL,2021,2020-21
Caris LeVert,0.589,0.643,-0.054,334.0,3147.0,BKN,2021,2020-21
Kevin Durant,0.617,0.648,-0.031,1157.0,2324.0,BKN,2021,2020-21
Taurean Prince,0.496,0.648,-0.152,218.0,3263.0,BKN,2021,2020-21
Tyler Johnson,0.674,0.629,0.045,684.0,2797.0,BKN,2021,2020-21
James Harden,0.653,0.628,0.024,1319.0,2162.0,BKN,2021,2020-21
DeAndre Jordan,0.64,0.636,0.003,1246.0,2235.0,BKN,2021,2020-21
Timothe Luwawu-Cabarrot,0.667,0.626,0.04,1050.0,2431.0,BKN,2021,2020-21
Reggie Perry,0.66,0.636,0.024,211.0,3270.0,BKN,2021,2020-21
Noah Vonleh,0.75,0.637,0.113,11.0,3470.0,BKN,2021,2020-21
Norvel Pelle,0.75,0.636,0.114,28.0,3453.0,BKN,2021,2020-21
Spencer Dinwiddie,0.581,0.639,-0.057,64.0,3417.0,BKN,2021,2020-21
Kyrie Irving,0.632,0.645,-0.013,1886.0,1595.0,BKN,2021,2020-21
Jarrett Allen,0.572,0.645,-0.073,320.0,3161.0,BKN,2021,2020-21
Landry Shamet,0.666,0.617,0.049,1403.0,2078.0,BKN,2021,2020-21
Joe Harris,0.63,0.649,-0.018,2141.0,1340.0,BKN,2021,2020-21
Jeff Green,0.65,0.622,0.028,1835.0,1646.0,BKN,2021,2020-21
Rodions Kurucs,0.75,0.637,0.113,16.0,3465.0,BKN,2021,2020-21
Bruce Brown,0.626,0.646,-0.02,1451.0,2030.0,BKN,2021,2020-21
Chris Chiozza,0.658,0.636,0.021,232.0,3249.0,BKN,2021,2020-21
Nicolas Claxton,0.625,0.64,-0.015,594.0,2887.0,BKN,2021,2020-21
Andre Roberson,0.737,0.635,0.101,63.0,3418.0,BKN,2021,2020-21
Iman Shumpert,0.714,0.637,0.077,11.0,3470.0,BKN,2021,2020-21
Tyler Cook,0.875,0.637,0.238,17.0,3464.0,BKN,2021,2020-21
Blake Griffin,0.638,0.638,0.0,560.0,2921.0,BKN,2021,2020-21
Alize Johnson,0.651,0.637,0.014,189.0,3292.0,BKN,2021,2020-21
LaMarcus Aldridge,0.53,0.642,-0.111,130.0,3351.0,BKN,2021,2020-21
Mike James,0.638,0.638,0.0,236.0,3245.0,BKN,2021,2020-21
Jayson Tatum,0.644,0.665,-0.021,2290.0,1186.0,BOS,2021,2020-21
Tristan Thompson,0.638,0.659,-0.022,1287.0,2189.0,BOS,2021,2020-21
Daniel Theis,0.628,0.661,-0.033,1027.0,2449.0,BOS,2021,2020-21
Jaylen Brown,0.643,0.661,-0.018,1999.0,1477.0,BOS,2021,2020-21
Marcus Smart,0.674,0.632,0.043,1581.0,1895.0,BOS,2021,2020-21
Jeff Teague,0.648,0.651,-0.003,616.0,2860.0,BOS,2021,2020-21
Grant Williams,0.626,0.663,-0.037,1138.0,2338.0,BOS,2021,2020-21
Javonte Green,0.724,0.642,0.081,345.0,3131.0,BOS,2021,2020-21
Aaron Nesmith,0.656,0.65,0.006,669.0,2807.0,BOS,2021,2020-21
Tremont Waters,0.633,0.652,-0.02,238.0,3238.0,BOS,2021,2020-21
Tacko Fall,0.714,0.649,0.066,136.0,3340.0,BOS,2021,2020-21
Romeo Langford,0.655,0.65,0.004,283.0,3193.0,BOS,2021,2020-21
Kemba Walker,0.648,0.653,-0.005,1369.0,2107.0,BOS,2021,2020-21
Payton Pritchard,0.65,0.651,-0.002,1268.0,2208.0,BOS,2021,2020-21
Robert Williams III,0.681,0.641,0.041,985.0,2491.0,BOS,2021,2020-21
Semi Ojeleye,0.686,0.638,0.048,950.0,2526.0,BOS,2021,2020-21
Carsen Edwards,0.69,0.647,0.042,276.0,3200.0,BOS,2021,2020-21
Moritz Wagner,0.6,0.652,-0.052,61.0,3415.0,BOS,2021,2020-21
Luke Kornet,0.615,0.654,-0.038,254.0,3222.0,BOS,2021,2020-21
Evan Fournier,0.629,0.654,-0.025,472.0,3004.0,BOS,2021,2020-21
Jabari Parker,0.612,0.653,-0.041,138.0,3338.0,BOS,2021,2020-21
P.J. Washington,0.642,0.652,-0.009,1954.0,1517.0,CHA,2021,2020-21
Cody Zeller,0.668,0.638,0.03,1005.0,2466.0,CHA,2021,2020-21
Terry Rozier,0.65,0.639,0.011,2383.0,1088.0,CHA,2021,2020-21
LaMelo Ball,0.67,0.628,0.042,1469.0,2002.0,CHA,2021,2020-21
Miles Bridges,0.648,0.644,0.004,1932.0,1539.0,CHA,2021,2020-21
Cody Martin,0.649,0.645,0.004,849.0,2622.0,CHA,2021,2020-21
Gordon Hayward,0.658,0.637,0.021,1496.0,1975.0,CHA,2021,2020-21
Devonte' Graham,0.652,0.641,0.011,1659.0,1812.0,CHA,2021,2020-21
Jalen McDaniels,0.644,0.647,-0.003,904.0,2567.0,CHA,2021,2020-21
Caleb Martin,0.624,0.653,-0.029,818.0,2653.0,CHA,2021,2020-21
Vernon Carey Jr.,0.583,0.649,-0.065,115.0,3356.0,CHA,2021,2020-21
Malik Monk,0.63,0.652,-0.022,878.0,2593.0,CHA,2021,2020-21
Grant Riller,0.714,0.646,0.068,27.0,3444.0,CHA,2021,2020-21
Nate Darling,0.75,0.646,0.104,26.0,3445.0,CHA,2021,2020-21
Nick Richards,0.556,0.648,-0.092,63.0,3408.0,CHA,2021,2020-21
Bismack Biyombo,0.629,0.657,-0.028,1349.0,2122.0,CHA,2021,2020-21
Brad Wanamaker,0.593,0.654,-0.061,428.0,3043.0,CHA,2021,2020-21
Chandler Hutchison,0.405,0.637,-0.232,64.0,3412.0,CHI,2021,2020-21
Adam Mokoka,0.643,0.633,0.01,56.0,3420.0,CHI,2021,2020-21
Garrett Temple,0.633,0.633,-0.0,1528.0,1948.0,CHI,2021,2020-21
Tomas Satoransky,0.62,0.642,-0.022,1307.0,2169.0,CHI,2021,2020-21
Denzel Valentine,0.622,0.637,-0.015,1036.0,2440.0,CHI,2021,2020-21
Patrick Williams,0.641,0.621,0.02,1983.0,1493.0,CHI,2021,2020-21
Lauri Markkanen,0.639,0.629,0.01,1317.0,2159.0,CHI,2021,2020-21
Wendell Carter Jr.,0.63,0.634,-0.004,792.0,2684.0,CHI,2021,2020-21
Zach LaVine,0.63,0.637,-0.007,2034.0,1442.0,CHI,2021,2020-21
Coby White,0.642,0.619,0.024,2156.0,1320.0,CHI,2021,2020-21
Otto Porter Jr.,0.677,0.627,0.051,540.0,2936.0,CHI,2021,2020-21
Ryan Arcidiacono,0.631,0.633,-0.002,450.0,3026.0,CHI,2021,2020-21
Daniel Gafford,0.581,0.64,-0.059,383.0,3093.0,CHI,2021,2020-21
Thaddeus Young,0.649,0.618,0.031,1652.0,1824.0,CHI,2021,2020-21
Devon Dotson,0.35,0.636,-0.286,50.0,3426.0,CHI,2021,2020-21
Luke Kornet,0.623,0.633,-0.011,94.0,3382.0,CHI,2021,2020-21
Cristiano Felicio,0.553,0.635,-0.082,84.0,3392.0,CHI,2021,2020-21
Javonte Green,0.571,0.635,-0.064,128.0,3348.0,CHI,2021,2020-21
Nikola Vucevic,0.656,0.626,0.03,848.0,2628.0,CHI,2021,2020-21
Troy Brown Jr.,0.617,0.634,-0.018,237.0,3239.0,CHI,2021,2020-21
Al-Farouq Aminu,0.571,0.634,-0.063,67.0,3409.0,CHI,2021,2020-21
Daniel Theis,0.621,0.635,-0.014,574.0,2902.0,CHI,2021,2020-21
Yogi Ferrell,0.375,0.621,-0.246,40.0,3446.0,CLE,2021,2020-21
Taurean Prince,0.625,0.616,0.008,687.0,2799.0,CLE,2021,2020-21
Jarrett Allen,0.632,0.606,0.026,1544.0,1942.0,CLE,2021,2020-21
Isaac Okoro,0.649,0.572,0.077,2173.0,1313.0,CLE,2021,2020-21
Larry Nance Jr.,0.611,0.621,-0.011,1091.0,2395.0,CLE,2021,2020-21
Andre Drummond,0.632,0.615,0.017,722.0,2764.0,CLE,2021,2020-21
Darius Garland,0.631,0.605,0.026,1790.0,1696.0,CLE,2021,2020-21
Cedi Osman,0.615,0.621,-0.006,1511.0,1975.0,CLE,2021,2020-21
JaVale McGee,0.528,0.632,-0.104,503.0,2983.0,CLE,2021,2020-21
Dean Wade,0.633,0.61,0.022,1212.0,2274.0,CLE,2021,2020-21
Dylan Windler,0.576,0.626,-0.05,513.0,2973.0,CLE,2021,2020-21
Damyean Dotson,0.562,0.639,-0.077,907.0,2579.0,CLE,2021,2020-21
Marques Bolden,0.333,0.619,-0.286,29.0,3457.0,CLE,2021,2020-21
Collin Sexton,0.627,0.604,0.024,2115.0,1371.0,CLE,2021,2020-21
Kevin Love,0.676,0.605,0.071,622.0,2864.0,CLE,2021,2020-21
Dante Exum,0.513,0.622,-0.109,116.0,3370.0,CLE,2021,2020-21
Thon Maker,0.525,0.62,-0.095,76.0,3410.0,CLE,2021,2020-21
Kevin Porter Jr.,0.0,0.618,-0.618,0.0,3486.0,CLE,2021,2020-21
Lamar Stevens,0.57,0.626,-0.056,499.0,2987.0,CLE,2021,2020-21
Matthew Dellavedova,0.659,0.615,0.044,224.0,3262.0,CLE,2021,2020-21
Quinn Cook,0.562,0.62,-0.059,95.0,3391.0,CLE,2021,2020-21
Brodric Thomas,0.597,0.621,-0.024,375.0,3111.0,CLE,2021,2020-21
Isaiah Hartenstein,0.601,0.619,-0.018,287.0,3199.0,CLE,2021,2020-21
Mfiondu Kabengele,0.607,0.619,-0.011,186.0,3300.0,CLE,2021,2020-21
Jeremiah Martin,0.623,0.618,0.005,75.0,3411.0,CLE,2021,2020-21
Anderson Varejao,0.647,0.618,0.029,36.0,3450.0,CLE,2021,2020-21
Tim Hardaway Jr.,0.651,0.645,0.006,1997.0,1479.0,DAL,2021,2020-21
Dorian Finney-Smith,0.646,0.651,-0.004,1919.0,1551.0,DAL,2021,2020-21
Boban Marjanovic,0.65,0.648,0.002,271.0,3198.0,DAL,2021,2020-21
Dwight Powell,0.665,0.642,0.024,971.0,2499.0,DAL,2021,2020-21
Josh Richardson,0.63,0.669,-0.039,1795.0,1677.0,DAL,2021,2020-21
Willie Cauley-Stein,0.646,0.649,-0.003,906.0,2564.0,DAL,2021,2020-21
Jalen Brunson,0.635,0.66,-0.026,1701.0,1769.0,DAL,2021,2020-21
Luka Doncic,0.65,0.645,0.005,2259.0,1211.0,DAL,2021,2020-21
Maxi Kleber,0.644,0.651,-0.007,1341.0,2129.0,DAL,2021,2020-21
Trey Burke,0.656,0.646,0.01,920.0,2550.0,DAL,2021,2020-21
James Johnson,0.649,0.648,0.0,514.0,2955.0,DAL,2021,2020-21
Wes Iwundu,0.617,0.651,-0.035,288.0,3182.0,DAL,2021,2020-21
Tyrell Terry,0.786,0.646,0.139,56.0,3413.0,DAL,2021,2020-21
Tyler Bey,0.729,0.646,0.083,71.0,3399.0,DAL,2021,2020-21
Nate Hinton,0.737,0.646,0.091,93.0,3376.0,DAL,2021,2020-21
Kristaps Porzingis,0.642,0.653,-0.011,1330.0,2139.0,DAL,2021,2020-21
Josh Green,0.674,0.644,0.03,445.0,3025.0,DAL,2021,2020-21
Nicolo Melli,0.646,0.649,-0.003,325.0,3145.0,DAL,2021,2020-21
JJ Redick,0.757,0.644,0.113,147.0,3323.0,DAL,2021,2020-21
Markus Howard,0.783,0.678,0.105,205.0,3291.0,DEN,2021,2020-21
Greg Whittington,0.667,0.686,-0.019,12.0,3484.0,DEN,2021,2020-21
Nikola Jokic,0.677,0.707,-0.029,2488.0,1008.0,DEN,2021,2020-21
Gary Harris,0.699,0.683,0.016,581.0,2915.0,DEN,2021,2020-21
Jamal Murray,0.687,0.684,0.003,1704.0,1792.0,DEN,2021,2020-21
Will Barton,0.67,0.702,-0.031,1736.0,1760.0,DEN,2021,2020-21
PJ Dozier,0.649,0.7,-0.051,1088.0,2408.0,DEN,2021,2020-21
Monte Morris,0.688,0.684,0.003,1196.0,2300.0,DEN,2021,2020-21
Facundo Campazzo,0.679,0.69,-0.011,1425.0,2071.0,DEN,2021,2020-21
Isaiah Hartenstein,0.724,0.683,0.041,272.0,3224.0,DEN,2021,2020-21
Michael Porter Jr.,0.675,0.7,-0.025,1912.0,1584.0,DEN,2021,2020-21
Bol Bol,0.785,0.68,0.105,160.0,3336.0,DEN,2021,2020-21
Paul Millsap,0.697,0.681,0.016,1162.0,2334.0,DEN,2021,2020-21
JaMychal Green,0.705,0.677,0.027,1120.0,2376.0,DEN,2021,2020-21
Zeke Nnaji,0.744,0.677,0.067,397.0,3099.0,DEN,2021,2020-21
Vlatko Cancar,0.739,0.68,0.059,281.0,3215.0,DEN,2021,2020-21
R.J. Hampton,0.71,0.684,0.026,233.0,3263.0,DEN,2021,2020-21
Aaron Gordon,0.659,0.692,-0.033,648.0,2848.0,DEN,2021,2020-21
Gary Clark,0.75,0.686,0.064,4.0,3492.0,DEN,2021,2020-21
JaVale McGee,0.641,0.688,-0.047,175.0,3321.0,DEN,2021,2020-21
Shaquille Harrison,0.711,0.683,0.028,277.0,3219.0,DEN,2021,2020-21
Austin Rivers,0.656,0.69,-0.034,403.0,3093.0,DEN,2021,2020-21
Deividas Sirvydis,0.679,0.642,0.037,133.0,3353.0,DET,2021,2020-21
Frank Jackson,0.667,0.638,0.03,738.0,2748.0,DET,2021,2020-21
Saben Lee,0.684,0.633,0.052,781.0,2705.0,DET,2021,2020-21
Jerami Grant,0.633,0.656,-0.023,1829.0,1657.0,DET,2021,2020-21
Blake Griffin,0.628,0.647,-0.019,626.0,2860.0,DET,2021,2020-21
Mason Plumlee,0.67,0.623,0.047,1499.0,1987.0,DET,2021,2020-21
Delon Wright,0.624,0.653,-0.029,1052.0,2434.0,DET,2021,2020-21
Killian Hayes,0.648,0.643,0.006,670.0,2816.0,DET,2021,2020-21
Derrick Rose,0.606,0.649,-0.043,342.0,3144.0,DET,2021,2020-21
Saddiq Bey,0.66,0.622,0.038,1909.0,1577.0,DET,2021,2020-21
Sekou Doumbouya,0.651,0.641,0.01,869.0,2617.0,DET,2021,2020-21
Jahlil Okafor,0.682,0.639,0.043,347.0,3139.0,DET,2021,2020-21
Josh Jackson,0.628,0.657,-0.029,1560.0,1926.0,DET,2021,2020-21
Dennis Smith Jr.,0.638,0.644,-0.007,392.0,3094.0,DET,2021,2020-21
Svi Mykhailiuk,0.618,0.65,-0.032,634.0,2852.0,DET,2021,2020-21
Wayne Ellington,0.631,0.649,-0.018,1012.0,2474.0,DET,2021,2020-21
Isaiah Stewart,0.595,0.675,-0.08,1455.0,2031.0,DET,2021,2020-21
Rodney McGruder,0.667,0.642,0.024,194.0,3292.0,DET,2021,2020-21
Hamidou Diallo,0.659,0.642,0.018,465.0,3021.0,DET,2021,2020-21
Tyler Cook,0.669,0.64,0.029,421.0,3065.0,DET,2021,2020-21
Cory Joseph,0.692,0.637,0.055,502.0,2984.0,DET,2021,2020-21
Alen Smailagic,0.692,0.624,0.068,84.0,3377.0,GSW,2021,2020-21
Klay Thompson,0.0,0.626,-0.626,0.0,3461.0,GSW,2021,2020-21
Andrew Wiggins,0.627,0.624,0.003,2364.0,1097.0,GSW,2021,2020-21
Eric Paschall,0.647,0.621,0.026,695.0,2766.0,GSW,2021,2020-21
James Wiseman,0.667,0.611,0.056,836.0,2625.0,GSW,2021,2020-21
Kelly Oubre Jr.,0.622,0.631,-0.01,1687.0,1774.0,GSW,2021,2020-21
Stephen Curry,0.616,0.641,-0.025,2152.0,1309.0,GSW,2021,2020-21
Kevon Looney,0.594,0.642,-0.049,1161.0,2300.0,GSW,2021,2020-21
Kent Bazemore,0.601,0.642,-0.041,1334.0,2127.0,GSW,2021,2020-21
Damion Lee,0.633,0.623,0.009,1079.0,2382.0,GSW,2021,2020-21
Marquese Chriss,0.692,0.626,0.067,27.0,3434.0,GSW,2021,2020-21
Jordan Poole,0.642,0.62,0.022,988.0,2473.0,GSW,2021,2020-21
Brad Wanamaker,0.61,0.63,-0.02,625.0,2836.0,GSW,2021,2020-21
Juan Toscano-Anderson,0.642,0.619,0.023,1107.0,2354.0,GSW,2021,2020-21
Mychal Mulder,0.626,0.626,-0.001,766.0,2695.0,GSW,2021,2020-21
Draymond Green,0.614,0.641,-0.028,1982.0,1479.0,GSW,2021,2020-21
Nico Mannion,0.71,0.615,0.095,364.0,3097.0,GSW,2021,2020-21
Gary Payton II,0.619,0.626,-0.007,40.0,3421.0,GSW,2021,2020-21
Jordan Bell,0.444,0.627,-0.183,15.0,3446.0,GSW,2021,2020-21
P.J. Tucker,0.639,0.661,-0.022,959.0,2502.0,HOU,2021,2020-21
Danuel House Jr.,0.674,0.648,0.026,932.0,2529.0,HOU,2021,2020-21
Christian Wood,0.629,0.671,-0.042,1326.0,2135.0,HOU,2021,2020-21
David Nwaba,0.6,0.668,-0.068,679.0,2782.0,HOU,2021,2020-21
James Harden,0.638,0.656,-0.018,290.0,3171.0,HOU,2021,2020-21
Sterling Brown,0.638,0.664,-0.025,1229.0,2232.0,HOU,2021,2020-21
Jae'Sean Tate,0.669,0.636,0.034,2043.0,1418.0,HOU,2021,2020-21
Brodric Thomas,0.333,0.657,-0.324,24.0,3437.0,HOU,2021,2020-21
Bruno Caboclo,0.6,0.655,-0.055,36.0,3425.0,HOU,2021,2020-21
John Wall,0.628,0.671,-0.043,1288.0,2173.0,HOU,2021,2020-21
Kenyon Martin Jr.,0.689,0.639,0.05,1068.0,2393.0,HOU,2021,2020-21
Victor Oladipo,0.637,0.658,-0.022,669.0,2792.0,HOU,2021,2020-21
Dante Exum,0.0,0.655,-0.655,0.0,3461.0,HOU,2021,2020-21
Rodions Kurucs,0.574,0.657,-0.082,75.0,3386.0,HOU,2021,2020-21
Kevin Porter Jr.,0.693,0.643,0.05,835.0,2626.0,HOU,2021,2020-21
Ray Spalding,0.625,0.655,-0.03,19.0,3442.0,HOU,2021,2020-21
Justin Patton,0.681,0.653,0.028,247.0,3214.0,HOU,2021,2020-21
Chris Clemons,0.0,0.655,-0.655,0.0,3461.0,HOU,2021,2020-21
Eric Gordon,0.655,0.655,0.0,789.0,2672.0,HOU,2021,2020-21
Ben McLemore,0.607,0.664,-0.057,537.0,2924.0,HOU,2021,2020-21
DeMarcus Cousins,0.639,0.657,-0.018,506.0,2955.0,HOU,2021,2020-21
Mason Jones,0.619,0.658,-0.04,307.0,3154.0,HOU,2021,2020-21
Anthony Lamb,0.7,0.648,0.052,415.0,3046.0,HOU,2021,2020-21
D.J. Augustin,0.691,0.649,0.042,416.0,3045.0,HOU,2021,2020-21
Kelly Olynyk,0.681,0.646,0.035,840.0,2621.0,HOU,2021,2020-21
Avery Bradley,0.655,0.655,0.0,391.0,3070.0,HOU,2021,2020-21
DaQuan Jeffries,0.694,0.652,0.043,261.0,3200.0,HOU,2021,2020-21
Armoni Brooks,0.687,0.648,0.039,520.0,2941.0,HOU,2021,2020-21
D.J. Wilson,0.641,0.656,-0.015,328.0,3133.0,HOU,2021,2020-21
Cameron Reynolds,0.75,0.653,0.097,34.0,3427.0,HOU,2021,2020-21
Cameron Oliver,0.667,0.654,0.012,87.0,3374.0,HOU,2021,2020-21
Khyri Thomas,0.71,0.652,0.059,153.0,3308.0,HOU,2021,2020-21
Edmond Sumner,0.64,0.604,0.036,861.0,2630.0,IND,2021,2020-21
Jalen Lecque,0.545,0.614,-0.068,12.0,3479.0,IND,2021,2020-21
Cassius Stanley,0.545,0.615,-0.07,93.0,3398.0,IND,2021,2020-21
T.J. Warren,0.608,0.614,-0.006,117.0,3374.0,IND,2021,2020-21
Domantas Sabonis,0.625,0.595,0.03,2232.0,1260.0,IND,2021,2020-21
Myles Turner,0.583,0.633,-0.05,1455.0,2036.0,IND,2021,2020-21
Victor Oladipo,0.587,0.616,-0.03,300.0,3191.0,IND,2021,2020-21
Aaron Holiday,0.593,0.624,-0.031,1176.0,2315.0,IND,2021,2020-21
Brian Bowen II,0.7,0.613,0.087,15.0,3476.0,IND,2021,2020-21
Jeremy Lamb,0.609,0.615,-0.006,765.0,2726.0,IND,2021,2020-21
Justin Holiday,0.615,0.611,0.004,2183.0,1308.0,IND,2021,2020-21
Malcolm Brogdon,0.606,0.622,-0.016,1930.0,1561.0,IND,2021,2020-21
Goga Bitadze,0.582,0.62,-0.038,561.0,2930.0,IND,2021,2020-21
Kelan Martin,0.565,0.619,-0.054,322.0,3169.0,IND,2021,2020-21
T.J. McConnell,0.611,0.616,-0.005,1796.0,1695.0,IND,2021,2020-21
JaKarr Sampson,0.596,0.615,-0.019,316.0,3175.0,IND,2021,2020-21
Doug McDermott,0.627,0.602,0.025,1619.0,1872.0,IND,2021,2020-21
Caris LeVert,0.646,0.596,0.05,1152.0,2339.0,IND,2021,2020-21
Oshae Brissett,0.672,0.602,0.07,519.0,2972.0,IND,2021,2020-21
Amida Brimah,0.429,0.615,-0.187,29.0,3462.0,IND,2021,2020-21
Serge Ibaka,0.665,0.641,0.024,955.0,2501.0,LAC,2021,2020-21
Amir Coffey,0.644,0.648,-0.004,394.0,3062.0,LAC,2021,2020-21
Kawhi Leonard,0.662,0.633,0.029,1773.0,1683.0,LAC,2021,2020-21
Nicolas Batum,0.635,0.663,-0.027,1835.0,1621.0,LAC,2021,2020-21
Paul George,0.623,0.671,-0.048,1821.0,1635.0,LAC,2021,2020-21
Patrick Beverley,0.685,0.637,0.047,832.0,2624.0,LAC,2021,2020-21
Lou Williams,0.631,0.653,-0.022,918.0,2538.0,LAC,2021,2020-21
Luke Kennard,0.644,0.65,-0.005,1232.0,2224.0,LAC,2021,2020-21
Ivica Zubac,0.636,0.656,-0.02,1609.0,1847.0,LAC,2021,2020-21
Terance Mann,0.635,0.656,-0.021,1263.0,2193.0,LAC,2021,2020-21
Patrick Patterson,0.674,0.642,0.032,582.0,2874.0,LAC,2021,2020-21
Reggie Jackson,0.659,0.64,0.019,1544.0,1912.0,LAC,2021,2020-21
Mfiondu Kabengele,0.596,0.649,-0.053,94.0,3362.0,LAC,2021,2020-21
Daniel Oturu,0.632,0.648,-0.017,161.0,3295.0,LAC,2021,2020-21
Marcus Morris Sr.,0.669,0.632,0.037,1502.0,1954.0,LAC,2021,2020-21
Jay Scrubb,0.784,0.644,0.141,84.0,3372.0,LAC,2021,2020-21
Rajon Rondo,0.598,0.654,-0.056,368.0,3088.0,LAC,2021,2020-21
DeMarcus Cousins,0.635,0.648,-0.014,207.0,3249.0,LAC,2021,2020-21
Yogi Ferrell,0.678,0.647,0.031,96.0,3360.0,LAC,2021,2020-21
Malik Fitts,0.5,0.648,-0.148,11.0,3445.0,LAC,2021,2020-21
Marc Gasol,0.639,0.646,-0.007,993.0,2498.0,LAL,2021,2020-21
Kyle Kuzma,0.659,0.623,0.036,1954.0,1537.0,LAL,2021,2020-21
LeBron James,0.625,0.658,-0.032,1504.0,1987.0,LAL,2021,2020-21
Anthony Davis,0.635,0.648,-0.012,1162.0,2329.0,LAL,2021,2020-21
Wesley Matthews,0.639,0.646,-0.007,1130.0,2361.0,LAL,2021,2020-21
Kentavious Caldwell-Pope,0.649,0.636,0.014,1902.0,1589.0,LAL,2021,2020-21
Dennis Schroder,0.659,0.623,0.036,1956.0,1535.0,LAL,2021,2020-21
Montrezl Harrell,0.648,0.64,0.009,1580.0,1911.0,LAL,2021,2020-21
Markieff Morris,0.643,0.644,-0.001,1200.0,2291.0,LAL,2021,2020-21
Jared Dudley,0.609,0.644,-0.036,81.0,3410.0,LAL,2021,2020-21
Alfonzo McKinnie,0.617,0.646,-0.028,258.0,3233.0,LAL,2021,2020-21
Quinn Cook,0.531,0.646,-0.116,62.0,3429.0,LAL,2021,2020-21
Alex Caruso,0.638,0.646,-0.008,1216.0,2275.0,LAL,2021,2020-21
Talen Horton-Tucker,0.635,0.648,-0.013,1304.0,2187.0,LAL,2021,2020-21
Kostas Antetokounmpo,0.45,0.647,-0.197,56.0,3435.0,LAL,2021,2020-21
Devontae Cacok,0.685,0.642,0.043,98.0,3393.0,LAL,2021,2020-21
Damian Jones,0.658,0.643,0.015,112.0,3379.0,LAL,2021,2020-21
Andre Drummond,0.655,0.641,0.013,520.0,2971.0,LAL,2021,2020-21
Ben McLemore,0.66,0.642,0.018,368.0,3123.0,LAL,2021,2020-21
Tim Frazier,0.553,0.625,-0.072,62.0,3419.0,MEM,2021,2020-21
Dillon Brooks,0.613,0.637,-0.024,1997.0,1484.0,MEM,2021,2020-21
Kyle Anderson,0.612,0.637,-0.025,1887.0,1594.0,MEM,2021,2020-21
Jonas Valanciunas,0.633,0.614,0.018,1755.0,1726.0,MEM,2021,2020-21
Grayson Allen,0.634,0.617,0.017,1259.0,2222.0,MEM,2021,2020-21
Ja Morant,0.622,0.624,-0.002,2053.0,1428.0,MEM,2021,2020-21
De'Anthony Melton,0.614,0.627,-0.013,1045.0,2436.0,MEM,2021,2020-21
Brandon Clarke,0.622,0.624,-0.003,1415.0,2066.0,MEM,2021,2020-21
Gorgui Dieng,0.605,0.626,-0.021,371.0,3110.0,MEM,2021,2020-21
Desmond Bane,0.639,0.612,0.027,1519.0,1962.0,MEM,2021,2020-21
Tyus Jones,0.627,0.621,0.006,1222.0,2258.0,MEM,2021,2020-21
John Konchar,0.646,0.618,0.028,575.0,2906.0,MEM,2021,2020-21
Sean McDermott,0.718,0.618,0.101,158.0,3323.0,MEM,2021,2020-21
Jaren Jackson Jr.,0.6,0.625,-0.025,258.0,3223.0,MEM,2021,2020-21
