TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,round,year
Miami Heat,7,6,7.1,17,42,40.5,40.5,6.7,17,40,42.5,0.3,0,2,0.0,very_tight,3,2023
Boston Celtics,7,7,6.9,22,40,55.0,55.0,6.5,22,38,57.9,0.3,0,2,0.0,very_tight,3,2023
Los Angeles Lakers,4,4,7.7,16,26,61.5,61.5,7.7,16,26,61.5,0.0,0,0,-,very_tight,3,2023
Denver Nuggets,4,4,4.8,7,17,41.2,41.2,4.8,7,17,41.2,0.0,0,0,-,very_tight,3,2023
Miami Heat,7,7,47.0,119,279,42.7,44.4,40.1,109,238,45.8,6.9,10,41,24.4,tight,3,2023
Boston Celtics,7,7,43.5,125,253,49.4,51.4,34.4,115,200,57.5,9.1,10,53,18.9,tight,3,2023
Denver Nuggets,4,4,45.6,82,161,50.9,53.7,38.0,73,134,54.5,7.6,9,27,33.3,tight,3,2023
Los Angeles Lakers,4,4,40.8,65,137,47.4,48.2,37.8,63,127,49.6,3.0,2,10,20.0,tight,3,2023
Miami Heat,7,7,30.7,95,182,52.2,63.2,14.7,55,87,63.2,16.0,40,95,42.1,open,3,2023
Boston Celtics,7,7,30.6,75,178,42.1,51.7,10.7,41,62,66.1,20.0,34,116,29.3,open,3,2023
Denver Nuggets,4,4,28.9,52,102,51.0,63.2,12.5,27,44,61.4,16.4,25,58,43.1,open,3,2023
Los Angeles Lakers,4,4,27.7,47,93,50.5,58.6,16.1,32,54,59.3,11.6,15,39,38.5,open,3,2023
Boston Celtics,7,7,18.9,45,110,40.9,57.7,2.4,8,14,57.1,16.5,37,96,38.5,wide_open,3,2023
Miami Heat,7,7,15.2,52,90,57.8,79.4,3.9,13,23,56.5,11.3,39,67,58.2,wide_open,3,2023
Los Angeles Lakers,4,4,23.8,32,80,40.0,52.5,6.8,12,23,52.2,17.0,20,57,35.1,wide_open,3,2023
Denver Nuggets,4,4,20.7,33,73,45.2,61.6,4.0,9,14,64.3,16.7,24,59,40.7,wide_open,3,2023
