Player,Team,Age,GP,Min,ScreenAssists,ScreenAssists PTS,Deflections,OFF Loose BallsRecovered,DEF Loose BallsRecovered,Loose BallsRecovered,% Loose BallsRecovered OFF,% Loose BallsRecovered DEF,ChargesDrawn,Contested2PT Shots,Contested3PT Shots,ContestedShots
D.J. Augustin,ORL,32,5,128,1,2,1,2,2,4,50.0,50.0,1,1,12,13
Damian Lillard,POR,29,4,143,1,2,10,1,0,1,100.0,0.0,1,5,13,18
Daniel Theis,BOS,28,17,482,70,156,18,11,3,14,78.6,21.4,1,152,60,212
Danilo Gallinari,OKC,31,7,212,10,22,5,1,6,7,14.3,85.7,1,18,27,45
Danny Green,LAL,33,21,525,11,24,43,8,1,9,88.9,11.1,0,65,66,131
Danuel House Jr.,HOU,27,9,279,6,16,11,2,6,8,25.0,75.0,0,35,36,71
Darius Bazley,OKC,20,7,126,0,0,0,2,1,3,66.7,33.3,0,22,39,61
DeMarre Carroll,HOU,33,2,6,0,0,0,0,0,0,0.0,0.0,0,1,0,1
Delon Wright,DAL,28,4,53,0,0,6,2,2,4,50.0,50.0,0,1,3,4
Dennis Schroder,OKC,26,7,227,1,2,10,0,2,2,0.0,100.0,4,17,18,35
Deonte Burton,OKC,26,1,2,0,0,1,0,0,0,0.0,0.0,0,1,0,1
Derrick Jones Jr.,MIA,23,15,97,9,21,7,1,1,2,50.0,50.0,0,17,14,31
Dion Waiters,LAL,28,5,38,0,0,1,2,1,3,66.7,33.3,0,5,6,11
Donovan Mitchell,UTA,23,7,264,1,2,9,4,3,7,57.1,42.9,1,14,28,42
Donta Hall,BKN,22,3,20,1,2,0,0,0,0,0.0,0.0,0,6,3,9
Donte DiVincenzo,MIL,23,10,165,3,7,14,4,1,5,80.0,20.0,0,17,17,34
Dorian Finney-Smith,DAL,27,6,191,14,30,12,5,5,10,50.0,50.0,0,26,12,38
Doug McDermott,IND,28,4,54,2,5,1,0,0,0,0.0,0.0,0,4,6,10
Duncan Robinson,MIA,26,21,600,16,37,24,5,10,15,33.3,66.7,1,78,65,143
Dwight Howard,LAL,34,18,282,18,42,9,3,1,4,75.0,25.0,0,70,29,99
Dzanan Musa,BKN,21,3,39,0,0,1,1,1,2,50.0,50.0,0,3,1,4
Edmond Sumner,IND,24,3,41,1,3,1,0,0,0,0.0,0.0,0,4,5,9
Emmanuel Mudiay,UTA,24,3,34,0,0,1,0,0,0,0.0,0.0,0,7,4,11
Enes Freedom,BOS,28,11,102,16,38,2,2,1,3,66.7,33.3,0,39,11,50
Eric Bledsoe,MIL,30,9,267,0,0,22,5,5,10,50.0,50.0,1,34,33,67
Eric Gordon,HOU,31,12,410,2,5,18,6,5,11,54.5,45.5,1,32,28,60
Ersan Ilyasova,MIL,33,3,23,0,0,1,0,1,1,0.0,100.0,0,6,3,9
Evan Fournier,ORL,27,5,171,1,2,9,0,4,4,0.0,100.0,0,10,15,25
Frank Mason III,MIL,26,2,2,0,0,0,0,0,0,0.0,0.0,0,1,0,1
Fred VanVleet,TOR,26,11,430,4,10,31,7,9,16,43.8,56.3,0,27,51,78
Furkan Korkmaz,PHI,22,4,40,0,0,1,0,1,1,0.0,100.0,0,4,5,9
Gabe Vincent,MIA,24,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Garrett Temple,BKN,34,4,137,0,0,10,0,1,1,0.0,100.0,1,6,14,20
Gary Clark,ORL,25,5,144,6,15,6,0,5,5,0.0,100.0,2,26,20,46
Gary Harris,DEN,25,14,379,7,14,39,2,10,12,16.7,83.3,0,16,35,51
Gary Trent Jr.,POR,21,5,153,1,3,11,1,3,4,25.0,75.0,0,5,13,18
George Hill,MIL,34,10,268,4,9,15,3,0,3,100.0,0.0,0,16,24,40
Georges Niang,UTA,27,7,114,2,4,3,3,0,3,100.0,0.0,0,17,21,38
Giannis Antetokounmpo,MIL,25,9,277,13,32,18,8,4,12,66.7,33.3,1,34,37,71
Goran Dragic,MIA,34,17,553,7,18,31,8,10,18,44.4,55.6,0,51,31,82
Gordon Hayward,BOS,30,5,157,1,2,7,0,5,5,0.0,100.0,0,18,10,28
Grant Williams,BOS,21,17,170,11,26,2,6,2,8,75.0,25.0,1,37,27,64
Hamidou Diallo,OKC,21,3,25,0,0,0,0,0,0,0.0,0.0,0,5,2,7
Hassan Whiteside,POR,31,5,106,11,27,1,1,2,3,33.3,66.7,0,45,4,49
Ivica Zubac,LAC,23,13,320,49,112,9,4,2,6,66.7,33.3,0,93,62,155
J.J. Barea,DAL,36,1,5,0,0,0,0,0,0,0.0,0.0,0,0,1,1
JR Smith,LAL,34,10,75,0,0,1,1,2,3,33.3,66.7,1,4,4,8
JaKarr Sampson,IND,27,4,50,3,6,3,0,1,1,0.0,100.0,0,11,4,15
JaMychal Green,LAC,30,13,222,17,38,6,2,4,6,33.3,66.7,0,20,27,47
JaVale McGee,LAL,32,14,135,11,24,8,1,1,2,50.0,50.0,0,53,12,65
Jae Crowder,MIA,29,21,660,17,44,33,5,9,14,35.7,64.3,1,86,90,176
Jamal Murray,DEN,23,19,753,11,23,37,9,10,19,47.4,52.6,1,51,79,130
James Ennis III,ORL,29,5,119,2,4,10,1,1,2,50.0,50.0,1,12,10,22
James Harden,HOU,30,12,448,9,20,28,11,6,17,64.7,35.3,3,50,33,83
Jared Dudley,LAL,34,9,31,0,0,3,0,0,0,0.0,0.0,0,5,3,8
Jarrell Brantley,UTA,24,2,13,2,5,2,0,0,0,0.0,0.0,0,4,3,7
Jarrett Allen,BKN,22,4,132,17,37,2,3,1,4,75.0,25.0,0,47,37,84
Javonte Green,BOS,26,1,6,0,0,0,0,0,0,0.0,0.0,0,0,1,1
Jaylen Adams,POR,24,3,21,0,0,1,0,0,0,0.0,0.0,0,2,3,5
Jaylen Brown,BOS,23,17,672,10,23,38,17,8,25,68.0,32.0,1,65,73,138
Jaylen Hoard,POR,21,3,41,1,2,1,1,0,1,100.0,0.0,0,6,6,12
Jayson Tatum,BOS,22,17,690,6,12,34,8,10,18,44.4,55.6,0,57,80,137
Jeff Green,HOU,33,12,341,19,45,10,1,0,1,100.0,0.0,3,66,37,103
Jerami Grant,DEN,26,19,653,7,18,22,3,6,9,33.3,66.7,1,109,96,205
Jeremiah Martin,BKN,24,3,27,0,0,3,0,0,0,0.0,0.0,0,3,4,7
Jimmy Butler,MIA,30,21,806,29,74,77,15,11,26,57.7,42.3,2,87,78,165
Joakim Noah,LAC,35,2,2,1,2,0,0,0,0,0.0,0.0,0,0,0,0
Joe Harris,BKN,28,2,72,1,2,1,2,1,3,66.7,33.3,0,9,8,17
Joe Ingles,UTA,32,7,234,7,18,10,1,1,2,50.0,50.0,1,13,21,34
Joel Embiid,PHI,26,4,145,11,24,8,3,3,6,50.0,50.0,0,33,8,41
Jordan Clarkson,UTA,28,7,200,3,7,13,5,6,11,45.5,54.5,0,16,11,27
Josh Reaves,DAL,23,2,9,0,0,0,0,0,0,0.0,0.0,0,2,0,2
Josh Richardson,PHI,26,4,144,0,0,3,1,3,4,25.0,75.0,0,10,14,24
Justin Anderson,BKN,26,3,28,0,0,0,0,0,0,0.0,0.0,0,4,6,10
Justin Holiday,IND,31,4,131,1,3,10,2,3,5,40.0,60.0,1,13,15,28
Justin Jackson,DAL,25,3,16,0,0,0,0,1,1,0.0,100.0,0,1,1,2
Jusuf Nurkic,POR,25,5,161,13,32,12,3,2,5,60.0,40.0,0,54,12,66
Juwan Morgan,UTA,23,7,86,3,7,2,3,1,4,75.0,25.0,0,13,12,25
Kawhi Leonard,LAC,29,13,511,5,10,48,7,10,17,41.2,58.8,0,77,48,125
Keita Bates-Diop,DEN,24,5,24,2,4,0,0,0,0,0.0,0.0,0,6,4,10
Kelly Olynyk,MIA,29,17,258,21,48,16,2,2,4,50.0,50.0,2,72,27,99
Kemba Walker,BOS,30,17,628,3,7,29,1,9,10,10.0,90.0,5,71,85,156
Kendrick Nunn,MIA,24,15,239,5,11,9,0,1,1,0.0,100.0,0,14,33,47
Kentavious Caldwell-Pope,LAL,27,21,608,4,9,38,2,11,13,15.4,84.6,0,20,44,64
Khem Birch,ORL,27,5,89,14,34,3,2,0,2,100.0,0.0,2,9,9,18
Khris Middleton,MIL,28,10,355,8,20,20,4,5,9,44.4,55.6,0,30,44,74
Kristaps Porzingis,DAL,24,3,94,10,23,0,0,1,1,0.0,100.0,0,29,4,33
Kyle Korver,MIL,39,10,119,3,6,4,1,1,2,50.0,50.0,1,10,8,18
Kyle Kuzma,LAL,24,21,484,1,3,13,1,9,10,10.0,90.0,1,70,35,105
Kyle Lowry,TOR,34,11,413,5,12,19,9,12,21,42.9,57.1,8,23,47,70
Kyle O'Quinn,PHI,30,1,6,0,0,0,0,0,0,0.0,0.0,0,1,0,1
Lance Thomas,BKN,32,3,17,0,0,0,1,0,1,100.0,0.0,0,2,4,6
Landry Shamet,LAC,23,13,243,4,9,4,0,4,4,0.0,100.0,0,32,20,52
LeBron James,LAL,35,21,762,5,11,31,6,16,22,27.3,72.7,4,69,37,106
Lou Williams,LAC,33,13,341,5,11,21,7,8,15,46.7,53.3,0,20,33,53
Luguentz Dort,OKC,21,6,175,2,4,8,3,4,7,42.9,57.1,1,23,42,65
Luka Doncic,DAL,21,6,215,0,0,9,1,3,4,25.0,75.0,0,20,20,40
Malcolm Brogdon,IND,27,4,160,0,0,4,3,2,5,60.0,40.0,0,7,10,17
Malcolm Miller,TOR,27,1,5,0,0,0,0,0,0,0.0,0.0,0,0,1,1
Marc Gasol,TOR,35,11,228,21,52,14,4,1,5,80.0,20.0,1,53,19,72
Marcus Morris Sr.,LAC,30,13,388,5,12,23,6,3,9,66.7,33.3,1,43,46,89
Marcus Smart,BOS,26,17,648,12,26,44,6,12,18,33.3,66.7,3,47,61,108
Mario Hezonja,POR,25,5,68,0,0,7,0,2,2,0.0,100.0,0,7,8,15
Markelle Fultz,ORL,22,5,147,1,3,10,1,2,3,33.3,66.7,0,9,16,25
Markieff Morris,LAL,30,21,386,11,25,18,3,3,6,50.0,50.0,0,80,40,120
Marvin Williams,MIL,34,10,179,5,14,6,3,2,5,60.0,40.0,2,33,29,62
Mason Plumlee,DEN,30,19,207,30,68,10,4,1,5,80.0,20.0,2,45,17,62
Matisse Thybulle,PHI,23,4,75,0,0,5,0,2,2,0.0,100.0,0,5,11,16
Matt Thomas,TOR,25,10,84,0,0,2,2,3,5,40.0,60.0,0,8,10,18
Maxi Kleber,DAL,28,6,203,23,51,2,3,2,5,60.0,40.0,3,63,26,89
Meyers Leonard,MIA,28,3,31,0,0,0,0,0,0,0.0,0.0,0,13,5,18
Michael Frazier II,HOU,26,4,12,0,0,0,1,0,1,100.0,0.0,0,0,1,1
Michael Kidd-Gilchrist,DAL,26,6,55,2,4,1,0,0,0,0.0,0.0,0,11,9,20
Michael Porter Jr.,DEN,22,19,451,5,11,29,2,4,6,33.3,66.7,0,72,37,109
Mike Conley,UTA,32,5,165,3,6,9,2,3,5,40.0,60.0,3,12,13,25
Mike Muscala,OKC,28,2,20,1,2,0,0,0,0,0.0,0.0,0,5,4,9
Mike Scott,PHI,31,4,20,0,0,0,0,0,0,0.0,0.0,0,2,1,3
Miye Oni,UTA,22,2,14,1,3,1,0,1,1,0.0,100.0,0,2,1,3
Monte Morris,DEN,25,19,406,2,4,17,2,1,3,66.7,33.3,0,28,39,67
Montrezl Harrell,LAC,26,13,243,22,49,10,5,3,8,62.5,37.5,4,50,25,75
Myles Turner,IND,24,4,146,11,29,4,3,1,4,75.0,25.0,0,47,7,54
Nerlens Noel,OKC,26,7,97,8,19,4,1,0,1,100.0,0.0,0,23,13,36
Nigel Williams-Goss,UTA,25,1,2,0,0,1,0,0,0,0.0,0.0,0,0,1,1
Nikola Jokic,DEN,25,19,694,87,198,60,10,7,17,58.8,41.2,0,153,44,197
Nikola Vucevic,ORL,29,5,185,34,79,10,2,1,3,66.7,33.3,0,36,20,56
Noah Vonleh,DEN,24,1,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Norman Powell,TOR,27,11,273,1,2,11,2,3,5,40.0,60.0,1,22,34,56
Norvel Pelle,PHI,27,1,7,0,0,1,0,0,0,0.0,0.0,0,2,1,3
OG Anunoby,TOR,22,11,393,7,17,19,9,10,19,47.4,52.6,0,49,42,91
P.J. Tucker,HOU,35,12,414,14,38,15,5,8,13,38.5,61.5,9,58,40,98
PJ Dozier,DEN,23,12,125,2,4,6,2,2,4,50.0,50.0,0,11,14,25
Pascal Siakam,TOR,26,11,418,9,23,17,7,5,12,58.3,41.7,0,51,71,122
Pat Connaughton,MIL,27,10,171,0,0,4,5,2,7,71.4,28.6,0,14,28,42
Patrick Beverley,LAC,31,8,166,2,6,16,5,2,7,71.4,28.6,0,10,9,19
Patrick Patterson,LAC,31,2,10,0,0,0,0,0,0,0.0,0.0,0,1,2,3
Paul George,LAC,30,13,479,4,9,32,13,5,18,72.2,27.8,5,48,58,106
Paul Millsap,DEN,35,19,459,17,39,21,6,3,9,66.7,33.3,1,63,50,113
Paul Watson,TOR,25,2,9,0,0,1,0,0,0,0.0,0.0,0,1,1,2
Quinn Cook,LAL,27,6,24,0,0,0,1,0,1,100.0,0.0,0,1,1,2
Rajon Rondo,LAL,34,16,395,4,10,42,0,6,6,0.0,100.0,0,12,27,39
Raul Neto,PHI,28,2,26,1,2,1,0,1,1,0.0,100.0,0,1,2,3
Rayjon Tucker,UTA,22,2,11,0,0,0,0,0,0,0.0,0.0,0,1,0,1
Reggie Jackson,LAC,30,12,170,3,7,5,1,2,3,33.3,66.7,0,24,10,34
Robert Covington,HOU,29,12,379,13,32,40,5,6,11,45.5,54.5,0,56,42,98
Robert Williams III,BOS,22,13,149,17,40,4,4,4,8,50.0,50.0,0,46,31,77
Robin Lopez,MIL,32,3,21,0,0,0,0,0,0,0.0,0.0,0,12,1,13
Rodions Kurucs,BKN,22,4,58,0,0,3,3,0,3,100.0,0.0,0,13,7,20
Rodney McGruder,LAC,28,5,16,0,0,0,0,0,0,0.0,0.0,0,1,1,2
Romeo Langford,BOS,20,7,46,1,2,1,1,1,2,50.0,50.0,0,5,4,9
Rondae Hollis-Jefferson,TOR,25,5,39,3,6,2,0,1,1,0.0,100.0,0,8,3,11
Royce O'Neale,UTA,27,7,249,6,14,15,2,2,4,50.0,50.0,0,19,26,45
Rudy Gobert,UTA,28,7,270,55,134,7,2,2,4,50.0,50.0,0,102,46,148
Russell Westbrook,HOU,31,8,262,0,0,15,0,2,2,0.0,100.0,1,14,29,43
Semi Ojeleye,BOS,25,13,122,4,9,1,2,0,2,100.0,0.0,0,11,18,29
Serge Ibaka,TOR,30,11,251,22,49,7,2,2,4,50.0,50.0,0,79,32,111
Seth Curry,DAL,29,6,173,1,3,9,1,0,1,100.0,0.0,0,9,11,20
Shai Gilgeous-Alexander,OKC,21,7,279,0,0,17,3,2,5,60.0,40.0,0,35,50,85
Shake Milton,PHI,23,4,126,1,2,4,1,1,2,50.0,50.0,0,7,15,22
Solomon Hill,MIA,29,7,42,0,0,2,2,0,2,100.0,0.0,0,4,6,10
Stanley Johnson,TOR,24,3,20,0,0,0,0,0,0,0.0,0.0,0,0,2,2
Sterling Brown,MIL,25,1,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Steven Adams,OKC,26,7,210,8,18,5,9,1,10,90.0,10.0,0,24,31,55
T.J. McConnell,IND,28,3,28,0,0,1,0,0,0,0.0,0.0,0,1,3,4
T.J. Warren,IND,26,4,156,1,2,12,3,3,6,50.0,50.0,0,6,10,16
Tacko Fall,BOS,24,2,3,0,0,0,0,0,0,0.0,0.0,0,1,0,1
Talen Horton-Tucker,LAL,19,2,17,0,0,2,0,0,0,0.0,0.0,0,2,5,7
Terance Mann,LAC,23,13,27,0,0,0,0,1,1,0.0,100.0,0,5,2,7
Terence Davis,TOR,23,6,84,0,0,3,0,0,0,0.0,0.0,0,8,14,22
Terrance Ferguson,OKC,22,4,42,0,0,2,0,0,0,0.0,0.0,0,4,7,11
Terrence Ross,ORL,29,5,135,0,0,5,1,1,2,50.0,50.0,0,10,20,30
Tim Hardaway Jr.,DAL,28,6,204,3,8,5,2,1,3,66.7,33.3,0,27,30,57
Timothe Luwawu-Cabarrot,BKN,25,4,131,0,0,4,1,2,3,33.3,66.7,0,29,11,40
Tobias Harris,PHI,27,4,149,1,2,3,1,0,1,100.0,0.0,0,18,10,28
Tony Bradley,UTA,22,6,48,2,6,0,1,1,2,50.0,50.0,0,14,2,16
Torrey Craig,DEN,29,19,376,11,26,17,3,5,8,37.5,62.5,0,45,46,91
Tremont Waters,BOS,22,1,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Trey Burke,DAL,27,6,156,2,5,9,0,4,4,0.0,100.0,0,9,17,26
Troy Daniels,DEN,28,6,30,0,0,0,1,0,1,100.0,0.0,1,1,4,5
Tyler Cook,DEN,22,1,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Tyler Herro,MIA,20,21,707,8,17,16,10,10,20,50.0,50.0,0,64,83,147
Tyler Johnson,BKN,28,4,93,0,0,5,1,0,1,100.0,0.0,0,8,12,20
Tyson Chandler,HOU,37,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Vic Law,ORL,24,1,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Victor Oladipo,IND,28,4,123,0,0,8,3,3,6,50.0,50.0,1,8,18,26
Vincent Poirier,BOS,26,1,2,0,0,1,0,0,0,0.0,0.0,0,0,0,0
Wenyen Gabriel,POR,23,4,53,6,14,2,1,1,2,50.0,50.0,0,21,6,27
Wes Iwundu,ORL,25,5,76,0,0,1,2,0,2,100.0,0.0,1,6,6,12
Wesley Matthews,MIL,33,10,246,2,5,12,3,2,5,60.0,40.0,1,12,19,31
