PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,year
Karl-Anthony Towns,MIN,22,C,82,82,100,704,1473,47.8,48.0,-0.3,2018
Nikola Jokic,DEN,23,C,75,75,100,727,1416,51.3,48.1,3.2,2018
Anthony Davis,NOP,25,F-C,75,75,100,559,1374,40.7,46.8,-6.1,2018
Steven Adams,OKC,24,C,75,75,100,604,1301,46.4,48.2,-1.8,2018
Jusuf Nurkic,POR,23,C,79,79,100,607,1296,46.8,48.2,-1.3,2018
Jrue Holiday,NOP,28,G,81,81,100,563,1265,44.5,45.2,-0.7,2018
Dwight Howard,CHA,32,C,80,80,100,588,1248,47.1,48.1,-1.0,2018
Andre Drummond,DET,24,C,78,78,100,614,1229,50.0,48.9,1.1,2018
LaMarcus Aldridge,SAS,32,F,75,75,100,537,1222,43.9,47.1,-3.2,2018
DeAndre Jordan,LAC,29,C,77,77,100,548,1218,45.0,47.9,-2.9,2018
Al Horford,BOS,32,F-C,69,69,100,483,1193,40.5,46.8,-6.3,2018
Clint Capela,HOU,24,C,73,73,100,554,1190,46.6,47.4,-0.8,2018
Kemba Walker,CHA,28,G,79,79,100,525,1166,45.0,45.0,0.0,2018
Taj Gibson,MIN,33,F,82,82,100,525,1132,46.4,46.8,-0.4,2018
Jonas Valanciunas,TOR,26,C,77,77,100,518,1131,45.8,48.1,-2.3,2018
Joel Embiid,PHI,24,C,62,62,100,473,1127,42.0,48.1,-6.1,2018
Thaddeus Young,IND,30,F,81,81,100,518,1113,46.5,46.7,-0.2,2018
Marcin Gortat,WAS,34,C,82,82,100,532,1112,47.8,48.1,-0.3,2018
Marc Gasol,MEM,33,C,73,73,100,487,1108,44.0,48.0,-4.1,2018
Tobias Harris,LAC,25,F,80,80,100,515,1103,46.7,46.3,0.3,2018
Andrew Wiggins,MIN,23,F,82,82,100,508,1098,46.3,45.6,0.6,2018
Rudy Gobert,UTA,26,C,55,55,100,481,1091,44.1,47.6,-3.5,2018
Draymond Green,GSW,28,F,70,70,100,451,1036,43.5,46.6,-3.1,2018
Dragan Bender,PHX,20,F,82,82,100,462,1036,44.6,46.5,-1.9,2018
Myles Turner,IND,22,C,65,65,100,474,1029,46.1,48.4,-2.3,2018
Brook Lopez,LAL,30,C,74,74,100,465,1028,45.2,47.5,-2.2,2018
John Henson,MIL,27,C,75,75,100,500,1026,48.7,47.8,0.9,2018
Paul George,OKC,28,F,78,78,100,501,1014,49.4,46.4,3.0,2018
Derrick Favors,UTA,26,F-C,76,76,100,449,1007,44.6,47.3,-2.7,2018
Bradley Beal,WAS,25,G,82,82,100,468,1004,46.6,44.9,1.7,2018
Julius Randle,LAL,23,F-C,82,82,100,443,999,44.3,47.0,-2.7,2018
Enes Freedom,NYK,26,C,70,70,100,480,984,48.8,48.0,0.8,2018
Khris Middleton,MIL,26,F,81,81,100,466,982,47.5,45.5,1.9,2018
James Harden,HOU,28,G,71,71,100,459,979,46.9,45.8,1.1,2018
Pau Gasol,SAS,37,C,77,77,100,447,979,45.7,47.4,-1.8,2018
LeBron James,CLE,33,F-G,82,82,100,440,974,45.2,45.9,-0.8,2018
Robin Lopez,CHI,30,C,64,64,100,465,967,48.1,48.3,-0.2,2018
Nikola Vucevic,ORL,27,C,56,56,100,453,958,47.3,48.0,-0.7,2018
Ben Simmons,PHI,21,G-F,80,80,100,395,958,41.2,46.3,-5.1,2018
Dirk Nowitzki,DAL,40,C-F,77,77,100,449,957,46.9,47.7,-0.7,2018
Dario Saric,PHI,24,F,76,76,100,434,940,46.2,46.1,0.1,2018
DeMarcus Cousins,NOP,27,C,48,48,100,438,936,46.8,47.9,-1.1,2018
Dillon Brooks,MEM,22,F-G,82,82,100,446,932,47.9,45.4,2.4,2018
CJ McCollum,POR,26,G,80,80,100,408,931,43.8,44.9,-1.1,2018
Jakob Poeltl,TOR,22,C,82,82,100,422,926,45.6,47.4,-1.8,2018
Kyle Lowry,TOR,32,G,78,78,100,411,924,44.5,44.9,-0.4,2018
John Collins,ATL,20,F-C,73,73,100,417,924,45.1,47.8,-2.7,2018
Josh Richardson,MIA,24,F,80,80,100,403,923,43.7,45.0,-1.3,2018
