PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%,year
Nikola Jokic,DEN,23,C,75,75,42.1,382.0,596.0,64.1,61.7,2.3,2018
Karl-Anthony Towns,MIN,22,C,82,82,39.9,359.0,588.0,61.1,61.6,-0.6,2018
Andre Drummond,DET,24,C,78,78,45.0,331.0,553.0,59.9,62.0,-2.1,2018
Clint Capela,HOU,24,C,73,73,45.2,301.0,538.0,55.9,60.9,-4.9,2018
Myles Turner,IND,22,C,65,65,51.2,282.0,527.0,53.5,61.3,-7.8,2018
Jusuf Nurkic,POR,23,C,79,79,40.0,280.0,519.0,53.9,61.6,-7.7,2018
Steven Adams,OKC,24,C,75,75,39.7,301.0,516.0,58.3,61.7,-3.3,2018
Anthony Davis,NOP,25,F-C,75,75,36.5,259.0,501.0,51.7,60.9,-9.2,2018
John Henson,MIL,27,C,75,75,48.0,281.0,492.0,57.1,61.3,-4.2,2018
Marcin Gortat,WAS,34,C,82,81,42.4,275.0,472.0,58.3,61.7,-3.4,2018
Marc Gasol,MEM,33,C,73,72,41.8,258.0,463.0,55.7,61.5,-5.8,2018
Jakob Poeltl,TOR,22,C,82,80,49.8,234.0,461.0,50.8,59.9,-9.1,2018
Jonas Valanciunas,TOR,26,C,77,76,39.3,235.0,445.0,52.8,61.2,-8.4,2018
Taj Gibson,MIN,33,F,82,82,38.6,257.0,437.0,58.8,61.3,-2.5,2018
Joel Embiid,PHI,24,C,62,62,38.4,219.0,433.0,50.6,61.1,-10.5,2018
Al Horford,BOS,32,F-C,69,69,35.6,232.0,425.0,54.6,61.0,-6.4,2018
Derrick Favors,UTA,26,F-C,76,76,42.0,216.0,423.0,51.1,61.3,-10.2,2018
John Collins,ATL,20,F-C,73,72,45.3,229.0,419.0,54.7,61.5,-6.9,2018
Tobias Harris,LAC,25,F,80,79,37.1,250.0,409.0,61.1,61.4,-0.3,2018
Rudy Gobert,UTA,26,C,55,54,37.3,206.0,407.0,50.6,61.0,-10.4,2018
Nikola Vucevic,ORL,27,C,56,55,42.0,227.0,402.0,56.5,61.4,-4.9,2018
Draymond Green,GSW,28,F,70,69,38.6,222.0,400.0,55.5,61.1,-5.6,2018
Brook Lopez,LAL,30,C,74,72,38.7,219.0,398.0,55.0,61.3,-6.3,2018
Enes Freedom,NYK,26,C,70,70,40.4,226.0,398.0,56.8,61.6,-4.8,2018
Jrue Holiday,NOP,28,G,81,80,31.4,249.0,397.0,62.7,59.7,3.0,2018
Paul George,OKC,28,F,78,78,39.1,260.0,396.0,65.7,61.4,4.3,2018
