,Position,Player,Team,GP,% Time,Poss,Points,PPP,FGm,FGM,FGA,FG%,aFG%,%TO,%FT,%SF,%Score,year,playtype,And One Freq%,Percentile
58227,,James Harden,HOU,78,48.7,1280,1415,1.1,,413,1029,40.1,51.2,7.2,15.5,15.0,44.3,2019,iso,3.3,92.7
58228,,DeMar DeRozan,SAS,77,18.7,316,316,1.0,,118,239,49.4,49.4,9.8,19.3,17.0,51.3,2019,iso,5.1,80.1
58229,,Kevin Durant,GSW,78,15.6,285,301,1.06,,109,236,46.2,49.8,6.3,13.7,10.0,48.8,2019,iso,2.8,85.5
58230,,Spencer Dinwiddie,BKN,68,22.5,253,265,1.05,,92,199,46.2,51.3,9.1,17.0,16.0,48.6,2019,iso,4.7,84.1
58231,,Giannis Antetokounmpo,MIL,72,15.5,280,265,0.95,,94,219,42.9,45.4,9.6,17.1,17.0,45.4,2019,iso,5.4,68.2
58232,,Russell Westbrook,OKC,72,18.0,353,264,0.75,,104,299,34.8,38.1,7.9,9.3,9.0,36.3,2019,iso,2.0,30.1
58233,,Chris Paul,HOU,59,28.8,275,254,0.92,,89,243,36.6,46.5,6.9,6.2,4.0,36.7,2019,iso,1.8,63.3
58234,,LeBron James,LAL,55,17.5,256,248,0.97,,87,211,41.2,47.6,5.5,14.8,14.0,43.8,2019,iso,2.7,73.4
58235,,Paul George,OKC,76,13.4,269,248,0.92,,82,223,36.8,43.0,5.6,13.4,12.0,41.6,2019,iso,2.2,62.6
58236,,Kawhi Leonard,TOR,60,16.5,235,246,1.05,,93,200,46.5,48.0,4.3,14.0,12.0,49.4,2019,iso,3.4,83.7
58237,,Khris Middleton,MIL,77,15.8,224,243,1.08,,95,192,49.5,56.8,8.0,7.6,8.0,48.2,2019,iso,1.3,91.3
58238,,Blake Griffin,DET,75,13.0,238,230,0.97,,77,199,38.7,48.0,6.7,11.3,10.0,41.6,2019,iso,1.7,72.7
58239,,Damian Lillard,POR,80,13.7,266,230,0.86,,71,218,32.6,37.2,5.6,14.7,11.0,39.1,2019,iso,2.3,53.6
58240,,Devin Booker,PHX,64,12.5,213,197,0.93,,60,151,39.7,42.4,11.3,20.7,17.0,45.1,2019,iso,2.8,63.7
58241,,Kyrie Irving,BOS,67,13.2,199,194,0.97,,76,166,45.8,49.1,8.5,9.0,7.0,45.7,2019,iso,1.5,74.4
58242,,Zach LaVine,CHI,63,13.1,197,190,0.96,,62,150,41.3,47.3,11.2,15.7,15.0,44.2,2019,iso,3.0,72.3
