PLAYER,TEAM,GP,W,L,MIN,Touches,ElbowTouches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
AJ Hammons,DAL,22,4,18,163.0,163,10,2,4,50.0,3,4,75.0,7,70.0,3,30.0,1,33.300000000000004,1,10.0,2,20.0,1627773,1610612742
Aaron Brooks,IND,64,36,28,870.0,1786,4,2,2,100.0,0,0,0.0,4,100.0,2,50.0,0,0.0,0,0.0,0,0.0,201166,1610612754
Aaron Gordon,ORL,80,29,51,2298.0,3097,86,30,44,68.2,14,18,77.8,79,91.9,28,32.6,6,21.4,3,3.5000000000000004,9,10.5,203932,1610612753
Aaron Harrison,CHA,5,2,3,17.0,27,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,1626151,1610612766
Adreian Payne,MIN,18,5,13,135.0,288,14,6,8,75.0,2,4,50.0,14,100.0,3,21.4,0,0.0,1,7.1,2,14.299999999999999,203940,1610612750
Al Horford,BOS,68,46,22,2193.0,4553,195,36,63,57.099999999999994,3,4,75.0,75,38.5,119,61.0,11,9.2,6,3.1,1,0.5,201143,1610612738
Al Jefferson,IND,65,33,32,922.0,1603,175,35,75,46.7,6,8,75.0,79,45.1,89,50.9,15,16.900000000000002,7,4.0,4,2.3,2744,1610612754
Al-Farouq Aminu,POR,61,33,28,1773.0,2508,85,4,17,23.5,9,12,75.0,17,20.0,46,54.1,8,17.4,8,9.4,6,7.1,202329,1610612757
Alan Anderson,LAC,30,20,10,308.0,307,3,0,0,0.0,0,0,0.0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,101187,1610612746
Alan Williams,PHX,47,11,36,708.0,1048,109,26,58,44.800000000000004,4,10,40.0,58,53.2,38,34.9,2,5.3,3,2.8000000000000003,5,4.6,1626210,1610612756
Alec Burks,UTA,42,26,16,653.0,964,23,9,14,64.3,2,2,100.0,20,87.0,7,30.4,1,14.299999999999999,1,4.3,1,4.3,202692,1610612762
Alex Abrines,OKC,68,37,31,1055.0,1262,18,2,6,33.300000000000004,2,2,100.0,6,33.300000000000004,9,50.0,2,22.2,0,0.0,1,5.6000000000000005,203518,1610612760
Alex Len,PHX,75,20,55,1528.0,2160,217,38,85,44.7,17,23,73.9,97,44.7,102,47.0,11,10.8,16,7.3999999999999995,12,5.5,203458,1610612756
Alex Poythress,PHI,6,0,6,157.0,322,6,1,2,50.0,0,0,0.0,3,50.0,4,66.7,0,0.0,0,0.0,0,0.0,1627816,1610612755
Alexis Ajinca,NOP,39,15,24,584.0,956,72,22,36,61.1,3,4,75.0,48,66.7,29,40.300000000000004,4,13.8,3,4.2,2,2.8000000000000003,201582,1610612740
Allen Crabbe,POR,79,39,40,2254.0,2461,47,14,26,53.800000000000004,7,10,70.0,36,76.6,11,23.400000000000002,0,0.0,4,8.5,4,8.5,203459,1610612757
Alonzo Gee,DEN,13,4,9,89.0,95,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,202087,1610612743
