PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%
Monta Ellis,IND,31,G,73,56,19.6,76.0,108.0,70.4,60.9,9.5
Derrick Williams,CLE,26,F,46,36,27.3,51.0,72.0,70.8,61.3,9.5
Nik Stauskas,PHI,23,G,80,66,26.3,127.0,181.0,70.2,60.7,9.4
Bradley Beal,WAS,24,G,77,71,21.8,132.0,189.0,69.8,60.5,9.3
Gary Harris,DEN,22,G,55,45,19.1,58.0,84.0,69.0,59.7,9.3
Daniel Ochefu,WAS,23,F,10,9,43.8,10.0,14.0,71.4,62.1,9.3
Tyler Ulis,PHX,21,G,54,28,17.8,37.0,53.0,69.8,60.8,9.1
Anthony Brown,ORL,24,F,11,8,24.6,10.0,15.0,66.7,57.5,9.1
Malcolm Brogdon,MIL,24,G,75,67,29.3,124.0,180.0,68.9,59.9,9.0
Jeff Teague,IND,29,G,81,75,20.4,116.0,169.0,68.6,59.6,9.0
Patrick Beverley,HOU,28,G,67,64,29.5,153.0,222.0,68.9,60.0,8.9
Tim Frazier,NOP,26,G,65,54,21.1,78.0,114.0,68.4,59.7,8.8
Jordan Hill,MIN,29,F-C,6,4,50.0,7.0,11.0,63.6,54.8,8.8
DeMar DeRozan,TOR,27,G,73,56,25.6,102.0,148.0,68.9,60.2,8.7
Wesley Matthews,DAL,30,G-F,72,59,15.8,82.0,117.0,70.1,61.4,8.7
Jonathon Simmons,SAS,27,G-F,74,58,29.6,76.0,111.0,68.5,59.7,8.7
Chandler Parsons,MEM,28,F,34,25,24.1,29.0,42.0,69.0,60.4,8.7
Jamal Murray,DEN,20,G,81,59,22.6,95.0,138.0,68.8,60.2,8.6
Seth Curry,DAL,26,G,69,56,18.9,79.0,114.0,69.3,60.8,8.5
JR Smith,CLE,31,G,41,35,22.0,52.0,75.0,69.3,60.8,8.5
Brandon Bass,LAC,32,F,48,31,32.4,47.0,68.0,69.1,60.6,8.5
Raymond Felton,LAC,33,G,80,54,19.8,78.0,115.0,67.8,59.5,8.4
Johnny O'Bryant III,CHA,24,F-C,8,7,56.0,10.0,14.0,71.4,63.1,8.4
Donatas Motiejunas,NOP,26,F-C,34,26,33.5,54.0,78.0,69.2,61.0,8.3
Sasha Vujacic,NYK,33,G,32,24,33.6,29.0,43.0,67.4,59.1,8.3
Ricky Rubio,MIN,26,G,75,63,22.8,120.0,173.0,69.4,61.2,8.2
Garrett Temple,SAC,31,G,65,56,21.0,92.0,135.0,68.1,60.2,7.9
Patrick McCaw,GSW,21,G,65,49,34.9,82.0,119.0,68.9,61.0,7.9
Luol Deng,LAL,32,F,56,53,29.1,112.0,164.0,68.3,60.5,7.8
Terry Rozier,BOS,23,G,72,46,22.4,56.0,83.0,67.5,59.7,7.8
Andrew Wiggins,MIN,22,F,82,80,30.4,232.0,334.0,69.5,61.8,7.7
James Harden,HOU,27,G,81,79,30.8,225.0,328.0,68.6,60.9,7.7
Larry Nance Jr.,LAL,24,F,62,61,41.1,151.0,221.0,68.3,60.7,7.7
Bryn Forbes,SAS,23,G,22,13,28.8,14.0,21.0,66.7,58.9,7.7
Richard Jefferson,CLE,37,F,79,60,23.6,98.0,147.0,66.7,59.0,7.6
Chris McCullough,WAS,22,F,12,8,38.2,8.0,13.0,61.5,53.9,7.6
James Young,BOS,21,G-F,23,14,33.8,16.0,24.0,66.7,59.1,7.5
Elfrid Payton,ORL,23,G,82,74,25.5,150.0,227.0,66.1,58.7,7.4
Russell Westbrook,OKC,28,G,80,69,30.1,120.0,177.0,67.8,60.4,7.4
Tyreke Evans,SAC,27,G-F,40,33,30.8,51.0,76.0,67.1,59.7,7.4
Gerald Henderson,PHI,29,G,71,62,22.4,80.0,118.0,67.8,60.7,7.1
Paul Pierce,LAC,39,F,25,16,23.4,20.0,29.0,69.0,61.9,7.1
Trevor Ariza,HOU,32,F,80,79,32.4,163.0,238.0,68.5,61.4,7.0
Rodney McGruder,MIA,25,G,77,67,26.4,113.0,167.0,67.7,60.7,7.0
Omri Casspi,MIN,29,F,35,29,33.6,50.0,73.0,68.5,61.6,6.9
Tony Parker,SAS,35,G,62,44,22.5,63.0,96.0,65.6,58.9,6.8
Mindaugas Kuzminskas,NYK,27,F,64,45,28.9,55.0,81.0,67.9,61.1,6.8
Diamond Stone,LAC,20,C,5,2,35.7,3.0,5.0,60.0,53.2,6.8
George Hill,UTA,31,G,49,42,17.9,68.0,101.0,67.3,60.7,6.7
David Nwaba,LAL,24,G,19,16,26.7,30.0,43.0,69.8,63.0,6.7
Nene,HOU,34,C-F,67,65,44.2,175.0,261.0,67.0,60.4,6.6
Kemba Walker,CHA,27,G,79,69,18.6,114.0,173.0,65.9,59.4,6.5
Joe Johnson,UTA,36,F-G,78,62,23.3,79.0,119.0,66.4,59.9,6.5
Kay Felder,CLE,22,G,35,15,17.1,13.0,21.0,61.9,55.5,6.4
Greg Monroe,MIL,27,C,80,80,47.8,226.0,339.0,66.7,60.4,6.3
Stephen Zimmerman,ORL,20,C,17,13,56.1,22.0,32.0,68.8,62.5,6.3
Jeff Green,ORL,30,F,69,62,30.0,119.0,176.0,67.6,61.4,6.2
Dorian Finney-Smith,DAL,24,F,78,62,26.1,101.0,153.0,66.0,59.8,6.2
Marshall Plumlee,NYK,24,C,15,12,49.5,30.0,46.0,65.2,59.1,6.1
Dwight Powell,DAL,25,F-C,74,66,41.4,145.0,218.0,66.5,60.5,6.0
Eric Bledsoe,PHX,27,G,64,64,29.1,138.0,211.0,65.4,59.4,6.0
Joffrey Lauvergne,CHI,25,C-F,66,51,36.1,85.0,127.0,66.9,60.9,6.0
Andrew Harrison,MEM,22,G,68,47,23.3,71.0,111.0,64.0,58.0,6.0
Khris Middleton,MIL,25,G-F,29,26,26.7,46.0,70.0,65.7,59.7,6.0
Leandro Barbosa,PHX,34,G,58,29,23.9,33.0,49.0,67.3,61.4,5.9
Damian Lillard,POR,26,G,75,68,22.4,125.0,192.0,65.1,59.3,5.8
Derrick Rose,NYK,28,G,64,60,23.0,104.0,155.0,67.1,61.3,5.8
Ryan Kelly,ATL,26,F,14,8,34.6,12.0,18.0,66.7,60.9,5.8
Joe Harris,BKN,25,F-G,51,46,29.9,83.0,123.0,67.5,61.8,5.7
Cory Joseph,TOR,25,G,79,68,23.4,105.0,163.0,64.4,58.9,5.5
Ryan Anderson,HOU,29,F,72,67,37.1,184.0,278.0,66.2,60.8,5.4
Kenneth Faried,DEN,27,F,60,51,32.5,109.0,166.0,65.7,60.4,5.3
Justin Holiday,NYK,28,G,82,68,26.8,98.0,148.0,66.2,61.0,5.3
Kelly Oubre Jr.,WAS,21,F,76,60,27.8,96.0,145.0,66.2,61.0,5.2
Ish Smith,DET,28,G,81,66,20.8,102.0,158.0,64.6,59.4,5.1
Paul Zipser,CHI,23,F,41,35,32.5,67.0,104.0,64.4,59.4,5.1
Eric Gordon,HOU,28,G,75,63,23.3,103.0,156.0,66.0,61.1,5.0
Tyler Ennis,LAL,22,G,44,27,23.2,28.0,43.0,65.1,60.2,5.0
Jrue Holiday,NOP,27,G,67,58,19.3,101.0,155.0,65.2,60.3,4.9
Matthew Dellavedova,MIL,26,G,76,64,21.9,89.0,138.0,64.5,59.6,4.9
Chasson Randle,NYK,24,G,24,16,22.8,18.0,28.0,64.3,59.4,4.9
Thabo Sefolosha,ATL,33,F,62,54,20.4,83.0,124.0,66.9,62.1,4.8
Shaun Livingston,GSW,31,G,76,57,26.5,65.0,100.0,65.0,60.2,4.8
Rodney Stuckey,IND,31,G,38,27,21.9,27.0,41.0,65.9,61.1,4.8
Brandon Ingram,LAL,19,F,78,66,26.3,121.0,182.0,66.5,61.8,4.7
Sheldon Mac,WAS,24,G-F,22,15,24.8,16.0,25.0,64.0,59.4,4.6
Reggie Bullock,DET,26,F,27,11,17.3,15.0,24.0,62.5,57.9,4.6
P.J. Tucker,TOR,32,F,79,64,25.4,111.0,170.0,65.3,60.8,4.5
Hollis Thompson,NOP,26,F,40,34,25.3,38.0,57.0,66.7,62.2,4.5
Paul George,IND,27,F,74,68,25.6,148.0,223.0,66.4,62.0,4.4
Victor Oladipo,OKC,25,G,67,60,28.6,136.0,211.0,64.5,60.1,4.4
Ben McLemore,SAC,24,G,59,40,22.6,57.0,88.0,64.8,60.3,4.4
Wayne Ellington,MIA,29,G,62,49,25.9,71.0,110.0,64.5,60.3,4.3
Josh McRoberts,MIA,30,F,22,18,40.7,38.0,59.0,64.4,60.3,4.1
Otto Porter Jr.,WAS,24,F,80,75,29.6,162.0,250.0,64.8,60.9,3.9
Zach Randolph,MEM,35,F,73,71,38.3,159.0,246.0,64.6,60.7,3.9
Skal Labissiere,SAC,21,F-C,30,26,40.0,74.0,114.0,64.9,61.0,3.9
Rodney Hood,UTA,24,G,59,45,26.7,70.0,111.0,63.1,59.1,3.9
Zaza Pachulia,GSW,33,C,70,68,51.7,189.0,292.0,64.7,61.0,3.8
Derrick Jones Jr.,PHX,20,F,29,24,32.6,39.0,61.0,63.9,60.1,3.8
Darrun Hilliard,DET,24,G-F,28,16,23.5,17.0,27.0,63.0,59.2,3.8
Jimmy Butler,CHI,27,F,76,71,27.8,141.0,219.0,64.4,60.9,3.5
Kyle Korver,CLE,36,G,67,61,29.5,112.0,171.0,65.5,62.0,3.5
Alexis Ajinca,NOP,29,C,39,37,45.0,81.0,126.0,64.3,60.8,3.5
Blake Griffin,LAC,28,F,61,60,27.1,137.0,211.0,64.9,61.5,3.4
Bojan Bogdanovic,WAS,28,G,80,72,27.2,119.0,186.0,64.0,60.6,3.4
Jae Crowder,BOS,26,F,72,63,21.5,102.0,157.0,65.0,61.5,3.4
Solomon Hill,NOP,26,F,80,77,29.4,148.0,230.0,64.3,61.1,3.3
Mirza Teletovic,MIL,31,F,70,53,34.5,88.0,139.0,63.3,60.0,3.3
Cole Aldrich,MIN,28,C,58,48,48.5,83.0,129.0,64.3,61.1,3.3
Wade Baldwin IV,MEM,21,G,29,23,28.5,25.0,41.0,61.0,57.8,3.2
Shelvin Mack,UTA,27,G,54,40,20.7,54.0,85.0,63.5,60.5,3.1
Andrew Nicholson,BKN,27,F,37,25,41.2,39.0,63.0,61.9,58.8,3.1
Jordan McRae,CLE,26,G,31,21,28.7,24.0,39.0,61.5,58.4,3.1
T.J. Warren,PHX,23,F,63,55,29.0,96.0,149.0,64.4,61.4,3.0
CJ Miles,IND,30,F-G,75,51,20.1,60.0,92.0,65.2,62.2,3.0
Tobias Harris,DET,24,F,82,78,29.3,183.0,286.0,64.0,61.1,2.9
Kevin Love,CLE,28,F,60,58,37.6,194.0,305.0,63.6,60.8,2.8
Frank Kaminsky,CHA,24,C,75,73,35.8,191.0,299.0,63.9,61.1,2.8
Iman Shumpert,CLE,27,G,76,62,23.1,91.0,145.0,62.8,60.0,2.8
Boris Diaw,UTA,35,C-F,72,62,36.3,104.0,165.0,63.0,60.3,2.7
Langston Galloway,SAC,25,G,72,45,19.9,56.0,89.0,62.9,60.2,2.7
Josh Huestis,OKC,25,F,2,2,31.3,3.0,5.0,60.0,57.3,2.7
Marreese Speights,LAC,29,F-C,82,79,44.5,181.0,283.0,64.0,61.4,2.6
James Ennis III,MEM,26,F,63,55,28.6,83.0,130.0,63.8,61.3,2.6
Georges Niang,IND,24,F,12,3,17.9,3.0,5.0,60.0,57.4,2.6
E'Twaun Moore,NOP,28,G,73,66,29.1,115.0,180.0,63.9,61.4,2.5
Doug McDermott,OKC,25,F,65,58,31.4,96.0,152.0,63.2,60.7,2.5
Tony Snell,MIL,25,G-F,80,68,22.9,101.0,162.0,62.3,59.9,2.4
Kelly Olynyk,BOS,26,C-F,75,73,35.6,173.0,277.0,62.5,60.2,2.3
Luc Mbah a Moute,LAC,30,F,80,66,23.3,103.0,164.0,62.8,60.5,2.3
Okaro White,MIA,24,F,32,29,39.9,46.0,73.0,63.0,60.7,2.3
Will Barton,DEN,26,G-F,59,53,30.0,89.0,143.0,62.2,60.2,2.1
Spencer Dinwiddie,BKN,24,G,57,42,18.9,51.0,83.0,61.4,59.5,2.0
Delon Wright,TOR,25,G,26,20,29.5,25.0,41.0,61.0,59.0,2.0
Montrezl Harrell,HOU,23,F,57,50,34.4,124.0,197.0,62.9,61.0,1.9
Jarell Martin,MEM,23,F,41,29,34.0,42.0,69.0,60.9,59.0,1.9
Ramon Sessions,CHA,31,G,50,27,15.9,22.0,37.0,59.5,57.5,1.9
DeAndre' Bembry,ATL,22,F-G,30,15,22.5,17.0,27.0,63.0,61.1,1.9
Kawhi Leonard,SAS,26,F,73,69,29.4,121.0,193.0,62.7,60.9,1.8
Andre Iguodala,GSW,33,G-F,76,63,28.1,101.0,162.0,62.3,60.6,1.8
Justin Anderson,PHI,23,G-F,66,55,28.3,67.0,108.0,62.0,60.2,1.8
Jon Leuer,DET,28,F,75,71,33.0,163.0,264.0,61.7,60.0,1.7
Klay Thompson,GSW,27,G,78,74,27.7,141.0,228.0,61.8,60.1,1.7
Bobby Portis,CHI,22,F,63,55,34.3,91.0,147.0,61.9,60.2,1.7
Wesley Johnson,LAC,29,F,65,52,35.8,72.0,119.0,60.5,58.8,1.7
Joe Ingles,UTA,29,F,80,56,20.7,67.0,106.0,63.2,61.5,1.7
Thomas Robinson,LAL,26,F,45,36,42.5,60.0,94.0,63.8,62.1,1.7
Jodie Meeks,ORL,29,G,36,28,19.7,29.0,47.0,61.7,60.0,1.7
Thaddeus Young,IND,29,F,73,68,25.1,130.0,210.0,61.9,60.3,1.6
Al Jefferson,IND,32,C,63,55,38.4,82.0,132.0,62.1,60.7,1.5
Tony Allen,MEM,35,G-F,70,57,24.3,83.0,130.0,63.8,62.3,1.5
Larry Sanders,CLE,28,F-C,5,2,22.2,1.0,2.0,50.0,48.6,1.5
Gordon Hayward,UTA,27,F,73,65,27.5,97.0,159.0,61.0,59.6,1.4
Troy Daniels,MEM,25,G,65,50,26.9,64.0,103.0,62.1,60.8,1.4
Toney Douglas,MEM,31,G,22,10,17.6,11.0,18.0,61.1,59.7,1.4
Ersan Ilyasova,ATL,30,F,82,79,37.4,177.0,285.0,62.1,60.9,1.2
Cristiano Felicio,CHI,24,F-C,66,61,46.2,140.0,231.0,60.6,59.4,1.2
Nicolas Brussino,DAL,24,F,40,29,38.8,37.0,59.0,62.7,61.5,1.2
Reggie Jackson,DET,27,G,52,43,20.1,61.0,101.0,60.4,59.3,1.1
Goran Dragic,MIA,31,G,73,68,29.2,122.0,206.0,59.2,58.2,1.0
Luke Babbitt,MIA,28,F,65,60,33.5,90.0,146.0,61.6,60.6,1.0
Alec Burks,UTA,25,G,40,26,27.8,31.0,50.0,62.0,61.0,1.0
Marquese Chriss,PHX,19,F,80,76,35.0,142.0,230.0,61.7,60.9,0.8
Carmelo Anthony,NYK,33,F,74,68,28.5,132.0,211.0,62.6,61.8,0.8
Rondae Hollis-Jefferson,BKN,22,F,77,70,35.2,156.0,251.0,62.2,61.4,0.7
Julius Randle,LAL,22,F,74,71,39.2,218.0,352.0,61.9,61.3,0.6
Rakeem Christmas,IND,25,F,20,17,47.2,32.0,51.0,62.7,62.1,0.6
Robert Covington,PHI,26,F,67,60,27.7,126.0,208.0,60.6,60.1,0.5
Anthony Tolliver,SAC,32,F,64,59,39.9,126.0,205.0,61.5,60.9,0.5
Omer Asik,NOP,30,C,31,29,47.7,63.0,103.0,61.2,60.7,0.5
Jerian Grant,CHI,24,G,60,46,25.1,54.0,88.0,61.4,60.9,0.5
Anderson Varejao,GSW,34,C,13,11,42.3,13.0,22.0,59.1,58.6,0.5
Ronnie Price,PHX,34,G,10,7,26.7,5.0,8.0,62.5,62.0,0.5
Danny Green,SAS,30,G-F,67,61,31.8,132.0,216.0,61.1,60.8,0.3
Tim Hardaway Jr.,ATL,25,G,78,56,17.8,73.0,122.0,59.8,59.5,0.3
Nikola Jokic,DEN,22,F-C,72,72,47.5,307.0,493.0,62.3,62.1,0.2
Andre Drummond,DET,23,C,81,80,45.7,252.0,413.0,61.0,60.9,0.2
Paul Millsap,ATL,32,F,69,69,37.0,249.0,407.0,61.2,61.0,0.2
Terrence Jones,MIL,25,F,51,50,42.9,130.0,215.0,60.5,60.3,0.2
Devin Booker,PHX,20,G,76,69,25.8,128.0,212.0,60.4,60.2,0.2
Austin Rivers,LAC,24,G,74,60,22.1,83.0,137.0,60.6,60.4,0.2
Juancho Hernangomez,DEN,21,F,54,38,33.1,70.0,112.0,62.5,62.3,0.2
Tyson Chandler,PHX,34,C,45,44,43.5,139.0,225.0,61.8,61.7,0.1
Dragan Bender,PHX,19,F,39,32,30.4,47.0,77.0,61.0,60.9,0.1
Raul Neto,UTA,25,G,32,18,18.8,17.0,29.0,58.6,58.5,0.1
Steven Adams,OKC,23,C,80,80,39.0,260.0,428.0,60.7,60.7,0.0
Spencer Hawes,MIL,29,F-C,50,41,43.5,96.0,158.0,60.8,60.8,0.0
Adreian Payne,MIN,26,F,17,11,38.6,13.0,22.0,59.1,59.1,0.0
Aaron Gordon,ORL,21,F,80,74,30.6,134.0,220.0,60.9,61.0,-0.1
Brandon Rush,MIN,31,G-F,43,33,29.0,53.0,87.0,60.9,61.0,-0.1
Lance Thomas,NYK,29,F,45,29,21.9,36.0,59.0,61.0,61.2,-0.1
Rashad Vaughn,MIL,20,G,34,22,37.8,32.0,54.0,59.3,59.4,-0.1
Jake Layman,POR,23,F,28,13,32.8,13.0,22.0,59.1,59.2,-0.1
Nicolas Batum,CHA,28,G,77,73,26.6,113.0,186.0,60.8,61.0,-0.2
Shawn Long,PHI,24,F,17,16,47.3,37.0,61.0,60.7,60.9,-0.2
Marcin Gortat,WAS,33,C,82,82,46.2,328.0,542.0,60.5,60.8,-0.3
Karl-Anthony Towns,MIN,21,C,82,82,42.3,314.0,519.0,60.5,60.8,-0.3
Marcus Smart,BOS,23,G,79,70,22.9,100.0,165.0,60.6,60.9,-0.3
Evan Fournier,ORL,24,G,68,57,25.7,98.0,162.0,60.5,60.8,-0.3
Kyle Singler,OKC,29,F,28,21,33.1,26.0,42.0,61.9,62.2,-0.3
Dante Cunningham,NOP,30,F,66,60,32.8,126.0,208.0,60.6,60.9,-0.4
Jonas Jerebko,BOS,30,F,78,67,36.6,104.0,172.0,60.5,60.8,-0.4
Timothe Luwawu-Cabarrot,PHI,22,G-F,68,53,31.6,73.0,122.0,59.8,60.2,-0.4
Luis Scola,BKN,37,F,34,30,39.2,42.0,69.0,60.9,61.3,-0.4
Anthony Morrow,CHI,31,G,40,24,33.5,32.0,53.0,60.4,60.8,-0.4
Gorgui Dieng,MIN,27,F-C,82,82,45.7,315.0,528.0,59.7,60.2,-0.5
John Henson,MIL,26,C-F,58,56,51.3,154.0,254.0,60.6,61.1,-0.5
