PLAYER,TEAM,GP,W,L,MIN,PassesMade,PassesReceived,AST,SecondaryAST,PotentialAST,AST PTSCreated,ASTAdj,AST ToPass%,AST ToPass% Adj,PLAYER_ID,TEAM_ID,FT_AST
AJ Hammons,DAL,22,4,18,163.0,100,118,4,0,22,13,5,0.04,0.05,1627773,1610612742,0
Aaron Brooks,IND,64,36,28,870.0,1350,1580,119,13,268,292,145,0.088,0.107,201166,1610612754,11
Aaron Gordon,ORL,80,29,51,2298.0,1977,2050,150,28,319,380,194,0.076,0.098,203932,1610612753,16
Aaron Harrison,CHA,5,2,3,17.0,22,21,3,0,4,8,3,0.136,0.136,1626151,1610612766,0
Adreian Payne,MIN,18,5,13,135.0,213,152,7,0,21,21,9,0.033,0.042,203940,1610612750,1
Al Horford,BOS,68,46,22,2193.0,3471,3139,337,29,661,858,396,0.097,0.114,201143,1610612738,31
Al Jefferson,IND,65,33,32,922.0,1028,1010,57,10,115,141,68,0.055,0.066,2744,1610612754,4
Al-Farouq Aminu,POR,61,33,28,1773.0,1824,1201,99,7,186,252,114,0.054,0.063,202329,1610612757,11
Alan Anderson,LAC,30,20,10,308.0,199,231,11,3,20,28,15,0.055,0.075,101187,1610612746,0
Alan Williams,PHX,47,11,36,708.0,708,528,23,5,55,53,28,0.032,0.04,1626210,1610612756,1
Alec Burks,UTA,42,26,16,653.0,625,742,30,10,78,66,40,0.048,0.064,202692,1610612762,2
Alex Abrines,OKC,68,37,31,1055.0,844,907,40,2,93,93,45,0.047,0.053,203518,1610612760,6
Alex Len,PHX,75,20,55,1528.0,1486,1087,44,7,116,113,58,0.03,0.039,203458,1610612756,7
Alex Poythress,PHI,6,0,6,157.0,253,191,5,0,13,15,7,0.02,0.028,1627816,1610612755,2
Alexis Ajinca,NOP,39,15,24,584.0,719,448,12,2,33,40,20,0.017,0.028,201582,1610612740,3
Allen Crabbe,POR,79,39,40,2254.0,1641,1776,94,15,191,231,115,0.057,0.07,203459,1610612757,10
Alonzo Gee,DEN,13,4,9,89.0,70,60,6,0,13,19,7,0.086,0.1,202087,1610612743,0
Amir Johnson,BOS,80,51,29,1608.0,1914,1499,140,18,238,372,173,0.073,0.09,101161,1610612738,15
Anderson Varejao,GSW,14,12,2,92.0,164,103,10,0,24,24,10,0.061,0.061,2760,1610612744,0
Andre Drummond,DET,81,36,45,2409.0,1858,1815,90,15,192,229,113,0.048,0.061,203083,1610612765,7
Andre Iguodala,GSW,76,64,12,1998.0,2524,2290,261,37,503,642,317,0.103,0.126,2738,1610612744,21
Andre Roberson,OKC,79,46,33,2376.0,1973,1396,79,12,199,209,102,0.04,0.052,203460,1610612760,9
Andrew Bogut,CLE,27,8,19,583.0,823,505,49,4,113,124,55,0.06,0.067,101106,1610612739,1
Andrew Harrison,MEM,72,38,34,1474.0,2526,2778,198,34,488,509,246,0.078,0.097,1626150,1610612763,14
Andrew Nicholson,BKN,38,20,18,342.0,376,282,10,4,18,28,16,0.027,0.043,203094,1610612751,1
Andrew Wiggins,MIN,82,31,51,3048.0,2097,3298,189,39,423,480,249,0.09,0.119,203952,1610612750,19
Anthony Bennett,BKN,22,3,19,243.0,310,226,11,2,28,32,15,0.035,0.048,203461,1610612751,1
Anthony Brown,ORL,11,3,8,159.0,135,132,8,0,14,23,10,0.059,0.074,1626148,1610612753,2
Anthony Davis,NOP,75,31,44,2708.0,3469,3483,157,21,332,403,195,0.045,0.056,203076,1610612740,16
Anthony Morrow,CHI,49,25,24,714.0,336,481,25,1,47,62,28,0.074,0.083,201627,1610612741,2
Anthony Tolliver,SAC,65,26,39,1477.0,1707,1359,77,13,156,187,96,0.045,0.056,201229,1610612758,6
Archie Goodwin,BKN,15,8,7,214.0,278,332,24,2,46,55,27,0.086,0.097,203462,1610612751,2
Arinze Onuaku,ORL,8,3,5,28.0,45,33,2,0,8,3,1,0.044,0.022,202620,1610612753,0
Aron Baynes,DET,75,34,41,1163.0,686,693,32,1,88,75,33,0.047,0.048,203382,1610612765,2
Arron Afflalo,SAC,61,23,38,1580.0,1511,1628,78,12,189,209,104,0.052,0.069,201167,1610612758,13
Austin Rivers,LAC,74,43,31,2054.0,2649,3124,204,30,390,537,253,0.077,0.096,203085,1610612746,16
Avery Bradley,BOS,55,34,21,1835.0,1750,2092,122,27,271,324,164,0.07,0.094,202340,1610612738,13
Axel Toupane,NOP,4,2,2,47.0,33,28,0,0,3,2,1,0.0,0.03,1626253,1610612740,1
Ben Bentil,DAL,3,2,1,10.0,7,8,0,0,1,2,1,0.0,0.143,1627791,1610612742,1
Ben McLemore,SAC,61,27,34,1176.0,1061,1206,51,7,120,119,60,0.048,0.057,203463,1610612758,2
Beno Udrih,DET,39,18,21,560.0,1105,1242,131,7,250,315,148,0.119,0.134,2757,1610612765,13
