PLAYER,TEAM,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID
AJ Hammons,DAL,22,163.0,11,21,52.400000000000006,5.0,10.0,50.0,64.3,27,1627773
Aaron Brooks,IND,65,894.0,30,73,41.099999999999994,26.0,67.0,38.800000000000004,58.9,86,201166
Aaron Gordon,ORL,80,2298.0,74,227,32.6,61.0,193.0,31.6,46.0,209,203932
Aaron Harrison,CHA,5,17.0,0,2,0.0,0.0,2.0,0.0,0.0,0,1626151
Adreian Payne,MIN,18,135.0,6,20,30.0,3.0,14.0,21.4,37.5,15,203940
Al Horford,BOS,68,2193.0,134,351,38.2,83.0,237.0,35.0,50.0,351,201143
Al Jefferson,IND,66,931.0,27,80,33.800000000000004,0.0,1.0,0.0,33.800000000000004,54,2744
Al-Farouq Aminu,POR,61,1773.0,74,213,34.699999999999996,69.0,204.0,33.800000000000004,50.9,217,202329
Alan Anderson,LAC,30,308.0,11,35,31.4,10.0,32.0,31.3,45.7,32,101187
Alan Williams,PHX,47,708.0,8,21,38.1,0.0,1.0,0.0,38.1,16,1626210
Alec Burks,UTA,42,653.0,21,55,38.2,20.0,52.0,38.5,56.39999999999999,62,202692
Alex Abrines,OKC,68,1055.0,94,230,40.9,89.0,219.0,40.6,60.199999999999996,277,203518
Alex Len,PHX,77,1560.0,32,95,33.7,3.0,8.0,37.5,35.3,67,203458
Alex Poythress,PHI,6,157.0,6,19,31.6,6.0,19.0,31.6,47.4,18,1627816
Alexis Ajinca,NOP,39,584.0,22,65,33.800000000000004,0.0,3.0,0.0,33.800000000000004,44,201582
Allen Crabbe,POR,79,2254.0,161,361,44.6,129.0,281.0,45.9,62.5,451,203459
Alonzo Gee,DEN,13,89.0,0,2,0.0,0.0,2.0,0.0,0.0,0,202087
Amir Johnson,BOS,80,1608.0,24,62,38.7,24.0,57.0,42.1,58.099999999999994,72,101161
Anderson Varejao,GSW,14,92.0,0,0,,,,,,0,2760
Andre Drummond,DET,81,2409.0,19,41,46.300000000000004,0.0,3.0,0.0,46.300000000000004,38,203083
Andre Iguodala,GSW,76,1998.0,62,173,35.8,55.0,154.0,35.699999999999996,51.7,179,2738
Andre Roberson,OKC,79,2376.0,44,177,24.9,44.0,176.0,25.0,37.3,132,203460
Andrew Bogut,CLE,27,583.0,1,3,33.300000000000004,0.0,1.0,0.0,33.300000000000004,2,101106
Andrew Harrison,MEM,72,1474.0,28,95,29.5,26.0,88.0,29.5,43.2,82,1626150
Andrew Nicholson,BKN,38,342.0,10,34,29.4,5.0,25.0,20.0,36.8,25,203094
Andrew Wiggins,MIN,82,3048.0,86,210,41.0,71.0,177.0,40.1,57.9,243,203952
Anthony Bennett,BKN,23,264.0,11,42,26.200000000000003,11.0,42.0,26.200000000000003,39.300000000000004,33,203461
Anthony Brown,ORL,11,159.0,4,22,18.2,4.0,22.0,18.2,27.3,12,1626148
Anthony Davis,NOP,75,2708.0,150,369,40.699999999999996,39.0,126.0,31.0,45.9,339,203076
Anthony Morrow,CHI,49,714.0,50,142,35.199999999999996,41.0,126.0,32.5,49.6,141,201627
Anthony Tolliver,SAC,65,1477.0,96,239,40.2,90.0,222.0,40.5,59.0,282,201229
Archie Goodwin,BKN,15,214.0,4,9,44.4,4.0,9.0,44.4,66.7,12,203462
Arinze Onuaku,ORL,8,28.0,0,0,,,,,,0,202620
Aron Baynes,DET,75,1163.0,28,65,43.1,,,,43.1,56,203382
Arron Afflalo,SAC,61,1580.0,81,183,44.3,57.0,133.0,42.9,59.8,219,201167
Austin Rivers,LAC,74,2054.0,72,183,39.300000000000004,70.0,179.0,39.1,58.5,214,203085
Avery Bradley,BOS,55,1834.0,103,267,38.6,74.0,191.0,38.7,52.400000000000006,280,202340
Axel Toupane,NOP,4,47.0,3,5,60.0,1.0,3.0,33.300000000000004,70.0,7,1626253
Ben Bentil,DAL,3,10.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1627791
