bref_id,Player,Season,team,Offensive Archetype,Minutes,Games,Pos,Age,LEBRON,O-LEBRON,D-LEBRON,WAR,NBA ID,boxLEBRON,boxOLEBRON,boxDLEBRON,year
cartevi01,vince carter,2018-19,ATL,Stationary Shooter,1330,76,PF,42,-1.02,-0.92,-0.11,1.10,1713.0,-1.09,-0.45,-0.64,2019
nowitdi01,dirk nowitzki,2018-19,DAL,Versatile Big,795,51,PF,40,-1.4,-0.73,-0.67,0.50,1717.0,-0.59,-0.64,0.04,2019
crawfja01,jamal crawford,2018-19,PHO,Primary Ball Handler,1211,64,SG,38,-4.31,-1.03,-3.27,-1.50,2037.0,-2.45,-0.51,-1.94,2019
chandty01,tyson chandler,2018-19,TOT,Roll + Cut Big,875,55,C,36,-1.04,-2.94,1.91,0.70,2199.0,-1.29,-2.33,1.05,2019
gasolpa01,pau gasol,2018-19,TOT,Post Scorer,361,30,C,38,0.13,-1.25,1.38,0.60,2200.0,0.62,-0.74,1.36,2019
parketo01,tony parker,2018-19,CHO,Slasher,1003,56,PG,36,-1.81,-0.22,-1.59,0.30,2225.0,-1.56,-0.06,-1.5,2019
hilarne01,nene,2018-19,HOU,Roll + Cut Big,546,42,C,36,-1.59,-1.98,0.38,0.30,2403.0,-1.55,-2.07,0.53,2019
jamesle01,lebron james,2018-19,LAL,Shot Creator,1937,55,SF,34,4.91,3.92,0.99,9.10,2544.0,3.75,3.56,0.19,2019
anthoca01,carmelo anthony,2018-19,HOU,Stationary Shooter,294,10,PF,34,-2.17,-1.38,-0.79,0.00,2546.0,-1.76,-0.91,-0.85,2019
wadedw01,dwyane wade,2018-19,MIA,Shot Creator,1885,72,SG,37,-1.68,0.23,-1.9,0.80,2548.0,-0.61,-0.01,-0.61,2019
pachuza01,zaza pachulia,2018-19,DET,Roll + Cut Big,878,68,C,34,-1.14,-2.11,0.97,0.70,2585.0,-0.71,-1.6,0.89,2019
korveky01,kyle korver,2018-19,TOT,Off Screen Shooter,1334,70,SG-PF,37,-0.81,-0.35,-0.46,1.30,2594.0,-0.91,-0.1,-0.82,2019
hasleud01,udonis haslem,2018-19,MIA,Stretch Big,75,10,C,38,-1.48,-1.62,0.14,0.00,2617.0,-1.41,-1.55,0.14,2019
howardw01,dwight howard,2018-19,WAS,Post Scorer,230,9,C,33,-0.54,-1.28,0.74,0.30,2730.0,-0.11,-0.8,0.68,2019
livinsh01,shaun livingston,2018-19,GSW,Roll + Cut Big,967,64,PG,33,-2.28,-1.9,-0.38,0.00,2733.0,-1.76,-1.63,-0.13,2019
harride01,devin harris,2018-19,DAL,Movement Shooter,1071,68,PG,35,-1.61,-0.69,-0.91,0.50,2734.0,-0.66,-0.51,-0.15,2019
denglu01,luol deng,2018-19,MIN,Athletic Finisher,392,22,SF,33,-0.02,0.02,-0.04,0.60,2736.0,-0.8,-0.63,-0.16,2019
iguodan01,andre iguodala,2018-19,GSW,Athletic Finisher,1578,68,SF,35,1.45,-0.26,1.71,3.90,2738.0,0.33,-0.45,0.78,2019
smithjr01,jr smith,2018-19,CLE,Secondary Ball Handler,222,11,SG,33,-1.13,-1.7,0.58,0.20,2747.0,-1.19,-1.53,0.35,2019
arizatr01,trevor ariza,2018-19,TOT,Movement Shooter,2349,69,SF,33,-1.55,-1.01,-0.54,1.20,2772.0,-0.17,-0.03,-0.14,2019
bogutan01,andrew bogut,2018-19,GSW,Roll + Cut Big,134,11,C,34,-1.86,-2.06,0.21,0.00,101106.0,-1.76,-1.91,0.15,2019
willima02,marvin williams,2018-19,CHO,Stretch Big,2133,75,PF,32,0.16,-0.4,0.56,3.50,101107.0,0.33,-0.38,0.72,2019
paulch01,chris paul,2018-19,HOU,Shot Creator,1857,58,PG,33,2.78,1.83,0.95,6.20,101108.0,3.16,2.81,0.35,2019
feltora01,raymond felton,2018-19,OKC,Secondary Ball Handler,379,33,PG,34,-1.61,-0.79,-0.82,0.20,101109.0,-1.64,-0.79,-0.85,2019
fryech01,channing frye,2018-19,CLE,Stretch Big,341,36,C,35,-1.85,-1.39,-0.46,0.10,101112.0,-0.79,-0.97,0.18,2019
greenge01,gerald green,2018-19,HOU,Movement Shooter,1473,73,SG,33,-1.18,1.21,-2.39,1.10,101123.0,-1.12,0.26,-1.39,2019
mahinia01,ian mahinmi,2018-19,WAS,Roll + Cut Big,498,34,C,32,-0.25,-1.77,1.52,0.70,101133.0,-0.87,-1.92,1.05,2019
