TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,year
Los Angeles Lakers,10,10,37.6,185,323,57.3,58.4,34.1,178,293,60.8,3.5,7,30,23.3,tight,2024
Golden State Warriors,10,10,35.3,169,323,52.3,55.4,29.6,149,271,55.0,5.7,20,52,38.5,tight,2024
LA Clippers,9,9,40.0,159,313,50.8,54.0,33.2,139,260,53.5,6.8,20,53,37.7,tight,2024
Utah Jazz,10,10,34.7,150,312,48.1,49.2,31.4,143,283,50.5,3.2,7,29,24.1,tight,2024
Memphis Grizzlies,10,10,34.2,148,311,47.6,48.7,30.0,141,273,51.6,4.2,7,38,18.4,tight,2024
Miami Heat,10,10,36.0,146,309,47.2,50.3,30.4,127,261,48.7,5.6,19,48,39.6,tight,2024
New York Knicks,9,9,36.7,137,302,45.4,46.7,33.0,129,272,47.4,3.6,8,30,26.7,tight,2024
Chicago Bulls,9,9,36.3,148,301,49.2,50.5,32.9,140,273,51.3,3.4,8,28,28.6,tight,2024
Cleveland Cavaliers,9,9,37.7,147,297,49.5,51.5,31.4,135,247,54.7,6.4,12,50,24.0,tight,2024
Philadelphia 76ers,9,9,36.7,158,295,53.6,54.7,34.0,151,273,55.3,2.7,7,22,31.8,tight,2024
Charlotte Hornets,9,9,35.3,148,293,50.5,50.9,32.9,146,273,53.5,2.4,2,20,10.0,tight,2024
Oklahoma City Thunder,10,10,33.2,158,286,55.2,55.9,31.9,154,275,56.0,1.3,4,11,36.4,tight,2024
Washington Wizards,9,9,34.6,147,284,51.8,53.0,32.2,140,264,53.0,2.4,7,20,35.0,tight,2024
Minnesota Timberwolves,9,9,36.3,145,282,51.4,52.0,33.6,142,261,54.4,2.7,3,21,14.3,tight,2024
Atlanta Hawks,8,8,37.7,133,276,48.2,50.5,31.0,120,227,52.9,6.7,13,49,26.5,tight,2024
Boston Celtics,9,9,33.5,152,275,55.3,58.5,25.9,134,213,62.9,7.5,18,62,29.0,tight,2024
Dallas Mavericks,9,9,33.2,135,265,50.9,54.3,26.7,117,213,54.9,6.5,18,52,34.6,tight,2024
Houston Rockets,9,9,33.8,133,264,50.4,51.7,30.6,126,239,52.7,3.2,7,25,28.0,tight,2024
Milwaukee Bucks,9,9,34.4,147,262,56.1,59.2,28.9,131,220,59.5,5.5,16,42,38.1,tight,2024
Portland Trail Blazers,8,8,35.4,130,255,51.0,51.8,32.9,126,237,53.2,2.5,4,18,22.2,tight,2024
Denver Nuggets,8,8,32.8,132,238,55.5,57.1,28.8,124,209,59.3,4.0,8,29,27.6,tight,2024
Toronto Raptors,8,8,33.4,106,237,44.7,45.8,30.2,101,214,47.2,3.2,5,23,21.7,tight,2024
Orlando Magic,8,8,33.7,136,234,58.1,59.2,31.2,131,217,60.4,2.4,5,17,29.4,tight,2024
Sacramento Kings,7,7,33.1,108,213,50.7,53.3,28.0,97,180,53.9,5.1,11,33,33.3,tight,2024
Golden State Warriors,10,10,30.9,102,283,36.0,43.1,13.9,62,127,48.8,17.0,40,156,25.6,open,2024
Boston Celtics,9,9,32.4,120,266,45.1,58.1,10.5,51,86,59.3,21.9,69,180,38.3,open,2024
Utah Jazz,10,10,28.7,123,258,47.7,59.9,10.9,60,98,61.2,17.8,63,160,39.4,open,2024
Los Angeles Lakers,10,10,28.9,98,248,39.5,46.0,15.2,66,130,50.8,13.8,32,118,27.1,open,2024
Miami Heat,10,10,28.2,106,242,43.8,50.8,15.0,72,129,55.8,13.2,34,113,30.1,open,2024
Brooklyn Nets,10,10,26.1,103,239,43.1,51.9,11.3,61,104,58.7,14.7,42,135,31.1,open,2024
San Antonio Spurs,10,10,26.0,108,238,45.4,54.2,12.5,66,114,57.9,13.6,42,124,33.9,open,2024
Dallas Mavericks,9,9,29.7,102,237,43.0,53.4,11.2,53,89,59.6,18.5,49,148,33.1,open,2024
Milwaukee Bucks,9,9,31.0,103,236,43.6,53.2,12.9,58,98,59.2,18.1,45,138,32.6,open,2024
Charlotte Hornets,9,9,28.3,109,235,46.4,52.3,16.6,81,138,58.7,11.7,28,97,28.9,open,2024
Memphis Grizzlies,10,10,25.5,106,232,45.7,56.7,9.7,55,88,62.5,15.8,51,144,35.4,open,2024
Cleveland Cavaliers,9,9,29.1,98,229,42.8,51.5,12.3,58,97,59.8,16.8,40,132,30.3,open,2024
New York Knicks,9,9,27.7,92,228,40.4,49.3,12.3,51,101,50.5,15.4,41,127,32.3,open,2024
Detroit Pistons,11,11,23.1,99,225,44.0,52.2,12.9,62,126,49.2,10.2,37,99,37.4,open,2024
Oklahoma City Thunder,10,10,24.5,104,211,49.3,58.3,13.7,66,118,55.9,10.8,38,93,40.9,open,2024
Denver Nuggets,8,8,29.0,93,210,44.3,51.4,14.5,63,105,60.0,14.5,30,105,28.6,open,2024
Indiana Pacers,10,10,21.9,96,208,46.2,54.6,10.3,61,98,62.2,11.6,35,110,31.8,open,2024
Chicago Bulls,9,9,24.8,94,206,45.6,52.9,14.7,64,122,52.5,10.1,30,84,35.7,open,2024
Washington Wizards,9,9,24.8,85,203,41.9,48.3,11.8,59,97,60.8,12.9,26,106,24.5,open,2024
Toronto Raptors,8,8,28.5,89,202,44.1,53.2,12.4,52,88,59.1,16.1,37,114,32.5,open,2024
LA Clippers,9,9,25.7,96,201,47.8,56.5,12.6,61,99,61.6,13.0,35,102,34.3,open,2024
Philadelphia 76ers,9,9,24.7,97,198,49.0,57.3,13.7,64,110,58.2,11.0,33,88,37.5,open,2024
Houston Rockets,9,9,25.3,93,198,47.0,56.8,11.0,54,86,62.8,14.3,39,112,34.8,open,2024
Minnesota Timberwolves,9,9,24.9,93,193,48.2,55.4,13.7,65,106,61.3,11.2,28,87,32.2,open,2024
New Orleans Pelicans,10,10,21.1,84,186,45.2,54.0,9.9,51,87,58.6,11.2,33,99,33.3,open,2024
Atlanta Hawks,8,8,24.3,84,178,47.2,57.3,10.8,48,79,60.8,13.5,36,99,36.4,open,2024
Phoenix Suns,10,10,20.1,79,174,45.4,55.2,8.9,45,77,58.4,11.2,34,97,35.1,open,2024
Orlando Magic,8,8,24.2,65,168,38.7,45.8,12.9,41,90,45.6,11.2,24,78,30.8,open,2024
Sacramento Kings,7,7,25.2,62,162,38.3,48.1,9.5,30,61,49.2,15.7,32,101,31.7,open,2024
Portland Trail Blazers,8,8,22.2,72,160,45.0,51.6,12.2,51,88,58.0,10.0,21,72,29.2,open,2024
Indiana Pacers,10,10,32.3,135,307,44.0,61.7,4.2,26,40,65.0,28.1,109,267,40.8,wide_open,2024
Memphis Grizzlies,10,10,28.2,95,257,37.0,51.8,3.8,19,35,54.3,24.4,76,222,34.2,wide_open,2024
Detroit Pistons,11,11,25.9,113,252,44.8,60.7,5.0,33,49,67.3,20.8,80,203,39.4,wide_open,2024
Washington Wizards,9,9,29.9,116,245,47.3,63.9,5.4,35,44,79.5,24.5,81,201,40.3,wide_open,2024
Oklahoma City Thunder,10,10,28.2,99,243,40.7,56.0,4.4,25,38,65.8,23.8,74,205,36.1,wide_open,2024
Brooklyn Nets,10,10,25.6,109,235,46.4,66.0,2.9,17,27,63.0,22.7,92,208,44.2,wide_open,2024
Phoenix Suns,10,10,26.2,88,227,38.8,55.3,2.2,13,19,68.4,24.0,75,208,36.1,wide_open,2024
Golden State Warriors,10,10,23.1,97,212,45.8,63.7,3.4,21,31,67.7,19.8,76,181,42.0,wide_open,2024
Chicago Bulls,9,9,25.5,86,212,40.6,55.7,5.3,22,44,50.0,20.2,64,168,38.1,wide_open,2024
Dallas Mavericks,9,9,26.4,102,211,48.3,69.0,2.9,15,23,65.2,23.6,87,188,46.3,wide_open,2024
New Orleans Pelicans,10,10,23.7,83,209,39.7,54.8,4.0,20,35,57.1,19.8,63,174,36.2,wide_open,2024
Portland Trail Blazers,8,8,28.6,74,206,35.9,49.3,4.9,19,35,54.3,23.8,55,171,32.2,wide_open,2024
Miami Heat,10,10,23.9,96,205,46.8,62.9,5.5,30,47,63.8,18.4,66,158,41.8,wide_open,2024
Minnesota Timberwolves,9,9,26.3,95,204,46.6,63.5,5.3,26,41,63.4,21.0,69,163,42.3,wide_open,2024
San Antonio Spurs,10,10,22.1,79,202,39.1,55.2,3.0,14,27,51.9,19.1,65,175,37.1,wide_open,2024
New York Knicks,9,9,24.4,83,201,41.3,58.2,3.4,15,28,53.6,21.0,68,173,39.3,wide_open,2024
Utah Jazz,10,10,22.2,83,200,41.5,58.5,3.1,15,28,53.6,19.1,68,172,39.5,wide_open,2024
Philadelphia 76ers,9,9,23.8,78,191,40.8,56.5,3.9,18,31,58.1,19.9,60,160,37.5,wide_open,2024
Houston Rockets,9,9,24.3,85,190,44.7,62.1,3.3,19,26,73.1,21.0,66,164,40.2,wide_open,2024
Sacramento Kings,7,7,28.6,64,184,34.8,49.5,2.6,10,17,58.8,25.9,54,167,32.3,wide_open,2024
Los Angeles Lakers,10,10,20.9,75,179,41.9,55.6,4.4,26,38,68.4,16.4,49,141,34.8,wide_open,2024
Charlotte Hornets,9,9,21.3,71,177,40.1,54.0,4.0,22,33,66.7,17.3,49,144,34.0,wide_open,2024
Atlanta Hawks,8,8,23.9,79,175,45.1,59.7,4.8,28,35,80.0,19.1,51,140,36.4,wide_open,2024
LA Clippers,9,9,22.3,77,175,44.0,60.6,3.2,19,25,76.0,19.2,58,150,38.7,wide_open,2024
Toronto Raptors,8,8,24.5,73,174,42.0,58.0,3.9,17,28,60.7,20.6,56,146,38.4,wide_open,2024
Orlando Magic,8,8,25.0,66,174,37.9,52.3,4.5,16,31,51.6,20.6,50,143,35.0,wide_open,2024
Boston Celtics,9,9,20.8,71,171,41.5,57.6,2.9,16,24,66.7,17.9,55,147,37.4,wide_open,2024
Milwaukee Bucks,9,9,22.1,71,168,42.3,58.6,3.5,16,27,59.3,18.5,55,141,39.0,wide_open,2024
Denver Nuggets,8,8,21.4,74,155,47.7,64.8,4.1,21,30,70.0,17.2,53,125,42.4,wide_open,2024
Cleveland Cavaliers,9,9,19.7,68,155,43.9,59.7,3.7,19,29,65.5,16.0,49,126,38.9,wide_open,2024
