TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,year
Portland Trail Blazers,5,5,43.5,81,192,42.2,45.6,36.1,68,159,42.8,7.5,13,33,39.4,tight,2020
Orlando Magic,5,5,38.6,75,171,43.9,45.6,31.6,69,140,49.3,7.0,6,31,19.4,tight,2020
Philadelphia 76ers,4,4,39.8,62,134,46.3,46.6,35.3,61,119,51.3,4.5,1,15,6.7,tight,2020
Indiana Pacers,4,4,38.6,56,124,45.2,45.6,34.9,55,112,49.1,3.7,1,12,8.3,tight,2020
Brooklyn Nets,4,4,31.0,50,113,44.2,45.6,27.4,47,100,47.0,3.6,3,13,23.1,tight,2020
Miami Heat,21,21,7.8,68,133,51.1,55.3,6.6,57,113,50.4,1.2,11,20,55.0,very_tight,2020
Boston Celtics,17,17,9.0,66,130,50.8,51.9,8.2,63,118,53.4,0.8,3,12,25.0,very_tight,2020
Los Angeles Lakers,21,21,7.5,63,130,48.5,48.5,7.1,63,123,51.2,0.4,0,7,0.0,very_tight,2020
Denver Nuggets,19,19,7.9,63,124,50.8,50.8,7.7,63,120,52.5,0.3,0,4,0.0,very_tight,2020
LA Clippers,13,13,9.6,50,108,46.3,46.8,9.3,49,105,46.7,0.3,1,3,33.3,very_tight,2020
Houston Rockets,12,12,8.1,35,83,42.2,43.4,7.5,33,77,42.9,0.6,2,6,33.3,very_tight,2020
Toronto Raptors,11,11,7.9,35,77,45.5,45.5,7.5,35,73,47.9,0.4,0,4,0.0,very_tight,2020
Milwaukee Bucks,10,10,7.5,27,65,41.5,41.5,7.0,27,61,44.3,0.5,0,4,0.0,very_tight,2020
Utah Jazz,7,7,8.0,23,46,50.0,51.1,7.3,22,42,52.4,0.7,1,4,25.0,very_tight,2020
Portland Trail Blazers,5,5,9.5,16,42,38.1,38.1,8.6,16,38,42.1,0.9,0,4,0.0,very_tight,2020
Oklahoma City Thunder,7,7,6.5,18,39,46.2,46.2,6.5,18,39,46.2,0.0,0,0,-,very_tight,2020
Dallas Mavericks,6,6,6.2,15,33,45.5,45.5,6.0,15,32,46.9,0.2,0,1,0.0,very_tight,2020
Orlando Magic,5,5,7.0,10,31,32.3,35.5,5.2,8,23,34.8,1.8,2,8,25.0,very_tight,2020
Indiana Pacers,4,4,8.1,8,26,30.8,30.8,7.5,8,24,33.3,0.6,0,2,0.0,very_tight,2020
Philadelphia 76ers,4,4,7.7,7,26,26.9,26.9,7.4,7,25,28.0,0.3,0,1,0.0,very_tight,2020
Brooklyn Nets,4,4,6.8,11,25,44.0,44.0,6.3,11,23,47.8,0.5,0,2,0.0,very_tight,2020
Los Angeles Lakers,21,21,22.9,178,400,44.5,61.0,3.8,46,66,69.7,19.2,132,334,39.5,wide_open,2020
Denver Nuggets,19,19,23.8,154,373,41.3,56.2,4.9,43,77,55.8,18.9,111,296,37.5,wide_open,2020
Miami Heat,21,21,19.8,146,339,43.1,58.7,3.9,40,67,59.7,15.9,106,272,39.0,wide_open,2020
Houston Rockets,12,12,28.2,125,290,43.1,62.8,1.6,11,16,68.8,26.7,114,274,41.6,wide_open,2020
Boston Celtics,17,17,19.3,120,278,43.2,57.7,3.6,39,52,75.0,15.7,81,226,35.8,wide_open,2020
Toronto Raptors,11,11,23.5,103,229,45.0,62.7,3.9,22,38,57.9,19.6,81,191,42.4,wide_open,2020
Milwaukee Bucks,10,10,21.0,77,182,42.3,58.8,2.8,17,24,70.8,18.2,60,158,38.0,wide_open,2020
LA Clippers,13,13,14.5,85,163,52.1,71.8,2.5,21,28,75.0,12.0,64,135,47.4,wide_open,2020
Oklahoma City Thunder,7,7,22.2,48,133,36.1,50.8,3.7,9,22,40.9,18.6,39,111,35.1,wide_open,2020
Dallas Mavericks,6,6,24.5,53,131,40.5,56.1,3.9,12,21,57.1,20.6,41,110,37.3,wide_open,2020
Orlando Magic,5,5,29.1,58,129,45.0,61.6,6.3,15,28,53.6,22.8,43,101,42.6,wide_open,2020
Utah Jazz,7,7,20.8,48,119,40.3,58.8,0.9,4,5,80.0,19.9,44,114,38.6,wide_open,2020
Brooklyn Nets,4,4,31.5,45,115,39.1,54.8,3.6,9,13,69.2,27.9,36,102,35.3,wide_open,2020
Portland Trail Blazers,5,5,16.6,33,73,45.2,60.3,3.9,11,17,64.7,12.7,22,56,39.3,wide_open,2020
Philadelphia 76ers,4,4,18.7,25,63,39.7,50.0,4.7,12,16,75.0,13.9,13,47,27.7,wide_open,2020
Indiana Pacers,4,4,18.7,26,60,43.3,57.5,3.4,9,11,81.8,15.3,17,49,34.7,wide_open,2020
