TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Miami Heat,21,21,7.8,68,133,51.1,55.3,6.6,57,113,50.4,1.2,11,20,55.0
Boston Celtics,17,17,9.0,66,130,50.8,51.9,8.2,63,118,53.4,0.8,3,12,25.0
Los Angeles Lakers,21,21,7.5,63,130,48.5,48.5,7.1,63,123,51.2,0.4,0,7,0.0
Denver Nuggets,19,19,7.9,63,124,50.8,50.8,7.7,63,120,52.5,0.3,0,4,0.0
LA Clippers,13,13,9.6,50,108,46.3,46.8,9.3,49,105,46.7,0.3,1,3,33.3
Houston Rockets,12,12,8.1,35,83,42.2,43.4,7.5,33,77,42.9,0.6,2,6,33.3
Toronto Raptors,11,11,7.9,35,77,45.5,45.5,7.5,35,73,47.9,0.4,0,4,0.0
Milwaukee Bucks,10,10,7.5,27,65,41.5,41.5,7.0,27,61,44.3,0.5,0,4,0.0
Utah Jazz,7,7,8.0,23,46,50.0,51.1,7.3,22,42,52.4,0.7,1,4,25.0
Portland Trail Blazers,5,5,9.5,16,42,38.1,38.1,8.6,16,38,42.1,0.9,0,4,0.0
Oklahoma City Thunder,7,7,6.5,18,39,46.2,46.2,6.5,18,39,46.2,0.0,0,0,-
Dallas Mavericks,6,6,6.2,15,33,45.5,45.5,6.0,15,32,46.9,0.2,0,1,0.0
Orlando Magic,5,5,7.0,10,31,32.3,35.5,5.2,8,23,34.8,1.8,2,8,25.0
Indiana Pacers,4,4,8.1,8,26,30.8,30.8,7.5,8,24,33.3,0.6,0,2,0.0
Philadelphia 76ers,4,4,7.7,7,26,26.9,26.9,7.4,7,25,28.0,0.3,0,1,0.0
Brooklyn Nets,4,4,6.8,11,25,44.0,44.0,6.3,11,23,47.8,0.5,0,2,0.0
