TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Los Angeles Lakers,21,21,31.4,256,547,46.8,56.2,15.0,153,261,58.6,16.4,103,286,36.0
Miami Heat,21,21,30.2,222,516,43.0,52.0,13.8,129,235,54.9,16.4,93,281,33.1
Denver Nuggets,19,19,31.8,234,498,47.0,56.4,16.8,140,263,53.2,15.0,94,235,40.0
Boston Celtics,17,17,30.0,182,433,42.0,51.6,13.2,99,190,52.1,16.8,83,243,34.2
LA Clippers,13,13,34.7,163,390,41.8,52.4,14.4,80,162,49.4,20.3,83,228,36.4
Toronto Raptors,11,11,31.1,133,303,43.9,55.0,12.4,66,121,54.5,18.7,67,182,36.8
Milwaukee Bucks,10,10,33.3,129,289,44.6,53.8,15.3,76,133,57.1,18.0,53,156,34.0
Houston Rockets,12,12,27.4,110,282,39.0,49.8,8.9,49,91,53.8,18.6,61,191,31.9
Oklahoma City Thunder,7,7,35.3,90,211,42.7,52.4,14.5,49,87,56.3,20.7,41,124,33.1
Dallas Mavericks,6,6,31.4,79,168,47.0,55.7,14.2,50,76,65.8,17.2,29,92,31.5
Utah Jazz,7,7,29.0,83,166,50.0,64.5,11.3,35,65,53.8,17.6,48,101,47.5
Portland Trail Blazers,5,5,30.4,58,134,43.3,51.9,16.8,35,74,47.3,13.6,23,60,38.3
Philadelphia 76ers,4,4,33.8,39,114,34.2,42.1,16.6,21,56,37.5,17.2,18,58,31.0
Orlando Magic,5,5,25.3,43,112,38.4,49.1,12.0,19,53,35.8,13.3,24,59,40.7
Brooklyn Nets,4,4,30.7,39,112,34.8,45.1,12.3,16,45,35.6,18.4,23,67,34.3
Indiana Pacers,4,4,34.6,56,111,50.5,64.0,14.3,26,46,56.5,20.2,30,65,46.2
