TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Los Angeles Lakers,21,21,22.9,178,400,44.5,61.0,3.8,46,66,69.7,19.2,132,334,39.5
Denver Nuggets,19,19,23.8,154,373,41.3,56.2,4.9,43,77,55.8,18.9,111,296,37.5
Miami Heat,21,21,19.8,146,339,43.1,58.7,3.9,40,67,59.7,15.9,106,272,39.0
Houston Rockets,12,12,28.2,125,290,43.1,62.8,1.6,11,16,68.8,26.7,114,274,41.6
Boston Celtics,17,17,19.3,120,278,43.2,57.7,3.6,39,52,75.0,15.7,81,226,35.8
Toronto Raptors,11,11,23.5,103,229,45.0,62.7,3.9,22,38,57.9,19.6,81,191,42.4
Milwaukee Bucks,10,10,21.0,77,182,42.3,58.8,2.8,17,24,70.8,18.2,60,158,38.0
LA Clippers,13,13,14.5,85,163,52.1,71.8,2.5,21,28,75.0,12.0,64,135,47.4
Oklahoma City Thunder,7,7,22.2,48,133,36.1,50.8,3.7,9,22,40.9,18.6,39,111,35.1
Dallas Mavericks,6,6,24.5,53,131,40.5,56.1,3.9,12,21,57.1,20.6,41,110,37.3
Orlando Magic,5,5,29.1,58,129,45.0,61.6,6.3,15,28,53.6,22.8,43,101,42.6
Utah Jazz,7,7,20.8,48,119,40.3,58.8,0.9,4,5,80.0,19.9,44,114,38.6
Brooklyn Nets,4,4,31.5,45,115,39.1,54.8,3.6,9,13,69.2,27.9,36,102,35.3
Portland Trail Blazers,5,5,16.6,33,73,45.2,60.3,3.9,11,17,64.7,12.7,22,56,39.3
Philadelphia 76ers,4,4,18.7,25,63,39.7,50.0,4.7,12,16,75.0,13.9,13,47,27.7
Indiana Pacers,4,4,18.7,26,60,43.3,57.5,3.4,9,11,81.8,15.3,17,49,34.7
