PLAYER,TEAM,GP,W,L,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID,TEAM_ID
Cory Joseph,SAS,4,2,2,22.0,2,3,66.7,,,,66.7,4,202709,1610612759
Courtney Lee,MEM,11,6,5,367.0,22,32,68.8,1.0,2.0,50.0,70.3,45,201584,1610612763
Dahntay Jones,LAC,11,6,5,18.0,0,0,,,,,,0,2563,1610612746
Damian Lillard,POR,5,1,4,201.0,11,47,23.400000000000002,3.0,24.0,12.5,26.6,25,203081,1610612757
Danny Green,SAS,7,3,4,204.0,4,14,28.599999999999998,1.0,8.0,12.5,32.1,9,201980,1610612759
Dante Cunningham,NOP,4,0,4,75.0,0,0,,,,,,0,201967,1610612740
Darius Morris,BKN,1,0,1,5.0,0,1,0.0,,,,0.0,0,202721,1610612751
David Lee,GSW,13,10,3,107.0,0,2,0.0,,,,0.0,0,101135,1610612744
DeAndre Jordan,LAC,14,7,7,482.0,0,1,0.0,,,,0.0,0,201599,1610612746
DeMar DeRozan,TOR,4,0,4,159.0,13,41,31.7,0.0,3.0,0.0,31.7,26,201942,1610612761
DeMarre Carroll,ATL,16,8,8,558.0,4,20,20.0,3.0,8.0,37.5,27.500000000000004,11,201960,1610612737
Dennis Schröder,ATL,16,8,8,290.0,9,49,18.4,4.0,22.0,18.2,22.400000000000002,22,203471,1610612737
Deron Williams,BKN,6,2,4,192.0,7,23,30.4,2.0,6.0,33.300000000000004,34.8,16,101114,1610612751
Derrick Rose,CHI,12,6,6,454.0,38,97,39.2,13.0,25.0,52.0,45.9,89,201565,1610612741
Devin Harris,DAL,4,1,3,74.0,3,7,42.9,0.0,2.0,0.0,42.9,6,2734,1610612742
Dirk Nowitzki,DAL,5,1,4,181.0,10,24,41.699999999999996,0.0,0.0,,41.699999999999996,20,1717,1610612742
Doug McDermott,CHI,3,1,2,10.0,0,0,,0.0,0.0,,,0,203926,1610612741
Draymond Green,GSW,21,16,5,784.0,2,12,16.7,0.0,7.0,0.0,16.7,4,203110,1610612744
Drew Gooden,WAS,10,6,4,178.0,3,8,37.5,0.0,0.0,,37.5,6,2400,1610612764
Dwight Howard,HOU,17,9,8,574.0,0,0,,,,,,0,2730,1610612745
Dwight Powell,DAL,2,0,2,3.0,0,1,0.0,,,,0.0,0,203939,1610612742
E'Twaun Moore,CHI,3,1,2,9.0,0,2,0.0,0.0,0.0,,0.0,0,202734,1610612741
Earl Clark,BKN,2,0,2,13.0,0,0,,0.0,0.0,,,0,201947,1610612751
Ekpe Udoh,LAC,4,2,2,12.0,0,0,,,,,,0,202327,1610612746
Elton Brand,ATL,3,2,1,4.0,0,0,,,,,,0,1882,1610612737
Eric Gordon,NOP,4,0,4,143.0,14,27,51.9,5.0,10.0,50.0,61.1,33,201569,1610612740
Ersan Ilyasova,MIL,6,2,4,142.0,3,9,33.300000000000004,1.0,2.0,50.0,38.9,7,101141,1610612749
Evan Turner,BOS,4,0,4,118.0,10,24,41.699999999999996,1.0,2.0,50.0,43.8,21,202323,1610612738
Festus Ezeli,GSW,20,15,5,183.0,0,0,,,,,,0,203105,1610612744
Garrett Temple,WAS,4,1,3,26.0,0,1,0.0,0.0,1.0,0.0,0.0,0,202066,1610612764
Gerald Wallace,BOS,1,0,1,4.0,0,0,,,,,,0,2222,1610612738
Giannis Antetokounmpo,MIL,6,2,4,201.0,4,17,23.5,0.0,1.0,0.0,23.5,8,203507,1610612749
Gigi Datome,BOS,3,0,3,14.0,1,2,50.0,0.0,0.0,,50.0,2,203540,1610612738
Glen Davis,LAC,14,7,7,144.0,1,4,25.0,0.0,1.0,0.0,25.0,2,201175,1610612746
Greg Smith,DAL,1,0,1,1.0,0,0,,,,,,0,202962,1610612742
Greg Stiemsma,TOR,1,0,1,2.0,0,0,,,,,,0,201880,1610612761
Greivis Vasquez,TOR,4,0,4,101.0,2,7,28.599999999999998,2.0,4.0,50.0,42.9,6,202349,1610612761
Harrison Barnes,GSW,21,16,5,681.0,15,42,35.699999999999996,0.0,3.0,0.0,35.699999999999996,30,203084,1610612744
Hedo Turkoglu,LAC,11,7,4,55.0,2,8,25.0,0.0,5.0,0.0,25.0,4,2045,1610612746
Iman Shumpert,CLE,20,14,6,695.0,18,44,40.9,3.0,12.0,25.0,44.3,39,202697,1610612739
Isaiah Thomas,BOS,4,0,4,119.0,5,23,21.7,1.0,8.0,12.5,23.9,11,202738,1610612738
J.J. Barea,DAL,5,1,4,154.0,10,20,50.0,2.0,8.0,25.0,55.00000000000001,22,200826,1610612742
JJ Redick,LAC,14,7,7,540.0,23,63,36.5,10.0,28.0,35.699999999999996,44.4,56,200755,1610612746
JR Smith,CLE,18,13,5,560.0,35,71,49.3,16.0,34.0,47.099999999999994,60.6,86,2747,1610612739
JaMychal Green,MEM,5,1,4,8.0,0,0,,0.0,0.0,,,0,203210,1610612763
Jae Crowder,BOS,4,0,4,100.0,1,2,50.0,0.0,1.0,0.0,50.0,2,203109,1610612738
Jamal Crawford,LAC,14,7,7,379.0,32,94,34.0,8.0,33.0,24.2,38.3,72,2037,1610612746
James Harden,HOU,17,9,8,636.0,64,157,40.8,25.0,70.0,35.699999999999996,48.699999999999996,153,201935,1610612745
James Johnson,TOR,2,0,2,12.0,0,2,0.0,,,,0.0,0,201949,1610612761
James Jones,CLE,20,14,6,311.0,5,12,41.699999999999996,2.0,7.0,28.599999999999998,50.0,12,2592,1610612739
James Michael McAdoo,GSW,5,5,0,10.0,0,0,,,,,,0,203949,1610612744
Jared Dudley,MIL,6,2,4,110.0,0,1,0.0,0.0,0.0,,0.0,0,201162,1610612749
Jared Sullinger,BOS,4,0,4,80.0,0,4,0.0,0.0,0.0,,0.0,0,203096,1610612738
Jarrett Jack,BKN,6,2,4,153.0,14,27,51.9,2.0,5.0,40.0,55.60000000000001,30,101127,1610612751
Jason Terry,HOU,17,9,8,487.0,16,35,45.7,5.0,15.0,33.300000000000004,52.900000000000006,37,1891,1610612745
Jeff Ayres,SAS,3,1,2,12.0,0,0,,,,,,0,201965,1610612759
Jeff Green,MEM,11,6,5,298.0,11,35,31.4,1.0,4.0,25.0,32.9,23,201145,1610612763
Jeff Teague,ATL,16,8,8,529.0,28,90,31.1,14.0,46.0,30.4,38.9,70,201952,1610612737
Jerome Jordan,BKN,1,0,1,5.0,0,0,,,,,,0,202366,1610612751
Jerryd Bayless,MIL,6,2,4,120.0,6,15,40.0,1.0,1.0,100.0,43.3,13,201573,1610612749
Jimmy Butler III,CHI,12,6,6,506.0,21,47,44.7,7.0,11.0,63.6,52.1,49,202710,1610612741
Joakim Noah,CHI,12,6,6,395.0,0,1,0.0,,,,0.0,0,201149,1610612741
Joe Harris,CLE,6,4,2,16.0,1,2,50.0,1.0,1.0,100.0,75.0,3,203925,1610612739
Joe Johnson,BKN,6,2,4,249.0,12,31,38.7,1.0,5.0,20.0,40.300000000000004,25,2207,1610612751
Joel Freeland,POR,2,0,2,7.0,0,0,,,,,,0,200777,1610612757
Joey Dorsey,HOU,6,3,3,13.0,0,1,0.0,,,,0.0,0,201595,1610612745
John Henson,MIL,6,2,4,152.0,0,0,,0.0,0.0,,,0,203089,1610612749
John Jenkins,ATL,4,1,3,21.0,0,0,,0.0,0.0,,,0,203098,1610612737
John Wall,WAS,7,5,2,273.0,21,60,35.0,2.0,9.0,22.2,36.7,44,202322,1610612764
Johnny O'Bryant III,MIL,1,0,1,12.0,1,1,100.0,,,,100.0,2,203948,1610612749
Jon Leuer,MEM,4,1,3,9.0,0,0,,,,,,0,202720,1610612763
Jonas Jerebko,BOS,4,0,4,68.0,0,0,,0.0,0.0,,,0,201973,1610612738
Jonas Valančiūnas,TOR,4,0,4,106.0,0,3,0.0,,,,0.0,0,202685,1610612761
Jordan Adams,MEM,4,1,3,10.0,1,2,50.0,0.0,0.0,,50.0,2,203919,1610612763
Jorge Gutierrez,MIL,1,0,1,12.0,0,1,0.0,,,,0.0,0,203268,1610612749
Josh Smith,HOU,17,9,8,396.0,11,23,47.8,9.0,17.0,52.900000000000006,67.4,31,2746,1610612745
Jrue Holiday,NOP,3,0,3,55.0,5,14,35.699999999999996,1.0,4.0,25.0,39.300000000000004,11,201950,1610612740
Justin Holiday,GSW,5,5,0,11.0,0,0,,0.0,0.0,,,0,203200,1610612744
Kawhi Leonard,SAS,7,3,4,250.0,22,44,50.0,1.0,3.0,33.300000000000004,51.1,45,202695,1610612759
Kelly Olynyk,BOS,4,0,4,53.0,1,1,100.0,0.0,0.0,,100.0,2,203482,1610612738
Kendrick Perkins,CLE,8,7,1,33.0,0,0,,,,,,0,2570,1610612739
Kent Bazemore,ATL,16,8,8,303.0,2,8,25.0,2.0,6.0,33.300000000000004,37.5,6,203145,1610612737
Kevin Love,CLE,4,4,0,107.0,1,5,20.0,1.0,3.0,33.300000000000004,30.0,3,201567,1610612739
Kevin Seraphin,WAS,6,4,2,72.0,2,3,66.7,,,,66.7,4,202338,1610612764
Khris Middleton,MIL,6,2,4,232.0,11,28,39.300000000000004,0.0,4.0,0.0,39.300000000000004,22,203114,1610612749
Kirk Hinrich,CHI,10,4,6,126.0,2,5,40.0,1.0,1.0,100.0,50.0,5,2550,1610612741
Klay Thompson,GSW,21,16,5,761.0,45,103,43.7,15.0,34.0,44.1,51.0,105,202691,1610612744
Kosta Koufos,MEM,11,6,5,127.0,0,0,,,,,,0,201585,1610612763
Kostas Papanikolaou,HOU,8,4,4,21.0,0,2,0.0,0.0,2.0,0.0,0.0,0,203123,1610612745
Kris Humphries,WAS,1,1,0,5.0,0,0,,,,,,0,2743,1610612764
Kyle Korver,ATL,14,8,6,526.0,13,34,38.2,9.0,23.0,39.1,51.5,35,2594,1610612737
Kyle Lowry,TOR,4,0,4,131.0,8,26,30.8,3.0,13.0,23.1,36.5,19,200768,1610612761
Kyrie Irving,CLE,13,10,3,464.0,31,83,37.3,10.0,32.0,31.3,43.4,72,202681,1610612739
LaMarcus Aldridge,POR,5,1,4,208.0,10,39,25.6,0.0,3.0,0.0,25.6,20,200746,1610612757
LeBron James,CLE,20,14,6,844.0,52,198,26.3,14.0,73.0,19.2,29.799999999999997,118,2544,1610612739
Leandro Barbosa,GSW,21,16,5,229.0,3,13,23.1,1.0,4.0,25.0,26.900000000000002,7,2571,1610612744
Lester Hudson,LAC,7,3,4,38.0,2,3,66.7,1.0,2.0,50.0,83.3,5,201991,1610612746
Lou Williams,TOR,4,0,4,102.0,5,19,26.3,1.0,9.0,11.1,28.9,11,101150,1610612761
Manu Ginobili,SAS,7,3,4,131.0,0,6,0.0,0.0,4.0,0.0,0.0,0,1938,1610612759
Marc Gasol,MEM,11,6,5,416.0,7,26,26.900000000000002,0.0,1.0,0.0,26.900000000000002,14,201188,1610612763
Marcin Gortat,WAS,10,6,4,307.0,1,1,100.0,,,,100.0,2,101162,1610612764
Marco Belinelli,SAS,7,3,4,116.0,4,10,40.0,2.0,6.0,33.300000000000004,50.0,10,201158,1610612759
Marcus Smart,BOS,4,0,4,90.0,3,8,37.5,0.0,2.0,0.0,37.5,6,203935,1610612738
Markel Brown,BKN,2,0,2,10.0,0,0,,0.0,0.0,,,0,203900,1610612751
Marreese Speights,GSW,10,7,3,67.0,0,5,0.0,,,,0.0,0,201578,1610612744
Martell Webster,WAS,1,1,0,4.0,0,0,,0.0,0.0,,,0,101110,1610612764
Mason Plumlee,BKN,6,2,4,49.0,1,1,100.0,,,,100.0,2,203486,1610612751
Matt Barnes,LAC,14,7,7,409.0,0,4,0.0,0.0,4.0,0.0,0.0,0,2440,1610612746
Matt Bonner,SAS,7,3,4,36.0,0,0,,0.0,0.0,,,0,2588,1610612759
Matthew Dellavedova,CLE,20,14,6,497.0,13,43,30.2,4.0,18.0,22.2,34.9,30,203521,1610612739
Meyers Leonard,POR,5,1,4,106.0,0,3,0.0,0.0,1.0,0.0,0.0,0,203086,1610612757
Michael Carter-Williams,MIL,6,2,4,191.0,7,24,29.2,0.0,2.0,0.0,29.2,14,203487,1610612749
Mike Conley,MEM,8,5,3,243.0,19,41,46.300000000000004,7.0,15.0,46.7,54.900000000000006,45,201144,1610612763
Mike Dunleavy,CHI,12,6,6,389.0,3,11,27.3,1.0,4.0,25.0,31.8,7,2399,1610612741
Mike Miller,CLE,9,5,4,65.0,0,0,,0.0,0.0,,,0,2034,1610612739
Mike Muscala,ATL,10,5,5,102.0,2,2,100.0,0.0,0.0,,100.0,4,203488,1610612737
Mike Scott,ATL,11,4,7,172.0,0,3,0.0,0.0,1.0,0.0,0.0,0,203118,1610612737
Miles Plumlee,MIL,1,0,1,16.0,0,0,,,,,,0,203101,1610612749
Mirza Teletovic,BKN,3,1,2,16.0,0,0,,0.0,0.0,,,0,203141,1610612751
Monta Ellis,DAL,5,1,4,197.0,15,47,31.900000000000002,4.0,13.0,30.8,36.199999999999996,34,101145,1610612742
Nazr Mohammed,CHI,3,1,2,14.0,0,1,0.0,0.0,0.0,,0.0,0,1737,1610612741
Nene,WAS,10,6,4,257.0,0,2,0.0,,,,0.0,0,2403,1610612764
Nick Calathes,MEM,10,5,5,126.0,6,13,46.2,2.0,5.0,40.0,53.800000000000004,14,201979,1610612763
Nick Johnson,HOU,9,4,5,49.0,1,4,25.0,1.0,3.0,33.300000000000004,37.5,3,203910,1610612745
Nicolas Batum,POR,5,1,4,209.0,3,23,13.0,0.0,10.0,0.0,13.0,6,201587,1610612757
Nikola Mirotic,CHI,11,5,6,164.0,2,14,14.299999999999999,1.0,7.0,14.299999999999999,17.9,5,202703,1610612741
Norris Cole,NOP,4,0,4,106.0,4,13,30.8,0.0,4.0,0.0,30.8,8,202708,1610612740
O.J. Mayo,MIL,6,2,4,156.0,5,14,35.699999999999996,1.0,2.0,50.0,39.300000000000004,11,201564,1610612749
Omer Asik,NOP,4,0,4,79.0,0,0,,,,,,0,201600,1610612740
Otto Porter Jr.,WAS,10,6,4,331.0,2,7,28.599999999999998,0.0,0.0,,28.599999999999998,4,203490,1610612764
Pablo Prigioni,HOU,17,9,8,293.0,7,25,28.000000000000004,4.0,17.0,23.5,36.0,18,203143,1610612745
Patrick Patterson,TOR,4,0,4,106.0,4,5,80.0,1.0,2.0,50.0,90.0,9,202335,1610612761
Patty Mills,SAS,7,3,4,112.0,5,16,31.3,3.0,10.0,30.0,40.6,13,201988,1610612759
Pau Gasol,CHI,10,6,4,317.0,1,10,10.0,0.0,1.0,0.0,10.0,2,2200,1610612741
Paul Millsap,ATL,16,8,8,566.0,9,26,34.599999999999994,0.0,2.0,0.0,34.599999999999994,18,200794,1610612737
Paul Pierce,WAS,10,6,4,298.0,7,20,35.0,1.0,2.0,50.0,37.5,15,1718,1610612764
Pero Antic,ATL,15,8,7,199.0,0,2,0.0,0.0,1.0,0.0,0.0,0,203544,1610612737
Phil Pressey,BOS,2,0,2,5.0,0,2,0.0,0.0,1.0,0.0,0.0,0,203515,1610612738
Quincy Pondexter,NOP,4,0,4,124.0,2,10,20.0,2.0,4.0,50.0,30.0,6,202347,1610612740
Rajon Rondo,DAL,2,0,2,37.0,2,2,100.0,0.0,0.0,,100.0,4,200765,1610612742
Ramon Sessions,WAS,10,6,4,218.0,3,15,20.0,0.0,5.0,0.0,20.0,6,201196,1610612764
Rasual Butler,WAS,2,2,0,7.0,0,0,,0.0,0.0,,,0,2446,1610612764
Raymond Felton,DAL,3,1,2,36.0,3,6,50.0,0.0,0.0,,50.0,6,101109,1610612742
Richard Jefferson,DAL,4,1,3,51.0,0,3,0.0,0.0,2.0,0.0,0.0,0,2210,1610612742
Robin Lopez,POR,5,1,4,117.0,0,0,,,,,,0,201577,1610612757
Russ Smith,MEM,2,0,2,3.0,0,0,,,,,,0,203893,1610612763
Ryan Anderson,NOP,4,0,4,95.0,6,13,46.2,2.0,5.0,40.0,53.800000000000004,14,201583,1610612740
Shaun Livingston,GSW,21,16,5,375.0,7,28,25.0,0.0,0.0,,25.0,14,2733,1610612744
Shawn Marion,CLE,6,5,1,25.0,0,2,0.0,,,,0.0,0,1890,1610612739
Shelvin Mack,ATL,10,4,6,99.0,6,21,28.599999999999998,5.0,15.0,33.300000000000004,40.5,17,202714,1610612737
Spencer Hawes,LAC,8,4,4,57.0,1,3,33.300000000000004,0.0,0.0,,33.300000000000004,2,201150,1610612746
Stephen Curry,GSW,21,16,5,826.0,78,190,41.099999999999994,48.0,117.0,41.0,53.7,204,201939,1610612744
Steve Blake,POR,5,1,4,43.0,1,2,50.0,0.0,0.0,,50.0,2,2581,1610612757
Taj Gibson,CHI,12,6,6,276.0,1,2,50.0,,,,50.0,2,201959,1610612741
Terrence Jones,HOU,17,9,8,401.0,4,12,33.300000000000004,1.0,4.0,25.0,37.5,9,203093,1610612745
Terrence Ross,TOR,4,0,4,107.0,2,7,28.599999999999998,1.0,2.0,50.0,35.699999999999996,5,203082,1610612761
Thaddeus Young,BKN,6,2,4,190.0,1,3,33.300000000000004,0.0,0.0,,33.300000000000004,2,201152,1610612751
Tiago Splitter,SAS,7,3,4,123.0,0,0,,,,,,0,201168,1610612759
Tim Duncan,SAS,7,3,4,250.0,9,13,69.19999999999999,0.0,0.0,,69.19999999999999,18,1495,1610612759
Tim Frazier,POR,2,0,2,3.0,0,0,,,,,,0,204025,1610612757
Timofey Mozgov,CLE,20,14,6,529.0,0,4,0.0,,,,0.0,0,202389,1610612739
Tony Allen,MEM,10,6,4,279.0,3,5,60.0,0.0,0.0,,60.0,6,2754,1610612763
Tony Parker,SAS,7,3,4,210.0,13,40,32.5,0.0,1.0,0.0,32.5,26,2225,1610612759
Tony Snell,CHI,11,5,6,140.0,3,9,33.300000000000004,1.0,4.0,25.0,38.9,7,203503,1610612741
Trevor Ariza,HOU,17,9,8,655.0,4,29,13.8,2.0,10.0,20.0,17.2,10,2772,1610612745
Tristan Thompson,CLE,20,14,6,727.0,2,5,40.0,,,,40.0,4,202684,1610612739
Tyler Ennis,MIL,1,0,1,16.0,2,4,50.0,1.0,2.0,50.0,62.5,5,203898,1610612749
Tyler Hansbrough,TOR,4,0,4,48.0,0,0,,,,,,0,201946,1610612761
Tyler Zeller,BOS,4,0,4,90.0,1,1,100.0,,,,100.0,2,203092,1610612738
Tyreke Evans,NOP,4,0,4,125.0,2,12,16.7,1.0,6.0,16.7,20.8,5,201936,1610612740
Tyson Chandler,DAL,5,1,4,160.0,0,0,,,,,,0,2199,1610612742
Vince Carter,MEM,11,6,5,196.0,3,14,21.4,0.0,6.0,0.0,21.4,6,1713,1610612763
Will Bynum,WAS,3,2,1,31.0,0,2,0.0,0.0,0.0,,0.0,0,101198,1610612764
Zach Randolph,MEM,11,6,5,382.0,7,18,38.9,0.0,0.0,,38.9,14,2216,1610612763
Zaza Pachulia,MIL,6,2,4,129.0,2,2,100.0,,,,100.0,4,2585,1610612749
