PLAYER,TEAM,GP,W,L,MIN,PassesMade,PassesReceived,AST,SecondaryAST,PotentialAST,AST PTSCreated,ASTAdj,AST ToPass%,AST ToPass% Adj,PLAYER_ID,TEAM_ID,FT_AST
Aaron Brooks,CHI,12,6,6,132.0,235,287,11,4,29,28,17,0.047,0.072,201166,1610612741,2.0
Al Horford,ATL,16,8,8,522.0,680,618,59,2,108,144,62,0.087,0.091,201143,1610612737,1.0
Al-Farouq Aminu,DAL,5,1,4,150.0,142,79,6,0,13,17,8,0.042,0.056,202329,1610612742,1.0
Alan Anderson,BKN,6,2,4,142.0,150,130,7,2,24,23,11,0.047,0.073,101187,1610612751,2.0
Alexis Ajinca,NOP,3,0,3,10.0,9,7,1,0,0,2,1,0.111,0.111,201582,1610612740,0.0
Allen Crabbe,POR,2,0,2,39.0,35,27,1,0,4,3,1,0.029,0.029,203459,1610612757,0.0
Alonzo Gee,POR,1,0,1,3.0,2,1,1,0,2,3,1,0.5,0.5,202087,1610612757,0.0
Amar'e Stoudemire,DAL,5,1,4,75.0,47,60,3,0,4,4,2,0.064,0.043,2405,1610612742,0.0
Amir Johnson,TOR,4,0,4,112.0,120,80,4,1,9,6,4,0.033,0.033,101161,1610612761,0.0
Andre Iguodala,GSW,20,16,4,598.0,650,624,70,9,112,174,86,0.108,0.132,2738,1610612744,8.0
Andrew Bogut,GSW,18,14,4,414.0,507,310,35,2,62,97,44,0.069,0.087,101106,1610612744,3.0
Anthony Davis,NOP,4,0,4,172.0,161,191,8,1,22,20,10,0.05,0.062,203076,1610612740,2.0
Aron Baynes,SAS,4,2,2,40.0,43,28,1,0,2,0,0,0.023,0.0,203382,1610612759,0.0
Arron Afflalo,POR,3,1,2,60.0,39,38,2,1,4,5,3,0.051,0.077,201167,1610612757,0.0
Austin Rivers,LAC,14,7,7,250.0,246,314,16,3,26,33,19,0.065,0.077,203085,1610612746,2.0
Avery Bradley,BOS,4,0,4,133.0,74,105,3,1,4,7,4,0.041,0.054,202340,1610612738,0.0
Beno Udrih,MEM,10,5,5,175.0,329,372,21,4,39,49,28,0.064,0.085,2757,1610612763,2.0
Bernard James,DAL,1,0,1,2.0,0,0,0,0,0,0,0,0.0,0.0,203108,1610612742,
Blake Griffin,LAC,14,7,7,557.0,955,918,86,2,157,215,91,0.09,0.095,201933,1610612746,2.0
Bojan Bogdanović,BKN,6,2,4,206.0,151,178,10,2,19,30,14,0.066,0.093,202711,1610612751,2.0
