PLAYER,TEAM,GP,W,L,MIN,PTS,DrivePTS,DriveFG%,C&SPTS,C&SFG%,Pull UpPTS,Pull UpFG%,PaintTouch PTS,PaintTouch FG%,PostTouch PTS,PostTouch FG%,ElbowTouch PTS,ElbowTouch FG%,eFG%
Aaron Brooks,CHI,12,6,6,132,54,20,38.5,12,36.4,24,34.5,0,0.0,0,0.0,0,0.0,41.0
Al Horford,ATL,16,8,8,522,231,24,50.0,70,36.6,10,31.3,92,70.3,23,45.5,27,54.5,51.2
Al-Farouq Aminu,DAL,5,1,4,150,56,2,20.0,15,50.0,6,66.7,10,50.0,4,100.0,0,0.0,66.1
Alan Anderson,BKN,6,2,4,142,66,18,60.0,30,62.5,10,50.0,4,100.0,0,0.0,3,100.0,73.2
Alexis Ajinca,NOP,3,0,3,10,8,0,0.0,4,100.0,0,0.0,6,100.0,0,0.0,4,100.0,100.0
Allen Crabbe,POR,2,0,2,39,10,0,0.0,6,100.0,0,0.0,0,0.0,0,0.0,0,0.0,100.0
Alonzo Gee,POR,1,0,1,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Amar'e Stoudemire,DAL,5,1,4,75,39,0,0.0,4,20.0,2,50.0,14,60.0,15,35.3,4,50.0,42.9
Amir Johnson,TOR,4,0,4,112,46,6,60.0,0,0.0,0,0.0,28,86.7,2,50.0,10,62.5,69.0
Andre Iguodala,GSW,20,16,4,598,211,25,50.0,78,34.2,28,35.1,25,60.0,0,0.0,6,50.0,55.4
Andrew Bogut,GSW,18,14,4,414,87,2,33.3,0,0.0,0,0.0,74,63.6,4,22.2,2,33.3,56.8
Anthony Davis,NOP,4,0,4,172,126,9,33.3,22,57.9,16,38.1,38,76.5,20,47.4,35,52.6,54.0
Aron Baynes,SAS,4,2,2,40,9,0,0.0,2,50.0,0,0.0,7,22.2,0,0.0,0,0.0,30.0
Arron Afflalo,POR,3,1,2,60,5,0,0.0,3,20.0,2,50.0,0,0.0,0,0.0,0,0.0,20.8
Austin Rivers,LAC,14,7,7,250,117,39,37.2,35,40.0,20,34.6,4,66.7,0,0.0,9,100.0,50.0
Avery Bradley,BOS,4,0,4,133,49,6,50.0,16,40.0,13,25.0,5,40.0,0,0.0,2,100.0,43.0
Beno Udrih,MEM,10,5,5,175,76,24,52.9,14,41.7,34,39.5,2,25.0,0,0.0,2,33.3,45.2
Bernard James,DAL,1,0,1,2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Blake Griffin,LAC,14,7,7,557,357,31,45.8,52,41.3,23,35.5,95,59.1,48,38.3,60,50.0,51.3
Bojan Bogdanovic,BKN,6,2,4,206,62,14,45.5,35,35.3,4,22.2,2,33.3,0,0.0,0,0.0,48.3
Boris Diaw,SAS,7,3,4,198,81,26,55.0,16,27.3,14,53.8,16,70.0,6,25.0,9,80.0,50.7
Bradley Beal,WAS,10,6,4,418,234,51,38.1,63,37.9,56,35.1,16,35.7,4,100.0,6,42.9,46.3
Brandon Bass,BOS,4,0,4,86,20,4,50.0,4,33.3,2,33.3,2,50.0,4,14.3,2,25.0,35.0
Brandon Rush,GSW,3,3,0,7,3,0,0.0,3,50.0,0,0.0,0,0.0,0,0.0,0,0.0,25.0
Brendan Haywood,CLE,1,1,0,2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Brook Lopez,BKN,6,2,4,234,119,14,40.0,20,43.5,2,11.1,55,65.7,16,26.7,25,47.4,49.4
CJ McCollum,POR,5,1,4,166,85,22,47.4,29,47.6,16,46.7,0,0.0,0,0.0,0,0.0,56.0
Chandler Parsons,DAL,1,0,1,37,10,6,37.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33.3
Charlie Villanueva,DAL,5,1,4,43,30,2,50.0,18,40.0,6,50.0,4,50.0,0,0.0,0,0.0,60.0
Chris Kaman,POR,3,0,3,37,9,0,0.0,2,33.3,0,0.0,7,100.0,0,0.0,0,0.0,50.0
Chris Paul,LAC,12,6,6,445,265,85,62.9,37,50.0,130,46.0,3,0.0,5,33.3,2,25.0,57.4
Clint Capela,HOU,17,9,8,127,57,2,0.0,0,0.0,0,0.0,35,70.8,0,0.0,6,60.0,67.7
Corey Brewer,HOU,17,9,8,428,191,46,39.6,38,30.2,8,18.2,20,50.0,0,0.0,6,75.0,46.7
Cory Joseph,SAS,4,2,2,22,11,6,100.0,0,0.0,4,66.7,0,0.0,0,0.0,0,0.0,83.3
