PLAYER,TEAM,GP,W,L,MIN,Touches,PostUps,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
Aaron Brooks,CHI,12,6,6,132.0,320,3,0,1,0.0,0,0,0.0,0,0.0,2,66.7,0,0.0,0,0.0,0,0.0,201166,1610612741
Al Horford,ATL,16,8,8,522.0,946,115,45,64,70.3,2,2,100.0,92,80.0,42,36.5,10,8.7,4,3.5000000000000004,1,0.8999999999999999,201143,1610612737
Al-Farouq Aminu,DAL,5,1,4,150.0,189,16,4,8,50.0,1,2,50.0,10,62.5,7,43.8,1,6.3,0,0.0,1,6.3,202329,1610612742
Alan Anderson,BKN,6,2,4,142.0,210,2,1,1,100.0,0,1,0.0,4,200.0,0,0.0,0,0.0,0,0.0,1,50.0,101187,1610612751
Alexis Ajinca,NOP,3,0,3,10.0,15,5,3,3,100.0,0,0,0.0,6,120.0,0,0.0,0,0.0,0,0.0,0,0.0,201582,1610612740
Allen Crabbe,POR,2,0,2,39.0,42,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203459,1610612757
Alonzo Gee,POR,1,0,1,3.0,2,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,202087,1610612757
Amar'e Stoudemire,DAL,5,1,4,75.0,98,18,6,10,60.0,1,2,50.0,14,77.8,5,27.800000000000004,0,0.0,1,5.6000000000000005,1,5.6000000000000005,2405,1610612742
Amir Johnson,TOR,4,0,4,112.0,162,23,13,15,86.7,1,2,50.0,28,121.7,6,26.1,2,8.7,1,4.3,1,4.3,101161,1610612761
Andre Iguodala,GSW,20,16,4,598.0,912,38,12,20,60.0,1,4,25.0,25,65.8,13,34.2,3,7.9,0,0.0,2,5.3,2738,1610612744
Andrew Bogut,GSW,18,14,4,414.0,664,101,35,55,63.6,3,4,75.0,74,73.3,39,38.6,5,5.0,3,3.0,2,2.0,101106,1610612744
Anthony Davis,NOP,4,0,4,172.0,285,33,13,17,76.5,12,12,100.0,38,115.19999999999999,6,18.2,1,3.0,4,12.1,5,15.2,203076,1610612740
Aron Baynes,SAS,4,2,2,40.0,57,14,2,9,22.2,2,2,100.0,7,50.0,3,21.4,0,0.0,1,7.1,1,7.1,203382,1610612759
