PLAYER,TEAM,GP,W,L,MIN,Touches,ElbowTouches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
Aaron Brooks,CHI,12,6,6,132.0,320,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,201166,1610612741
Al Horford,ATL,16,8,8,522.0,946,88,12,22,54.50000000000001,3,4,75.0,27,30.7,59,67.0,12,20.3,3,3.4000000000000004,1,1.0999999999999999,201143,1610612737
Al-Farouq Aminu,DAL,5,1,4,150.0,189,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,202329,1610612742
Alan Anderson,BKN,6,2,4,142.0,210,3,1,1,100.0,0,0,0.0,3,100.0,2,66.7,0,0.0,0,0.0,0,0.0,101187,1610612751
Alexis Ajinca,NOP,3,0,3,10.0,15,4,2,2,100.0,0,0,0.0,4,100.0,2,50.0,0,0.0,0,0.0,0,0.0,201582,1610612740
Allen Crabbe,POR,2,0,2,39.0,42,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203459,1610612757
Alonzo Gee,POR,1,0,1,3.0,2,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,202087,1610612757
Amar'e Stoudemire,DAL,5,1,4,75.0,98,7,1,2,50.0,2,2,100.0,4,57.099999999999994,4,57.099999999999994,0,0.0,0,0.0,1,14.299999999999999,2405,1610612742
Amir Johnson,TOR,4,0,4,112.0,162,14,5,8,62.5,0,0,0.0,10,71.39999999999999,4,28.599999999999998,1,25.0,1,7.1,0,0.0,101161,1610612761
Andre Iguodala,GSW,20,16,4,598.0,912,15,3,6,50.0,0,0,0.0,6,40.0,7,46.7,2,28.599999999999998,1,6.7,0,0.0,2738,1610612744
Andrew Bogut,GSW,18,14,4,414.0,664,22,1,3,33.300000000000004,0,0,0.0,2,9.1,16,72.7,3,18.8,2,9.1,0,0.0,101106,1610612744
Anthony Davis,NOP,4,0,4,172.0,285,53,10,19,52.6,15,16,93.8,35,66.0,23,43.4,4,17.4,3,5.7,8,15.1,203076,1610612740
Aron Baynes,SAS,4,2,2,40.0,57,5,0,1,0.0,0,0,0.0,0,0.0,4,80.0,0,0.0,0,0.0,0,0.0,203382,1610612759
Arron Afflalo,POR,3,1,2,60.0,55,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,201167,1610612757
Austin Rivers,LAC,14,7,7,250.0,382,7,4,4,100.0,0,0,0.0,9,128.6,3,42.9,0,0.0,0,0.0,0,0.0,203085,1610612746
Avery Bradley,BOS,4,0,4,133.0,135,6,2,2,100.0,0,0,0.0,2,33.300000000000004,4,66.7,0,0.0,0,0.0,0,0.0,202340,1610612738
Beno Udrih,MEM,10,5,5,175.0,443,7,1,3,33.300000000000004,0,0,0.0,2,28.599999999999998,4,57.099999999999994,0,0.0,0,0.0,0,0.0,2757,1610612763
Bernard James,DAL,1,0,1,2.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203108,1610612742
Blake Griffin,LAC,14,7,7,557.0,1373,143,26,52,50.0,7,9,77.8,60,42.0,80,55.900000000000006,13,16.3,4,2.8000000000000003,2,1.4000000000000001,201933,1610612746
Bojan Bogdanović,BKN,6,2,4,206.0,229,3,0,2,0.0,0,0,0.0,0,0.0,1,33.300000000000004,0,0.0,0,0.0,0,0.0,202711,1610612751
Boris Diaw,SAS,7,3,4,198.0,448,22,4,5,80.0,1,2,50.0,9,40.9,14,63.6,4,28.599999999999998,1,4.5,0,0.0,2564,1610612759
Bradley Beal,WAS,10,6,4,418.0,764,11,3,7,42.9,0,2,0.0,6,54.50000000000001,3,27.3,1,33.300000000000004,0,0.0,1,9.1,203078,1610612764
Brandon Bass,BOS,4,0,4,86.0,112,9,1,4,25.0,0,2,0.0,2,22.2,3,33.300000000000004,0,0.0,0,0.0,1,11.1,101138,1610612738
Brandon Rush,GSW,3,3,0,7.0,15,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201575,1610612744
Brendan Haywood,CLE,1,1,0,2.0,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2217,1610612739
Brook Lopez,BKN,6,2,4,234.0,276,41,9,19,47.4,6,6,100.0,25,61.0,17,41.5,5,29.4,1,2.4,3,7.3,201572,1610612751
CJ McCollum,POR,5,1,4,166.0,211,5,0,2,0.0,0,0,0.0,0,0.0,3,60.0,1,33.300000000000004,0,0.0,0,0.0,203468,1610612757
Chandler Parsons,DAL,1,0,1,37.0,53,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,202718,1610612742
Charlie Villanueva,DAL,5,1,4,43.0,102,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,101111,1610612742
Chris Kaman,POR,3,0,3,37.0,57,7,0,1,0.0,0,0,0.0,0,0.0,4,57.099999999999994,1,25.0,1,14.299999999999999,0,0.0,2549,1610612757
Chris Paul,LAC,12,6,6,445.0,1141,17,1,4,25.0,0,0,0.0,2,11.799999999999999,12,70.6,3,25.0,0,0.0,0,0.0,101108,1610612746
Clint Capela,HOU,17,9,8,127.0,193,20,3,5,60.0,0,2,0.0,6,30.0,11,55.00000000000001,3,27.3,2,10.0,1,5.0,203991,1610612745
Corey Brewer,HOU,17,9,8,428.0,523,8,3,4,75.0,0,0,0.0,6,75.0,4,50.0,1,25.0,0,0.0,0,0.0,201147,1610612745
Cory Joseph,SAS,4,2,2,22.0,38,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,202709,1610612759
Courtney Lee,MEM,11,6,5,367.0,510,10,1,4,25.0,0,0,0.0,2,20.0,6,60.0,1,16.7,0,0.0,0,0.0,201584,1610612763
Dahntay Jones,LAC,11,6,5,18.0,11,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2563,1610612746
Damian Lillard,POR,5,1,4,201.0,439,3,1,1,100.0,0,0,0.0,2,66.7,1,33.300000000000004,0,0.0,1,33.300000000000004,0,0.0,203081,1610612757
Danny Green,SAS,7,3,4,204.0,309,3,0,0,0.0,0,0,0.0,0,0.0,2,66.7,1,50.0,0,0.0,0,0.0,201980,1610612759
Dante Cunningham,NOP,4,0,4,75.0,102,3,1,1,100.0,0,0,0.0,2,66.7,2,66.7,0,0.0,0,0.0,0,0.0,201967,1610612740
Darius Morris,BKN,1,0,1,5.0,7,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,202721,1610612751
David Lee,GSW,13,10,3,107.0,208,17,2,5,40.0,2,2,100.0,6,35.3,10,58.8,2,20.0,0,0.0,1,5.8999999999999995,101135,1610612744
DeAndre Jordan,LAC,14,7,7,482.0,637,20,1,2,50.0,0,0,0.0,2,10.0,17,85.0,1,5.8999999999999995,0,0.0,0,0.0,201599,1610612746
DeMar DeRozan,TOR,4,0,4,159.0,246,3,0,1,0.0,0,0,0.0,0,0.0,2,66.7,0,0.0,0,0.0,0,0.0,201942,1610612761
DeMarre Carroll,ATL,16,8,8,558.0,782,13,7,7,100.0,2,2,100.0,17,130.8,4,30.8,0,0.0,1,7.7,1,7.7,201960,1610612737
Dennis Schröder,ATL,16,8,8,290.0,707,3,0,2,0.0,0,0,0.0,0,0.0,1,33.300000000000004,0,0.0,0,0.0,0,0.0,203471,1610612737
Deron Williams,BKN,6,2,4,192.0,495,5,1,1,100.0,0,0,0.0,2,40.0,4,80.0,1,25.0,0,0.0,0,0.0,101114,1610612751
Derrick Rose,CHI,12,6,6,454.0,1182,13,4,9,44.4,2,2,100.0,10,76.9,3,23.1,1,33.300000000000004,0,0.0,1,7.7,201565,1610612741
Devin Harris,DAL,4,1,3,74.0,147,1,0,0,0.0,2,2,100.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0,2734,1610612742
Dirk Nowitzki,DAL,5,1,4,181.0,351,19,5,9,55.60000000000001,0,0,0.0,10,52.6,9,47.4,1,11.1,1,5.3,0,0.0,1717,1610612742
Doug McDermott,CHI,3,1,2,10.0,12,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203926,1610612741
Draymond Green,GSW,20,16,4,740.0,1649,44,9,13,69.19999999999999,1,2,50.0,19,43.2,26,59.099999999999994,6,23.1,3,6.800000000000001,1,2.3,203110,1610612744
Drew Gooden,WAS,10,6,4,178.0,337,4,0,1,0.0,2,2,100.0,2,50.0,2,50.0,1,50.0,0,0.0,1,25.0,2400,1610612764
