TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Golden State Warriors,21,21,12.7,111,217,51.2,51.8,12.0,108,205,52.7,0.7,3,12,25.0
Cleveland Cavaliers,22,22,10.4,95,178,53.4,53.7,10.1,94,172,54.7,0.4,1,6,16.7
Boston Celtics,19,19,11.8,106,173,61.3,61.8,11.5,104,169,61.5,0.3,2,4,50.0
Houston Rockets,17,17,12.5,87,164,53.0,53.0,12.4,87,163,53.4,0.1,0,1,0.0
Utah Jazz,11,11,10.5,36,94,38.3,38.8,9.6,35,86,40.7,0.9,1,8,12.5
New Orleans Pelicans,9,9,11.8,57,93,61.3,64.0,10.8,52,85,61.2,1.0,5,8,62.5
Toronto Raptors,10,10,10.8,51,86,59.3,59.9,10.5,50,84,59.5,0.3,1,2,50.0
Philadelphia 76ers,10,10,10.1,37,80,46.3,48.1,9.6,34,76,44.7,0.5,3,4,75.0
Washington Wizards,6,6,13.7,25,64,39.1,39.1,13.1,25,61,41.0,0.6,0,3,0.0
Milwaukee Bucks,7,7,11.0,31,59,52.5,53.4,10.8,30,58,51.7,0.2,1,1,100
Miami Heat,5,5,13.8,29,56,51.8,53.6,13.1,27,53,50.9,0.7,2,3,66.7
Portland Trail Blazers,4,4,14.0,30,45,66.7,66.7,14.0,30,45,66.7,0.0,0,0,-
San Antonio Spurs,5,5,10.0,22,40,55.0,55.0,10.0,22,40,55.0,0.0,0,0,-
Oklahoma City Thunder,6,6,8.1,24,39,61.5,61.5,8.1,24,39,61.5,0.0,0,0,-
Indiana Pacers,7,7,7.4,17,38,44.7,44.7,7.2,17,37,45.9,0.2,0,1,0.0
Minnesota Timberwolves,5,5,7.5,16,32,50.0,50.0,7.5,16,32,50.0,0.0,0,0,-
