TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
UTA,70,70,30.8,818,1945,42.1,59.3,3.5000000000000004,148,218,67.9,27.400000000000002,670,1727,38.800000000000004
NOP,71,71,28.799999999999997,762,1873,40.699999999999996,57.199999999999996,3.1,142,201,70.6,25.7,620,1672,37.1
MIL,69,69,28.4,713,1730,41.199999999999996,58.4,3.1,120,188,63.800000000000004,25.4,593,1542,38.5
WAS,69,69,26.400000000000002,731,1672,43.7,60.5,3.8,170,241,70.5,22.6,561,1431,39.2
POR,71,71,26.1,712,1664,42.8,59.099999999999994,4.1000000000000005,168,263,63.9,22.0,544,1401,38.800000000000004
PHI,70,70,26.5,715,1653,43.3,60.6,3.4000000000000004,141,211,66.8,23.1,574,1442,39.800000000000004
HOU,69,69,27.700000000000003,708,1649,42.9,59.199999999999996,4.3999999999999995,171,262,65.3,23.3,537,1387,38.7
SAS,70,70,26.1,665,1643,40.5,56.39999999999999,4.1000000000000005,142,260,54.6,22.0,523,1383,37.8
CLE,70,70,26.1,733,1624,45.1,62.7,3.6999999999999997,162,233,69.5,22.3,571,1391,41.0
SAC,71,71,25.3,681,1608,42.4,59.5,3.1,129,198,65.2,22.2,552,1410,39.1
MEM,69,69,25.7,649,1607,40.400000000000006,56.89999999999999,2.8000000000000003,119,177,67.2,22.900000000000002,530,1430,37.1
DEN,71,71,24.7,646,1590,40.6,56.2,3.5999999999999996,151,229,65.9,21.2,495,1361,36.4
DAL,70,70,24.099999999999998,651,1586,41.0,56.89999999999999,3.4000000000000004,148,222,66.7,20.8,503,1364,36.9
BOS,70,70,26.0,652,1576,41.4,59.199999999999996,2.5,90,151,59.599999999999994,23.5,562,1425,39.4
NYK,71,71,25.6,629,1566,40.2,56.699999999999996,2.6,110,159,69.19999999999999,23.0,519,1407,36.9
MIN,71,71,24.5,646,1540,41.9,58.599999999999994,3.5999999999999996,134,229,58.5,20.8,512,1311,39.1
LAL,70,70,24.9,680,1529,44.5,60.6,4.1000000000000005,186,253,73.5,20.8,494,1276,38.7
GSW,70,69,24.5,592,1500,39.5,54.800000000000004,3.3000000000000003,131,204,64.2,21.2,461,1296,35.6
CHI,70,70,23.200000000000003,653,1495,43.7,60.6,3.3000000000000003,147,216,68.10000000000001,19.8,506,1279,39.6
BKN,70,70,25.0,667,1492,44.7,61.8,4.0,158,238,66.4,21.0,509,1254,40.6
OKC,70,70,24.0,611,1477,41.4,58.699999999999996,3.0,99,183,54.1,21.0,512,1294,39.6
CHA,70,70,23.799999999999997,607,1468,41.3,58.099999999999994,2.7,114,166,68.7,21.099999999999998,493,1302,37.9
IND,70,70,23.1,618,1453,42.5,58.4,3.8,157,237,66.2,19.3,461,1216,37.9
ATL,70,70,23.1,593,1453,40.8,57.199999999999996,2.8000000000000003,118,178,66.3,20.3,475,1275,37.3
LAC,70,70,23.200000000000003,616,1421,43.3,60.4,3.2,131,197,66.5,20.0,485,1224,39.6
TOR,69,69,23.799999999999997,599,1399,42.8,60.099999999999994,3.2,116,185,62.7,20.7,483,1214,39.800000000000004
PHX,70,70,23.5,589,1384,42.6,59.3,3.1,125,180,69.39999999999999,20.4,464,1204,38.5
MIA,70,70,21.3,567,1382,41.0,57.99999999999999,2.6,99,168,58.9,18.7,468,1214,38.6
DET,70,70,23.400000000000002,566,1374,41.199999999999996,57.9,2.6,108,155,69.69999999999999,20.8,458,1219,37.6
ORL,69,69,22.0,558,1324,42.1,58.5,3.0,125,183,68.30000000000001,19.0,433,1141,37.9
