bref_id,Player,Season,team,Offensive Archetype,Minutes,Games,Pos,Age,LEBRON,O-LEBRON,D-LEBRON,WAR,NBA ID,boxLEBRON,boxOLEBRON,boxDLEBRON,year
jokicni01,nikola jokic,2022-23,DEN,Post Scorer,2323,69,C,28,7.31,5.55,1.76,13.80,203999.0,5.68,4.5,1.17,2023
antetgi01,giannis antetokounmpo,2022-23,MIL,Shot Creator,2024,63,PF,28,5.87,4.73,1.14,10.40,203507.0,5.33,4.11,1.22,2023
embiijo01,joel embiid,2022-23,PHI,Shot Creator,2284,66,C,29,5.86,3.78,2.08,11.70,203954.0,5.83,4.61,1.22,2023
butleji01,jimmy butler,2022-23,MIA,Shot Creator,2138,64,SF,33,5.01,4.27,0.74,9.90,202710.0,4.32,3.59,0.73,2023
davisan02,anthony davis,2022-23,LAL,Shot Creator,1905,56,C,30,4.9,2.21,2.69,8.70,203076.0,4.16,2.38,1.77,2023
jacksja02,jaren jackson jr.,2022-23,MEM,Versatile Big,1787,63,C,23,4.52,1.11,3.41,7.80,1628991.0,3.77,0.65,3.12,2023
tatumja01,jayson tatum,2022-23,BOS,Shot Creator,2732,74,PF,25,4.42,4.29,0.13,11.70,1628369.0,4.98,4.16,0.82,2023
mitchdo01,donovan mitchell,2022-23,CLE,Primary Ball Handler,2432,68,SG,26,4.31,3.58,0.73,10.30,1628378.0,3.3,3.42,-0.11,2023
doncilu01,luka doncic,2022-23,DAL,Shot Creator,2391,66,PG,24,4.22,5.03,-0.81,10.00,1629029.0,5.73,5.9,-0.17,2023
jamesle01,lebron james,2022-23,LAL,Shot Creator,1954,55,PF,38,4.11,3.86,0.25,8.00,2544.0,2.98,3.23,-0.26,2023
leonaka01,kawhi leonard,2022-23,LAC,Shot Creator,1748,52,SF,31,4.05,3.01,1.04,7.10,202695.0,3.07,2.74,0.33,2023
claxtni01,nic claxton,2022-23,BRK,Roll + Cut Big,2271,76,C,23,3.85,0.64,3.21,9.00,1629651.0,2.56,-0.23,2.78,2023
moranja01,ja morant,2022-23,MEM,Slasher,1948,61,PG,23,3.81,3.73,0.09,7.70,1629630.0,3.14,3.42,-0.29,2023
gilgesh01,shai gilgeous-alexander,2022-23,OKC,Shot Creator,2416,68,PG,24,3.79,3.58,0.21,9.50,1628983.0,3.52,3.24,0.28,2023
lillada01,damian lillard,2022-23,POR,Shot Creator,2107,58,PG,32,3.73,5.99,-2.26,8.20,203081.0,3.48,5.52,-2.04,2023
hardeja01,james harden,2022-23,PHI,Shot Creator,2135,58,PG,33,3.59,3.45,0.14,8.10,201935.0,4.19,3.86,0.33,2023
curryst01,stephen curry,2022-23,GSW,Primary Ball Handler,1941,56,PG,35,3.59,4.06,-0.47,7.40,201939.0,3.57,4.25,-0.68,2023
holidjr01,jrue holiday,2022-23,MIL,Primary Ball Handler,2183,67,PG,32,3.47,1.88,1.58,8.10,201950.0,2.13,1.87,0.27,2023
duranke01,kevin durant,2022-23,BRK/PHO,Shot Creator,1672,47,SF,34,3.38,2.65,0.73,6.10,201142.0,2.6,2.49,0.11,2023
vanvlfr01,fred vanvleet,2022-23,TOR,Primary Ball Handler,2535,69,PG,29,3.25,2.98,0.26,9.10,1627832.0,2.21,1.8,0.4,2023
halibty01,tyrese haliburton,2022-23,IND,Primary Ball Handler,1883,56,PG,23,3.22,3.49,-0.26,6.70,1630169.0,3.08,3.81,-0.73,2023
georgpa01,paul george,2022-23,LAC,Shot Creator,1939,56,SG,32,3.15,2.14,1.02,6.80,202331.0,2.17,2.14,0.03,2023
sabondo01,domantas sabonis,2022-23,SAC,Roll + Cut Big,2736,79,C,26,3.14,2.34,0.8,9.60,1627734.0,3.5,2.7,0.8,2023
garlada01,darius garland,2022-23,CLE,Primary Ball Handler,2447,69,PG,23,3.12,2.91,0.21,8.60,1629636.0,2.16,2.2,-0.05,2023
kesslwa01,walker kessler,2022-23,UTA,Roll + Cut Big,1703,74,C,21,3.1,0.03,3.07,6.00,1631117.0,1.93,-0.28,2.21,2023
bookede01,devin booker,2022-23,PHO,Shot Creator,1835,53,SG,26,3.1,3.7,-0.6,6.40,1626164.0,2.0,2.69,-0.69,2023
porzikr01,kristaps porzingis,2022-23,WAS,Versatile Big,2120,65,C,27,3.05,1.85,1.2,7.40,204001.0,3.05,2.17,0.88,2023
capelca01,clint capela,2022-23,ATL,Roll + Cut Big,1730,65,C,28,3.0,1.27,1.73,5.90,203991.0,1.59,0.32,1.27,2023
lopezbr01,brook lopez,2022-23,MIL,Stretch Big,2373,78,C,35,2.81,-0.46,3.26,7.90,201572.0,2.39,0.11,2.27,2023
paulch01,chris paul,2022-23,PHO,Primary Ball Handler,1889,59,PG,37,2.61,1.49,1.12,6.00,101108.0,2.82,1.7,1.12,2023
irvinky01,kyrie irving,2022-23,BRK/DAL,Shot Creator,2240,60,PG,31,2.52,3.17,-0.65,7.00,202681.0,2.26,3.05,-0.79,2023
markkla01,lauri markkanen,2022-23,UTA,Stretch Big,2273,66,SF,25,2.51,2.7,-0.19,7.10,1628374.0,2.14,2.93,-0.78,2023
mobleev01,evan mobley,2022-23,CLE,Roll + Cut Big,2715,79,PF,21,2.51,-0.58,3.08,8.50,1630596.0,2.21,0.03,2.19,2023
gordoaa01,aaron gordon,2022-23,DEN,Shot Creator,2055,68,PF,27,2.47,1.76,0.71,6.40,203932.0,1.42,1.33,0.08,2023
siakapa01,pascal siakam,2022-23,TOR,Shot Creator,2652,71,C,29,2.43,2.08,0.35,8.20,1627783.0,1.52,1.69,-0.17,2023
willizi01,zion williamson,2022-23,NOP,Shot Creator,956,29,PF,22,2.42,2.13,0.29,2.90,1629627.0,1.73,1.93,-0.2,2023
whitede01,derrick white,2022-23,BOS,Stationary Shooter,2319,82,SG,28,2.41,0.82,1.58,7.10,1628401.0,1.99,0.9,1.09,2023
derozde01,demar derozan,2022-23,CHI,Shot Creator,2682,74,SF,33,2.4,1.81,0.59,8.20,201942.0,1.81,1.39,0.42,2023
randlju01,julius randle,2022-23,NYK,Shot Creator,2737,77,PF,28,2.33,3.21,-0.89,8.30,203944.0,2.82,2.9,-0.08,2023
allenja01,jarrett allen,2022-23,CLE,Roll + Cut Big,2220,68,C,24,2.2,0.04,2.17,6.50,1628386.0,2.0,0.12,1.87,2023
greendr01,draymond green,2022-23,GSW,Roll + Cut Big,2297,73,PF,33,2.17,-0.89,3.07,6.70,203110.0,0.87,-1.14,2.0,2023
