TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Minnesota Timberwolves,82,82,33.0,1023,2459,41.6,52.9,11.3,465,846,55.0,21.6,558,1613,34.6
Phoenix Suns,81,81,33.2,1151,2417,47.6,55.7,18.3,760,1333,57.0,14.9,391,1084,36.1
LA Clippers,81,81,33.7,1028,2382,43.2,52.2,16.5,595,1169,50.9,17.1,433,1213,35.7
Toronto Raptors,82,82,31.8,1014,2379,42.6,51.6,15.2,585,1140,51.3,16.5,429,1239,34.6
Atlanta Hawks,82,82,32.8,1051,2373,44.3,53.1,16.2,635,1171,54.2,16.6,416,1202,34.6
Milwaukee Bucks,82,82,31.5,1018,2310,44.1,53.6,14.7,578,1075,53.8,16.8,440,1235,35.6
San Antonio Spurs,82,82,30.0,998,2276,43.8,52.9,14.4,584,1097,53.2,15.5,414,1179,35.1
Los Angeles Lakers,82,82,30.6,964,2229,43.2,51.3,15.7,606,1143,53.0,14.9,358,1086,33.0
Miami Heat,82,82,32.0,993,2221,44.7,55.0,14.3,534,992,53.8,17.7,459,1229,37.3
Brooklyn Nets,82,82,30.4,1021,2201,46.4,55.3,14.8,628,1073,58.5,15.6,393,1128,34.8
Boston Celtics,81,81,31.0,945,2197,43.0,53.1,13.0,501,918,54.6,18.1,444,1279,34.7
Dallas Mavericks,82,82,31.4,921,2196,41.9,50.6,14.4,539,1007,53.5,17.0,382,1189,32.1
Philadelphia 76ers,82,82,31.5,970,2183,44.4,52.8,16.4,603,1138,53.0,15.1,367,1045,35.1
Golden State Warriors,81,81,31.2,960,2181,44.0,54.1,12.8,521,898,58.0,18.3,439,1283,34.2
Charlotte Hornets,81,81,29.4,992,2177,45.6,55.7,12.4,549,918,59.8,17.0,443,1259,35.2
Portland Trail Blazers,82,82,30.4,922,2169,42.5,52.7,12.5,479,895,53.5,17.8,443,1274,34.8
Washington Wizards,82,82,30.5,944,2150,43.9,52.4,15.3,579,1075,53.9,15.3,365,1075,34.0
Denver Nuggets,82,82,30.0,926,2125,43.6,54.1,11.9,478,839,57.0,18.2,448,1286,34.8
New York Knicks,81,81,30.4,827,2117,39.1,48.2,13.3,442,925,47.8,17.1,385,1192,32.3
Detroit Pistons,81,81,29.1,856,2086,41.0,49.6,13.9,499,993,50.3,15.2,357,1093,32.7
Orlando Magic,82,82,28.8,833,2085,40.0,49.0,11.9,454,860,52.8,16.9,379,1225,30.9
Chicago Bulls,82,82,29.1,931,2073,44.9,52.2,17.2,627,1225,51.2,11.9,304,848,35.8
Indiana Pacers,82,82,27.8,880,2041,43.1,52.1,12.7,512,930,55.1,15.1,368,1111,33.1
Memphis Grizzlies,81,81,26.6,904,2031,44.5,53.2,13.0,550,991,55.5,13.6,354,1040,34.0
Utah Jazz,82,82,28.7,868,2027,42.8,53.9,9.8,417,693,60.2,18.9,451,1334,33.8
Sacramento Kings,81,81,28.3,885,2020,43.8,52.2,14.1,545,1003,54.3,14.3,340,1017,33.4
Oklahoma City Thunder,82,82,27.4,808,2001,40.4,48.4,12.1,486,882,55.1,15.3,322,1119,28.8
Houston Rockets,82,82,28.0,814,1982,41.1,52.4,9.4,365,663,55.1,18.6,449,1319,34.0
New Orleans Pelicans,81,81,27.4,869,1949,44.6,52.2,14.1,572,1006,56.9,13.2,297,943,31.5
Cleveland Cavaliers,82,82,27.1,816,1878,43.5,52.3,12.8,483,887,54.5,14.3,333,991,33.6
