TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Memphis Grizzlies,81,81,44.0,1662,3359,49.5,50.2,41.4,1612,3160,51.0,2.6,50,199,25.1
Brooklyn Nets,82,82,45.0,1599,3262,49.0,51.4,37.9,1444,2749,52.5,7.1,155,513,30.2
San Antonio Spurs,82,82,42.5,1631,3233,50.4,51.7,38.9,1551,2955,52.5,3.7,80,278,28.8
Toronto Raptors,82,82,40.6,1455,3043,47.8,49.0,36.5,1381,2734,50.5,4.1,74,309,23.9
New Orleans Pelicans,81,81,42.5,1508,3032,49.7,51.1,38.0,1426,2707,52.7,4.6,82,325,25.2
Portland Trail Blazers,82,82,42.0,1428,3002,47.6,49.9,35.0,1287,2499,51.5,7.0,141,503,28.0
Chicago Bulls,82,82,41.2,1548,2935,52.7,53.7,38.5,1494,2746,54.4,2.7,54,189,28.6
Charlotte Hornets,81,81,39.6,1464,2935,49.9,51.6,35.1,1365,2599,52.5,4.5,99,336,29.5
Orlando Magic,82,82,40.1,1399,2902,48.2,49.8,35.4,1309,2560,51.1,4.7,90,342,26.3
Miami Heat,82,82,41.7,1414,2898,48.8,52.1,33.4,1221,2322,52.6,8.3,193,576,33.5
Phoenix Suns,81,81,39.8,1495,2892,51.7,53.0,35.7,1419,2598,54.6,4.0,76,294,25.9
Indiana Pacers,82,82,39.0,1489,2864,52.0,53.1,35.8,1423,2623,54.3,3.3,66,241,27.4
Utah Jazz,82,82,40.5,1508,2862,52.7,55.2,34.2,1367,2417,56.6,6.3,141,445,31.7
Houston Rockets,82,82,40.3,1459,2854,51.1,52.9,35.0,1358,2480,54.8,5.3,101,374,27.0
LA Clippers,81,81,40.3,1423,2851,49.9,52.2,34.5,1292,2439,53.0,5.8,131,412,31.8
Washington Wizards,82,82,40.4,1473,2850,51.7,52.7,36.7,1413,2586,54.6,3.7,60,264,22.7
Minnesota Timberwolves,82,82,38.0,1456,2834,51.4,53.2,33.3,1350,2482,54.4,4.7,106,352,30.1
Sacramento Kings,81,81,39.7,1420,2832,50.1,51.3,36.2,1352,2583,52.3,3.5,68,249,27.3
Denver Nuggets,82,82,39.7,1550,2808,55.2,56.4,35.7,1481,2529,58.6,3.9,69,279,24.7
Boston Celtics,81,81,39.5,1450,2796,51.9,54.0,34.1,1329,2415,55.0,5.4,121,381,31.8
New York Knicks,81,81,40.1,1328,2794,47.5,49.8,34.1,1202,2374,50.6,6.0,126,420,30.0
Los Angeles Lakers,82,82,38.2,1482,2779,53.3,54.8,34.2,1398,2487,56.2,4.0,84,292,28.8
Cleveland Cavaliers,82,82,39.8,1438,2759,52.1,53.2,37.0,1378,2565,53.7,2.8,60,194,30.9
Detroit Pistons,81,81,38.3,1333,2747,48.5,49.4,35.5,1287,2542,50.6,2.9,46,205,22.4
Philadelphia 76ers,82,82,39.5,1391,2739,50.8,52.2,35.7,1315,2477,53.1,3.8,76,262,29.0
Atlanta Hawks,82,82,37.5,1376,2712,50.7,51.8,34.0,1317,2458,53.6,3.5,59,254,23.2
Milwaukee Bucks,82,82,36.5,1439,2672,53.9,55.4,32.9,1359,2415,56.3,3.5,80,257,31.1
Oklahoma City Thunder,82,82,36.3,1302,2653,49.1,49.9,34.1,1256,2492,50.4,2.2,46,161,28.6
Golden State Warriors,81,81,37.2,1374,2601,52.8,55.6,31.3,1231,2192,56.2,5.8,143,409,35.0
Dallas Mavericks,82,82,35.8,1326,2499,53.1,54.3,32.2,1263,2251,56.1,3.6,63,248,25.4
