TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
San Antonio Spurs,82,82,9.0,326,681,47.9,48.0,8.9,324,675,48.0,0.1,2,6,33.3
Sacramento Kings,81,81,8.9,315,638,49.4,50.5,8.5,301,607,49.6,0.4,14,31,45.2
Memphis Grizzlies,81,81,8.3,282,631,44.7,44.9,8.1,279,622,44.9,0.1,3,9,33.3
Houston Rockets,82,82,8.8,280,622,45.0,45.4,8.4,275,598,46.0,0.3,5,24,20.8
Indiana Pacers,82,82,8.5,306,620,49.4,49.7,8.3,302,606,49.8,0.2,4,14,28.6
Washington Wizards,82,82,8.7,314,610,51.5,51.7,8.5,311,601,51.7,0.1,3,9,33.3
Detroit Pistons,81,81,8.2,247,590,41.9,42.1,8.1,244,578,42.2,0.2,3,12,25.0
Brooklyn Nets,82,82,8.0,268,578,46.4,46.7,7.8,264,565,46.7,0.2,4,13,30.8
Oklahoma City Thunder,82,82,7.9,240,578,41.5,41.5,7.8,240,569,42.2,0.1,0,9,0.0
Cleveland Cavaliers,82,82,8.3,297,574,51.7,51.9,8.2,295,569,51.8,0.1,2,5,40.0
Orlando Magic,82,82,7.9,234,571,41.0,41.5,7.7,228,555,41.1,0.2,6,16,37.5
Los Angeles Lakers,82,82,7.7,273,563,48.5,48.5,7.7,273,559,48.8,0.1,0,4,0.0
Toronto Raptors,82,82,7.5,241,562,42.9,43.1,7.4,239,551,43.4,0.1,2,11,18.2
New Orleans Pelicans,81,81,7.7,230,551,41.7,42.1,7.5,226,535,42.2,0.2,4,16,25.0
Denver Nuggets,82,82,7.8,262,549,47.7,47.9,7.7,260,544,47.8,0.1,2,5,40.0
Portland Trail Blazers,82,82,7.7,234,549,42.6,43.7,7.2,222,517,42.9,0.4,12,32,37.5
Charlotte Hornets,81,81,7.3,245,538,45.5,45.7,7.2,243,533,45.6,0.1,2,5,40.0
Minnesota Timberwolves,82,82,7.1,236,526,44.9,45.2,6.9,233,515,45.2,0.1,3,11,27.3
New York Knicks,81,81,7.5,227,521,43.6,44.9,7.0,213,487,43.7,0.5,14,34,41.2
Boston Celtics,81,81,7.2,250,513,48.7,48.8,7.2,249,508,49.0,0.1,1,5,20.0
Milwaukee Bucks,82,82,6.9,231,506,45.7,45.9,6.8,228,496,46.0,0.1,3,10,30.0
Utah Jazz,82,81,7.1,250,502,49.8,50.7,6.8,241,479,50.3,0.3,9,23,39.1
Chicago Bulls,82,82,6.8,236,484,48.8,49.1,6.7,233,477,48.8,0.1,3,7,42.9
Golden State Warriors,81,81,6.8,219,478,45.8,47.1,6.4,207,449,46.1,0.4,12,29,41.4
Miami Heat,82,82,6.9,238,477,49.9,50.9,6.5,228,454,50.2,0.3,10,23,43.5
Atlanta Hawks,82,80,6.5,196,473,41.4,41.4,6.5,196,468,41.9,0.1,0,5,0.0
Philadelphia 76ers,82,80,6.8,206,471,43.7,43.9,6.7,204,464,44.0,0.1,2,7,28.6
Phoenix Suns,81,80,6.4,224,465,48.2,48.4,6.3,222,457,48.6,0.1,2,8,25.0
LA Clippers,81,81,6.4,192,452,42.5,42.6,6.3,191,444,43.0,0.1,1,8,12.5
Dallas Mavericks,82,82,6.0,185,421,43.9,43.9,5.9,185,413,44.8,0.1,0,8,0.0
