PLAYER,TEAM,GP,W,L,MIN,Touches,PostUps,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
Aaron Harrison,CHA,2,1,1,7.0,6,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1626151,1610612766
Al Horford,ATL,10,4,6,327.0,655,46,10,22,45.5,2,2,100.0,22,47.8,14,30.4,2,4.3,1,2.1999999999999997,1,2.1999999999999997,201143,1610612737
Al Jefferson,CHA,7,3,4,168.0,200,65,20,37,54.1,2,2,100.0,42,64.60000000000001,19,29.2,2,3.1,4,6.2,1,1.5,2744,1610612766
Al-Farouq Aminu,POR,11,5,6,372.0,506,3,1,1,100.0,1,2,50.0,3,100.0,1,33.300000000000004,0,0.0,0,0.0,1,33.300000000000004,202329,1610612757
Allen Crabbe,POR,11,5,6,302.0,330,2,0,0,0.0,0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,203459,1610612757
Amar'e Stoudemire,MIA,9,4,5,82.0,95,7,2,2,100.0,0,0,0.0,5,71.39999999999999,3,42.9,0,0.0,2,28.599999999999998,0,0.0,2405,1610612748
Amir Johnson,BOS,6,2,4,134.0,194,6,1,2,50.0,0,0,0.0,2,33.300000000000004,3,50.0,1,16.7,0,0.0,0,0.0,101161,1610612738
Anderson Varejao,GSW,17,11,6,93.0,150,12,0,1,0.0,1,2,50.0,1,8.3,6,50.0,3,25.0,1,8.3,1,8.3,2760,1610612744
Andre Drummond,DET,4,0,4,131.0,123,27,7,19,36.8,1,4,25.0,15,55.60000000000001,3,11.1,1,3.6999999999999997,1,3.6999999999999997,2,7.3999999999999995,203083,1610612765
Andre Iguodala,GSW,24,15,9,767.0,1218,33,4,9,44.4,2,2,100.0,10,30.3,14,42.4,8,24.2,1,3.0,1,3.0,2738,1610612744
Andre Miller,SAS,5,3,2,35.0,86,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1889,1610612759
Andre Roberson,OKC,18,11,7,471.0,408,2,0,0,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,203460,1610612760
Andrew Bogut,GSW,22,15,7,365.0,630,46,0,0,0.0,0,0,0.0,0,0.0,34,73.9,8,17.4,3,6.5,0,0.0,101106,1610612744
Andrew Goudelock,HOU,2,0,2,11.0,18,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,202726,1610612745
Anthony Morrow,OKC,14,8,6,76.0,46,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201627,1610612760
Anthony Tolliver,DET,3,0,3,26.0,32,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201229,1610612765
Aron Baynes,DET,4,0,4,44.0,34,4,0,3,0.0,0,0,0.0,0,0.0,1,25.0,0,0.0,0,0.0,0,0.0,203382,1610612765
Austin Rivers,LAC,6,2,4,144.0,267,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203085,1610612746
Avery Bradley,BOS,1,0,1,33.0,38,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,202340,1610612738
Bismack Biyombo,TOR,20,10,10,506.0,707,4,1,3,33.300000000000004,0,0,0.0,2,50.0,0,0.0,0,0.0,1,25.0,0,0.0,202687,1610612761
Blake Griffin,LAC,4,2,2,127.0,274,24,2,10,20.0,3,4,75.0,8,33.300000000000004,4,16.7,4,16.7,2,8.3,2,8.3,201933,1610612746
Boban Marjanović,SAS,7,4,3,42.0,67,8,2,5,40.0,2,2,100.0,6,75.0,2,25.0,0,0.0,0,0.0,1,12.5,1626246,1610612759
Boris Diaw,SAS,9,6,3,159.0,326,37,9,20,45.0,0,0,0.0,18,48.6,8,21.6,3,8.1,4,10.8,0,0.0,2564,1610612759
Brandon Rush,GSW,14,8,6,110.0,135,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201575,1610612744
Brian Roberts,POR,10,4,6,36.0,46,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203148,1610612757
Briante Weber,MIA,2,1,1,6.0,13,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1627362,1610612748
C.J. Wilcox,LAC,2,0,2,7.0,8,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203912,1610612746
CJ McCollum,POR,11,5,6,442.0,677,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203468,1610612757
CJ Miles,IND,7,3,4,92.0,120,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,101139,1610612754
Cameron Payne,OKC,10,7,3,64.0,132,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1626166,1610612760
Channing Frye,CLE,17,12,5,237.0,371,7,1,3,33.300000000000004,0,0,0.0,2,28.599999999999998,1,14.299999999999999,0,0.0,1,14.299999999999999,0,0.0,101112,1610612739
Charlie Villanueva,DAL,4,0,4,20.0,29,3,0,3,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,101111,1610612742
Chris Andersen,MEM,4,0,4,79.0,120,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,2365,1610612763
Chris Kaman,POR,4,2,2,32.0,59,5,1,2,50.0,0,0,0.0,2,40.0,2,40.0,0,0.0,1,20.0,0,0.0,2549,1610612757
Chris Paul,LAC,4,2,2,125.0,330,8,4,5,80.0,2,2,100.0,10,125.0,1,12.5,1,12.5,0,0.0,1,12.5,101108,1610612746
Clint Capela,HOU,5,1,4,43.0,51,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203991,1610612745
Cody Zeller,CHA,7,3,4,137.0,119,3,1,2,50.0,0,0,0.0,2,66.7,1,33.300000000000004,0,0.0,0,0.0,0,0.0,203469,1610612766
Cole Aldrich,LAC,6,2,4,77.0,142,2,2,2,100.0,0,0,0.0,4,200.0,0,0.0,0,0.0,0,0.0,0,0.0,202332,1610612746
Corey Brewer,HOU,5,1,4,77.0,98,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201147,1610612745
