PLAYER,TEAM,GP,W,L,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID,TEAM_ID
Aaron Harrison,CHA,2,1,1,7.0,0,0,,,,,,0,1626151,1610612766
Al Horford,ATL,10,4,6,327.0,2,5,40.0,1.0,1.0,100.0,50.0,5,201143,1610612737
Al Jefferson,CHA,7,3,4,168.0,4,8,50.0,,,,50.0,8,2744,1610612766
Al-Farouq Aminu,POR,11,5,6,372.0,5,13,38.5,0.0,1.0,0.0,38.5,10,202329,1610612757
Allen Crabbe,POR,11,5,6,302.0,12,21,57.099999999999994,0.0,2.0,0.0,57.099999999999994,24,203459,1610612757
Amar'e Stoudemire,MIA,9,4,5,82.0,0,0,,,,,,0,2405,1610612748
Amir Johnson,BOS,6,2,4,134.0,0,0,,0.0,0.0,,,0,101161,1610612738
Anderson Varejao,GSW,17,11,6,93.0,0,2,0.0,,,,0.0,0,2760,1610612744
Andre Drummond,DET,4,0,4,131.0,1,5,20.0,0.0,0.0,,20.0,2,203083,1610612765
Andre Iguodala,GSW,24,15,9,767.0,15,39,38.5,4.0,11.0,36.4,43.6,34,2738,1610612744
Andre Miller,SAS,5,3,2,35.0,1,2,50.0,1.0,2.0,50.0,75.0,3,1889,1610612759
Andre Roberson,OKC,18,11,7,471.0,0,0,,0.0,0.0,,,0,203460,1610612760
Andrew Bogut,GSW,22,15,7,365.0,1,2,50.0,0.0,1.0,0.0,50.0,2,101106,1610612744
Andrew Goudelock,HOU,2,0,2,11.0,3,5,60.0,0.0,0.0,,60.0,6,202726,1610612745
Anthony Morrow,OKC,14,8,6,76.0,4,8,50.0,0.0,1.0,0.0,50.0,8,201627,1610612760
Anthony Tolliver,DET,3,0,3,26.0,2,2,100.0,0.0,0.0,,100.0,4,201229,1610612765
Aron Baynes,DET,4,0,4,44.0,0,0,,,,,,0,203382,1610612765
Austin Rivers,LAC,6,2,4,144.0,7,24,29.2,3.0,10.0,30.0,35.4,17,203085,1610612746
Avery Bradley,BOS,1,0,1,33.0,3,7,42.9,0.0,2.0,0.0,42.9,6,202340,1610612738
Bismack Biyombo,TOR,20,10,10,505.0,1,2,50.0,,,,50.0,2,202687,1610612761
Blake Griffin,LAC,4,2,2,127.0,0,4,0.0,0.0,0.0,,0.0,0,201933,1610612746
Boban Marjanović,SAS,7,4,3,42.0,0,0,,,,,,0,1626246,1610612759
Boris Diaw,SAS,9,6,3,159.0,1,3,33.300000000000004,0.0,0.0,,33.300000000000004,2,2564,1610612759
Brandon Rush,GSW,14,8,6,110.0,3,7,42.9,1.0,2.0,50.0,50.0,7,201575,1610612744
Brian Roberts,POR,10,4,6,36.0,1,5,20.0,0.0,1.0,0.0,20.0,2,203148,1610612757
Briante Weber,MIA,2,1,1,6.0,0,1,0.0,,,,0.0,0,1627362,1610612748
