PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%
Jordan Hill,IND,28,C,5,4,75.0,4.0,6.0,66.7,58.1,8.6
Tyler Zeller,BOS,26,C-F,3,3,53.8,5.0,7.0,71.4,63.0,8.5
Lance Stephenson,MEM,25,F-G,4,3,17.4,3.0,4.0,75.0,66.6,8.4
Cole Aldrich,LAC,27,C,6,6,50.0,11.0,16.0,68.8,60.8,7.9
Mike Muscala,ATL,24,F-C,7,5,25.0,5.0,8.0,62.5,54.7,7.8
DeMar DeRozan,TOR,26,G,20,16,23.4,23.0,34.0,67.6,60.3,7.3
Iman Shumpert,CLE,26,G,20,13,19.1,14.0,21.0,66.7,59.5,7.1
Kelly Olynyk,BOS,25,C-F,4,2,18.8,2.0,3.0,66.7,59.6,7.0
Kyle Korver,ATL,35,G,10,8,34.7,22.0,33.0,66.7,60.2,6.5
Andre Iguodala,GSW,32,G-F,24,18,17.8,28.0,40.0,70.0,63.8,6.2
Jae Crowder,BOS,25,F,6,6,29.5,15.0,23.0,65.2,59.0,6.2
Lavoy Allen,IND,27,F-C,4,3,50.0,4.0,6.0,66.7,60.4,6.2
James Johnson,TOR,29,F,10,7,36.4,11.0,16.0,68.8,62.8,5.9
Dirk Nowitzki,DAL,38,F,5,5,48.0,16.0,24.0,66.7,61.0,5.7
Damian Lillard,POR,25,G,11,10,19.2,17.0,25.0,68.0,62.4,5.6
Jeff Green,LAC,29,F,6,5,34.6,18.0,28.0,64.3,58.8,5.5
Jordan Farmar,MEM,29,G,4,4,27.0,7.0,10.0,70.0,64.6,5.4
Harrison Barnes,GSW,24,F,24,22,32.7,58.0,87.0,66.7,61.4,5.3
Zaza Pachulia,DAL,32,C,5,5,63.9,26.0,39.0,66.7,61.9,4.8
DeMarre Carroll,TOR,29,F,20,20,26.6,42.0,61.0,68.9,64.1,4.7
Terrence Ross,TOR,25,F-G,18,10,20.0,11.0,17.0,64.7,60.3,4.4
Tobias Harris,DET,23,F,4,4,25.5,8.0,13.0,61.5,57.1,4.4
Jonas Jerebko,BOS,29,F,6,6,33.9,12.0,19.0,63.2,58.9,4.3
Aron Baynes,DET,29,C-F,4,4,50.0,7.0,11.0,63.6,59.5,4.2
Joe Johnson,MIA,35,F-G,14,12,24.2,18.0,29.0,62.1,58.0,4.1
Patty Mills,SAS,27,G,10,7,24.1,8.0,13.0,61.5,57.4,4.1
Richard Jefferson,CLE,36,F,20,19,26.0,21.0,32.0,65.6,62.4,3.2
Maurice Harkless,POR,23,F,11,10,21.6,14.0,21.0,66.7,63.6,3.0
Avery Bradley,BOS,25,G,1,1,45.5,3.0,5.0,60.0,57.3,2.7
CJ Miles,IND,29,F-G,7,4,29.6,5.0,8.0,62.5,60.0,2.6
Zach Randolph,MEM,34,F,4,4,31.3,10.0,15.0,66.7,64.3,2.3
Marreese Speights,GSW,28,F-C,23,17,50.6,25.0,40.0,62.5,60.7,1.8
Cory Joseph,TOR,24,G,20,17,28.6,29.0,48.0,60.4,58.7,1.7
Jarell Martin,MEM,22,F,2,2,68.4,9.0,13.0,69.2,67.8,1.5
Amar'e Stoudemire,MIA,33,F-C,9,8,45.0,11.0,18.0,61.1,59.7,1.4
Jeff Teague,ATL,28,G,10,7,11.7,4.0,7.0,57.1,56.0,1.1
Cody Zeller,CHA,23,C-F,7,7,48.1,16.0,25.0,64.0,63.0,1.0
Steve Blake,DET,36,G,4,2,11.8,1.0,2.0,50.0,49.3,0.8
Ed Davis,POR,27,F-C,11,10,46.0,25.0,40.0,62.5,61.8,0.7
Dwight Howard,HOU,30,C,5,5,46.8,19.0,29.0,65.5,64.9,0.6
Dwight Powell,DAL,24,F-C,4,2,23.8,3.0,5.0,60.0,59.5,0.5
Salah Mejri,DAL,30,C,4,4,72.0,11.0,18.0,61.1,60.9,0.3
Solomon Hill,IND,25,F,7,7,25.0,9.0,15.0,60.0,59.8,0.2
Monta Ellis,IND,30,G,7,5,19.7,7.0,12.0,58.3,58.2,0.2
Dwyane Wade,MIA,34,G,14,10,29.2,18.0,31.0,58.1,57.9,0.1
James Michael McAdoo,GSW,23,F,7,5,50.0,6.0,10.0,60.0,59.9,0.1
Tyler Johnson,MIA,24,G,5,4,28.0,4.0,7.0,57.1,57.0,0.1
Austin Rivers,LAC,23,G,6,4,14.6,4.0,7.0,57.1,57.0,0.1
Festus Ezeli,GSW,26,C,20,15,52.8,29.0,47.0,61.7,61.7,0.0
Kentavious Caldwell-Pope,DET,23,G,4,3,10.2,3.0,5.0,60.0,60.0,0.0
Jeremy Lamb,CHA,24,G,3,1,16.7,1.0,1.0,100.0,100.0,0.0
Ty Lawson,IND,28,G,7,5,31.8,4.0,7.0,57.1,57.2,-0.1
Steven Adams,OKC,22,C,18,18,40.9,64.0,101.0,63.4,63.5,-0.2
Kyle Lowry,TOR,30,G,20,19,25.5,34.0,55.0,61.8,62.0,-0.2
Paul Pierce,LAC,38,F,5,4,26.3,3.0,5.0,60.0,60.2,-0.2
Tristan Thompson,CLE,25,C-F,21,21,36.3,60.0,101.0,59.4,60.6,-1.2
Courtney Lee,CHA,30,G,7,7,18.0,12.0,20.0,60.0,61.5,-1.5
Danny Green,SAS,29,G-F,10,10,32.6,24.0,42.0,57.1,58.7,-1.6
Kyle Anderson,SAS,22,F,10,6,26.7,7.0,12.0,58.3,59.9,-1.6
Kris Humphries,ATL,31,F,4,3,38.9,4.0,7.0,57.1,58.9,-1.7
Frank Kaminsky,CHA,23,C,7,7,32.5,16.0,26.0,61.5,63.4,-1.9
George Hill,IND,30,G,7,6,18.4,8.0,14.0,57.1,59.2,-2.1
Matt Barnes,MEM,36,F,4,4,30.4,9.0,14.0,64.3,66.7,-2.4
Kevin Love,CLE,27,F,20,20,35.8,55.0,95.0,57.9,61.5,-3.6
Josh McRoberts,MIA,29,F,10,10,55.0,19.0,33.0,57.6,61.2,-3.6
Timofey Mozgov,CLE,29,C,11,7,38.2,7.0,13.0,53.8,57.7,-3.8
Enes Freedom,OKC,24,C,18,18,44.8,40.0,69.0,58.0,62.2,-4.2
Shaun Livingston,GSW,30,G,24,19,19.2,19.0,33.0,57.6,61.7,-4.2
Hassan Whiteside,MIA,27,C,10,9,48.4,41.0,75.0,54.7,59.1,-4.4
Patrick Patterson,TOR,27,F,20,19,28.3,32.0,56.0,57.1,61.5,-4.4
Luol Deng,MIA,31,F,14,13,27.5,25.0,47.0,53.2,57.8,-4.6
Paul George,IND,26,F,7,7,25.0,14.0,26.0,53.8,58.5,-4.6
Kemba Walker,CHA,26,G,7,4,15.8,7.0,12.0,58.3,63.2,-4.9
Marcus Smart,BOS,22,G,6,5,19.0,6.0,11.0,54.5,59.5,-4.9
Kent Bazemore,ATL,26,F-G,10,9,29.4,17.0,32.0,53.1,58.1,-5.0
Xavier Munford,MEM,24,G,4,2,16.1,3.0,5.0,60.0,65.3,-5.3
Andre Roberson,OKC,24,G,18,18,35.4,42.0,73.0,57.5,63.0,-5.4
Josh Richardson,MIA,22,G,14,13,27.1,20.0,38.0,52.6,58.4,-5.8
Wesley Matthews,DAL,29,G-F,5,4,7.1,3.0,5.0,60.0,65.9,-5.9
LaMarcus Aldridge,SAS,30,F,10,10,42.1,31.0,59.0,52.5,58.6,-6.0
Boban Marjanovic,SAS,27,C,4,3,60.0,5.0,9.0,55.6,62.2,-6.6
Mike Scott,ATL,27,F,10,9,33.8,11.0,22.0,50.0,56.9,-6.9
Vince Carter,MEM,39,G-F,4,4,33.3,5.0,9.0,55.6,62.6,-7.0
Blake Griffin,LAC,27,F,4,4,37.5,9.0,18.0,50.0,57.3,-7.3
Kevin Martin,SAS,33,G,4,2,28.6,2.0,4.0,50.0,57.4,-7.4
Channing Frye,CLE,33,F,17,14,28.1,14.0,27.0,51.9,59.3,-7.5
Mason Plumlee,POR,26,C-F,11,11,60.6,44.0,77.0,57.1,64.7,-7.6
Serge Ibaka,OKC,26,F,18,18,40.7,63.0,110.0,57.3,64.9,-7.7
Deron Williams,DAL,32,G,2,2,11.1,1.0,2.0,50.0,57.7,-7.7
James Jones,CLE,35,G-F,9,6,33.3,3.0,6.0,50.0,57.9,-7.9
Anderson Varejao,GSW,33,F,13,9,39.5,8.0,15.0,53.3,61.3,-8.0
Brandon Rush,GSW,30,F-G,11,8,34.1,7.0,14.0,50.0,58.3,-8.3
Klay Thompson,GSW,26,G,24,20,19.1,29.0,56.0,51.8,60.3,-8.5
Justise Winslow,MIA,20,F,13,12,35.2,23.0,45.0,51.1,59.7,-8.6
Amir Johnson,BOS,29,F,6,6,54.0,18.0,34.0,52.9,61.5,-8.6
Paul Millsap,ATL,31,F,10,10,43.8,43.0,84.0,51.2,60.0,-8.8
David West,SAS,35,F,9,9,50.8,15.0,31.0,48.4,57.3,-8.9
Reggie Bullock,DET,25,F,2,2,50.0,2.0,4.0,50.0,59.0,-9.0
Nick Collison,OKC,35,F,8,6,32.4,6.0,11.0,54.5,63.8,-9.2
Kawhi Leonard,SAS,25,F,10,9,39.6,20.0,40.0,50.0,59.6,-9.6
Gerald Green,MIA,30,F,10,2,6.9,1.0,2.0,50.0,59.8,-9.8
Bismack Biyombo,TOR,23,C-F,20,18,54.2,52.0,103.0,50.5,60.4,-9.9
Goran Dragic,MIA,30,G,14,13,25.0,16.0,33.0,48.5,58.7,-10.2
Al Jefferson,CHA,31,C,7,7,51.1,12.0,23.0,52.2,62.4,-10.2
JJ Redick,LAC,32,G,6,5,22.4,7.0,15.0,46.7,59.0,-12.3
Evan Turner,BOS,27,G-F,6,6,32.9,12.0,26.0,46.2,59.1,-12.9
Al-Farouq Aminu,POR,25,F,11,11,31.2,24.0,48.0,50.0,63.2,-13.2
Jonas Valanciunas,TOR,24,C,12,11,49.1,28.0,56.0,50.0,63.5,-13.5
Andrew Bogut,GSW,31,C,22,20,58.6,39.0,85.0,45.9,60.4,-14.5
RJ Hunter,BOS,22,G,5,3,25.0,2.0,4.0,50.0,64.5,-14.5
Thabo Sefolosha,ATL,32,F,10,7,27.4,8.0,17.0,47.1,62.2,-15.1
Clint Capela,HOU,22,F-C,5,4,37.5,4.0,9.0,44.4,60.1,-15.6
Draymond Green,GSW,26,F,23,23,45.5,89.0,199.0,44.7,60.8,-16.1
Ian Mahinmi,IND,29,C,7,7,52.9,15.0,36.0,41.7,58.3,-16.7
Boris Diaw,SAS,34,C-F,9,8,30.6,6.0,15.0,40.0,57.0,-17.0
Spencer Hawes,CHA,28,F-C,5,4,53.8,6.0,14.0,42.9,60.2,-17.3
Al Horford,ATL,30,C-F,10,10,44.6,30.0,74.0,40.5,57.9,-17.4
Russell Westbrook,OKC,27,G,18,14,26.9,16.0,36.0,44.4,61.9,-17.4
Tony Allen,MEM,34,G-F,4,2,14.8,2.0,4.0,50.0,67.5,-17.5
Kevin Durant,OKC,27,F,18,16,23.7,22.0,49.0,44.9,63.7,-18.8
Andre Drummond,DET,22,C,4,4,42.5,7.0,17.0,41.2,60.0,-18.8
Myles Turner,IND,20,F-C,7,7,53.8,20.0,50.0,40.0,59.3,-19.3
DeAndre Jordan,LAC,27,C,6,6,58.1,13.0,36.0,36.1,55.8,-19.7
JaMychal Green,MEM,26,F,4,4,45.8,5.0,11.0,45.5,65.8,-20.4
Gerald Henderson,POR,28,G,11,7,23.1,5.0,12.0,41.7,63.3,-21.6
Anthony Morrow,OKC,30,G,9,2,13.0,1.0,3.0,33.3,55.0,-21.6
LeBron James,CLE,31,F,21,18,30.5,25.0,65.0,38.5,60.7,-22.3
Tim Duncan,SAS,40,C-F,10,10,50.7,14.0,38.0,36.8,59.3,-22.4
Marcus Morris Sr.,DET,26,F,4,4,19.6,4.0,10.0,40.0,62.5,-22.5
Terry Rozier,BOS,22,G,5,4,30.8,3.0,8.0,37.5,60.3,-22.8
KJ McDaniels,HOU,23,G-F,3,1,23.1,1.0,3.0,33.3,60.8,-27.5
Dennis Schroder,ATL,22,G,10,3,8.5,1.0,4.0,25.0,54.5,-29.5
Dion Waiters,OKC,24,G,18,12,13.0,6.0,20.0,30.0,59.8,-29.8
Corey Brewer,HOU,30,G-F,5,2,21.1,1.0,4.0,25.0,56.2,-31.2
Raymond Felton,DAL,32,G,5,5,18.8,3.0,12.0,25.0,61.9,-36.9
Wesley Johnson,LAC,28,F-G,6,3,17.9,1.0,5.0,20.0,59.9,-39.9
JaVale McGee,DAL,28,C,1,1,50.0,0.0,2.0,0.0,49.6,-49.6
Joe Young,IND,24,G,2,1,50.0,0.0,1.0,0.0,54.2,-54.2
James Young,BOS,20,G-F,1,1,50.0,0.0,1.0,0.0,59.1,-59.1
Jordan Mickey,BOS,21,F,1,1,25.0,0.0,1.0,0.0,59.1,-59.1
Anthony Tolliver,DET,31,F,3,1,28.6,0.0,2.0,0.0,59.6,-59.6
Justin Anderson,DAL,22,G-F,5,3,15.8,0.0,3.0,0.0,61.6,-61.6
Josh Huestis,OKC,24,F,1,1,50.0,0.0,1.0,0.0,66.1,-66.1
