PLAYER,TEAM,GP,W,L,MIN,PassesMade,PassesReceived,AST,SecondaryAST,PotentialAST,AST PTSCreated,ASTAdj,AST ToPass%,AST ToPass% Adj,PLAYER_ID,TEAM_ID,FT_AST
Aaron Harrison,CHA,2,1,1,7.0,5,3,0,0,0,0,0,0.0,0.0,1626151,1610612766,0.0
Al Horford,ATL,10,4,6,327.0,497,417,31,3,56,79,36,0.062,0.072,201143,1610612737,2.0
Al Jefferson,CHA,7,3,4,168.0,102,150,8,1,15,22,9,0.078,0.088,2744,1610612766,0.0
Al-Farouq Aminu,POR,11,5,6,372.0,343,275,20,3,41,52,24,0.058,0.07,202329,1610612757,1.0
Allen Crabbe,POR,11,5,6,302.0,238,203,15,5,33,30,19,0.063,0.08,203459,1610612757,1.0
Amar'e Stoudemire,MIA,9,4,5,82.0,63,69,0,1,4,4,3,0.0,0.048,2405,1610612748,1.0
Amir Johnson,BOS,6,2,4,134.0,141,105,4,2,11,13,8,0.028,0.057,101161,1610612738,1.0
Anderson Varejao,GSW,17,11,6,93.0,123,88,13,0,23,40,16,0.106,0.13,2760,1610612744,3.0
Andre Drummond,DET,4,0,4,131.0,50,78,0,0,5,0,0,0.0,0.0,203083,1610612765,0.0
Andre Iguodala,GSW,24,15,9,767.0,968,906,90,13,169,212,102,0.093,0.105,2738,1610612744,5.0
Andre Miller,SAS,5,3,2,35.0,71,73,7,1,11,15,8,0.099,0.113,1889,1610612759,1.0
Andre Roberson,OKC,18,11,7,471.0,294,212,14,1,30,40,18,0.048,0.061,203460,1610612760,1.0
Andrew Bogut,GSW,22,15,7,365.0,527,346,30,5,73,79,35,0.057,0.066,101106,1610612744,0.0
Andrew Goudelock,HOU,2,0,2,11.0,10,17,0,1,3,0,1,0.0,0.1,202726,1610612745,0.0
Anthony Morrow,OKC,14,8,6,76.0,13,39,1,0,2,2,1,0.077,0.077,201627,1610612760,0.0
Anthony Tolliver,DET,3,0,3,26.0,28,13,1,0,2,2,1,0.036,0.036,201229,1610612765,0.0
Aron Baynes,DET,4,0,4,44.0,20,23,2,0,1,5,2,0.1,0.1,203382,1610612765,0.0
Austin Rivers,LAC,6,2,4,144.0,184,233,16,2,25,38,18,0.087,0.098,203085,1610612746,0.0
Avery Bradley,BOS,1,0,1,33.0,21,32,1,0,3,2,1,0.048,0.048,202340,1610612738,0.0
Bismack Biyombo,TOR,20,10,10,506.0,582,274,8,1,19,17,9,0.014,0.015,202687,1610612761,0.0
Blake Griffin,LAC,4,2,2,127.0,194,183,16,2,30,41,20,0.082,0.103,201933,1610612746,2.0
Boban Marjanović,SAS,7,4,3,42.0,49,41,3,0,4,8,4,0.061,0.082,1626246,1610612759,1.0
Boris Diaw,SAS,9,6,3,159.0,259,222,21,1,54,58,24,0.081,0.093,2564,1610612759,1.0
Brandon Rush,GSW,14,8,6,110.0,107,79,3,0,7,9,5,0.028,0.047,201575,1610612744,2.0
Brian Roberts,POR,10,4,6,36.0,28,42,3,0,4,7,3,0.107,0.107,203148,1610612757,0.0
Briante Weber,MIA,2,1,1,6.0,12,11,1,1,2,3,2,0.083,0.167,1627362,1610612748,0.0
C.J. Wilcox,LAC,2,0,2,7.0,6,6,1,0,1,3,1,0.167,0.167,203912,1610612746,0.0
CJ McCollum,POR,11,5,6,442.0,409,564,36,5,91,101,50,0.088,0.122,203468,1610612757,7.0
CJ Miles,IND,7,3,4,92.0,74,76,4,1,6,10,5,0.054,0.068,101139,1610612754,0.0
Cameron Payne,OKC,10,7,3,64.0,92,112,8,3,14,20,11,0.087,0.12,1626166,1610612760,0.0
Channing Frye,CLE,17,12,5,237.0,279,191,5,4,11,14,9,0.018,0.032,101112,1610612739,0.0
Charlie Villanueva,DAL,4,0,4,20.0,14,23,1,0,1,2,1,0.071,0.071,101111,1610612742,0.0
Chris Andersen,MEM,4,0,4,79.0,97,52,3,0,9,9,3,0.031,0.031,2365,1610612763,0.0
Chris Kaman,POR,4,2,2,32.0,35,38,1,0,2,3,1,0.029,0.029,2549,1610612757,0.0
Chris Paul,LAC,4,2,2,125.0,223,283,29,2,49,66,34,0.13,0.152,101108,1610612746,3.0
Clint Capela,HOU,5,1,4,43.0,38,13,2,0,3,2,1,0.053,0.026,203991,1610612745,0.0
Cody Zeller,CHA,7,3,4,137.0,66,79,2,0,11,12,5,0.03,0.076,203469,1610612766,3.0
Cole Aldrich,LAC,6,2,4,77.0,123,54,3,0,12,9,4,0.024,0.033,202332,1610612746,1.0
Corey Brewer,HOU,5,1,4,77.0,61,76,8,2,12,19,10,0.131,0.164,201147,1610612745,0.0
Cory Joseph,TOR,20,10,10,452.0,678,802,47,4,118,116,54,0.069,0.08,202709,1610612761,3.0
Courtney Lee,CHA,7,3,4,257.0,251,192,9,3,25,19,12,0.036,0.048,201584,1610612766,1.0
Dahntay Jones,CLE,15,11,4,50.0,30,27,2,0,2,5,2,0.067,0.067,2563,1610612739,0.0
Damian Lillard,POR,11,5,6,437.0,684,902,69,8,148,180,85,0.101,0.124,203081,1610612757,10.0
Danny Green,SAS,10,6,4,267.0,295,240,7,2,15,15,10,0.024,0.034,201980,1610612759,1.0
David Lee,DAL,2,0,2,33.0,34,22,1,0,3,2,1,0.029,0.029,101135,1610612742,0.0
David West,SAS,10,6,4,176.0,237,181,13,4,27,30,18,0.055,0.076,2561,1610612759,2.0
DeAndre Jordan,LAC,6,2,4,198.0,289,145,11,0,22,26,12,0.038,0.042,201599,1610612746,1.0
DeMar DeRozan,TOR,20,10,10,746.0,642,1014,54,9,142,145,70,0.084,0.109,201942,1610612761,4.0
DeMarre Carroll,TOR,20,10,10,596.0,491,427,17,3,45,43,22,0.035,0.045,201960,1610612761,2.0
