PLAYER,TEAM,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID
Aaron Harrison,CHA,2,7.0,0,0,,,,,,0,1626151
Al Horford,ATL,10,327.0,16,50,32.0,10.0,27.0,37.0,42.0,42,201143
Al Jefferson,CHA,7,168.0,5,12,41.699999999999996,,,,41.699999999999996,10,2744
Al-Farouq Aminu,POR,11,372.0,29,73,39.7,28.0,68.0,41.199999999999996,58.9,86,202329
Allen Crabbe,POR,11,302.0,19,39,48.699999999999996,15.0,32.0,46.9,67.9,53,203459
Amar'e Stoudemire,MIA,9,82.0,1,5,20.0,,,,20.0,2,2405
Amir Johnson,BOS,6,134.0,0,2,0.0,0.0,2.0,0.0,0.0,0,101161
Anderson Varejao,GSW,17,93.0,1,2,50.0,,,,50.0,2,2760
Andre Drummond,DET,4,131.0,1,4,25.0,0.0,1.0,0.0,25.0,2,203083
Andre Iguodala,GSW,24,767.0,22,57,38.6,21.0,53.0,39.6,56.99999999999999,65,2738
Andre Miller,SAS,5,35.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1889
Andre Roberson,OKC,18,471.0,12,37,32.4,12.0,37.0,32.4,48.6,36,203460
Andrew Bogut,GSW,22,365.0,2,4,50.0,0.0,1.0,0.0,50.0,4,101106
Andrew Goudelock,HOU,2,11.0,0,1,0.0,0.0,1.0,0.0,0.0,0,202726
Anthony Morrow,OKC,14,76.0,5,13,38.5,5.0,13.0,38.5,57.699999999999996,15,201627
Anthony Tolliver,DET,3,26.0,0,2,0.0,0.0,2.0,0.0,0.0,0,201229
Aron Baynes,DET,4,44.0,0,2,0.0,,,,0.0,0,203382
Austin Rivers,LAC,6,144.0,1,7,14.299999999999999,1.0,7.0,14.299999999999999,21.4,3,203085
Avery Bradley,BOS,1,33.0,2,5,40.0,1.0,4.0,25.0,50.0,5,202340
Bismack Biyombo,TOR,20,505.0,2,7,28.599999999999998,,,,28.599999999999998,4,202687
Blake Griffin,LAC,4,127.0,6,17,35.3,1.0,2.0,50.0,38.2,13,201933
Boban Marjanović,SAS,7,42.0,0,2,0.0,,,,0.0,0,1626246
Boris Diaw,SAS,9,159.0,5,11,45.5,2.0,5.0,40.0,54.50000000000001,12,2564
Brandon Rush,GSW,14,110.0,3,10,30.0,3.0,10.0,30.0,45.0,9,201575
Brian Roberts,POR,10,36.0,1,4,25.0,0.0,3.0,0.0,25.0,2,203148
Briante Weber,MIA,2,6.0,0,0,,,,,,0,1627362
C.J. Wilcox,LAC,2,7.0,0,0,,,,,,0,203912
CJ McCollum,POR,11,442.0,16,38,42.1,13.0,32.0,40.6,59.199999999999996,45,203468
CJ Miles,IND,7,92.0,3,18,16.7,2.0,17.0,11.799999999999999,22.2,8,101139
Cameron Payne,OKC,10,64.0,3,8,37.5,2.0,7.0,28.599999999999998,50.0,8,1626166
Channing Frye,CLE,17,237.0,27,47,57.4,24.0,42.0,57.099999999999994,83.0,78,101112
Charlie Villanueva,DAL,4,20.0,1,4,25.0,1.0,4.0,25.0,37.5,3,101111
Chris Andersen,MEM,4,79.0,0,2,0.0,,,,0.0,0,2365
Chris Kaman,POR,4,32.0,4,10,40.0,,,,40.0,8,2549
Chris Paul,LAC,4,125.0,3,3,100.0,3.0,3.0,100.0,150.0,9,101108
Clint Capela,HOU,5,43.0,0,0,,,,,,0,203991
Cody Zeller,CHA,7,137.0,2,3,66.7,,,,66.7,4,203469
Cole Aldrich,LAC,6,77.0,0,0,,,,,,0,202332
Corey Brewer,HOU,5,77.0,2,11,18.2,1.0,10.0,10.0,22.7,5,201147
Cory Joseph,TOR,20,452.0,9,22,40.9,6.0,19.0,31.6,54.50000000000001,24,202709
Courtney Lee,CHA,7,257.0,3,8,37.5,3.0,8.0,37.5,56.3,9,201584
Dahntay Jones,CLE,15,50.0,1,3,33.300000000000004,1.0,3.0,33.300000000000004,50.0,3,2563
Damian Lillard,POR,11,437.0,18,40,45.0,13.0,30.0,43.3,61.3,49,203081
Danny Green,SAS,10,267.0,23,43,53.5,23.0,42.0,54.800000000000004,80.2,69,201980
David Lee,DAL,2,33.0,0,0,,,,,,0,101135
David West,SAS,10,176.0,7,18,38.9,3.0,4.0,75.0,47.199999999999996,17,2561
DeAndre Jordan,LAC,6,198.0,0,0,,,,,,0,201599
DeMar DeRozan,TOR,20,746.0,14,46,30.4,4.0,19.0,21.099999999999998,34.8,32,201942
DeMarre Carroll,TOR,20,596.0,24,69,34.8,23.0,67.0,34.300000000000004,51.4,71,201960
Delon Wright,TOR,9,41.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1626153
Dennis Schröder,ATL,10,191.0,6,22,27.3,5.0,19.0,26.3,38.6,17,203471
Deron Williams,DAL,3,49.0,1,7,14.299999999999999,0.0,4.0,0.0,14.299999999999999,2,101114
Devin Harris,DAL,5,121.0,4,12,33.300000000000004,3.0,11.0,27.3,45.800000000000004,11,2734
Dion Waiters,OKC,18,491.0,18,48,37.5,18.0,47.0,38.3,56.3,54,203079
