PLAYER,TEAM,GP,W,L,MIN,Touches,PostUps,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
Aaron Harrison,CHA,2,1,1,7.0,6,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1626151,1610612766
Al Horford,ATL,10,4,6,327.0,655,55,19,27,70.39999999999999,7,8,87.5,45,81.8,17,30.9,4,7.3,6,10.9,3,5.5,201143,1610612737
Al Jefferson,CHA,7,3,4,168.0,200,38,15,24,62.5,2,4,50.0,32,84.2,12,31.6,0,0.0,0,0.0,2,5.3,2744,1610612766
Al-Farouq Aminu,POR,11,5,6,372.0,506,37,9,16,56.3,3,6,50.0,21,56.8,13,35.099999999999994,2,5.4,5,13.5,3,8.1,202329,1610612757
Allen Crabbe,POR,11,5,6,302.0,330,6,3,6,50.0,0,0,0.0,7,116.7,0,0.0,0,0.0,0,0.0,0,0.0,203459,1610612757
Amar'e Stoudemire,MIA,9,4,5,82.0,95,15,5,8,62.5,4,4,100.0,15,100.0,2,13.3,0,0.0,2,13.3,3,20.0,2405,1610612748
Amir Johnson,BOS,6,2,4,134.0,194,37,17,24,70.8,3,4,75.0,37,100.0,8,21.6,1,2.7,2,5.4,2,5.4,101161,1610612738
Anderson Varejao,GSW,17,11,6,93.0,150,19,2,6,33.300000000000004,1,2,50.0,5,26.3,10,52.6,1,5.3,0,0.0,1,5.3,2760,1610612744
Andre Drummond,DET,4,0,4,131.0,123,35,17,25,68.0,0,0,0.0,34,97.1,5,14.299999999999999,1,2.9000000000000004,1,2.9000000000000004,0,0.0,203083,1610612765
Andre Iguodala,GSW,24,15,9,767.0,1218,63,19,24,79.2,9,12,75.0,48,76.2,25,39.7,7,11.1,4,6.3,5,7.9,2738,1610612744
Andre Miller,SAS,5,3,2,35.0,86,5,2,2,100.0,0,0,0.0,4,80.0,2,40.0,0,0.0,1,20.0,0,0.0,1889,1610612759
Andre Roberson,OKC,18,11,7,471.0,408,52,18,29,62.1,1,2,50.0,37,71.2,21,40.400000000000006,3,5.800000000000001,1,1.9,1,1.9,203460,1610612760
Andrew Bogut,GSW,22,15,7,365.0,630,104,39,58,67.2,0,0,0.0,78,75.0,39,37.5,5,4.8,5,4.8,0,0.0,101106,1610612744
Andrew Goudelock,HOU,2,0,2,11.0,18,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,202726,1610612745
Anthony Morrow,OKC,14,8,6,76.0,46,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0,201627,1610612760
