TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Boston Celtics,24,24,42.5,424,880,48.2,51.0,35.2,374,728,51.4,7.3,50,152,32.9
Golden State Warriors,22,22,38.6,346,725,47.7,50.1,34.2,312,643,48.5,4.4,34,82,41.5
Dallas Mavericks,18,18,43.3,324,636,50.9,53.0,38.2,298,562,53.0,5.0,26,74,35.1
Miami Heat,18,18,41.4,278,579,48.0,51.4,33.1,239,463,51.6,8.3,39,116,33.6
Phoenix Suns,13,13,42.8,222,460,48.3,50.4,37.4,202,402,50.2,5.4,20,58,34.5
Philadelphia 76ers,12,12,42.7,226,434,52.1,53.6,37.5,213,381,55.9,5.2,13,53,24.5
Memphis Grizzlies,12,12,40.7,200,422,47.4,50.7,31.9,172,331,52.0,8.8,28,91,30.8
Milwaukee Bucks,12,12,36.1,160,377,42.4,44.0,31.0,148,323,45.8,5.2,12,54,22.2
Minnesota Timberwolves,6,6,45.1,121,238,50.8,52.3,42.0,114,222,51.4,3.0,7,16,43.8
New Orleans Pelicans,6,6,37.8,109,188,58.0,58.8,34.4,106,171,62.0,3.4,3,17,17.6
Toronto Raptors,6,6,39.2,98,184,53.3,55.7,34.1,89,160,55.6,5.1,9,24,37.5
Atlanta Hawks,5,5,41.6,93,178,52.2,56.7,31.3,77,134,57.5,10.3,16,44,36.4
Chicago Bulls,5,5,38.7,93,167,55.7,56.9,35.3,89,152,58.6,3.5,4,15,26.7
Utah Jazz,6,6,33.7,77,163,47.2,48.8,28.5,72,138,52.2,5.2,5,25,20.0
Denver Nuggets,5,5,39.1,91,159,57.2,60.4,32.2,81,131,61.8,6.9,10,28,35.7
Brooklyn Nets,4,4,40.9,73,138,52.9,54.7,34.4,68,116,58.6,6.5,5,22,22.7
